_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
PE;SALGUEIRO;municipio;2174.0;124.0;98.0;69.0;112.0;;;media
PE;SÃO JOSE DO BELMONTE;municipio;3522.0;69.0;36.0;55.0;42.0;19.0;10.0;media
PE;SERRITA;municipio;3095.0;234.0;37.0;218.0;186.0;47.0;10.0;media
PE;TERRA NOVA;municipio;334.0;;;;;;;media
PE;VERDE JANTE;municipio;1360.0;75.0;51.0;42.0;57.0;;17.0;media
PE;SERTÃO PERNAMBUCANO SÃO FRANCISCO;municipio;23283.0;1418.0;1326.0;204.0;1234.0;80.0;126.0;media
PE;AFRANIO;municipio;2086.0;17.0;;16.0;13.0;;;media
PE;SELEM DE SÃO FRANCISCO;municipio;2873.0;164.0;153.0;22.0;154.0;;;media
PE;CABROBO;municipio;1916.0;52.0;47.0;14.0;40.0;;12.0;media
PE;FLORESTA;municipio;5452.0;112.0;83.0;46.0;91.0;11.0;12.0;media
PE;ITACURUBA;municipio;772.0;101.0;99.0;;101.0;;;media
PE;OROCO;municipio;136.0;132.0;10.0;123.0;12.0;;;media
PE;PETROLANOIA;municipio;16.0;14.0;3.0;;;;;media
PE;PETROLINA;municipio;5968.0;635.0;618.0;34.0;581.0;27.0;34.0;media
PE;SANTA MARIA DA BOA VISTA;municipio;2161.0;185.0;176.0;47.0;126.0;19.0;51.0;media
PE;ALTO PAJEU;municipio;37194.0;592.0;405.0;359.0;459.0;54.0;90.0;media
PE;AFOGADOS DA INGAZEIRA;municipio;2618.0;30.0;20.0;18.0;25.0;;;media
PE;BREJINHO;municipio;1202.0;;;;;;;media
PE;CALUMBI;municipio;1022.0;15.0;10.0;7.0;12.0;;;media
PE;CARNAIBA;municipio;5419.0;11.0;;;10.0;;;media
PE;FLORES;municipio;3857.0;38.0;20.0;27.0;32.0;;;media
PE;IGUARACI;municipio;1856.0;23.0;13.0;16.0;18.0;;;media
PE;INGAZEIRA;municipio;692.0;167.0;148.0;78.0;163.0;;;media
PE;ITAPETIM;municipio;2180.0;16.0;10.0;;;7.0;;media
PE;SANTA TEREZINHA;municipio;1523.0;;;;;;;media
PE;SÃO JOSE DO EGITO;municipio;2641.0;108.0;48.0;84.0;62.0;16.0;32.0;media
PE;SERRA TALHADA;municipio;6209.0;112.0;80.0;74.0;89.0;;21.0;media
PE;SOLIDÃO;municipio;1045.0;;;;;;;media
PE;TABIRA;municipio;594.0;30.0;26.0;11.0;18.0;;;media
PE;TRIUNFO;municipio;3871.0;19.0;;15.0;11.0;2.0;;media
PE;TUPARETAMA;municipio;465.0;12.0;;;;4.0;;media
PE;SERTÃO DO MOXOTO;municipio;15973.0;461.0;384.0;159.0;364.0;59.0;40.0;media
PE;BETANIA;municipio;1956.0;21.0;15.0;14.0;16.0;;;media
PE;CUSTODIA;municipio;3421.0;99.0;82.0;68.0;71.0;;22.0;media
PE;IBIMIRIM;municipio;1926.0;267.0;263.0;16.0;250.0;13.0;;media
PE;AGRESTE PERNAMBUCANO;mesorregiao;200357.0;3124.0;2072.0;2003.0;606.0;567.0;;media
PE;ARCOVERDE;microrregiao;20049.0;197.0;164.0;78.0;83.0;39.0;;media
PE;AGUAS BELAS;municipio;4470.0;;;;;;;media
PE;ARCOVERDE;municipio;935.0;26.0;18.0;18.0;;;;media
PE;BUIQUE;municipio;5186.0;43.0;31.0;;28.0;;;media
PE;ITAIBA;municipio;3879.0;41.0;39.0;;34.0;;;media
PE;PEDRA;municipio;1806.0;39.0;34.0;29.0;7.0;;;media
PE;TUPANATINGA;municipio;3010.0;13.0;12.0;;;;;media
PE;VENTUROSA;municipio;763.0;28.0;24.0;13.0;;12.0;;media
PE;AGRESTE SETENTRIONAL PERNAMBUCANO;microrregiao;52106.0;820.0;400.0;596.0;106.0;128.0;;media
PE;BOM JARDIM;municipio;5376.0;33.0;21.0;18.0;;;;media
PE;CHÃ GRANDE;municipio;1912.0;53.0;;42.0;;;;media
PE;CUMARU;municipio;4370.0;46.0;36.0;41.0;;;;media
PE;FEIRA NOVA;municipio;2125.0;56.0;14.0;52.0;;;;media
PE;FREI MIGUELINHO;municipio;2280.0;17.0;14.0;;;;;media
PE;GLORIA DO GOITA;municipio;3622.0;43.0;20.0;24.0;12.0;;;media
PE;.JOÃO ALFREDO;municipio;4596.0;56.0;15.0;50.0;;;;media
PE;LIMOEIRO;municipio;2836.0;50.0;44.0;17.0;15.0;19.0;;media
PE;MACHADOS;municipio;1237.0;106.0;20.0;98.0;;;;media
PE;OROBO;municipio;3250.0;26.0;15.0;14.0;;;;media
PE;PASSIRA;municipio;4044.0;30.0;27.0;17.0;;;;media
PE;POMBOS;municipio;2824.0;24.0;16.0;;;10.0;;media
PE;SALGADINHO;municipio;1258.0;;;;;;;media
PE;SANTA MARIA DO CAMBUCA;municipio;1877.0;75.0;21.0;69.0;;2.0;;media
PE;SÃO VICENTE FERRER;municipio;821.0;40.0;12.0;33.0;;;;media
PE;SURUBIM;municipio;5678.0;51.0;49.0;31.0;;13.0;;media
PE;TAQUARITINGA DO NORTE;municipio;1880.0;62.0;41.0;46.0;;13.0;;media
PE;TORITAMA;municipio;232.0;;;;;;;media
PE;VERTENTES;municipio;1888.0;37.0;21.0;28.0;;;;media
PE;VALE DO IPOJUCA;microrregiao;55387.0;809.0;588.0;437.0;202.0;179.0;;media
PE;ALAGOINHA;municipio;1435.0;91.0;88.0;84.0;;;;media
PE;BELO JARDIM;municipio;4590.0;47.0;31.0;31.0;15.0;;;media
PE;BEZERROS;municipio;4551.0;56.0;44.0;28.0;17.0;12.0;;media
PE;BREJO OA MADRE OE DEUS;municipio;5222.0;52.0;20.0;41.0;;;;media
PE;CACHOEIRINHA;municipio;999.0;12.0;11.0;;;;;media
PE;CAPOEIRAS;municipio;2460.0;13.0;12.0;;;;;media
PE;CARUARU;municipio;7413.0;81.0;71.0;20.0;16.0;45.0;;media
PE;GRAVATA;municipio;3695.0;98.0;56.0;50.0;21.0;28.0;;media
PE;JATAUBA;municipio;2681.0;10.0;;;;;;media
PE;PESQUEIRA;municipio;3821.0;78.0;42.0;31.0;36.0;11.0;;media
PE;POÇÃO;municipio;1648.0;14.0;;;3.0;;;media
PE;RIACHO DAS ALMAS;municipio;791.0;80.0;57.0;17.0;23.0;43.0;;media
PE;SANHARO;municipio;423.0;15.0;13.0;10.0;;;;media
PE;SANTA CRUZ DO CAPIBARIBE;municipio;662.0;20.0;14.0;16.0;;;;media
PE;SÃO BENTO DO UNA;municipio;4314.0;92.0;87.0;46.0;35.0;11.0;;media
PE;SÃO CA IT ANO;municipio;4446.0;24.0;19.0;15.0;;;;media
PE;TACAIMBO;municipio;1236.0;26.0;8.0;19.0;;;;media
PE;AGRESTE MERIDIONAL PERNAMBUCANO;microrregiao;72815.0;1298.0;920.0;892.0;215.0;221.0;;media
PE;AGRESTINA;municipio;2246.0;23.0;22.0;13.0;8.0;;;media
PE;AL TINHO;municipio;5936.0;67.0;39.0;62.0;2.0;;;media
PE;ANGELIM;municipio;913.0;20.0;12.0;18.0;;;;media
PE;CIMENTOS TOTAL;total;;;;;;;;media
PE;BARRA DE GUABIRABA;microrregiao;458.0;30.0;21.0;15.0;12.0;17.0;;media
PE;BOM CONSELHO;microrregiao;2613.0;247.0;42.0;227.0;216.0;16.0;17.0;media
PE;BONITO;microrregiao;2727.0;111.0;56.0;65.0;60.0;40.0;14.0;media
PE;BREJÃO;microrregiao;832.0;47.0;14.0;40.0;36.0;;;media
PE;CAETES;microrregiao;3841.0;20.0;13.0;15.0;13.0;;;media
PE;CALÇP DO;microrregiao;1371.0;;;;;;;media
PE;CAMOCIM DE SÃO FELIX;microrregiao;898.0;77.0;73.0;10.0;70.0;;;media
PE;CANHOTINHO;microrregiao;3079.0;138.0;96.0;107.0;77.0;19.0;43.0;media
PE;CORRENTES;microrregiao;1579.0;29.0;;29.0;14.0;14.0;;media
PE;CUPIRA;microrregiao;952.0;18.0;;11.0;12.0;;;media
PE;GARANHUNS;microrregiao;2480.0;96.0;28.0;87.0;55.0;20.0;24.0;media
PE;IATI;microrregiao;2977.0;25.0;19.0;;;;;media
PE;IBIRAJUBA;microrregiao;1908.0;;;;;;;media
PE;JUPI;microrregiao;3190.0;15.0;;10.0;;;;media
PE;JUREMA;microrregiao;2799.0;12.0;11.0;;;;;media
PE;LAGOA DO OURO;microrregiao;2209.0;35.0;25.0;20.0;29.0;;;media
PE;LAGOA DOS GATOS;microrregiao;5049.0;24.0;16.0;12.0;16.0;;;media
PE;LAJEDO;microrregiao;2426.0;43.0;15.0;34.0;26.0;;12.0;media
PE;PALMEIRINA;microrregiao;1154.0;18.0;;16.0;15.0;;;media
PE;PANELAS;microrregiao;7213.0;70.0;46.0;44.0;58.0;;;media
PE;PARANATAMA;microrregiao;2549.0;;;;;;;media
PE;SAIRE;microrregiao;1695.0;48.0;27.0;31.0;21.0;;20.0;media
PE;SALDA;microrregiao;2323.0;14.0;7.0;;;;;media
PE;SÃO JOÃO;microrregiao;2824.0;28.0;13.0;23.0;23.0;;;media
PE;SÃO JOAQUIM DO MONTE;microrregiao;2782.0;13.0;;;;;3.0;media
PE;TEREZINHA;microrregiao;792.0;16.0;;16.0;;;;media
PE;MATA PERNAMBUCANA;mesorregiao;27988.0;884.0;1619.0;726.0;1060.0;663.0;286.0;media
PE;MATA SECA PERNAMBUCANA;mesorregiao;14522.0;619.0;478.0;301.0;324.0;260.0;96.0;media
PE;ALIANÇA;microrregiao;510.0;55.0;52.0;36.0;31.0;39.0;;media
PE;BUENOS AIRES;microrregiao;823.0;35.0;30.0;;30.0;;;media
PE;CAMUTANGA;microrregiao;310.0;;;;;2.0;;media
PE;CARPINA;microrregiao;1321.0;69.0;30.0;56.0;28.0;34.0;;media
PE;CHÃ DE ALEGRIA;microrregiao;403.0;;;;;;;media
PE;CONDADO;microrregiao;441.0;;;;;;;media
PE;FERREIROS;microrregiao;331.0;7.0;;;;;;media
PE;GOIANA;microrregiao;249.0;33.0;32.0;14.0;;25.0;7.0;media
PE;IGARASSU;microrregiao;1329.0;84.0;55.0;43.0;43.0;28.0;15.0;media
PE;ITAMARACA;microrregiao;145.0;;;;;;;media
PE;ITAMBE;microrregiao;1965.0;22.0;22.0;13.0;11.0;15.0;;media
PE;ITAPISSUMA;microrregiao;92.0;;;;;;;media
PE;ITAQUITINGA;microrregiao;356.0;11.0;10.0;;;;3.0;media
PE;LAGOA DO IT AENGA;microrregiao;757.0;;;;;;;media
PE;MACAPARANA;microrregiao;965.0;23.0;14.0;16.0;19.0;;3.0;media
PE;NAZARE DA MATA;microrregiao;352.0;;5.0;;5.0;;;media
PE;PAUDALHO;microrregiao;926.0;47.0;19.0;33.0;;26.0;17.0;media
PE;TIMBAUBA;microrregiao;1305.0;52.0;40.0;31.0;24.0;31.0;13.0;media
PE;TRACUNHAEM;microrregiao;160.0;15.0;13.0;;;10.0;2.0;media
PE;VICENCIA;microrregiao;782.0;135.0;131.0;26.0;116.0;14.0;;media
PE;MATA UMIDA PERNAMBUCANA;microrregiao;13466.0;1265.0;1141.0;425.0;736.0;403.0;190.0;media
PE;AGUA PRETA;microrregiao;578.0;252.0;246.0;34.0;189.0;41.0;28.0;media
PE;AMARAJI;microrregiao;862.0;39.0;25.0;24.0;;26.0;;media
PE;BARREIROS;microrregiao;239.0;26.0;25.0;13.0;;19.0;;media
PE;SELEM DE MARIA;microrregiao;1515.0;;6.0;3.0;;;4.0;media
PE;CATENDE;microrregiao;106.0;27.0;26.0;27.0;;24.0;;media
PE;CORTES;microrregiao;372.0;6.0;;6.0;;5.0;;media
PE;ESCADA;microrregiao;454.0;62.0;52.0;49.0;;52.0;4.0;media
PE;GAMELEIRA;microrregiao;93.0;21.0;19.0;15.0;;12.0;7.0;media
PE;IPOJUCA;microrregiao;451.0;77.0;59.0;55.0;23.0;33.0;37.0;media
PE;RECIFE;mesorregiao;;;;177.0;252.0;88.0;149.0;media
PE;RECIFE;microrregiao;;;;177.0;252.0;88.0;149.0;media
PE;ABREU E LIMA;municipio;;;;;;;;media
PE;CABO;municipio;;;;64.0;39.0;33.0;31.0;media
PE;CAMARAGIBE;municipio;;;;13.0;45.0;11.0;15.0;media
PE;.JABOATÃO;municipio;;;;22.0;40.0;12.0;24.0;media
PE;MORENO;municipio;;;;36.0;34.0;;29.0;media
PE;OLINDA;municipio;;;;;;;;media
PE;PAULISTA;municipio;;;;;15.0;;10.0;media
PE;RECIFE;municipio;;;;;52.0;16.0;;media
PE;SÃO LOURENÇO DA MATA;municipio;;;;27.0;20.0;;27.0;media
PR;TOTAIS;total;466397.0;11760.0;96701.0;39212.0;38290.0;9171.0;68684.0;media
PR;CURITIBA;mesorregiao;16837.0;1773.0;1087.0;1137.0;1051.0;254.0;508.0;media
PR;CURITIBA;microrregiao;16837.0;1773.0;1087.0;1137.0;1051.0;254.0;508.0;media
PR;ALMIRANTE TAMANOARE;municipio;1289.0;39.0;29.0;22.0;22.0;;;media
PR;ARAUCARIA;municipio;327.0;517.0;266.0;396.0;414.0;48.0;59.0;media
PR;BALSA NOVA;municipio;444.0;47.0;42.0;19.0;12.0;;34.0;media
PR;SOCAI UVA;municipio;1027.0;87.0;60.0;39.0;59.0;23.0;;media
PR;CAMPINA GRANDE DO SUL;municipio;734.0;46.0;25.0;26.0;33.0;;;media
PR;CAMPO LARGO;municipio;103.0;58.0;63.0;43.0;37.0;32.0;;media
PR;COLOMBO;municipio;1020.0;149.0;117.0;71.0;95.0;21.0;34.0;media
PR;CONTENDA;municipio;744.0;14.0;10.0;;12.0;;;media
PR;CURITIBA;municipio;690.0;75.0;37.0;46.0;18.0;10.0;49.0;media
PR;MANOIRITUBA;municipio;1732.0;291.0;209.0;171.0;161.0;33.0;103.0;media
PR;PIRAOUARA;municipio;435.0;79.0;52.0;55.0;39.0;19.0;25.0;media
PR;QUATRO BARRAS;municipio;173.0;41.0;28.0;21.0;22.0;10.0;13.0;media
PR;LESTE PARANAENSE;mesorregiao;92479.0;13421.0;11126.0;4888.0;5147.0;1604.0;7330.0;media
PR;LITORAL PARANAENSE;microrregiao;4714.0;334.0;283.0;95.0;244.0;54.0;47.0;media
PR;ANTONINA;municipio;1061.0;25.0;10.0;16.0;18.0;;;media
PR;GUARAOUEÇABA;municipio;813.0;21.0;13.0;10.0;14.0;;;media
PR;GUARA TUBA;municipio;475.0;43.0;37.0;14.0;16.0;18.0;11.0;media
PR;MATINHOS;municipio;95.0;;;;;;;media
PR;MORRETES;municipio;1156.0;219.0;203.0;43.0;183.0;16.0;27.0;media
PR;PARANAGUA;municipio;1114.0;22.0;18.0;10.0;10.0;10.0;;media
PR;ALTO RIBEIRA;microrregiao;4307.0;124.0;80.0;72.0;80.0;35.0;10.0;media
PR;ADRIANOPOLIS;municipio;1031.0;47.0;29.0;29.0;36.0;;;media
PR;CERRO AZUL;municipio;3276.0;77.0;51.0;43.0;44.0;28.0;;media
PR;ALTO RIO NEGRO PARANAENSE;microrregiao;5443.0;155.0;1115.0;143.0;165.0;51.0;991.0;media
PR;AGUDOS DO SUL;municipio;834.0;210.0;208.0;49.0;11.0;;202.0;media
PR;PIEN;municipio;1052.0;542.0;534.0;21.0;37.0;;510.0;media
PR;OUITANDINHA;municipio;2370.0;332.0;320.0;51.0;97.0;;259.0;media
PR;TIJUCAS DO SUL;municipio;1187.0;71.0;53.0;22.0;20.0;31.0;20.0;media
PR;CAMPOS DE LAPA;microrregiao;7524.0;1764.0;;757.0;454.0;230.0;;media
PR;CAMPO;municipio;348.0;138.0;115.0;64.0;62.0;61.0;19.0;media
PR;LAPA;municipio;3880.0;415.0;246.0;257.0;146.0;87.0;200.0;media
PR;PALMEIRA;municipio;2094.0;832.0;649.0;349.0;120.0;49.0;680.0;media
PR;PORTO AMAZONAS;municipio;107.0;31.0;19.0;17.0;12.0;16.0;;media
PR;RIO NEGRO;municipio;1095.0;348.0;332.0;70.0;114.0;17.0;246.0;media
PR;CAMPOS DE PONTA GROSSA;microrregiao;9308.0;1919.0;1372.0;1140.0;548.0;401.0;92.0;media
PR;CASTRO;municipio;3736.0;864.0;593.0;6117.0;168.0;167.0;569.0;media
PR;PIRAI DO SUL;municipio;1361.0;151.0;101.0;92.0;58.0;29.0;72.0;media
PR;PONTA GROSSA;municipio;1606.0;528.0;400.0;247.0;141.0;98.0;322.0;media
PR;TELEMACO BORBA;municipio;694.0;79.0;60.0;27.0;46.0;18.0;15.0;media
PR;TIBAGI;municipio;1911.0;297.0;218.0;157.0;135.0;89.0;114.0;media
PR;CAMPOS DE JAGUARIAIVA A;microrregiao;4799.0;;359.0;261.0;193.0;119.0;94.0;media
PR;ARAPOT I;municipio;1799.0;;234.0;176.0;134.0;75.0;40.0;media
PR;JAGUARIAIVA;municipio;1320.0;;86.0;55.0;43.0;30.0;34.0;media
PR;SENGES;municipio;1680.0;;39.0;30.0;16.0;14.0;20.0;media
PR;SÂO MATEUS DO SUL;microrregiao;6531.0;;711.0;682.0;96.0;197.0;50.0;media
PR;ANTONIO OLINTO;municipio;1244.0;;76.0;70.0;16.0;39.0;11.0;media
PR;SÃO JOÃO DO TRIUNFO;municipio;2019.0;;305.0;291.0;48.0;75.0;14.0;media
PR;SÃO MATEUS;municipio;3268.0;;330.0;321.0;32.0;83.0;25.0;media
PR;COLONIAL DO IRATI;microrregiao;18890.0;;2864.0;2692.0;480.0;127.0;171.0;media
PR;IMBITUVA;municipio;2357.0;;583.0;565.0;44.0;203.0;38.0;media
PR;JRATI;municipio;2763.0;;341.0;280.0;129.0;173.0;53.0;media
PR;MALLET;municipio;1556.0;;292.0;276.0;68.0;147.0;16.0;media
PR;PRUDENTOPOLIS;municipio;6809.0;;216.0;195.0;56.0;70.0;15.0;media
PR;REBOUCAS;municipio;1880.0;;329.0;314.0;43.0;180.0;;media
PR;RIO AZUL;municipio;1952.0;;793.0;768.0;91.0;137.0;11.0;media
PR;TEIXEIRA SOARES;municipio;1573.0;;310.0;294.0;49.0;217.0;30.0;media
PR;NORTE VELHO DE VENCESLAU BRAZ;microrregiao;19176.0;;1629.0;1120.0;783.0;849.0;193.0;media
PR;CARLOPOL IS;municipio;1399.0;;163.0;154.0;40.0;64.0;15.0;media
PR;CONSELHEIRO MAIRINCK;municipio;267.0;;14.0;;13.0;;;media
PR;CURIUVA;municipio;1371.0;;172.0;118.0;75.0;106.0;11.0;media
PR;FIGUEIRA;municipio;318.0;;58.0;49.0;39.0;13.0;;media
PR;GUAPIRAMA;municipio;313.0;;71.0;54.0;28.0;48.0;15.0;media
PR;IBAITI;municipio;1806.0;;222.0;101.0;173.0;54.0;39.0;media
PR;JABOTI;municipio;545.0;;37.0;19.0;19.0;21.0;;media
PR;JAPIRA;municipio;551.0;;77.0;57.0;27.0;49.0;;media
PR;JOAQUIM TAVORA;municipio;984.0;;82.0;33.0;51.0;35.0;16.0;media
PR;PI NHALÃO;municipio;745.0;;58.0;39.0;25.0;27.0;10.0;media
PR;QUATIGUA;municipio;314.0;;23.0;11.0;14.0;11.0;;media
PR;SAL TO DO ITARARE;municipio;116.0;;13.0;12.0;;;;media
PR;SANTANA;municipio;1015.0;;50.0;33.0;21.0;27.0;;media
PR;SÃO JOSE DA BOA VISTA;municipio;1603.0;;181.0;168.0;28.0;140.0;;media
PR;SAPOPEMA;municipio;1089.0;;43.0;28.0;23.0;23.0;;media
PR;SIQUEIRA CAMPOS;municipio;1622.0;;114.0;69.0;64.0;96.0;10.0;media
PR;TOMAZINA;municipio;2292.0;;121.0;53.0;103.0;33.0;25.0;media
PR;VENCESLAU BRAZ;municipio;1826.0;;130.0;115.0;37.0;93.0;;media
PR;MEOIO IGUACU;microrregiao;11787.0;;2562.0;2160.0;1129.0;1364.0;325.0;media
PR;BITURUNA;municipio;947.0;;240.0;216.0;91.0;77.0;;media
PR;CLEVELANDIA;municipio;1001.0;;382.0;330.0;225.0;234.0;112.0;media
PR;CRUZ MACHADO;municipio;2543.0;;208.0;186.0;57.0;94.0;;media
PR;GENERAL CARNEIRO;municipio;493.0;;86.0;81.0;18.0;73.0;11.0;media
PR;MANGUEIRINHA;municipio;530.0;;382.0;354.0;81.0;173.0;26.0;media
PR;PALMAS;municipio;1314.0;;223.0;120.0;154.0;85.0;115.0;media
PR;PAULA FREITAS;municipio;693.0;;126.0;116.0;44.0;55.0;15.0;media
PR;PAULO FRONTIN;municipio;1143.0;;411.0;389.0;45.0;163.0;;media
PR;PORTO VITORIA;municipio;361.0;;79.0;73.0;24.0;51.0;;media
PR;UNIÃO DA VITORIA;municipio;732.0;;425.0;295.0;390.0;359.0;28.0;media
PR;OESTE PARANAENSE;mesorregiao;221328.0;;54105.0;48195.0;19227.0;16357.0;3243.0;media
PR;ALTO IVAI;microrregiao;16537.0;;1144.0;1017.0;303.0;459.0;80.0;media
PR;CANO IDO DE ABREU;municipio;3741.0;;194.0;152.0;107.0;140.0;14.0;media
PR;IPIRANGA;municipio;1506.0;;493.0;486.0;18.0;67.0;13.0;media
PR;ARARUNA;municipio;;1366.0;337.0;;291.0;113.0;115.0;media
PR;BARBOSA FCRRAZ;municipio;;3220.0;593.0;;496.0;183.0;255.0;media
PR;BOA ESPERANÇA;municipio;;890.0;635.0;;627.0;36.0;411.0;media
PR;CAMPINA DA LAGOA;municipio;;2264.0;1040.0;;941.0;360.0;150.0;media
PR;CAMPO MOURÃO;municipio;;2556.0;1192.0;;1131.0;249.0;146.0;media
PR;ENGENHEIRO BELTRÃO;municipio;;1252.0;606.0;;599.0;58.0;154.0;media
PR;FENIX;municipio;;668.0;457.0;;449.0;88.0;14.0;media
PR;GOIO-ERE;municipio;;2711.0;1392.0;;318.0;296.0;340.0;media
PR;IRETAMA;municipio;;902.0;602.0;;566.0;180.0;136.0;media
PR;JAN(OPOLIS;municipio;;1350.0;696.0;;659.0;157.0;318.0;media
PR;JURANDA;municipio;;803.0;607.0;;599.0;179.0;102.0;media
PR;MAMBORE;municipio;;1342.0;813.0;;784.0;129.0;248.0;media
PR;MARILUZ;municipio;;560.0;217.0;;174.0;66.0;79.0;media
PR;MOREIRA SALES;municipio;;1738.0;547.0;;498.0;131.0;336.0;media
PR;NOVA CANTU;municipio;;1777.0;648.0;;637.0;43.0;150.0;media
PR;PEABIRU;municipio;;1010.0;409.0;;389.0;64.0;183.0;media
PR;QUINTA DO SOL;municipio;;377.0;225.0;;215.0;41.0;44.0;media
PR;RONCADOR;municipio;;2967.0;392.0;;372.0;60.0;79.0;media
PR;UBIRATÃ;municipio;;2705.0;827.0;;1782.0;298.0;985.0;media
PR;PITANGA;microrregiao;;20027.0;1620.0;;1080.0;871.0;1180.0;media
PR;AL TAMIRA DO PARANA;municipio;;1296.0;234.0;;212.0;59.0;101.0;media
PR;MANOEL RIBAS;municipio;;1581.0;387.0;;256.0;213.0;331.0;media
PR;PALMITAL;municipio;;3678.0;585.0;;274.0;454.0;554.0;media
PR;PITANGA;municipio;;13472.0;414.0;;338.0;145.0;194.0;media
PR;EXTREMO OESTE PARANAENSE;microrregiao;;70075.0;29220.0;;26624.0;11263.0;6585.0;media
PR;ASSIS CHATEAUBRIAND;municipio;;406.0;3359.0;;3307.0;569.0;376.0;media
PR;BOA VISTA DA APARECIDA;municipio;;1828.0;125.0;;103.0;34.0;106.0;media
PR;BRAGANEY;municipio;;1286.0;251.0;;233.0;92.0;118.0;media
PR;CAFELANDIA;municipio;;759.0;561.0;;531.0;233.0;;media
PR;CAPITÃO LEONIDAS MARQUES;municipio;;2779.0;546.0;;492.0;212.0;271.0;media
PR;CASCAVEL;municipio;;4602.0;1344.0;;1181.0;562.0;462.0;media
PR;CATANDUVAS;municipio;;1477.0;381.0;;301.0;125.0;204.0;media
PR;CEU AZUL;municipio;;1045.0;585.0;;494.0;376.0;272.0;media
PR;CORBELIA;municipio;;2168.0;766.0;;721.0;161.0;133.0;media
PR;FORMOSA DO OESTE;municipio;;2477.0;1058.0;;1003.0;192.0;239.0;media
PR;FOZ DO IGUAÇU;municipio;;1329.0;103.0;;82.0;45.0;24.0;media
PR;GUAIRA;municipio;;1418.0;1000.0;;962.0;245.0;268.0;media
PR;GUARANI AÇU;municipio;;4547.0;481.0;;374.0;291.0;263.0;media
PR;JESUITAS;municipio;;1867.0;550.0;;514.0;118.0;165.0;media
PR;MARECHAL CANO IDO RONDON;municipio;;5457.0;2378.0;;2064.0;1504.0;140.0;media
PR;MATELANDIA;municipio;;2777.0;923.0;;726.0;426.0;258.0;media
PR;MEDIANEIRA;municipio;;2398.0;595.0;;450.0;295.0;128.0;media
PR;MISSAL;municipio;;1560.0;432.0;;353.0;234.0;43.0;media
PR;NOVA AURORA;municipio;;1788.0;990.0;;956.0;120.0;35.0;media
PR;NOVA SANTA ROSA;municipio;;1290.0;725.0;;634.0;454.0;150.0;media
PR;PALOTINA;municipio;;2993.0;2684.0;;2492.0;1489.0;355.0;media
PR;SANTA HELENA;municipio;;3170.0;1391.0;;1320.0;497.0;332.0;media
PR;SANTA TEREZINHA DE ITAIPU;municipio;;629.0;299.0;;290.0;48.0;127.0;media
PR;SÂO MIGUEL DO IGUAÇU;municipio;;2948.0;1365.0;;1313.0;330.0;543.0;media
PR;TERRA ROXA;municipio;;2535.0;1568.0;;1413.0;580.0;512.0;media
PR;TOLEDO;municipio;;5936.0;3167.0;;2787.0;1740.0;384.0;media
PR;TRES BARRAS DO PARANA;municipio;;2611.0;187.0;;171.0;49.0;47.0;media
PR;TUPÃSSI;municipio;;1244.0;791.0;;788.0;81.0;157.0;media
PR;SUDOESTE PARANAENSE;microrregiao;57339.0;7249.0;5716.0;3359.0;3182.0;542.0;3863.0;media
PR;AMPERE;municipio;1832.0;301.0;235.0;147.0;29.0;10.0;265.0;media
PR;BARRACÃO;municipio;12359.0;22.0;17.0;14.0;14.0;;;media
PR;CAPANEMA;municipio;3018.0;432.0;388.0;241.0;224.0;64.0;169.0;media
PR;CHOPINZINHO;municipio;4328.0;464.0;299.0;274.0;220.0;70.0;196.0;media
PR;CORONEL VIVIDA;municipio;2862.0;362.0;322.0;139.0;189.0;31.0;150.0;media
PR;DOIS VIZINHOS;municipio;4073.0;569.0;365.0;283.0;131.0;21.0;449.0;media
PR;ENEAS MARQUES;municipio;2062.0;181.0;99.0;95.0;99.0;;67.0;media
PR;FRANCISCO BELTRÃO;municipio;3214.0;307.0;155.0;223.0;91.0;42.0;182.0;media
PR;ITAPEJARA D'OESTE;municipio;1333.0;181.0;160.0;71.0;91.0;;92.0;media
PR;MARIOPOLIS;municipio;658.0;293.0;276.0;171.0;44.0;19.0;236.0;media
PR;MARMELEIRO;municipio;1915.0;109.0;90.0;55.0;57.0;10.0;43.0;media
PR;NOVA PRATA DO IGUAÇU;municipio;2230.0;109.0;80.0;48.0;29.0;;73.0;media
PR;PATO BRANCO;municipio;2475.0;467.0;414.0;147.0;277.0;56.0;163.0;media
PR;PEROLA O'OESTE;municipio;2355.0;477.0;450.0;102.0;202.0;19.0;291.0;media
PR;PLANALTO;municipio;2593.0;271.0;246.0;95.0;223.0;19.0;34.0;media
PR;PRANCHITA;municipio;1221.0;237.0;217.0;57.0;95.0;;156.0;media
PR;REALEZA;municipio;1766.0;422.0;373.0;152.0;246.0;21.0;165.0;media
PR;RENASCENÇA;municipio;831.0;166.0;141.0;67.0;58.0;24.0;94.0;media
PR;SALGADO FILHO;municipio;2567.0;156.0;124.0;128.0;54.0;;103.0;media
PR;SAL TO DO LONTRA;municipio;2379.0;297.0;213.0;195.0;207.0;25.0;81.0;media
PR;SANTA IZABEL DO OESTE;municipio;1900.0;259.0;226.0;112.0;86.0;17.0;170.0;media
PR;SANTO ANTONIO;municipio;2733.0;218.0;186.0;64.0;94.0;;128.0;media
