_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
MG;CENTRO-OESTE MINEIRO;mesorregiao;3077286.0;49769.0;875.0;2996387.0;;alta
MG;MEDI O RIO DAS VELHAS;microrregiao;71730.0;24817.0;120.0;115025.0;;alta
MG;AUGUSTO DE LIMA;municipio;54954.0;675.0;56048.0;;;alta
MG;BUENOPOLIS;municipio;;;;312.0;;alta
MG;CORINTO;municipio;;;;18219.0;;alta
MG;CURVELO;municipio;15176.0;2171.0;30838.0;;;alta
MG;INIMUTABA;municipio;185.0;897.0;;;;alta
MG;JOAQUIM FELICIO;municipio;;;;221.0;;alta
MG;LASSANCE;municipio;;;;802.0;;alta
MG;MONJOLOS;municipio;;;;10.0;;alta
MG;MORRO DA GARÇA;municipio;151.0;1288.0;;;;alta
MG;PRESIDENTE JUSCELINO;municipio;;;;498.0;;alta
MG;SANTO HIPOLITO;municipio;;;;642.0;;alta
MG;VARZEA DA PALMA;municipio;931.0;120.0;6580.0;;;alta
MG;ALTO PARANAIBA;microrregiao;1718904.0;6652.0;20.0;1572658.0;;alta
MG;ABADIA DOS DOURADOS;municipio;221.0;19387.0;;;;alta
MG;CASCALHO RICO;municipio;415.0;245.0;2979.0;;;alta
MG;COROMANDEL;municipio;;;;2373.0;;alta
MG;DOURADOQUARA;municipio;40.0;115.0;3087.0;;;alta
MG;ESTRELA;municipio;;;;856.0;;alta
MG;GRUPIARA;municipio;;;;79.0;;alta
MG;lNDIANOPOLIS;municipio;;;;334.0;;alta
MG;MONTE CARMELO;municipio;872100.0;2.0;829291.0;;;alta
MG;PATROCINIO;municipio;4.0;;;;;alta
MG;ROMARIA;municipio;;;;58.0;;alta
MG;SERRA DO SALITRE;municipio;;;;534.0;;alta
MG;MATA DA COROA;microrregiao;833425.0;10595.0;853183.0;;;alta
MG;ARAPUA;municipio;;;;37.0;;alta
MG;CARMO DO PARANAIBA;municipio;147838.0;;;;;alta
MG;GUIMARANIA;municipio;;;;1253.0;;alta
MG;LAGOA FORMOSA;municipio;143927.0;1182.0;154670.0;;;alta
MG;MATUTINA;municipio;;40.0;311.0;2266.0;;alta
MG;PATOS DE MINAS;municipio;;424224.0;2928.0;420526.0;;alta
MG;RIO PARANAIBA;municipio;;465.0;;;;alta
MG;SÃO' GONÇALO DO ABAETE;municipio;;;1475.0;6048.0;;alta
MG;SÃO GOTARDO;municipio;;7126.0;947.0;9558.0;;alta
MG;TIROS;municipio;;710.0;1403.0;5715.0;;alta
MG;TRES MARIAS;microrregiao;;453227.0;7705.0;455521.0;;alta
MG;ABAETE;municipio;;249650.0;1275.0;230791.0;;alta
MG;BIQUINHAS;municipio;;900.0;82.0;2361.0;;alta
MG;CEDRO DO ABAETE;municipio;;;;90.0;;alta
MG;FELIXLANOIA;municipio;;72.0;1637.0;7224.0;;alta
MG;MARTINHO CAMPOS;municipio;;650.0;347.0;2971.0;;alta
MG;MORADA NOVA DE MINAS;municipio;;445.0;1038.0;1549.0;;alta
MG;PAINEIRAS;municipio;;2530.0;210.0;5210.0;;alta
MG;POMPEU;municipio;;78350.0;2193.0;58405.0;;alta
MG;QUARTEL GERAL;municipio;;120160.0;309.0;115561.0;;alta
MG;TRES MARIAS;municipio;;140.0;614.0;1359.0;;alta
MG;TRIANGULO MINEIRO;microrregiao;;5916806.0;1021782.0;6684562.0;;alta
MG;UBERLANDIA;microrregiao;;1309359.0;940037.0;2368963.0;;alta
MG;ARAGUARI;municipio;;115733.0;1625.0;105201.0;;alta
MG;CACHOEIRA DOURADA;municipio;;150.0;70.0;35.0;;alta
MG;CANAPOLIS;municipio;;26144.0;234.0;26051.0;;alta
MG;CAPINOPOLIS;municipio;;4780.0;295.0;2455.0;;alta
MG;CENTRALINA;municipio;;900.0;600.0;1350.0;;alta
MG;GURINHATÃ;municipio;;254.0;1123.0;10954.0;;alta
MG;IPIAÇU;municipio;;199.0;712.0;787.0;;alta
MG;ITUIUTABA;municipio;;13769.0;1892.0;17194.0;;alta
MG;MONTE ALEGRE DE MI NAS;municipio;;90690.0;810.0;54733.0;;alta
MG;SANTA VITORIA;municipio;;7445.0;1505.0;8444.0;;alta
MG;TUPACI GUARA;municipio;;54551.0;1552.0;19717.0;;alta
MG;UBERLANDIA;municipio;;994744.0;929316.0;2089039.0;;alta
MG;PONTAL DO TRIANGULO MINEIRO;municipio;;191535.0;8383.0;279204.0;;alta
MG;CAMPINA VERDE;municipio;;1231.0;1773.0;9765.0;;alta
MG;COMENDADOR GOMES;municipio;;1590.0;276.0;2223.0;;alta
MG;FRONTEIRA;municipio;;254.0;;478.0;;alta
MG;FRUTAL;municipio;;19690.0;2098.0;79059.0;;alta
MG;ITAPAGIPE;municipio;;159250.0;1319.0;170468.0;;alta
MG;ITURAMA;municipio;;10.0;1536.0;7864.0;;alta
MG;PIRA JUBA;municipio;;340.0;36.0;1354.0;;alta
MG;PLANURA;municipio;;;42.0;611.0;;alta
MG;PRATA;municipio;;9110.0;831.0;5202.0;;alta
MG;SÃO FRANCISCO DE SALES;municipio;;60.0;464.0;2120.0;;alta
MG;UBERABA;municipio;;4415912.0;73362.0;4036395.0;;alta
MG;AGUA COMPRIDA;municipio;;200.0;29.0;495.0;;alta
MG;CAMPO FLORIDO;municipio;;;6008.0;2075.0;;alta
MG;CONCE I ÇÂO DAS ALAGOAS;municipio;;1700.0;388.0;5478.0;;alta
MG;CONQUISTA;municipio;;1150.0;684.0;2858.0;;alta
MG;UBERABA;municipio;;4412862.0;65168.0;3951018.0;;alta
MG;VERISSIMO;municipio;;;85.0;44471.0;;alta
MG;MATA E RIO DOCE MINEIRO;microrregiao;;1540701.0;256349.0;14832356.0;;alta
MG;BACIA DO SUAÇUI;municipio;;60931.0;32096.0;136869.0;;alta
MG;AÇUCENA;municipio;;690.0;1757.0;5550.0;;alta
MG;AGUA BOA;municipio;330.0;2950.0;8397.0;;;alta
MG;ALVORADA DE MINAS;municipio;;;;;979.0;alta
MG;BELO ORIENTE;municipio;1306.0;219.0;3491.0;;;alta
MG;BRAUNAS;municipio;;;;;1017.0;alta
MG;CARMESIA;municipio;;;;;570.0;alta
MG;COLUNA;municipio;2577.0;4413.0;;;;alta
MG;DIVINOLANDIA DE MINAS;municipio;;;;;3569.0;alta
MG;DOM JOAQUIM;municipio;;;20.0;;354.0;alta
MG;DORES DE GUANHÂES;municipio;244.0;115.0;;;;alta
MG;GONZAGA;municipio;;;;;1817.0;alta
MG;GUANHÃES;municipio;100.0;231.0;1684.0;;;alta
MG;JOANESIA;municipio;;;5000.0;;7150.0;alta
MG;MATERLANDIA;municipio;;;1470.0;;535.0;alta
MG;MESQUITA;municipio;100.0;1812.0;1704.0;;;alta
MG;PAULISTAS;municipio;;;300.0;;2414.0;alta
MG;PEÇANHA;municipio;34257.0;;;;;alta
MG;RIO VERMELHO;municipio;100.0;3387.0;9325.0;;;alta
MG;SABINOPOLIS;municipio;32000.0;733.0;4154.0;;;alta
MG;SANTA MARIA DO SUAÇUI;municipio;15.0;1839.0;18.0;3843.0;;alta
MG;SANTO ANTONIO DO ITAMBE;municipio;624.0;1499.0;;;;alta
MG;SÃO JOÃO EVANGELISTA;municipio;13300.0;506.0;15851.0;;;alta
MG;SÃO JOSE DO .JACUR I;municipio;;;;;6390.0;alta
MG;SÃO PEDRO DO SUAÇU I;municipio;;;;;7010.0;alta
MG;SÃO SEBASTIÃO;municipio;1039.0;4028.0;;;;alta
MG;SENHORA DO PORTO;municipio;;;;;2252.0;alta
MG;SERRA AZUL DE MINAS;municipio;589.0;1577.0;;;;alta
MG;VIRGINOPOLIS;municipio;;;6200.0;;2924.0;alta
MG;GOVERNADOR VALADARES;microrregiao;835815.0;11472.0;292.0;774766.0;;alta
MG;ALPERCATA;municipio;;;548820.0;;452833.0;alta
MG;CAMPANARIC;municipio;11910.0;675.0;13464.0;;;alta
MG;COROACI;municipio;330.0;1230.0;7025.0;;;alta
MG;FREI INOCENCIO;municipio;;;;;390.0;alta
MG;GOVERNADOR VALADARES;municipio;260455.0;2345.0;110.0;264980.0;;alta
MG;l TAMBACURI;municipio;3685.0;1286.0;80.0;7887.0;;alta
MG;MARILAC;municipio;;;3580.0;;5904.0;alta
MG;NACIP RAYDAN;municipio;;;;;8529.0;alta
MG;NOVA MODICA;municipio;30.0;568.0;991.0;;;alta
MG;PESCADOR;municipio;;;;;205.0;alta
MG;SANTA EFIGENIA DE MINAS;municipio;243.0;;;;;alta
MG;SÃO GERALDO DA PIEDADE;municipio;35.0;716.0;84.0;967.0;;alta
MG;SÃO .JOSE DA SAFIRA;municipio;;;;;150.0;alta
MG;SÃO .JOSE DO DIVINO;municipio;;;;;1989.0;alta
MG;SARDOA;municipio;;;;;767.0;alta
MG;VILA MATIAS;municipio;;;6850.0;;3412.0;alta
MG;VIRGOLANDIA;municipio;120.0;476.0;;;;alta
MG;MANTENA;microrregiao;5415.0;8275.0;213.0;;;alta
MG;CENTRAL DE MINAS;municipio;;;;;2025.0;alta
MG;ITABIRINHA DE MANTENA;municipio;;;1409.0;;;alta
MG;MANTENA;municipio;3096.0;4946.0;;;;alta
MG;MENDES -IMENTEL;municipio;910.0;2454.0;153.0;4901.0;;alta
MG;MATA DE CARATINGA;microrregiao;254843.0;22867.0;362.0;326635.0;;alta
MG;BOM JESUS DO GALHO;municipio;300.0;2098.0;31312.0;;;alta
MG;CARATINGA;municipio;42579.0;11218.0;205.0;70753.0;;alta
MG;CORREGO NOVO;municipio;;;;;4141.0;alta
MG;DOM CAVATI;municipio;;;180.0;;530.0;alta
MG;ENGENHEIRO CALDAS;municipio;;;108000.0;;80150.0;alta
MG;FERNANDES TOURINHO;municipio;163.0;;;;;alta
MG;IAPU;municipio;;;3160.0;;9098.0;alta
MG;INHAPIM;municipio;4094.0;10555.0;62.0;27707.0;;alta
MG;SÃO JOÃO DO ORIENTE;municipio;27500.0;124.0;23234.0;;;alta
MG;SOBRAL IA;municipio;;;;467.0;;alta
MG;TARUMIRIM;municipio;58530.0;450.0;30.0;67721.0;;alta
MG;BACIA DO MANHUAÇU;microrregiao;55887.0;20040.0;507.0;87369.0;;alta
MG;AI MORES;municipio;1651.0;310.0;10.0;5700.0;;alta
MG;ALVARENGA;municipio;;;;62.0;;alta
MG;CONCEIÇÃO DE IPANEMA;municipio;;;;4577.0;;alta
MG;CONSELHEIRO PENA;municipio;3534.0;2783.0;380.0;5153.0;;alta
MG;DIVINO DAS LARANJEIRAS;municipio;;;;;;alta
MG;GALILEIA;municipio;;;;308.0;20.0;alta
MG;IPANEMA;municipio;847.0;12985.0;;;;alta
MG;ITANHOMI;municipio;;;;2766.0;55.0;alta
MG;I TUET A;municipio;;;;250.0;;alta
MG;MUTUM;municipio;793.0;10.0;12010.0;;;alta
MG;POCRANE;municipio;;;;2774.0;10.0;alta
MG;RESPLENDOR;municipio;1968.0;1129.0;20.0;3194.0;;alta
MG;SANTA RITA DO ITUETO;municipio;;;;470.0;;alta
MG;TUMIRITINGA A;municipio;;;;171.0;;alta
MG;MATA DE PONTE NOVA;microrregiao;737514.0;13787.0;816.0;884640.0;;alta
MG;ABRE CAMPO;municipio;;;;2623.0;;alta
MG;ACAIACA;municipio;;;;388.0;;alta
MG;AMPARO DO S ERRA;municipio;10680.0;3437.0;34196.0;;;alta
MG;BARRA LONGA;municipio;2745.0;708.0;7361.0;;;alta
MG;DIOGO DE VASCONCELOS;municipio;58.0;36.0;405.0;;;alta
MG;DOM SILVERIO;municipio;70.0;1088.0;2985.0;;;alta
MG;JEQUERI;municipio;200.0;736.0;206.0;25864.0;;alta
MG;PIEDADE DE PONTE NOVA;municipio;;;;821.0;;alta
MG;PONTE NOVA;municipio;301539.0;689.0;338481.0;;;alta
MG;RAUL SOARES;municipio;19570.0;1232.0;260.0;73328.0;;alta
MG;RIO CASCA;municipio;53824.0;634.0;63595.0;;;alta
MG;RIO DCCE;municipio;;;;46.0;;alta
MG;SANTA CRUZ DO ESCALVAOO;municipio;16768.0;343.0;104.0;3711.0;;alta
MG;SANTO ANTONIO DO GRAMA;municipio;;;;340.0;;alta
MG;SÃO PEDRO DOS FERROS;municipio;;;;279.0;;alta
MG;SERICITA;municipio;;;;61.0;;alta
MG;URUCANIA;municipio;164758.0;304.0;210.0;153863.0;;alta
MG;VERTENTE OCIDENTAL DO CAPARAO;microrregiao;105951.0;21242.0;1390.0;104493.0;;alta
MG;CAIANA;municipio;;;;183.0;;alta
MG;CAPARAO;municipio;;;;;;alta
MG;CAPUTIRA;municipio;;;;170.0;;alta
MG;CHALE;municipio;156.0;51.0;971.0;;;alta
MG;DIVINO o A;municipio;4973.0;571.0;532.0;3271.0;;alta
MG;ESPERA FELIZ;municipio;3718.0;1053.0;600.0;639.0;;alta
MG;LAJINHA;municipio;;;;682.0;40.0;alta
MG;MANHUAÇU;municipio;65415.0;1331.0;120.0;44355.0;;alta
MG;MANHUMIRIM;municipio;;;;10808.0;30.0;alta
MG;MATIPO;municipio;;;;1176.0;;alta
MG;PRESIDENTE SOARES;municipio;;;;302.0;;alta
MG;SANTA MARGARIDA;municipio;;;;1476.0;10.0;alta
MG;SANTANA DO MANHUAÇU;municipio;620.0;1097.0;718.0;;;alta
MG;SÃO JOSE;municipio;20.0;100.0;10.0;50.0;;alta
MG;SIMONESIA;municipio;1601.0;2242.0;40.0;9219.0;;alta
MG;MATA DE VIÇOSA;microrregiao;;13.0;;30193.0;591244.0;alta
MG;ALTO RIO DOCE;municipio;;;;400.0;76.0;alta
MG;ARAPONGA;municipio;1227.0;825.0;4149.0;;;alta
MG;BRAS PIRES;municipio;;;;500.0;;alta
MG;CAJURI;municipio;;;;161.0;;alta
MG;CANAÃ;microrregiao;;;;1506.0;;alta
MG;CIPOT ANEA;microrregiao;10.0;6044.0;116.0;6458.0;;alta
MG;COIMBRA;microrregiao;;;12.0;284220.0;;alta
MG;DORES DO TURVO;microrregiao;1312.0;203.0;50.0;13875.0;;alta
MG;ERVALIA;microrregiao;;;;400.0;;alta
MG;GUARAC I ABA;microrregiao;;;;550.0;;alta
MG;LAMIM;microrregiao;;;;;;alta
MG;PAULA CANO IDO;microrregiao;97570.0;6914.0;17145.0;;;alta
MG;PEDRA;microrregiao;;;;20115.0;;alta
MG;PIRANGA;microrregiao;361.0;6405.0;48.0;23808.0;;alta
MG;PORTO FIRME;microrregiao;132200.0;655.0;122978.0;;;alta
MG;PRESIDENTE BERNARDES;microrregiao;882.0;8332.0;;;;alta
MG;RIO ESPERA;microrregiao;1230.0;1485.0;30.0;4633.0;;alta
MG;SÃO MIGUEL DO ANTA;microrregiao;;;;203819.0;;alta
MG;SENADOR FIRMINO;microrregiao;92.0;337.0;5056.0;;;alta
MG;SENHORA DE OLIVEIRA;microrregiao;;;;;;alta
MG;TEIXEIRAS;microrregiao;188345.0;859.0;2500.0;180128.0;;alta
MG;VIÇOSA;microrregiao;980540.0;750.0;26661.0;855894.0;;alta
MG;MATA DO MURIAE;mesorregiao;42339.0;11040.0;80.0;43448.0;;alta
MG;ANTONIO PRADO DE MINAS;microrregiao;;;;30.0;;alta
MG;BARÃO DE MONTE ALTO;microrregiao;;;;140.0;;alta
MG;CARANGOLA;microrregiao;10010.0;8445.0;9152.0;;;alta
MG;EUGENOPOLI S;microrregiao;;;;4200.0;;alta
MG;FARIA LEMOS;microrregiao;;;;910.0;;alta
MG;MIRADOURO;microrregiao;;;;700.0;;alta
MG;MIRAI;microrregiao;10587.0;596.0;10688.0;;;alta
MG;MURIAE;microrregiao;8262.0;826.0;5343.0;;;alta
MG;PATROCINIO DO MURIAE;microrregiao;1200.0;31.0;3041.0;;;alta
MG;PEDRA DOURADA;microrregiao;;;;60.0;;alta
MG;SÃO FRANCISCO DO GLORIA;microrregiao;15.0;191.0;;;;alta
MG;TOMBOS;microrregiao;840.0;265.0;682.0;;;alta
MG;VIEIRAS;microrregiao;;;;5400.0;;alta
MG;MATA DE USA;mesorregiao;8323735.0;76817.0;200.0;7892881.0;;alta
MG;ASTOLFO OUTRA;microrregiao;774696.0;65108.0;818605.0;;;alta
MG;DIVINESIA;microrregiao;;;;36172.0;;alta
MG;GUARANI;microrregiao;20205.0;;;;;alta
MG;GUIOOVAL;microrregiao;;;;256525.0;;alta
MG;GUIRICEMA;microrregiao;;;;981700.0;;alta
MG;PIAU;microrregiao;;;;50.0;;alta
MG;PIRAUBA;microrregiao;;;;123866.0;;alta
MG;RIO NOVO;microrregiao;5500.0;1393.0;3991.0;;;alta
MG;RIO POMBA;microrregiao;2498290.0;528.0;2347614.0;;;alta
MG;RODE IRO;microrregiao;;;;146.0;;alta
MG;SÃO GERALDO;microrregiao;;;;233.0;;alta
MG;SILVEIRANIA;microrregiao;;;;;;alta
MG;TABULEIRO;microrregiao;400.0;181.0;915.0;;;alta
MG;TOCANTINS;microrregiao;;;;25.0;;alta
MG;VISCONDE;microrregiao;2988487.0;811.0;2781774.0;;;alta
MG;MATA DE CATAGUASES;mesorregiao;;;;2803144.0;;alta
MG;ALEM PARAIBA;microrregiao;542.0;627.0;51502.0;;;alta
MG;ARGIRITA;microrregiao;46500.0;2930.0;50820.0;;;alta
MG;CATAGUASES;microrregiao;373275.0;1622.0;337.0;;;alta
MG;DONA EUZEBIA;microrregiao;;;;85630.0;;alta
MG;ESTRELA CALVA;microrregiao;60.0;40.0;;;;alta
MG;ITAMARATI DE MINAS;microrregiao;;;;38.0;;alta
MG;LARANJAL;microrregiao;55.0;150.0;525.0;;;alta
MG;LEOPOLDINA;microrregiao;1895072.0;619.0;1864289.0;;;alta
MG;PALMA;microrregiao;;;;205.0;;alta
MG;SUDOESTE MINEIRO;mesorregiao;;;21991897.0;;;alta
MG;PLANALTO DE ARAXA;microrregiao;127994.0;15953.0;118.0;156808.0;;alta
MG;ARAXA;municipio;;;121890.0;;;alta
MG;CAMPOS ALTOS;municipio;;;538.0;;;alta
MG;IBIA;municipio;672.0;685.0;2039.0;;;alta
MG;IRAI DE MINAS;municipio;552.0;7618.0;19983.0;;;alta
MG;NOVA PONTE;municipio;420.0;627.0;2440.0;;;alta
MG;PEDRINOPOLIS;municipio;;;40.0;;;alta
MG;PERDIZES;municipio;;;3357.0;;;alta
MG;PRATINHA;municipio;;;;;;alta
MG;SACRAMENTO;municipio;475.0;2806.0;118.0;7905.0;;alta
MG;SANTA JULIANA;municipio;;;50.0;;;alta
MG;TAP IRA;municipio;;;;;;alta
MG;ALTO SÃO FRANCISCO;microrregiao;7094073.0;114122.0;2421424.0;7315441.0;;alta
MG;ARAUJOS;municipio;;;28100.0;;12.0;alta
MG;ARCOS;municipio;2622.0;1657.0;558.0;4775.0;;alta
MG;BAMBU(;municipio;23460.0;406.0;30524.0;;;alta
MG;BOM DESPACHO;municipio;;;514207.0;;;alta
MG;CONCEIÇÃO DO PARA;municipio;;;2221800.0;;;alta
MG;CORREGO DANT A;municipio;;;12.0;;;alta
MG;DORES DO INDAIA;municipio;;;84410.0;;;alta
MG;DORESOPOLIS;municipio;;;1086.0;;;alta
MG;ESTRELA DO INDAIA;municipio;;;;;;alta
MG;IGUATAMA;municipio;910.0;665.0;300.0;2842.0;;alta
MG;.JAPARAIBA;municipio;;;100.0;;;alta
MG;LAGOA DA PRATA;municipio;;;370.0;;;alta
MG;LEANDRO FERREIRA;municipio;;;297570.0;;;alta
MG;MEDEIROS;municipio;;;53.0;;;alta
MG;MOEMA;municipio;;;;;;alta
MG;NOVA SERRANA;municipio;;;962200.0;;;alta
MG;PAINS;municipio;;;600.0;;40.0;alta
MG;PERDIGÃO;municipio;;;11555.0;;30.0;alta
MG;PIMENTA;municipio;1001.0;297.0;1689.0;;;alta
MG;PITANGUI;municipio;997214.0;3048.0;540.0;88618.0;;alta
MG;PIUI;municipio;;;1819.0;;;alta
MG;SANTA ROSA DA SERRA;municipio;;;160.0;;;alta
MG;SANTO ANTONIO;municipio;;;1773180.0;;15600.0;alta
MG;SÃO ROOUE DE MINAS;municipio;;;600.0;;299.0;alta
MG;SERRA DA SAUDADE;municipio;;;;;;alta
MG;TAP IRAI;municipio;257.0;184.0;4045.0;753.0;;alta
MG;VARGEM BONITA;municipio;;;30.0;;;alta
MG;FURNAS;microrregiao;3336236.0;799434.0;438.0;2321000.0;;alta
MG;ALFENAS;municipio;;;671600.0;;;alta
MG;ALPINOPOLIS;municipio;;;14486.0;;20.0;alta
MG;ALTEROSA;municipio;;;384.0;;;alta
MG;AREADO;municipio;28980.0;379.0;30.0;35004.0;;alta
MG;BOA ESPERANÇA;municipio;301095.0;558.0;3692.0;;;alta
MG;CAMPO DO MEIO;municipio;;;;;;alta
MG;CAMPOS GERAIS;municipio;2937.0;1774.0;9638.0;;;alta
MG;CAPITOLIO;municipio;548.0;330.0;922.0;;;alta
MG;CARMO DO RIO CLARO;municipio;;;541.0;;;alta
MG;CASSIA;municipio;;;;2037.0;;alta
MG;CONCEIÇÃO DA APARECIDA;municipio;140.0;2935.0;;;;alta
MG;COQUEIRAL;municipio;730.0;275.0;771.0;;;alta
MG;DELFINOPOLIS;municipio;286.0;3038.0;;;;alta
MG;DIVISA NOVA;municipio;;;;1511.0;;alta
MG;ELO( MENDES;municipio;;;;7239.0;;alta
MG;FAMA;municipio;;;;157.0;;alta
MG;GUAPE;municipio;4804.0;241.0;95.0;3097.0;;alta
MG;ILICINEA;municipio;2070.0;690.0;3999.0;;;alta
MG;MACHADO;municipio;177703.0;2828.0;100.0;154744.0;;alta
MG;NEPOMUCENO;municipio;;;;701067.0;100.0;alta
MG;PARAGUAÇU;municipio;67428.0;1548.0;50.0;60615.0;;alta
MG;PASSOS;municipio;436440.0;13241.0;467430.0;;;alta
MG;PRATAPOLIS;municipio;;;;8361.0;23.0;alta
MG;SANTANA DA VARGEM;municipio;450.0;142.0;667.0;;;alta
MG;SÃO JOÃO BATISTA DO GLORIA;municipio;;;;109.0;20.0;alta
MG;SERRANIA;municipio;;;;238.0;;alta
MG;TRES PONTAS;municipio;;;;4772.0;;alta
MG;VARGINHA;municipio;;;;11931.0;;alta
MG;FORMIGA;microrregiao;;;;57106.0;12252.0;alta
MG;AGUANIL;municipio;;;;461.0;;alta
MG;BOM SUCESSO;municipio;;;;415.0;;alta
MG;CAMACHO;municipio;;;;601.0;;alta
MG;CAMPO BELO;municipio;212019.0;17964.0;196252.0;;;alta
MG;CANA VERDE;municipio;;;;208.0;;alta
MG;CANDEIAS;municipio;;;;1527.0;30.0;alta
MG;CARMO DA MATA;municipio;271.0;1311.0;20.0;11151.0;;alta
MG;CARMOPOLIS DE MINAS;municipio;;;;770.0;109.0;alta
MG;CLAUDIO;municipio;58135.0;845.0;171.0;60615.0;;alta
MG;CRISTAIS;municipio;;;;370.0;;alta
MG;FORMIGA;municipio;87427.0;1805.0;1617.0;103627.0;;alta
MG;IBITURUNA;municipio;;;;;;alta
MG;ITAGUARA;municipio;4303.0;883.0;15671.0;;;alta
MG;ITAPECERICA;municipio;30236.0;5940.0;172286.0;;;alta
MG;OLIVEIRA;municipio;108651.0;2236.0;10180.0;13154.0;;alta
MG;PASSA TEMPO;municipio;;;;694.0;20.0;alta
MG;PEDRA DO INDA IA;municipio;;;;164.0;;alta
MG;PERDÕES;municipio;9040.0;574.0;8497.0;;;alta
MG;PIRACEMA;municipio;;;;5079.0;;alta
MG;RIBEIRÃO VERMELHO;municipio;;;;10.0;;alta
MG;SANTANA;municipio;;;;10090.0;;alta
MG;SANTO ANTONIO DO AMPARO;municipio;;;;539.0;100.0;alta
MG;SÃO FRANCISCO DE PAULA;municipio;;;;130.0;;alta
MG;SÃO SEBASTIÃO DO OESTE;municipio;851000.0;4490.0;815972.0;;;alta
MG;MOGIANA MINEIRA;microrregiao;4090736.0;12187.0;1080.0;4941530.0;;alta
MG;ARCEBURGO;municipio;;;;212.0;;alta
MG;BOM JESUS DA PENHA;municipio;;;;96.0;;alta
MG;CABO VERDE;municipio;609100.0;932.0;150.0;;;alta
MG;CAPETINGA;municipio;;;;15.0;;alta
MG;CLARAVAL;municipio;1565.0;407.0;500.0;4809.0;;alta
MG;GUARANESIA;municipio;;;;135.0;;alta
MG;GUAXUPE;municipio;906380.0;270.0;882220.0;;;alta
MG;IBIRACI;municipio;;;;389.0;;alta
MG;ITAMOGI;municipio;256927.0;654.0;254589.0;;;alta
MG;JACU(;municipio;120.0;407.0;10829.0;;;alta
MG;JURUAIA;municipio;;;;616.0;;alta
MG;MONTE BELO;municipio;30100.0;658.0;20.0;728886.0;;alta
MG;MONTE SANTO DE MI NAS;municipio;;;;140.0;;alta
MG;MUZAMBINHO;municipio;120155.0;780.0;50.0;103129.0;;alta
MG;NOVA RESENDE;municipio;78775.0;2703.0;350.0;83623.0;;alta
MG;SÃO PEDRO DA UNIÃO;microrregiao;;725.0;425.0;;9313.0;alta
MG;SÃO SEBASTIÃO DO PARA ISO;microrregiao;;34100.0;2760.0;;27434.0;alta
MG;SÃO TOMAS DE AQUI NO;microrregiao;;1923.0;536.0;;1193.0;alta
MG;PLANALTO DE POÇOS DE CALDAS;mesorregiao;;961038.0;12090.0;;811803.0;alta
MG;ANORAOAS;microrregiao;;840199.0;9878.0;;782275.0;alta
MG;BANDEIRA DO SUL;microrregiao;;80.0;148.0;;369.0;alta
MG;BOTE LHOS;microrregiao;;1254.0;367.0;;6908.0;alta
MG;CALDAS;microrregiao;;;485.0;;10978.0;alta
MG;CAMPESTRE;microrregiao;;355.0;329.0;;3600.0;alta
MG;IBITIURA DE MINAS;microrregiao;;;672.0;;1232.0;alta
MG;IPUIUNA;microrregiao;;;50.0;;655.0;alta
MG;POÇOS DE CALDAS;microrregiao;;38150.0;82.0;;1985.0;alta
MG;SANTA RITA DE CALDAS;microrregiao;;81000.0;79.0;;3801.0;alta
MG;PLANALTO MINEIRO;mesorregiao;;3324826.0;209384.0;4770.0;3129988.0;alta
MG;ALBERTINA;microrregiao;;;;;60.0;alta
MG;BOM REPOUSO;microrregiao;;;4050.0;;16269.0;alta
MG;BORDA DA MATA;microrregiao;;;1331.0;;20708.0;alta
MG;CACHOEIRA DE MINAS;microrregiao;;716.0;2226.0;;13240.0;alta
MG;CAMBUQUIRA;microrregiao;;636230.0;7618.0;;584672.0;alta
MG;CAMPANHA;microrregiao;53900.0;4.0;35201.0;;;alta
MG;CAREAÇU;microrregiao;;100.0;123.0;;2192.0;alta
MG;CARMO DA CACHOEIRA;microrregiao;;;714.0;;1701.0;alta
MG;CARMO DE MI NAS;microrregiao;;171000.0;370.0;;8500.0;alta
MG;CARVALHOPOLIS;microrregiao;;32050.0;194.0;;22196.0;alta
MG;CAXAMBU;microrregiao;;50.0;38.0;;709.0;alta
MG;CONCEIÇÃO DAS PEDRAS;microrregiao;;598.0;;;717.0;alta
MG;CONCEIÇÃO DO RIO VERDE;microrregiao;;;52.0;;45436.0;alta
MG;CONCEIÇÃO DOS OUROS;microrregiao;;;216.0;;10921.0;alta
MG;CONGONHAL;microrregiao;;80.0;1069.0;;3333.0;alta
MG;CORDISLANDIA;microrregiao;;160.0;8.0;;310.0;alta
MG;ESPIRITO SANTO DO DOURADO;microrregiao;;;;;7901.0;alta
MG;ESTIVA;microrregiao;;89100.0;984.0;;66693.0;alta
MG;HELIOOORA;microrregiao;;6050.0;262.0;;16355.0;alta
MG;INCONFIDENTES;microrregiao;;25370.0;375.0;;21975.0;alta
MG;JACUTINGA;microrregiao;;839000.0;542.0;;975724.0;alta
MG;JESUANIA;microrregiao;;;;;1153.0;alta
MG;LAMBARI;microrregiao;;1260.0;289.0;;6514.0;alta
MG;MONSENHOR PAULO;microrregiao;;690.0;122.0;;1860.0;alta
MG;MONTE SIÃO;microrregiao;;360050.0;92.0;;360379.0;alta
MG;NATERCIA;microrregiao;;5050.0;343.0;;2452.0;alta
