_uf;_label;_level;inform_1safra;qtde_1safra;area_ha_1safra;inform_2safra;qtde_2safra;area_ha_2safra;confianca
AL;PORTO REAL DO COLEGIO;municipio;40.0;102.0;80.0;35.0;31.0;;alta
AL;MATA ALAGOANA;mesorregiao;1360.0;2595.0;816.0;;;;alta
AL;MATA ALAGOANA;microrregiao;1348.0;2578.0;813.0;;;;alta
AL;CHÃ PRETA;municipio;;;;387.0;826.0;;alta
AL;IBATEGUARA;municipio;;;;13.0;19.0;;alta
AL;NOVO LINO;municipio;;;;;76.0;;alta
AL;PINDOBA;municipio;;;;80.0;153.0;;alta
AL;SANTANA DO MUNDAU;municipio;;;;47.0;133.0;;alta
AL;UNIÃO DOS PALMARES;municipio;216.0;420.0;125.0;;;;alta
AL;VIÇOSA;municipio;;;;578.0;916.0;;alta
AL;TOTAIS;total;27287.0;;74957.0;;155667.0;;alta
AL;SERTÃO E AGRESTE ALAGOANO;mesorregiao;22717.0;;70634.0;;152281.0;;alta
AL;SERTÃO ALAGOANO;microrregiao;4862.0;;19144.0;;52480.0;;alta
AL;AGUA BRANCA;municipio;3217.0;;4646.0;;9108.0;;alta
AL;CANAPI;municipio;93.0;;3654.0;;12349.0;;alta
AL;DELMIRO GOUVEIA;municipio;20.0;;753.0;;2564.0;;alta
AL;INHAPI;municipio;431.0;;4138.0;;10039.0;;alta
AL;MATA GRANDE;municipio;1022.0;;4273.0;;11121.0;;alta
AL;OLHO D' AGUA DO CASADO;municipio;46.0;;760.0;;2755.0;;alta
AL;PIRANHAS;municipio;33.0;;920.0;;4541.0;;alta
AL;BATALHA;microrregiao;1121.0;;20616.0;;58746.0;;alta
AL;BATALHA;municipio;;;304.0;;2098.0;;alta
AL;BELO MONTE;municipio;70.0;;618.0;;3077.0;;alta
AL;CARNEIROS;municipio;55.0;;690.0;;2033.0;;alta
AL;DOIS RIACHOS;municipio;36.0;;1056.0;;2506.0;;alta
AL;.JACARE DOS HOMENS;municipio;;;145.0;;896.0;;alta
AL;.JARAMATAIA;municipio;;;139.0;;630.0;;alta
AL;MA JOR ISIDORO;municipio;;;1620.0;;3984.0;;alta
AL;MARAVILHA;municipio;20.0;;1398.0;;3807.0;;alta
AL;MONTEIROPOLIS;municipio;70.0;;470.0;;1214.0;;alta
AL;OLHO D' AGUA DAS FLORES;municipio;95.0;;1067.0;;2755.0;;alta
AL;OLIVENÇA;municipio;117.0;;1588.0;;3930.0;;alta
AL;OURO BRANCO;municipio;156.0;;993.0;;1951.0;;alta
AL;PALESTINA;municipio;25.0;;251.0;;321.0;;alta
AL;PÃO DE AÇU-AR;municipio;;;1318.0;;3865.0;;alta
AL;POÇO DAS TRINCHEIRAS;municipio;146.0;;1581.0;;3344.0;;alta
AL;SANTANA;municipio;212.0;;2477.0;;6273.0;;alta
AL;SÃO JOSE DA TAPERA;municipio;105.0;;4023.0;;11996.0;;alta
AL;SENADOR RUI PALMEIRA;municipio;;;878.0;;4059.0;;alta
AL;PALMEIRA DOS INDIOS;microrregiao;3167.0;;14365.0;;21719.0;;alta
AL;CACIMBINHAS;municipio;12.0;;1334.0;;3248.0;;alta
AL;IGACI;municipio;600.0;;4039.0;;6140.0;;alta
AL;MARIBONOO;municipio;63.0;;51.0;;109.0;;alta
AL;MAR VERMELHO;municipio;162.0;;323.0;;415.0;;alta
AL;MI NAOOR DO NEGRÃO;municipio;42.0;;657.0;;1637.0;;alta
AL;PALMEIRA DOS INDIOS;municipio;1235.0;;5711.0;;7399.0;;alta
AL;PAULO JACINTO;municipio;259.0;;745.0;;583.0;;alta
AL;QUEBRANGULO;municipio;55.0;;386.0;;943.0;;alta
AL;TANQUE D' ARCA;municipio;563.0;;615.0;;602.0;;alta
AL;ARAPIRACA;microrregiao;11424.0;;14517.0;;17930.0;;alta
AL;ANADIA;municipio;576.0;;50.0;;41.0;;alta
AL;ARAPIRACA;municipio;640.0;;381.0;;346.0;;alta
AL;COITE;municipio;162.0;;607.0;;587.0;;alta
AL;CRAIBAS;municipio;192.0;;566.0;;938.0;;alta
AL;FEIRA GRANDE;municipio;1310.0;;378.0;;339.0;;alta
AL;GIRAU DO PONCIANO;municipio;1189.0;;1871.0;;2990.0;;alta
AL;JUNQUEIRO;municipio;1803.0;;172.0;;170.0;;alta
AL;LAGOA DA CANOA;municipio;389.0;;86.0;;74.0;;alta
AL;LIMOEIRO DE ANADIA;municipio;1792.0;;2053.0;;1854.0;;alta
AL;OLHO D' AGUA GRANDE;municipio;427.0;;601.0;;506.0;;alta
AL;SÃO BRAS;municipio;43.0;;1107.0;;978.0;;alta
AL;SÃO SEBASTIÃO;municipio;1135.0;;905.0;;654.0;;alta
AL;MATA ALAGOANA;mesorregiao;;;;4123.0;;2164.0;alta
AL;MATA ALAGOANA;microrregiao;;;;2269.0;;2102.0;alta
AL;BRANOU I NHA;municipio;;;;15.0;;42.0;alta
AL;CAPELA;municipio;;;;;;14.0;alta
AL;CHÃ PRETA;municipio;;;;100.0;;387.0;alta
AL;FLEXEIRAS;municipio;;;;;;;alta
AL;IBATEGUARA;municipio;;;;129.0;;119.0;alta
AL;JACU IPE;municipio;;;;687.0;;;alta
AL;.JOAQUIM GOMES;municipio;;;;289.0;;18.0;alta
AL;.JUNDIA;municipio;;;;;;;alta
AL;MESSIAS;municipio;;;;;;;alta
AL;NOVO LINO;municipio;;;;43.0;;;alta
AL;PINDOBA;municipio;;;;;;102.0;alta
AL;SANTANA DO MUNOAU;municipio;;;;239.0;;493.0;alta
AL;SÃO .JOSE DA LAJE;municipio;;;;21.0;;22.0;alta
AL;UNIÃO DOS PALMARES;municipio;;;;542.0;;444.0;alta
AL;VIÇOSA;municipio;;;;170.0;;436.0;alta
AL;LITORAL NORTE ALAGOANO;microrregiao;;;;1390.0;;;alta
AL;BARRA DE SANTO ANTONI;municipio;;;;85.0;;;alta
AL;.JAPARATINGA;municipio;66.0;481.0;54.0;;;;alta
AL;MARAGOGI;municipio;;;;168.0;;;alta
AL;MATRIZ DE CAMARAGIBE;municipio;;;;226.0;;;alta
AL;PASSO DE CAMARAGIBE;municipio;;;;69.0;;;alta
AL;PORTO CAL YO;municipio;;;;339.0;;;alta
AL;PORTO DE PEDRAS;municipio;;;;429.0;;;alta
AL;TABULEIROS DE S MIGUEL DOS CAMPOS;microrregiao;566.0;4023.0;463.0;80.0;54.0;92.0;alta
AL;BARRA DE SÃC MIGUEL;municipio;;;;;;;alta
AL;BOCA DA MATA;municipio;;;;77.0;;11.0;alta
AL;CAMPO ALEGRE;municipio;;;;239.0;;23.0;alta
AL;CORURIPE;municipio;;;;111.0;;19.0;alta
AL;SÃO MIGUEL DOS CAMPOS;municipio;25.0;567.0;33.0;;;;alta
AL;COQUEIRO SECO;municipio;;;;;;;alta
AL;TOTAIS;total;;;;236.0;171251.0;1055.0;alta
AL;SERTÃO E AGRESTE ALAGO ANO;mesorregiao;;;;23.0;171236.0;10455.0;alta
AL;SERTÃO ALAGOANO;microrregiao;717.0;9813.0;991.0;;;;alta
AL;AGUA BRANCA;municipio;385.0;4093.0;365.0;;;;alta
AL;OELMIRO GOUVEIA;municipio;;;;;301.0;22.0;alta
AL;INHAPI;municipio;;;;;135.0;12.0;alta
AL;MATA GRANDE;municipio;203.0;3970.0;;;;;alta
AL;OLHO D'AGUA DO CASADO;municipio;;;;;795.0;96.0;alta
AL;PIRANHAS;municipio;;;;;515.0;52.0;alta
AL;BATALHA;microrregiao;;;;;156983.0;9060.0;alta
AL;BATALHA;municipio;;;;;28930.0;1334.0;alta
AL;BELO MONTE;municipio;;;;;31173.0;3532.0;alta
AL;CARNEIROS;municipio;;;;;1407.0;83.0;alta
AL;DOIS RIACHOS;municipio;;;;;4049.0;367.0;alta
AL;.JACARE DOS HOMENS;municipio;;;;;6676.0;232.0;alta
AL;JARAMATAIA;municipio;;;;;3233.0;123.0;alta
AL;MAJOR ISIDORO;municipio;;;;;70976.0;2255.0;alta
AL;MARAVILHA;municipio;;;;;719.0;229.0;alta
AL;MONTEIROPOLIS;municipio;;;;;680.0;57.0;alta
AL;OLHO D;municipio;;;;;1582.0;319.0;alta
AL;OLIVENÇA;municipio;;;;;814.0;102.0;alta
AL;PALESTINA;municipio;;;;;651.0;45.0;alta
AL;PÃO DE AÇUCAR;municipio;;;;;761.0;95.0;alta
AL;POÇO DAS TRINCHEIRAS;municipio;;;;;1087.0;56.0;alta
AL;SANTANA DO IPANEMA;municipio;;;;;1714.0;129.0;alta
AL;SÃO .JOSE DA TA PERA;municipio;;;;;2526.0;95.0;alta
AL;PALMEIRA DOS INOIOS;microrregiao;;;;18.0;2884.0;331.0;alta
AL;IGACI;municipio;;;;;123.0;;alta
AL;MAR VERMELHO;municipio;;;;;84.0;12.0;alta
AL;PALMEIRA DOS INDIOS;municipio;;;;;2192.0;273.0;alta
AL;PAULO .JACINTO;municipio;;;;10.0;163.0;34.0;alta
AL;T ANOUE D I ARCA;municipio;;;;;320.0;;alta
AL;ARAPIRACA;microrregiao;;;;;1410.0;67.0;alta
AL;ANADIA;municipio;;;;;29.0;;alta
AL;ARAPIRACA;municipio;24.0;421.0;;;;;alta
AL;COITE DO NOIA;municipio;;;;;157.0;;alta
AL;CRAIBAS;municipio;;;;;249.0;25.0;alta
AL;GIRAU;municipio;;;;;202.0;;alta
AL;LAGOA DA CANOA;municipio;;;;;;;alta
AL;LIMOEIRO DE ANADIA;municipio;;;;;;;alta
AL;OLHO O' AGUA GRANDE;municipio;2.0;21.0;;;;;alta
AL;SÃO SEBASTIÃO;municipio;;;;;301.0;;alta
AL;TAOUARANA;municipio;;;;;;;alta
AL;TRAIPU;municipio;15.0;;;;;;alta
AL;PENEDO;microrregiao;;;;;;;alta
AL;PORTO REAL DO COLEGIO;municipio;12.0;144.0;;;;;alta
AL;MATA ALAGOANA;mesorregiao;430.0;167.0;208.0;;;;alta
AL;MATA ALAGOANA;microrregiao;423.0;164.0;206.0;;;;alta
AL;CHÃ PRETA;municipio;72.0;20.0;49.0;;;;alta
AL;IBATEGUARA;municipio;25.0;18.0;10.0;;;;alta
AL;.JOAQUIM GOMES;municipio;;;;;;;alta
AL;SÃO .JOSE DA LAJE;municipio;;;;;;;alta
AL;UNIÃO DOS PALMARES;municipio;21.0;;;;;;alta
AL;VIÇOSA;municipio;298.0;107.0;134.0;;;;alta
AL;LITORAL NORTE ALAGOANO;microrregiao;;;;;;;alta
AL;.JAPARAT I NGA;municipio;;;;;;;alta
AL;MARAGOGI;municipio;;;;;;;alta
AL;PORTO CALVO;municipio;;;;;;;alta
AL;RIO LARGO;municipio;18.0;;;;;;alta
AM;TOTAIS;total;1989.0;2525.0;1085.0;588.0;316.0;227.0;media
AM;HILEIA AMAZONENSE;mesorregiao;1593.0;913.0;745.0;20.0;;66.0;media
AM;ALTO SOLIMÕES;microrregiao;812.0;637.0;526.0;186.0;37.0;;media
AM;AMATURA D;municipio;;;;;;;media
AM;ATALAIA DO NORTE;municipio;;17.0;;;;;media
AM;BENJAMIN CONSTANT;municipio;232.0;396.0;1.0;;;;media
AM;FONTE BOA;municipio;35.0;2.0;;60.0;13.0;10.0;media
AM;JUTA(;municipio;28.0;10.0;12.0;3.0;;;media
AM;SANTO ANTONIO DO IÇA D;municipio;;;;;;;media
AM;SÃO PAULO DE OLIVENÇA;municipio;228.0;80.0;167.0;27.0;3.0;3.0;media
AM;TABATINQA;municipio;243.0;122.0;187.0;;;;media
AM;TONANTINS;municipio;60.0;;7.0;93.0;26.0;20.0;media
AM;.JURUA;microrregiao;10.0;;;;;;media
AM;CARAUARI;municipio;2.0;;;;;;media
AM;EIRUNEPE;municipio;2.0;;;;;;media
AM;ENVIRA;municipio;;;;;;;media
AM;IPIXUNA;municipio;;;;;;;media
AM;PURUS;microrregiao;25.0;33.0;21.0;20.0;12.0;14.0;media
AM;BOCA DO ACRE;municipio;14.0;;;15.0;10.0;13.0;media
AM;TAPAUA;municipio;11.0;30.0;12.0;5.0;;;media
AM;MADEIRA;microrregiao;13.0;14.0;10.0;28.0;14.0;10.0;alta
AM;BORBA;municipio;;;;16.0;;;alta
AM;HUMAITA;municipio;;10.0;;7.0;;3.0;alta
AM;MANICORE;municipio;;;;;;2.0;alta
AM;NOVO AR IPUANÃ;municipio;;;;;;;alta
AM;RIO NEGRO;microrregiao;607.0;202.0;159.0;;;;alta
AM;BARCELOS;municipio;2.0;;;;;;alta
AM;NOVO AIRÃO;municipio;2.0;;;;;;alta
AM;SANTA ISABEL DO RIO NEGRO;municipio;2.0;;;;;;alta
AM;SÃO GABRIEL DA CACHOEIRA;municipio;598.0;198.0;151.0;;;;alta
AM;SOLIMÕES-JAPURA;microrregiao;96.0;50.0;25.0;2.0;12.0;3.0;media
AM;ALVARÃES;municipio;;;;;;;media
AM;ANAMÃ;municipio;;;;;;;media
AM;ANORI;municipio;2.0;;;;;;media
AM;COARI;municipio;;;3.0;2.0;;;media
AM;CODAJAS;municipio;1.0;;;;;;media
AM;JAPURA;municipio;2.0;;;;;;media
AM;MARAÃ;municipio;;;;;;;media
AM;TEFE;municipio;76.0;41.0;18.0;;;;media
AM;UARINI;municipio;3.0;;;;;;media
AM;MEDI O AMAZONAS;microrregiao;396.0;1582.0;340.0;340.0;231.0;160.0;media
AM;AUTAZES;municipio;2.0;;;;;;media
AM;BARREIRINHA;municipio;;;;;;;media
AM;BERURI;municipio;;;;;;;media
AM;BOA VISTA DO RAMOS;municipio;;;;;;;media
AM;TOTAIS;total;;;;;;;media
AM;IU LE l A AMAZONENSE;mesorregiao;;;;;;;media
AM;ALTO SOLIMÕES;microrregiao;;;;;;;media
AM;ATALAIA;municipio;;;;;;;media
AM;BENJAMIN CONSTANT;municipio;;;;;;;media
AM;FONTE BOA;municipio;;;;;;;media
AM;JUTAI;municipio;;;;;;;media
AM;SANTO ANTONIO l)Q IÇA;municipio;;;;;;;media
AM;SÃO PAULO DE OLIVENÇA;municipio;;;;;;;media
AM;TABATINGA;municipio;;;;;;;media
AM;TONANTINS;municipio;;;;;;;media
AM;JURUA;microrregiao;;;;;;;media
AM;CARAUARI;municipio;;;;;;;media
AM;EIRUNEPE;municipio;;;;;;;media
AM;l-TAMARATI;municipio;;;;;;;media
AM;.JURUA;municipio;;;;;;;media
AM;PURUS;microrregiao;;;;;;;media
AM;BOCA DO ACRE;municipio;;;;;;;media
AM;CANUTAMA;municipio;;;;;;;media
AM;LABREA;municipio;;;;;;;media
AM;PAUlNI;municipio;;;;;;;media
AM;TAPAUA;municipio;;;;;;;media
AM;MADEIRA;microrregiao;;;;;;;media
AM;BORBA;municipio;;;;;;;media
AM;HUMAlTA;municipio;;;;;;;media
AM;MANICORE;municipio;;;;;;;media
AM;NOVO ARIPUANÃ;municipio;;;;;;;media
AM;RIO NEGRO;microrregiao;;;;;;;media
AM;BARCELOS;municipio;;;;;;;media
AM;NOVO A IRÃO;municipio;;;;;;;media
AM;SANTA ISABEL DO RIO NEGRO;municipio;;;;;;;media
AM;SÃO GABRIEL DA CACHOEIRA;municipio;;;;;;;media
AM;SOL(MÕES-.JAPURA;microrregiao;;;;;;;media
AM;COAR(;municipio;;;;;;;media
AM;COOA JAS;municipio;;;;;;;media
AM;.JAPURA;municipio;;;;;;;media
AM;TEFE;municipio;;;;;;;media
AM;MEDI O AMAZONAS;microrregiao;;;;;;;media
AM;AUTAZES;municipio;;;;;;;media
AM;BARREIRINNA;municipio;;;;;;;media
AM;llOA VISTA DO RAMOS;municipio;;;;;;;media
AM;TOTAIS;total;;691.0;7061.0;;393.0;;media
AM;ALTO SOLIMÕES;microrregiao;;166.0;709.0;;178.0;;media
AM;AMATURA;municipio;;;;;;;media
AM;ATALAIA DO NORTE;municipio;;;35.0;;;;media
AM;BENJAMIN CONSTANT;municipio;;39.0;333.0;;;;media
AM;FONTE BOA;municipio;;41.0;45.0;;88.0;;media
AM;jUTAI;municipio;;40.0;120.0;;66.0;;media
AM;SANTO ANTONIO DO IÇA;municipio;10.0;143.0;;;;;media
AM;SÂO PAULO DE OL;municipio;;;;;;;media
AM;TONANTINS;municipio;;30.0;19.0;;23.0;;media
AM;jURUA;microrregiao;;56.0;165.0;;;;media
AM;CARAUARI;municipio;;;49.0;;;;media
AM;EIRUNEPE;municipio;;;59.0;;;;media
AM;ENVIRA;municipio;;11.0;37.0;;;;media
AM;IPIXUNA;municipio;;30.0;16.0;;;;media
AM;ITAMARATI;municipio;;;;;;;media
AM;jURUA;municipio;;;;;;;media
AM;PURUS;microrregiao;;58.0;180.0;;;;media
AM;BOCA DO ACRE;municipio;;35.0;103.0;;;;media
AM;LABREA;municipio;;;47.0;;;;media
AM;PAUINI;municipio;;;;;;;media
AM;TAPAUA;municipio;;14.0;28.0;;;;media
AM;MADEIRA;microrregiao;;10.0;27.0;;;;alta
AM;llORBA;municipio;;;;;;;alta
AM;HUMAITA;municipio;;;11.0;;;;alta
AM;NOVO ARIPUANÃ;municipio;;;12.0;;;;alta
AM;RIO NEGRO;microrregiao;;159.0;235.0;;;;media
AM;NOVO A IRÃO;municipio;;2.0;150.0;;;;media
AM;SÃO GABRIEL DA CACHOEIRA;municipio;157.0;84.0;;;;;media
AM;SOLIMÕES-jAPURA;microrregiao;;19.0;187.0;;;;media
AM;ALVARÂES;municipio;;;10.0;;;;media
AM;ANAMÃ;municipio;;;2.0;;;;media
AM;COAR(;municipio;;;77.0;;;;media
AM;CODAjAS;municipio;;;43.0;;;;media
AM;JAPURA;municipio;;2.0;1.0;;;;media
AM;MARAÃ;municipio;;3.0;3.0;;;;media
AM;TEFE;municipio;;3.0;33.0;;;;media
AM;UARINI;municipio;;;16.0;;;;media
AM;MEDIO AMAZONAS;microrregiao;;223.0;5556.0;;;;media
AM;BOA VISTA DO RAMOS;municipio;;3.0;2.0;;;;media
AM;CAREIRO;municipio;;19.0;286.0;;;;media
AM;TOTAIS;total;6623.0;4942.0;5782.0;231.0;98.0;92.0;media
AM;HlLEIA AMAZONENSE;mesorregiao;4866.0;3791.0;4675.0;208.0;92.0;83.0;media
AM;ALTO SOLIMÕES;microrregiao;810.0;358.0;528.0;109.0;46.0;41.0;media
AM;AMATURA;municipio;22.0;22.0;11.0;;;;media
AM;ATALAIA DO NORTE;municipio;;;;;;;media
AM;BENJAJi(llN CONSTANT;municipio;91.0;47.0;62.0;;;;media
AM;FONTE BOA;municipio;103.0;26.0;47.0;68.0;33.0;22.0;media
AM;JUTAI;municipio;118.0;43.0;82.0;26.0;6.0;13.0;media
AM;SANTO ANTONIO DO IÇA;municipio;51.0;14.0;27.0;;;;media
AM;SÃO PAULO DE Ol I VENÇA;municipio;49.0;28.0;62.0;;;;media
AM;TABATINGA;municipio;47.0;23.0;25.0;;;;media
AM;TONANT INS;municipio;322.0;143.0;205.0;;;;media
AM;JURUA;microrregiao;624.0;209.0;156.0;51.0;14.0;;media
AM;CARAUARI;municipio;;15.0;11.0;;;;media
AM;EIRUNEPE;municipio;119.0;26.0;25.0;35.0;7.0;13.0;media
AM;ENVIRA;municipio;135.0;61.0;;11.0;;;media
AM;IPIXUNA;municipio;311.0;87.0;44.0;;;;media
AM;ITAMARATI;municipio;34.0;;11.0;4.0;5.0;;media
AM;.JURUA;municipio;17.0;10.0;14.0;;;;media
AM;PURUS;microrregiao;2290.0;1168.0;1810.0;;;;media
AM;BOCA DO ACRE;municipio;4.0;416.0;778.0;;;;media
AM;CANUTAMA;municipio;238.0;41.0;88.0;;;;media
AM;LABREA;municipio;773.0;378.0;7.0;;;;media
AM;PAUINI;municipio;43.0;29.0;88.0;;;;media
AM;TAPAUA;municipio;432.0;302.0;198.0;;;;media
AM;M-DEIRA;microrregiao;991.0;1967.0;77.0;28.0;20.0;;media
AM;BORBA;municipio;217.0;282.0;286.0;;;;media
AM;HUMAITA;municipio;33.0;;8.0;24.0;20.0;;media
AM;MANICORE;municipio;81.0;54.0;63.0;;;;media
AM;NOVO ARIPUANÃ;municipio;660.0;1620.0;1719.0;;;;media
AM;RIO NEGRO;microrregiao;13.0;17.0;19.0;;;;media
AM;NOVO AIRÂO;municipio;;;;;;;media
AM;SÃO GABAI E L DA CACHOE l RA;municipio;;;10.0;;;;media
AM;SOLIMÔES-.JAPURA;microrregiao;138.0;70.0;12.0;10.0;3.0;;media
AM;ALYARÃES;municipio;;;;;;;media
AM;ANAMÃ;municipio;13.0;;;;;;media
AM;ANORI;municipio;18.0;;;;;;media
AM;COAR(;municipio;26.0;20.0;19.0;;3.0;;media
AM;COOA JAS;municipio;;10.0;;;;;media
AM;.JAPURA;municipio;21.0;;4.0;;;;media
AM;MARAÃ;municipio;;;3.0;;;;media
AM;TEFE;municipio;27.0;33.0;;;;;media
AM;MEDIO AMAZONAS;microrregiao;;;;1107.0;;;media
AM;AUTAZES;municipio;;;;73.0;;;media
AM;BARREIRINHA;municipio;;;;14.0;;;media
AM;BOA VISTA;municipio;43.0;19.0;;;;;media
AM;CAAP I RANGA;municipio;;;;;;;media
AM;CAREIRO;municipio;;;;221.0;;;media
AM;IRANOUBA;municipio;;;;24.0;;;media
AM;ITACOATIARA;municipio;361.0;151.0;177.0;;;;media
AM;ITAPIRANGA;municipio;81.0;52.0;47.0;;;;media
AM;MANACAPURU;municipio;;;;11.0;;;media
AM;MANAOUIRI;municipio;;;;55.0;;;media
AM;MAUES;municipio;29.0;27.0;18.0;;;;media
AM;NHAMUNOA;municipio;;;;31.0;;;media
AM;NOVA OLINDA DO NORTE;municipio;;;;92.0;;;media
AM;PARINTINS;municipio;157.0;255.0;178.0;;;;media
AM;PRESIDENTE FlOUElREOO;municipio;;;;;;;media
AM;RIO PRETO DA EVA;municipio;;;;21.0;;;media
AM;SÃO SEBASTIÃO DO UATUMÃ;municipio;;;;18.0;;;media
AM;SILVES;municipio;;;;23.0;;;media
AM;URUCARA;municipio;;;;;;;media
AM;URUCURITUBA;municipio;;;;45.0;;;media
AM;TOTAIS;total;10923.0;30487.0;19160.0;9687.0;19468.0;;media
AM;HILEIA AMAZONENSE;mesorregiao;;2496.0;5751.0;;3817.0;;media
AM;ALTO SOLIMÕES;microrregiao;;24.0;22.0;;;;media
AM;FONTE BOA;municipio;;17.0;15.0;;;;media
AM;JUTA(;municipio;;;;;;;media
AM;PURUS;microrregiao;;;;;13.0;;alta
AM;TAPAUA;municipio;;;;;13.0;;alta
AM;MADEIRA;microrregiao;;808.0;955.0;;58.0;;alta
AM;BORBA;municipio;;328.0;377.0;;40.0;;alta
AM;MANICOAE;municipio;;277.0;289.0;;;;alta
AM;NOVO AAIPUANÃ;municipio;;203.0;289.0;;17.0;;alta
AM;AIO NEGRO;microrregiao;;;;;;;media
AM;BARCELOS;municipio;;;3.0;;;;media
AM;SOLIMÕES-JAPURA;microrregiao;;1683.0;4769.0;;741.0;;media
AM;ANAMÃ;municipio;;10.0;25.0;;707.0;;media
AM;ANORI;municipio;;508.0;1068.0;;397.0;;media
AM;COAR(;municipio;;627.0;2032.0;;1768.0;;media
AM;CODAJAS;municipio;;517.0;640.0;;739.0;;media
AM;MAAAÃ;municipio;;;;;130.0;;media
AM;MEDI O AMAZONAS;microrregiao;;427.0;24736.0;;5870.0;;media
AM;AUTAZES;municipio;;213.0;380.0;;54.0;;media
AM;BARAEIRINHA;municipio;;476.0;1212.0;;13.0;;media
AM;BERURI;municipio;;70.0;587.0;;524.0;;media
AM;BOA VISTA DO RAMOS;municipio;211.0;354.0;304.0;2.0;;;media
AM;CAAPIRANGA;municipio;;25.0;63.0;;252.0;;media
AM;CAREIRO;municipio;;377.0;629.0;;317.0;;media
AM;IRANDUBA;municipio;;;515.0;;454.0;;media
AM;ITACOATIARA;municipio;;1208.0;2712.0;;458.0;;media
AM;ITAPIAANGA;municipio;;67.0;309.0;;;;media
AM;MANACAPUAU;municipio;;923.0;6467.0;;2604.0;;media
AM;MANAQUIRI;municipio;;270.0;883.0;;268.0;;media
AM;MAUES;municipio;;29.0;57.0;;96.0;;media
AM;NHAMUNPA;municipio;;771.0;1611.0;;;;media
AM;NOVA OLINDA DO NORTE;municipio;253.0;461.0;216.0;130.0;243.0;154.0;media
AM;PARINTINS;municipio;;1979.0;925.0;;210.0;;media
AM;SÃO SEBASTIÃO DO UATUMÃ;municipio;144.0;337.0;277.0;42.0;99.0;74.0;media
AM;SILVES;municipio;;58.0;105.0;;2.0;;media
AM;UAUCARA;municipio;;96.0;268.0;;;;media
AM;URUCUR (TUBA;municipio;116.0;1749.0;1092.0;429.0;942.0;499.0;media
AM;TOTAIS;total;;;79862.0;1629.0;1748.0;11241.0;media
AM;HILEIA AMAZONENSE;mesorregiao;;403379.0;50640.0;1214.0;1100.0;925.0;media
AM;ALTO SOLIMÕES;microrregiao;;83069.0;10474.0;423.0;223.0;267.0;media
AM;AMATURA;municipio;;6385.0;575.0;;;;media
AM;ATALAIA DO NORTE;municipio;;5122.0;586.0;3.0;;;media
AM;BENJAMIN CDNSTANT;municipio;;11265.0;1133.0;65.0;87.0;61.0;media
AM;FONTE BOA;municipio;690.0;12558.0;1632.0;50.0;22.0;;media
AM;JUTA(;municipio;;8503.0;1405.0;18.0;9.0;15.0;media
AM;SANTO ANTONIO DO IÇA;municipio;1601.0;1199.0;22.0;10.0;;;media
AM;SÃO PAULO DE OLIVENÇA;municipio;;13939.0;2201.0;43.0;8.0;;media
AM;TABATINGA;municipio;;7513.0;848.0;2.0;6.0;3.0;media
AM;TONANTINS;municipio;1007.0;7728.0;889.0;220.0;74.0;;media
AM;JURUA;microrregiao;;32415.0;3022.0;25.0;20.0;16.0;media
AM;CAAAUARI;municipio;;2839.0;309.0;6.0;10.0;;media
AM;EIRUNEPE;municipio;353.0;4034.0;329.0;3.0;;;media
AM;ENVIRA;municipio;865.0;6019.0;798.0;13.0;;;media
AM;tPIXUNA;municipio;;14969.0;932.0;3.0;2.0;;media
AM;ITAMARATI;municipio;144.0;1063.0;165.0;;;;media
AM;JURUA;municipio;;3489.0;486.0;;;;media
AM;PURUS;microrregiao;;36777.0;;;;41.0;media
AM;BOCA DO ACRE;municipio;;6583.0;1646.0;23.0;;26.0;media
AM;CANUTAMA;municipio;;2151.0;384.0;;;;media
AM;LABREA;municipio;163.0;10943.0;11.0;;;;media
AM;PAUINI;municipio;;2246.0;783.0;;;;media
AM;TAPAUA;municipio;;14852.0;1693.0;15.0;;8.0;media
AM;MADEIRA;microrregiao;7579.0;102552.0;8098.0;634.0;;;media
AM;BORBA;municipio;;22982.0;2083.0;213.0;218.0;183.0;media
AM;HUMAITA;municipio;1348.0;14552.0;1116.0;21.0;21.0;;media
AM;MANICDRE;municipio;;37796.0;2431.0;303.0;386.0;251.0;media
AM;NOVO ARIPUANÂ;municipio;;27221.0;2487.0;97.0;111.0;99.0;media
AM;RIO NEGRO;microrregiao;;27153.0;352.0;2.0;;;media
AM;BARCELOS;municipio;;977.0;279.0;;;;media
AM;NOVO AIRÃO;municipio;;3631.0;825.0;;;;media
AM;SANTA ISABEL;municipio;;3255.0;1543.0;;;3.0;media
AM;SÃO GABRIEL DA CACHOEIRA;municipio;3404.0;19288.0;5704.0;;;;media
AM;SOLIMÕES-JAPURA;microrregiao;;121410.0;;11.0;80.0;60.0;media
AM;ALVARÃES;municipio;;13414.0;1279.0;23.0;8.0;11.0;media
AM;ANAMÃ;municipio;;5108.0;397.0;;;;media
AM;ANDAI;municipio;562.0;7505.0;510.0;1.0;;;media
AM;COAR(;municipio;;30380.0;252.0;30.0;50.0;25.0;media
AM;CDDAJAS;municipio;;2134.0;354.0;;;;media
AM;.JAPURA;municipio;;1909.0;318.0;;;2.0;media
AM;MARAÃ;municipio;1988.0;13734.0;2117.0;;;;media
AM;TEFE;municipio;;35776.0;2989.0;;9.0;7.0;media
AM;UARINI;municipio;11446.0;2.0;;;;;media
