_uf;_label;_level;val_1;val_2;val_3;confianca
MS;DOURADOS;microrregiao;65.0;65.0;20.0;alta
MS;ARAL MOREIRA;municipio;;;;baixa
MS;CAARAPO;municipio;11.0;11.0;;baixa
MS;DOURADINA;municipio;;;;baixa
MS;DOURADOS;municipio;12.0;12.0;7.0;baixa
MS;FATIMA DO StlL;municipio;3.0;;3.0;baixa
MS;ITAPORÃ;municipio;;;;baixa
MS;MARACA JU;municipio;10.0;10.0;2.0;baixa
MS;PONTA PORÁ;municipio;12.0;12.0;3.0;baixa
MS;RIO BRILHANTE;municipio;6.0;;;baixa
MS;SIOROLANDIA;municipio;;;;baixa
MS;IGUATEMI;microrregiao;51.0;51.0;;alta
MS;AMAMBAI;municipio;;;;baixa
MS;ANCIELICA;municipio;;;;baixa
MS;OEODAPOLIS;municipio;;;;baixa
MS;ELDORADO;municipio;;3.0;;baixa
MS;GLORIA DE DOURADOS;municipio;;;;baixa
MS;IGUATEMI;municipio;;;2.0;baixa
MS;ITAQUIRAI;municipio;11.0;11.0;;baixa
MS;IVINHEMA;municipio;;;;baixa
MS;JATEI;municipio;;;;baixa
MS;MUNDO NOVO;municipio;;;;baixa
MS;NAVIRAI;municipio;;;;baixa
MS;SETE QUEDAS;municipio;;;;baixa
MS;TACURU;municipio;;;;baixa
MS;PANTANAL;mesorregiao;93.0;92.0;;alta
MS;PANTANAIS;microrregiao;50.0;50.0;;alta
MS;AQUIDAUANA;municipio;15.0;15.0;;baixa
MS;CORUMBA;municipio;10.0;10.0;;baixa
MS;LADARIO;municipio;;;;baixa
MS;MIRANDA;municipio;13.0;13.0;;baixa
MS;PORTO MURTI NHO;municipio;;;;baixa
MS;BODOOUENA;microrregiao;43.0;42.0;;alta
MS;ANTONIO .JOÃO;municipio;;4.0;;baixa
MS;BELA VISTA;municipio;10.0;10.0;;baixa
MS;BODOQUENA;municipio;;;;baixa
MS;BONITO;municipio;;4.0;;baixa
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;;;;baixa
MS;ALTO TAQUARI;microrregiao;;;;baixa
MS;CAMAPUÃ;municipio;;;;baixa
MS;COXIM;municipio;;;;baixa
MS;PEDRO GOMES;municipio;;;;baixa
MS;RIO VERDE DE MATO GROSSO;municipio;;;;baixa
MS;SÃO GABRIEL DO OESTE;municipio;;;;baixa
MS;PARANAIBA;microrregiao;;;;baixa
MS;APARECIDA DO TABOADO;municipio;;;;baixa
MS;CASSILANDIA;municipio;;;;baixa
MS;COSTA RICA;municipio;;;;baixa
MS;INOCENCIA;municipio;;;;baixa
MS;PARANAIBA;municipio;;;;baixa
MS;SELVIRIA;municipio;;;;baixa
MS;TRES LAGOAS;microrregiao;;;;baixa
MS;AGUA CLARA;municipio;;;;baixa
MS;BRASILANDIA;municipio;;;;baixa
MS;RIBAS DO RIO PARDO;municipio;;;;baixa
MS;TRES LAGOAS;municipio;;;;baixa
MS;NOVA ANDRAOINA;microrregiao;;;;baixa
MS;ANAURILANOIA;municipio;;;;baixa
MS;BAT AGUASSU;municipio;;;;baixa
MS;BATAIPORÃ;municipio;;;;baixa
MS;NOVA ANDRADINA;municipio;;;;baixa
MS;T AQUARUSSU;municipio;;;;baixa
MS;INCLUSIVE INFORMANTES DE OUTRAS ESPECIES;municipio;;;;baixa
MT;TOTAIS;total;162.0;162.0;32.0;baixa
MT;NORTE DE MATO GROSSO;mesorregiao;32.0;32.0;;baixa
MT;NORTE MATOGROSSENSE;microrregiao;;;;baixa
MT;ALTA FLORESTA;municipio;;;;baixa
MT;ARIPUANÃ;municipio;;;;baixa
MT;COLIDER;municipio;;;;baixa
MT;JUARA;municipio;;;;baixa
MT;JUINA;municipio;;;;baixa
MT;PORTO DOS GAUCHOS;municipio;;;;baixa
MT;SÃO JOSE DO RIO CLARO;municipio;;;;baixa
MT;SINOP;municipio;3.0;;;baixa
MT;NORTE ARAGUAIA;microrregiao;13.0;13.0;;baixa
MT;LUCIARA;municipio;;;;baixa
MT;SANTA TEREZINHA;municipio;7.0;;;baixa
MT;SÃO FELIX DO ARAGUAIA;municipio;;;;baixa
MT;PARECIS-AL TO TELES PIRES;microrregiao;3.0;;;baixa
MT;DIAMANTINO;municipio;;;;baixa
MT;NOBRES;municipio;;;;baixa
MT;MEDIO ARAGUAIA;microrregiao;;;;baixa
MT;AGUA BOA;municipio;;;;baixa
MT;BARRA DO GARÇAS;municipio;;;;baixa
MT;CANARANA;municipio;;;;baixa
MT;NOVA BRASlLANDIA;municipio;;;;baixa
MT;NOVA XAVANTINA;municipio;;;;baixa
MT;PARANATINGA;municipio;;;;baixa
MT;ACORIZAL;municipio;;;;baixa
MT;CHAPADA DOS GUIMARÃES;municipio;;;;baixa
MT;NOSSA SENHORA DO LIVRAMENTO;municipio;;;;baixa
MT;ROSARIO OESTE;municipio;7.0;;;baixa
MT;SANTO ANTONIO DO LEVERGER;municipio;;;;baixa
MT;VARZEA GRANDE;municipio;;;;baixa
MT;SUDESTE DE MATO GROSSO;mesorregiao;56.0;56.0;20.0;baixa
MT;RONDONOPOL IS;microrregiao;48.0;48.0;18.0;baixa
MT;ALTO ARAGUAIA;municipio;2.0;2.0;;baixa
MT;ALTO GARÇAS;municipio;;;;baixa
MT;DOM AOUINO;municipio;3.0;3.0;;baixa
MT;ITIQUIRA;municipio;;;;baixa
MT;JACIARA;municipio;;3.0;;baixa
MT;JUSCIME(RA;municipio;;;;baixa
MT;PEDRA PRETA;municipio;26.0;26.0;13.0;baixa
MT;RONDONOPOL(S;municipio;;;;baixa
MT;TESOURO;microrregiao;;;8.0;baixa
MT;ARAGUAINHA;municipio;;;;baixa
MT;GENERAL CARNE IRO;municipio;;;;baixa
MT;GUIRATINGA;municipio;;;;baixa
MT;PONTE BRANCA;municipio;;;;baixa
MT;POXOREO;municipio;;;;baixa
MT;TESOURO;municipio;;;;baixa
MT;TORIXOREU;municipio;;;;baixa
MT;SUDOESTE DE MATO GROSSO;mesorregiao;;;47.0;alta
MT;ALTO GUAPORE;microrregiao;;;4.0;alta
MT;PONTES E LACERDA;municipio;;;;alta
MT;VILA BELA SANTISSIMA TRINDADE;municipio;;;3.0;alta
MT;ALTO PARAGUAI;microrregiao;;;17.0;alta
MT;ALTO PARAGUAI;municipio;;;;alta
MT;ARENAPOLIS;municipio;;;16.0;alta
MT;NORTELANDIA;municipio;;;;alta
MT;PARAGUAI-JAURU;microrregiao;;;22.0;alta
MT;ARAPUTANGA;municipio;;;;baixa
MT;BARRA DO BUGRES;municipio;;;;baixa
MT;DENISE;municipio;;;;baixa
MT;JAURU;municipio;;;7.0;baixa
MT;MIRASSOL D' OESTE;municipio;;;;baixa
MT;SAL TO DO CEU;municipio;;;;baixa
MT;SÃO JOSE DOS QUATRO MARCOS;municipio;;;;baixa
MT;TANGARA DA SERRA;municipio;;;;baixa
MT;ALTO PANTANAL;microrregiao;;;;alta
MT;BARÃO DE MELGAÇO;municipio;;;;baixa
MT;CACERES;municipio;;;2.0;baixa
MT;POCONE;municipio;;;2.0;baixa
MT;INCLUSIVE INFORMANTES DE OUTRAS ESPECIES;municipio;;;;baixa
PR;TOTAIS;total;1962.0;906.0;1364.0;baixa
PR;CURITIBA;microrregiao;;;107.0;baixa
PR;ALMIRANTE TAMANDARE;municipio;;;;baixa
PR;ARAUCAR IA;municipio;;;;baixa
PR;BALSA NOVA;municipio;;;;baixa
PR;BOCAIUVA;municipio;;;;baixa
PR;CAMPINA GRANDE DO SUL;municipio;;;;baixa
PR;CAMPO LARGO;municipio;;;;baixa
PR;COLOMBO;municipio;;;;baixa
PR;CONTENDA;municipio;;;;baixa
PR;CURITIBA;municipio;;;;baixa
PR;MANDIRITUBA;municipio;;;;baixa
PR;PIRAOUARA;municipio;;;25.0;baixa
PR;QUATRO BARRAS;municipio;;;;baixa
PR;LESTE PARANAENSE;microrregiao;;;621.0;baixa
PR;LITORAL PARANAENSE;municipio;;;;baixa
PR;ANTONINA;municipio;;;;baixa
PR;GUARAQUEÇABA;municipio;;;;baixa
PR;GUARATUBA;municipio;;;;baixa
PR;MATINHOS;municipio;;;;baixa
PR;MORRETES;municipio;;;;baixa
PR;PARANAGUA;municipio;;;;baixa
PR;ALTO RIBEIRA;municipio;;;;baixa
PR;ADRIANOPOLIS;municipio;;;;baixa
PR;CEHRO AZUL;municipio;;;;baixa
PR;ALTO RIO NEGRO PARANAENSE;municipio;;;;baixa
PR;AGUDOS DO SUL;municipio;;;;baixa
PR;PIEN;municipio;;;;baixa
PR;QUITANDINHA;municipio;;;;baixa
PR;TIJUCAS DO SUL;municipio;;;;baixa
PR;CAMPOS DE LAPA;municipio;;;255.0;baixa
PR;CAMPO DO TENENTE;municipio;;;;baixa
PR;LAPA;municipio;;;60.0;baixa
PR;PALMEIRA;municipio;;;185.0;baixa
PR;PORTO AMAZONAS;municipio;;;;baixa
PR;RIO NEGRO;municipio;;;;baixa
PR;CAMPOS DE PONTA GROSSA;municipio;;;278.0;baixa
PR;CASTRO;municipio;;;203.0;baixa
PR;PIRAI;municipio;;;;baixa
PR;PONTA GROSSA;municipio;;;64.0;baixa
PR;TELEMACO BORBA;municipio;;;;baixa
PR;TIBAGI;municipio;;;;baixa
PR;CAMPOS DE JAGUARIAIVA;municipio;;;25.0;baixa
PR;ARAPOTI;municipio;;;22.0;baixa
PR;JAGUARIAIVA;municipio;;;;baixa
PR;SENGES;municipio;;;;baixa
PR;SÃO MATEUS DO SUL;microrregiao;;;;baixa
PR;ANTONIO OLINTO;municipio;;;;baixa
PR;SÃO JOÃO;municipio;;;;baixa
PR;SÃO MATEUS DO SUL;municipio;;;;baixa
PR;COLONlAL;microrregiao;20.0;;;baixa
PR;IMBITUVA;municipio;;;;baixa
PR;IRATI;municipio;11.0;;;baixa
PR;MALLET;municipio;;;;baixa
PR;PRUDENTOPOLI S;municipio;;;;baixa
PR;REBOUÇAS;municipio;;;;baixa
PR;RIO AZUL;municipio;;;;baixa
PR;TEIXEIRA SOARES;municipio;;;;baixa
PR;CARLOPOLIS;municipio;;;;baixa
PR;CONSELHEIRO MAIRINCK;municipio;;;;baixa
PR;CURIUVA;municipio;;;;baixa
PR;FIGUEIRA;municipio;;;;baixa
PR;GUAPIRAMA;municipio;;;;baixa
PR;IBAITI;municipio;;;;baixa
PR;JABOTI;municipio;;;;baixa
PR;JAP(RA;municipio;;;;baixa
PR;JOAQUIM TAVORA;municipio;;;;baixa
PR;PINHALÂO;municipio;;;;baixa
PR;OUATIGUA;municipio;;;;baixa
PR;SALTO DO ITARARE;municipio;;;;baixa
PR;SANTANA DO ITARARE;municipio;;;;baixa
PR;SÃO JOSE DA BOA VISTA;municipio;;;;baixa
PR;SAPOPEMA;municipio;;;;baixa
PR;SIQUEIRA CAMPOS;municipio;;;;baixa
PR;TOMAZ(NA;municipio;;;;baixa
PR;VENCESLAU BRAZ;municipio;;;;baixa
PR;MEDIO IGUAÇU;microrregiao;84.0;38.0;;baixa
PR;BITURUNA;municipio;;;;baixa
PR;CLEYELANDIA;municipio;;;;baixa
PR;CRUZ MACHADO;municipio;;;;baixa
PR;GENERAL CARNEIRO;municipio;;;;baixa
PR;MANGUEI RI NHA;municipio;;;;baixa
PR;PALMAS;municipio;;;;baixa
PR;PAULA FREITAS;municipio;;;;baixa
PR;PAULO FRONTIN;municipio;;;;baixa
PR;PORTO VITORIA;municipio;17.0;10.0;;baixa
PR;UNIÃO DA VITORIA;municipio;26.0;13.0;;baixa
PR;OESTE PARANAENSE;mesorregiao;906.0;404.0;;baixa
PR;ALTO IVAI;microrregiao;12.0;;;baixa
PR;CANO IDO DE ABREU;municipio;;;;baixa
PR;IPIRANGA;municipio;;;;baixa
PR;IYAI;municipio;;;;baixa
PR;ORTIGUEIRA;municipio;;;;baixa
PR;RESERVA;municipio;;;;baixa
PR;BARRACÃO;municipio;;;;baixa
PR;CAPANEMA;municipio;;;;baixa
PR;CHOPINZINHO;municipio;;;;baixa
PR;CORONEL VIVIDA;municipio;;17.0;;baixa
PR;DOIS VIZINHOS;municipio;;;;baixa
PR;ENEAS MARQUES;municipio;;;;baixa
PR;FRANCISCO BEL TRÂO;municipio;;30.0;;baixa
PR;ITAPEJARA O'OESTE;municipio;;;;baixa
PR;MARIOPOLIS;municipio;;;;baixa
PR;MARMELEIRO;municipio;;;;baixa
PR;NOVA PRATA DO IGUACU;municipio;;;;baixa
PR;PATO BRANCO;municipio;;;;baixa
PR;PERO LA D' OESTE;municipio;;;;baixa
PR;PLANALTO;municipio;;;;baixa
PR;PRANCHITA;municipio;;;;baixa
PR;REALEZA;municipio;;;;baixa
PR;RENASCENÇA;municipio;;;;baixa
PR;SALGADO FILHO;municipio;;;;baixa
PR;SAL TO DO LONTRA;municipio;;;;baixa
PR;SANTA IZABEL DO OESTE;municipio;;;;baixa
PR;SANTO ANTONIO DO SUDOESTE;municipio;;;;baixa
PR;SÂO JOÃO;municipio;;;;baixa
PR;SÃO JORGE D' OESTE;municipio;;;;baixa
PR;VERE;municipio;;;;baixa
PR;VITORINO;municipio;;;;baixa
PR;CAMPOS DE GUARAPUAVA;microrregiao;;54.0;;baixa
PR;CANTAGALO;municipio;;;;baixa
PR;GUARAPUAVA;municipio;;35.0;;baixa
PR;INACID MARTINS;municipio;;;;baixa
PR;LARANJEIRAS;municipio;;;;baixa
PR;PINHÃO;municipio;;;;baixa
PR;QUEDAS DO IGUAÇU;municipio;;;;baixa
PR;TURVO;municipio;;;;baixa
PR;NORTE PARANAENSE;mesorregiao;;347.0;;baixa
PR;NORTE VELHO DE JACAREZINHO;microrregiao;;42.0;;baixa
PR;ABATIA;municipio;;;;baixa
PR;ANDIRA;municipio;;;;baixa
PR;BANDEIRANTES;municipio;;;;baixa
PR;BARRA DO JACARE;municipio;;;;baixa
PR;CAMBARA;municipio;;;;baixa
PR;CONGONH I NHAS;municipio;;;;baixa
PR;CORNELIO PROCOPIO;municipio;;;;baixa
PR;I T AMBARACA;municipio;;;;baixa
PR;.JACAREZINHO;municipio;;13.0;;baixa
PR;JUNDIAI DO SUL;municipio;;;;baixa
PR;LEOPOLIS;municipio;;;;baixa
PR;NOVA AMERICA DA COLINA;municipio;;;;baixa
PR;NOVA FATIMA;municipio;;;;baixa
PR;RIBEIRÃO CLARO;municipio;;;;baixa
PR;RIBEIRÃO DO PINHAL;municipio;;;;baixa
PR;SANTA AME LIA;municipio;;;;baixa
PR;SANTA MARIANA;municipio;;;;baixa
PR;SANTO ANTONIO DA PLATINA;municipio;;;;baixa
PR;SANTO ANTONIO;municipio;;;;baixa
PR;SERTANEJA;municipio;;;;baixa
PR;ALGODOEIRA DE ASSAI;microrregiao;;;;baixa
PR;JATAIZINHO;municipio;;;;baixa
PR;RANCHO ALEGRE;microrregiao;;;;baixa
PR;SANTA CECILIA DO PAVÃO;microrregiao;;;;baixa
PR;SÃO JERONIMO DA SERRA;microrregiao;;;;baixa
PR;SÂO SEBASTIÃO DA AMOREIRA;microrregiao;;;;baixa
PR;URAI;microrregiao;;;;baixa
PR;NORTE NOVO DE LONDRINA;mesorregiao;;99.0;;baixa
PR;ALVORADA DO sul;microrregiao;;;;baixa
PR;ARAPONGAS;microrregiao;;;;baixa
PR;ASTORGA;microrregiao;;;;baixa
PR;BELA VISTA DO PARAISO;microrregiao;;;;baixa
PR;CAFEARA;microrregiao;;;;baixa
PR;CAMBE;microrregiao;;13.0;;baixa
PR;CENTENARIO DO SUL;microrregiao;;;;baixa
PR;COLORADO;microrregiao;;;;baixa
PR;FLORESTOPOLIS;microrregiao;;;;baixa
PR;FLORIDA;microrregiao;;;;baixa
PR;GUARACI;microrregiao;;;;baixa
PR;IBIPORÃ;microrregiao;;;;baixa
PR;IGUARAÇU;microrregiao;;;;baixa
PR;ITAGUAJE;microrregiao;;;;baixa
PR;JAGUAPITÂ;microrregiao;;;;baixa
PR;LOBATO;microrregiao;;;;baixa
PR;LONDRINA;microrregiao;;22.0;;baixa
PR;LUPIONOPOLIS;microrregiao;;;;baixa
PR;MIRASELVA;microrregiao;;;;baixa
PR;MUNHOZ DE MELO;microrregiao;;;;baixa
PR;NOSSA SENHORA DAS GRAÇAS;microrregiao;;;;baixa
PR;PORECATU;microrregiao;;;;baixa
PR;PRIMEIRO DE MAIO;microrregiao;;;;baixa
PR;ROLANOIA;microrregiao;;13.0;;baixa
PR;SABAUDIA;microrregiao;;;;baixa
PR;SANTA FE;microrregiao;;;;baixa
PR;SANTA INES;microrregiao;;;;baixa
PR;SANTO INACIO;microrregiao;;;;baixa
PR;SERTANOPOLIS;microrregiao;;;;baixa
PR;NORTE NOVO DE MARINGA;mesorregiao;;13.0;;baixa
PR;ATALAIA;microrregiao;;;;baixa
PR;DOUTOR CAMARGO;microrregiao;;;;baixa
PR;FLORA(;microrregiao;;;;baixa
PR;FLORESTA;microrregiao;;;;baixa
PR;ITAMBE;microrregiao;;;;baixa
PR;IVATUBA;microrregiao;;;;baixa
PR;MANDAGUAÇU;microrregiao;;;;baixa
PR;MANOAGUAR I;microrregiao;;;;baixa
PR;MARIALVA;microrregiao;;;;baixa
PR;MARINGA;microrregiao;;;;baixa
PR;OURIZONA;microrregiao;;;;baixa
PR;PAIÇANDU;microrregiao;;;;baixa
PR;SÃO CARLOS;microrregiao;;;;baixa
PR;SÃO JORGE DO;microrregiao;;;;baixa
PR;SARANOI;microrregiao;;;;baixa
PR;UNIFLOR;microrregiao;;;;baixa
PR;NORTE NOVISSIMO DE PARANAVAI;mesorregiao;;49.0;;baixa
PR;Al TO PARAMA;microrregiao;;;;baixa
PR;AMAPORÃ;microrregiao;;;;baixa
PR;CRUZEIRO DO SUL;microrregiao;;;;baixa
PR;DIAMANTE DO NORTE;microrregiao;;;;baixa
PR;GUAIRAÇA;microrregiao;;;;baixa
PR;(NAJA;microrregiao;;;;baixa
PR;I T AUNA DO SUL;municipio;;;;baixa
PR;JARDIM OLINDA;municipio;;;;baixa
PR;LOANDA;municipio;;;;baixa
PR;MARILENA;municipio;;;;baixa
PR;MIRAOOR;municipio;;;;baixa
PR;NOVA ALIANÇA DO IVA(;municipio;;;;baixa
PR;NOVA ESPERANÇA;municipio;;;;baixa
PR;NOVA LONDRINA;municipio;;;;baixa
PR;PARAISO DO NORTE;municipio;;;;baixa
PR;PARANACITY;municipio;;;;baixa
PR;PARANAPOEMA;municipio;;;;baixa
PR;PARANAVAI;municipio;;;;baixa
PR;PLANALTINA;municipio;0.0;;;baixa
PR;PORTO RICO;municipio;;;;baixa
PR;PRESIDENTE CASTELO BRANCO;municipio;;;;baixa
PR;QUERENCIA;municipio;;;;baixa
PR;SANTA CRUZ DE MONTE CASTELO;municipio;;;;baixa
PR;SANTA ISABEL DO IVAI;municipio;;;;baixa
PR;SÃO JOÃO DO CAIUA;municipio;;;;baixa
PR;SÂO PEDRO;municipio;;;;baixa
PR;TAMBOARA;municipio;;;;baixa
PR;TERRA RICA;municipio;;;;baixa
PR;NORTE NOVO DE APUCARANA;microrregiao;;;23.0;baixa
PR;APUCARANA;municipio;;;;baixa
PR;BOM SUCESSO;municipio;;;;baixa
PR;BORRAZOPOLIS;municipio;;;;baixa
PR;CALIFORNIA;municipio;;;;baixa
PR;CAMBIRA;municipio;;;;baixa
PR;FAXINAL;municipio;;;;baixa
PR;GRANDES RIOS;municipio;;;;baixa
PR;IVAIPORÃ;municipio;;;;baixa
PR;JANDAIA DO SUL;municipio;;;;baixa
PR;JARDIM ALEGRE;municipio;;;;baixa
PR;KALORE;municipio;;;;baixa
PR;LUNARDELLI;municipio;;;;baixa
PR;MARILANOIA DO SUL;municipio;;;;baixa
PR;MARUMBI;municipio;;;;baixa
PR;RIO BOM;municipio;;;;baixa
PR;SÃO JOÃO DO IVAI;municipio;;;;baixa
PR;SÃO PEDRO DO IVAI;municipio;;;;baixa
PR;NORTE NOVISSIMO DE UMUARAMA;microrregiao;104.0;104.0;63.0;baixa
PR;ALTONIA;municipio;;;;baixa
PR;ALTO PIOUIRI;municipio;;;;baixa
PR;CIANORTE;municipio;;;;baixa
PR;CIDADE GAUCHA;municipio;;;;baixa
PR;CRUZEIRO DO OESTE;municipio;;;;baixa
PR;DOURAOINA;municipio;;;;baixa
PR;FRANCISCO ALVES;municipio;;;;baixa
PR;GUAPOREMA;municipio;;;;baixa
PR;ICARAIMA;municipio;;;;baixa
PR;INDIANOPOLIS;municipio;;;;baixa
PR;IPORÃ;municipio;;;;baixa
PR;JAPURA;municipio;;;;baixa
PR;JUSSARA;municipio;;;;baixa
PR;MARIA HELENA;municipio;;;;baixa
PR;NOVA OLIMPIA;municipio;;;;baixa
PR;PEROLA;municipio;;;;baixa
PR;RONDON;municipio;;;;baixa
PR;SÃO JORGE DO PATROCINIO;municipio;;;;baixa
PR;SÃO TOME;municipio;;;;baixa
RJ;TOTAIS;total;414.0;412.0;260.0;media
RJ;NORTE FLUMINENSE;mesorregiao;94.0;94.0;52.0;media
RJ;ITAPERUNA;microrregiao;51.0;51.0;18.0;media
RJ;BOM JESUS;municipio;;;;media
RJ;ITAPERUNA;municipio;16.0;16.0;;media
RJ;LAJE DO MURIAE;municipio;;;;media
RJ;NATIVIDADE;municipio;17.0;17.0;;media
RJ;PORCIUNCULA;municipio;;;;media
RJ;MIRACEMA;microrregiao;12.0;12.0;;media
RJ;CAMBUCI;municipio;;;;media
RJ;MIRACEMA;municipio;;;;media
RJ;SANTO ANTONIO DE PADUA;municipio;;;;media
RJ;AÇUCAREI RA DE CAMPOS;microrregiao;31.0;31.0;26.0;media
RJ;CAMPOS;municipio;;;;media
RJ;CONCE l ÇÀO DE MACABU;municipio;;;;media
RJ;MACAE;municipio;;;;media
RJ;SÃO FIDELIS;municipio;;;;media
RJ;SÃO JOÃO DA BARRA;municipio;;;;media
RJ;CENTRO-LESTE FLUMINENSE;mesorregiao;127.0;126.0;62.0;media
RJ;CANTAGALO;microrregiao;26.0;26.0;2.0;media
RJ;CANTAGALO;municipio;10.0;10.0;2.0;media
RJ;CARMO;municipio;;;;media
RJ;DUAS BARRAS;municipio;;;;media
RJ;ITAOCARA;municipio;;;;media
RJ;SUMIDOURO;municipio;;;;media
RJ;CORDEIRO;microrregiao;31.0;31.0;14.0;media
RJ;BOM .JARDIM;municipio;;;;media
RJ;CORDEIRO;municipio;;;;media
RJ;SANTA MAR J A MADALENA;municipio;12.0;12.0;;media
RJ;SÃO SEBASTIÃO DO ALTO;municipio;;;;media
RJ;TRAJANO DE MORAIS;municipio;;;;media
RJ;SERRANA FLUMINENSE;microrregiao;26.0;25.0;;media
RJ;NOVA FRIBURGO;municipio;;;;media
RJ;TERESOPOLIS;municipio;;;;media
RJ;BACIAS DO SÃO JOÃO E MACACU;microrregiao;32.0;32.0;25.0;media
RJ;CACHOEIRAS DE MACACU;municipio;;;10.0;media
RJ;CASIMIRO DE ABREU;municipio;10.0;10.0;;media
RJ;RIO BONITO;municipio;;2.0;;media
RJ;SILVA JARDIM;municipio;12.0;12.0;;media
RJ;CABO FRIO;microrregiao;12.0;12.0;2.0;media
RJ;ARARUAMA;municipio;;;;media
RJ;CABO FRIO;municipio;;;;media
RJ;SÃO PEDRO DA ALOE IA;municipio;;;;media
RJ;SAOUAREMA;municipio;;4.0;;media
RJ;PERIFERIA DO GRANDE RIO;mesorregiao;85.0;85.0;60.0;media
RJ;TRES RIOS;microrregiao;;;;media
RJ;PARAIBA;municipio;18.0;18.0;13.0;media
RJ;SAPUCAIA;municipio;;;;media
RJ;TRES RIOS;municipio;;;;media
RJ;VASSOURAS E DO PIRAI;microrregiao;50.0;50.0;27.0;media
RJ;ENGENHEIRO PAULO DE FRONTJN;municipio;;;;media
RJ;MENDES;municipio;;;;media
RJ;MIGUEL PEREIRA;municipio;;;;media
RJ;PIRAI;municipio;;;;media
RJ;RIO CLARO;municipio;;;;media
RJ;VASSOURAS;municipio;;;;media
RJ;BAIA DA ILHA GRANDE;microrregiao;;;;media
RJ;ANGRA DOS REIS;municipio;;;;media
RJ;PARATl;municipio;;;;media
RJ;VALE DO PARAIBA FLUMINENSE;mesorregiao;;;;media
RJ;VALE;microrregiao;0.0;76.0;75.0;media
RJ;BARRA;municipio;18.0;18.0;;media
RJ;BARRA MANSA;municipio;;;;media
RJ;RESENDE;municipio;;;;media
RJ;RIO DAS FLORES;municipio;15.0;15.0;;media
RJ;VALENÇA;municipio;;;;media
RJ;VOLTA REDONDA;municipio;;;;media
RJ;GRANDE RIO DE JANEIRO;mesorregiao;32.0;32.0;20.0;media
RJ;FLUMINENSE;microrregiao;18.0;18.0;14.0;media
RJ;DUQUE DE CAXIAS;municipio;;;;media
RJ;ITABORAI;municipio;;;;media
RJ;ITAGUAI;municipio;;;;media
RJ;MAGE;municipio;;;;media
RJ;MANGARATIBA;municipio;;;;media
RJ;MARlCA;municipio;;;;media
RJ;NILOPOLIS;municipio;;;;media
RJ;NITEROI;municipio;;;;media
RJ;NOVA IGUACU;municipio;;;;media
RJ;PARACAMBI;municipio;;;;media
RJ;SÃO GONÇALO;municipio;;;;media
RJ;SÃO JOÃO DE MERITI;municipio;;;;media
RJ;GUANABARA;microrregiao;;;;media
RJ;RIO DE JANEIRO;municipio;14.0;14.0;;media
RJ;INCLUSIVE INFORMANTES DE OUTRAS ESF'ECIES;municipio;;;;media
RS;TOTAIS;total;15340.0;15088.0;762.0;media
RS;PORTO ALEGRE;mesorregiao;256.0;250.0;;alta
RS;PORTO ALEGRE;microrregiao;256.0;250.0;;alta
RS;ALVORADA;municipio;;;;media
RS;BARRA DO RIBEIRO;municipio;14.0;13.0;;media
RS;CACHOEIRINHA;municipio;;;;media
RS;CAMPO BOM;municipio;;;;media
RS;CANOAS;municipio;;;;media
RS;ESTANCIA VELHA;municipio;;;;media
RS;ESTEIO;municipio;;;;media
RS;GRAVATA(;municipio;96.0;95.0;;media
RS;GUAIBA;municipio;;;;media
RS;NOVO HAMBURGO;municipio;13.0;13.0;;media
RS;PORTÃO;municipio;;;;media
RS;PORTO ALEGRE;municipio;12.0;12.0;;media
RS;SÃO LEOPOLDO;municipio;12.0;12.0;;media
RS;SAPIRANGA;municipio;;;;media
RS;SAPUCAIA DO SUL;municipio;;;;media
RS;VIAMÂO;municipio;63.0;61.0;;media
RS;ENCOSTA DO PLANALTO MERIDIONAL;mesorregiao;5258.0;5246.0;;media
RS;COLONIAL ENCOSTA DA SERRA GERAL;microrregiao;1868.0;1867.0;;media
RS;BOM PRINCIPIO;municipio;186.0;186.0;;media
RS;CANELA;municipio;12.0;12.0;;media
RS;DOIS IRMÃOS;municipio;60.0;60.0;;media
RS;FELIZ;municipio;166.0;166.0;;media
RS;GRAMADO;municipio;64.0;64.0;;media
RS;IGREJINHA;municipio;14.0;14.0;;media
RS;IVOTI;municipio;77.0;77.0;;media
RS;MONTENEGRO;municipio;221.0;221.0;;media
RS;NOVA PETROPOLIS;municipio;394.0;394.0;;media
RS;PAROBE;municipio;;;;media
RS;ROLANTE;municipio;97.0;97.0;;media
RS;SÃO SEBASTIÃO DO CAI;municipio;106.0;105.0;;media
RS;TAQUARA;municipio;124.0;124.0;;media
RS;TRES COROAS;municipio;;;;media
RS;COLONIAL DO BAIXO TAQUARI;microrregiao;;;;media
RS;ARROIO;municipio;542.0;540.0;;media
RS;BOM RETIRO DO SUL;municipio;108.0;106.0;;media
RS;CRUZEIRO DO SUL;municipio;201.0;201.0;;media
RS;ENCANTADO;municipio;53.0;52.0;;media
RS;ESTRELA;municipio;762.0;761.0;;media
RS;LÃJEADO;municipio;296.0;295.0;;media
RS;MUÇUM;municipio;59.0;58.0;;media
RS;NOVA BRESCIA;municipio;34.0;34.0;;media
RS;ROCA SALES;municipio;162.0;161.0;;media
RS;TEUTONIA;municipio;632.0;632.0;;media
