_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;confianca
GO;MAIRIPOTABA;municipio;;;40.0;;89.0;334.0;;;media
GO;MARZAGÁO;municipio;17.0;12.0;28.0;;;;;;media
GO;MORRINHOS;municipio;69.0;184.0;428.0;76.0;331.0;2702.0;;;media
GO;PANAMA;municipio;;;139.0;14.0;99.0;1165.0;;;media
GO;PI RACANJUBA;municipio;;;297.0;74.0;496.0;1647.0;;;media
GO;PONTALINA;municipio;;;227.0;21.0;191.0;762.0;;;media
GO;VICENTINOPOLIS;municipio;;;113.0;42.0;104.0;727.0;;;media
GO;PIRES;microrregiao;;;359.0;37.0;710.0;2153.0;;;media
GO;CRISTIANOPOLIS;municipio;12.0;;;;;;;;media
GO;ORIZONA;municipio;;;92.0;10.0;130.0;245.0;;;media
GO;PALMELO;municipio;;;;;15.0;48.0;;;media
GO;PIRES DO RIO;municipio;17.0;25.0;53.0;107.0;362.0;;;;media
GO;SANTA CRUZ DE GOIAS;municipio;;;13.0;;48.0;49.0;;;media
GO;SILVANIA;municipio;;;59.0;;273.0;926.0;;;media
GO;URUTAI;municipio;;;69.0;;40.0;334.0;;;media
GO;VIANOPOLIS;municipio;12.0;12.0;60.0;90.0;180.0;;;;media
GO;CATALÃO;microrregiao;121.0;399.0;38.0;811.0;124.0;459.0;5742.0;;media
GO;ANHANGUERA;municipio;14.0;;;;;;;;media
GO;CAMPO ALEGRE DE GO;municipio;;;136.0;20.0;18.0;851.0;;;media
GO;CATALÃO;municipio;19.0;34.0;194.0;123.0;238.0;;;;media
GO;CORUMBA l BA;municipio;88.0;22.0;;;;;;;media
GO;CUMARI;municipio;16.0;30.0;90.0;;;;;;media
GO;DAVlNOPOLIS;municipio;;;;;21.0;151.0;;;media
GO;GOIANOIRA;municipio;;;149.0;;43.0;86.0;;;media
GO;IPAMERI;municipio;75.0;316.0;19.0;187.0;71.0;88.0;3120.0;;media
GO;NOVA AURORA;municipio;;;34.0;;10.0;;;;media
GO;OUVIDOR;municipio;;;;;18.0;34.0;;;media
GO;TRES RANCHOS;municipio;14.0;36.0;;;;;;;media
GO;QUIRI NOPOLIS;microrregiao;;16.0;1815.0;290.0;901.0;20819.0;;;media
GO;CACHOEIRA ALTA;municipio;;;315.0;15.0;83.0;113.0;;;media
GO;CAÇU;municipio;;13.0;275.0;51.0;94.0;7156.0;;;media
MG;TOTAIS;total;18.0;283.0;9627.0;2334.0;53630.0;66802.0;126304.0;2547.0;media
MG;NORDESTE MINEIRO;mesorregiao;;;818.0;156.0;4353.0;5820.0;20769.0;451.0;media
MG;SANFRANCISCANA DE JANUARIA;microrregiao;;;223.0;31.0;607.0;725.0;7866.0;189.0;media
MG;ITACARAMBI;municipio;;;;;26.0;76.0;375.0;;media
MG;JANUARIA;municipio;;;24.0;10.0;212.0;168.0;1856.0;23.0;media
MG;MANGA;municipio;;;;;6.0;148.0;715.0;10.0;media
MG;MONTALVANIA;municipio;;;;;84.0;81.0;309.0;;media
MG;SÃO FRANCISCO;municipio;;;196.0;19.0;169.0;250.0;4611.0;146.0;media
MG;SERRA GERAL DE MINAS;microrregiao;;;33.0;;676.0;621.0;2040.0;19.0;media
MG;ESPINOSA;municipio;120.0;102.0;120.0;66.0;236.0;;;;media
MG;MATO VERDE;municipio;51.0;45.0;37.0;190.0;435.0;;;;media
MG;MONTE AZUL;municipio;142.0;126.0;234.0;194.0;1699.0;;;;media
MG;RIACHO;municipio;;;;;83.0;59.0;483.0;;media
MG;CHAPADÕES DO PARACATU;microrregiao;;;555.0;114.0;2818.0;4026.0;10278.0;224.0;media
MG;ARINOS;municipio;90.0;102.0;381.0;16.0;168.0;1352.0;;;media
MG;BONFINOPOLIS DE MINAS;municipio;;;23.0;19.0;264.0;301.0;1019.0;19.0;media
MG;BURITIS;municipio;;;26.0;14.0;136.0;144.0;677.0;16.0;media
MG;FORMOSO;municipio;59.0;58.0;348.0;107.0;501.0;;;;media
MG;GUARDA-MOR;municipio;28.0;176.0;333.0;427.0;11.0;2085.0;;;media
MG;JOÃO PINHEIRO;municipio;;;25.0;;461.0;868.0;1312.0;24.0;media
MG;LAGAMAR;municipio;60.0;66.0;589.0;120.0;372.0;;;;media
MG;PARACATU;municipio;;;103.0;16.0;506.0;724.0;243.0;38.0;media
MG;PRESIDENTE OLEQARI;municipio;;;14.0;;323.0;415.0;1354.0;;media
MG;UNAI;municipio;;;252.0;42.0;512.0;702.0;2234.0;60.0;media
MG;VAZANTE;municipio;;;74.0;;231.0;308.0;694.0;18.0;media
MG;ALTO-MEDIO SÃO FRANCISCO;microrregiao;;;;;252.0;446.0;585.0;18.0;media
MG;BURITIZEIRO;municipio;;;;;167.0;317.0;135.0;;media
MG;PIRAPORA;municipio;16.0;43.0;44.0;573.0;;;;;media
MG;SANTA FE DE MINAS;municipio;;;;;10.0;24.0;140.0;;media
MG;SÃO ROMÃO;municipio;59.0;62.0;299.0;71.0;344.0;;;;media
MG;NORDESTE MINEIRO;mesorregiao;;;586.0;69.0;5001.0;6512.0;40727.0;714.0;media
MG;ALTO RIO PARDO;microrregiao;;;;;802.0;591.0;6846.0;7.0;media
MG;AGUAS VERMELHAS;municipio;;;;;214.0;103.0;343.0;;media
MG;RIO PARDO DE MINAS;municipio;;;;;104.0;5.0;3327.0;64.0;media
MG;RUBELITA;municipio;;;;;63.0;69.0;461.0;;media
MG;SALINAS;municipio;149.0;126.0;1372.0;18.0;108.0;183.0;;;media
MG;SÃO JOÃO DO PARA ISO;municipio;142.0;69.0;1056.0;22.0;46.0;734.0;;;media
MG;TAIOBEIRAS;municipio;;;;;130.0;106.0;287.0;4.0;media
MG;MONTES CLAROS;microrregiao;;;335.0;28.0;1355.0;2117.0;10545.0;253.0;media
MG;BOCAIUVA;municipio;;;21.0;;117.0;246.0;367.0;20.0;media
MG;BRASILIA DE MINAS;municipio;13.0;99.0;88.0;2020.0;31.0;319.0;867.0;;media
MG;CAPITÃO ENEAS;municipio;;;;;32.0;42.0;82.0;;media
MG;CLARO DOS POÇÕES;municipio;;;;;;;70.0;;media
MG;CORAÇÃO DE JESUS;municipio;193.0;201.0;634.0;14.0;176.0;624.0;;;media
MG;ENGENHEIRO NAVARRO;municipio;;;;;18.0;235.0;24.0;;media
MG;FRANCISCO DUMONT;municipio;14.0;27.0;70.0;24.0;200.0;;;;media
MG;TOTAIS;total;28028.0;410.0;51.0;997.0;60276.0;6723.0;114491.0;533682.0;media
MG;NORDESTE MINEIRO;mesorregiao;2604.0;125.0;21.0;232.0;5323.0;1212.0;2845.0;24609.0;media
MG;SANFRANCI SCANA DE JANUARIA;microrregiao;360.0;;;203.0;845.0;280.0;592.0;4041.0;media
MG;ITACARAMBI;municipio;34.0;;;;64.0;33.0;23.0;1444.0;media
MG;JANUARIA;municipio;142.0;;;;357.0;89.0;251.0;958.0;media
MG;MANGA;municipio;15.0;93.0;256.0;48.0;231.0;542.0;;;media
MG;MONTALVANIA;municipio;11.0;134.0;12.0;40.0;824.0;;;;media
MG;SÃO FRANCISCO;municipio;29.0;78.0;3748.0;201.0;34.0;96.0;47.0;270.0;media
MG;SERRA GERAL DE MINAS;microrregiao;73.0;188.0;73.0;11.0;10.0;1099.0;141.0;408.0;media
MG;ESPINOSA;municipio;114.0;86.0;66.0;;;;;;media
MG;MATO VERDE;municipio;13.0;;;;191.0;29.0;20.0;66.0;media
MG;MONTE AZUL;municipio;24.0;97.0;244.0;49.0;60.0;299.0;;;media
MG;PORTEIRINHA;municipio;30.0;71.0;69.0;11.0;10.0;449.0;36.0;239.0;media
MG;RIACHO DOS MACHADOS;municipio;;;;;101.0;16.0;;;media
MG;CHAPADÕES DO PARACATU;microrregiao;1945.0;45.0;;21.0;3204.0;729.0;689.0;13707.0;media
MG;ARINOS;municipio;31.0;;;;66.0;14.0;19.0;37.0;media
MG;BONFINOPOLIS DE MINAS;municipio;83.0;;;;294.0;46.0;95.0;1468.0;media
MG;BURITIS;municipio;98.0;;;;185.0;43.0;53.0;77.0;media
MG;FORMOSO;municipio;31.0;;;;45.0;;;;media
MG;GUARDA-MOR;municipio;33.0;85.0;11.0;184.0;66.0;52.0;140.0;;media
MG;JOÃO PINHEIRO;municipio;45.0;255.0;10.0;456.0;48.0;415.0;2615.0;;media
MG;LAGAMAR;municipio;74.0;;;;154.0;15.0;52.0;107.0;media
MG;PARACATU;municipio;658.0;;;;538.0;130.0;416.0;4608.0;media
MG;PRESIDENTE OLEGARIO;municipio;91.0;185.0;28.0;452.0;137.0;284.0;1408.0;;media
MG;UNAI;municipio;117.0;326.0;121.0;765.0;215.0;251.0;2840.0;;media
MG;VAZANTE;municipio;114.0;39.0;;;65.0;10.0;52.0;402.0;media
MG;ALTO-MEDI O SÃO FRANCISCO;microrregiao;25.0;110.0;109.0;175.0;60.0;156.0;5701.0;;media
MG;BURITIZEIRO;municipio;15.0;70.0;83.0;44.0;50.0;4194.0;;;media
MG;PIRAPORA;municipio;29.0;;;;48.0;12.0;87.0;1390.0;media
MG;SANTA FE DE MINAS;municipio;104.0;16.0;64.0;;;;;;media
MG;SÃO ROMÃO;municipio;28.0;3.0;15.0;52.0;;;;;media
MG;NORDESTE MINEIRO;mesorregiao;2559.0;21.0;;308.0;1961.0;430.0;5894.0;33609.0;media
MG;ALTO RIO PARDO;microrregiao;210.0;;;;487.0;77.0;198.0;1162.0;media
MG;AGUAS VERMELHAS;municipio;27.0;68.0;10.0;10.0;40.0;;;;media
MG;RIO PARDO DE MINAS;municipio;38.0;;;;105.0;;;;media
MG;RUBELITA;municipio;45.0;;;;60.0;;13.0;19.0;media
MG;SALINAS;municipio;19.0;15.0;14.0;127.0;163.0;;;;media
MG;SÃO JOÃO DO PARA ISO;municipio;62.0;;;;88.0;12.0;;23.0;media
MG;TAIOBEIRAS;municipio;21.0;;;;152.0;25.0;25.0;153.0;media
MG;MONTES CLAROS;microrregiao;;;;;;;;;media
MG;BOCAIUVA;municipio;265.0;;;27.0;20.0;91.0;238.0;4225.0;media
MG;BRASILIA DE MINAS;municipio;11.0;40.0;1698.0;59.0;12.0;52.0;348.0;;media
MG;CAPITÃO ENEAS;municipio;54.0;;;;75.0;;75.0;670.0;media
MG;CLARO DOS POÇÕES;municipio;;;;;;;46.0;124.0;media
MG;CORAÇÃO DE .JESUS;municipio;56.0;;;;;;;;media
MG;ENGENHEIRO NAVARRO;municipio;10.0;26.0;43.0;687.0;;;;;media
MG;FRANCISCO DUMONT;municipio;21.0;;;;12.0;17.0;16.0;82.0;media
MG;MINERADORA;microrregiao;;;;112.0;101.0;1617.0;38.0;84.0;media
MG;BOTUM(RIM;municipio;;;;12.0;10.0;206.0;;16.0;media
MG;CRISTALIA;municipio;;;;;;259.0;;12.0;media
MG;GRÃO MOGOL;municipio;;;;70.0;79.0;622.0;26.0;52.0;media
MG;ITACAMBlRA;municipio;;;;;;530.0;;;media
MG;PASTORIL DE PEDRA AZUL;microrregiao;;;;774.0;862.0;4782.0;62.0;454.0;media
MG;ANDRE FERNANDES;municipio;;;;51.0;71.0;147.0;;24.0;media
MG;ARAÇUAI;municipio;;;;126.0;68.0;808.0;10.0;73.0;media
MG;CARA(;municipio;;;;98.0;111.0;747.0;;37.0;media
MG;COMERCINHO;municipio;;;;13.0;16.0;193.0;;11.0;media
MG;CORONEL MURTA;municipio;;;;38.0;26.0;173.0;;11.0;media
MG;ITAOBIM;municipio;;;;76.0;95.0;218.0;;40.0;media
MG;(TINGA;municipio;;;;108.0;96.0;865.0;;44.0;media
MG;MEDINA;municipio;;;;45.0;51.0;294.0;;36.0;media
MG;NOVO CRUZEIRO;municipio;;;;56.0;100.0;642.0;14.0;87.0;media
MG;PADRE PARA ISO;municipio;;;;21.0;28.0;232.0;;13.0;media
MG;PEDRA AZUL;municipio;110.0;166.0;45.0;67.0;192.0;;;;media
MG;VIRGEM DA LAPA;municipio;;;;32.0;30.0;418.0;;11.0;media
MG;PASTORIL DE ALMENARA;microrregiao;;;;268.0;494.0;1892.0;30.0;233.0;media
MG;ALMENARA;municipio;;;;43.0;74.0;488.0;13.0;63.0;media
MG;BANDEIRA;municipio;238.0;;;;;;;;media
MG;rELI SBURGO;municipio;;;;23.0;42.0;81.0;;34.0;media
MG;JACINTO;municipio;;;;18.0;29.0;186.0;;16.0;media
MG;JEQUITINHONHA;municipio;;;;47.0;79.0;183.0;;45.0;media
MG;JOAIMA;municipio;;;;87.0;175.0;;;26.0;media
MG;JORDANIA;municipio;;;;;;115.0;;;media
MG;RIO DO PRADO;municipio;;;;;17.0;301.0;;;media
MG;RUBIM;municipio;10.0;108.0;;;;;;;media
MG;SAL TO DA DIVISA;municipio;;;;;;;;20.0;media
MG;SANTA MARIA DO SAL TO;municipio;;;;;;84.0;;5.0;media
MG;SANTO ANTONIO DO JACINTO;municipio;;;;25.0;45.0;108.0;;;media
MG;MINERADORA DE DIAMANTINA;microrregiao;;;;642.0;846.0;9912.0;161.0;561.0;media
MG;BERILO;municipio;;;;13.0;;690.0;10.0;63.0;media
MG;CAPELINHA;municipio;;;;109.0;129.0;546.0;17.0;82.0;media
MG;CARBONITA;municipio;;;;33.0;69.0;537.0;;;media
MG;CHAPADA;municipio;;;;;;306.0;;13.0;media
MG;COUTO DE MAGALHÃES DE MI NAS;municipio;17.0;67.0;;;;;;;media
MG;DATAS;municipio;25.0;;;;;;;;media
MG;DIAMANTINA;municipio;;;;51.0;171.0;258.0;;41.0;media
MG;FELICIO DOS SANTOS;municipio;;;;15.0;;270.0;;16.0;media
MG;FELISBERTO CALDEIRA;municipio;;;;15.0;15.0;68.0;10.0;10.0;media
MG;FRANCISCO BADARO;municipio;21.0;258.0;15.0;;;;;;media
MG;GOUVEA;municipio;;;;53.0;70.0;113.0;;28.0;media
MG;ITAMARANDIBA;municipio;;;;113.0;111.0;905.0;17.0;39.0;media
MG;MINERADORA DO ALTO JEQUITINHONHA;mesorregiao;24.0;195.0;107.0;40.0;113.0;252.0;;;media
MG;BOTUMIRIM;microrregiao;26.0;58.0;147.0;;;;;;media
MG;CRISTALIA;microrregiao;48.0;20.0;11.0;;;;;;media
MG;GRÃO MOGOL;microrregiao;;;;121.0;;73.0;38.0;;media
MG;ITACAMBIRA;microrregiao;10.0;29.0;53.0;;;;;;media
MG;PASTORIL DE PEDRA AZUL;mesorregiao;;100.0;;407.0;;120.0;;;media
MG;ANDRE FERNANDES;microrregiao;20.0;34.0;30.0;45.0;;;;;media
MG;ARAÇUAI;microrregiao;35.0;67.0;202.0;;;;;;media
MG;CARA(;microrregiao;12.0;30.0;22.0;51.0;;;;;media
MG;COMERCINHO;microrregiao;;;;;;;;;media
MG;CORONEL MURTA;microrregiao;;11.0;;;;;;;media
MG;ITAOBIM;microrregiao;17.0;23.0;415.0;;;;;;media
MG;(TINGA;microrregiao;;;;400.0;;21.0;;;media
MG;MEDINA;microrregiao;11.0;20.0;59.0;1279.0;;;;;media
MG;NOVO CRUZEIRO;microrregiao;30.0;30.0;68.0;807.0;;;;;media
MG;PADRE PARAISO;microrregiao;;;;;;;;;media
MG;PEDRA AZUL;microrregiao;11.0;16.0;66.0;89.0;;;;;media
MG;VIRGEM DA LAPA;microrregiao;;;;;;;;;media
MG;PASTORIL DE ALMENARA;mesorregiao;87.0;202.0;130.0;14.0;319.0;1748.0;;;media
MG;ALMENARA;microrregiao;;;;;;31.0;;;media
MG;BANDEIRA;microrregiao;;;;;;;;;media
MG;FELISBURGO;microrregiao;10.0;10.0;19.0;1047.0;;;;;media
MG;JACINTO;microrregiao;11.0;2.0;27.0;37.0;;;;;media
MG;JEQUITINHONHA;microrregiao;;;;;;82.0;;;media
MG;JOAIMA;microrregiao;53.0;94.0;57.0;105.0;;;;;media
MG;JORDANIA;microrregiao;;;;;;;;;media
MG;RIO DO PRADO;microrregiao;;;;;;;;;media
MG;RUBIM;microrregiao;40.0;85.0;;;;;;;media
MG;SALTO DA DIVISA;microrregiao;;;;;;;;;media
MG;SANTA MARIA;microrregiao;19.0;12.0;26.0;;;;;;media
MG;SANTO ANTONIO DO JACINTO;microrregiao;;;;;;;;;media
MG;MINERADORA DE DIAMANTINA;mesorregiao;;58.0;;253.0;;114.0;11.0;;media
MG;BERILO;microrregiao;;;;;;12.0;;;media
MG;CAPELINHA;microrregiao;;17.0;;;;;;;media
MG;CARBONITA;microrregiao;;;;;;;;;media
MG;"CHAPADA DO NORTE""";microrregiao;;;;;;;;;media
MG;COUTO DE MAGALHÃES DE MINAS;microrregiao;13.0;34.0;;;;;;;media
MG;DATAS;microrregiao;;;;;;;;;media
MG;DIAMANTINA;microrregiao;56.0;18.0;53.0;;;;;;media
MG;FELICIO DOS SANTOS;microrregiao;15.0;18.0;14.0;11.0;;;;;media
MG;FELISBERTO CALDEIRA;microrregiao;;;;;;;;;media
MG;FRANCISCO BADARO;microrregiao;;;;;;53.0;;;media
MG;GOUVEA;microrregiao;;;;;;;;;media
MG;I T AMARA NO;microrregiao;15.0;42.0;27.0;93.0;;;;;media
MG;AGUAS FORMOSAS;municipio;;;;80.0;192.0;257.0;;43.0;media
MG;ATALEIA;municipio;;;;50.0;77.0;302.0;;52.0;media
MG;BERTOPOLIS;municipio;;;;21.0;29.0;132.0;;13.0;media
MG;CARLOS CHAGAS;municipio;;;;97.0;126.0;892.0;;141.0;media
MG;FRONTEIRA DOS VALES;municipio;;;;;;90.0;;;media
MG;MACHACALIS;municipio;;;;;21.0;88.0;;;media
MG;NANUQUE;municipio;15.0;22.0;230.0;70.0;418.0;;;;media
MG;OURO VERDE oe::: MINAS;municipio;;;;38.0;58.0;102.0;;12.0;media
MG;SERRA DOS AI MORES;municipio;;;;23.0;12.0;58.0;;23.0;media
MG;UMBURATIBA;municipio;;;;;;25.0;;;media
MG;CENTRO-OESTE MINEIRO;mesorregiao;56.0;4583.0;5133.0;14486.0;133.0;31097.0;;;media
MG;MEDIO RIO DAS VELHAS;microrregiao;;;;667.0;1267.0;1646.0;29.0;1434.0;media
MG;AUGUSTO DE LIMA;municipio;;;;20.0;17.0;66.0;;84.0;media
MG;BUENOPOLIS;municipio;55.0;73.0;75.0;107.0;112.0;;;;media
MG;COR(NTO;municipio;;;;180.0;309.0;78.0;;201.0;media
MG;CURVELO;municipio;;;;172.0;248.0;699.0;;497.0;media
MG;INIMUTABA;municipio;;;;42.0;62.0;157.0;;58.0;media
MG;JOAQUIM FELICIO;municipio;;;;10.0;;35.0;;31.0;media
MG;LASSANCE;municipio;;;;67.0;299.0;65.0;;70.0;media
MG;MONJOLOS;municipio;10.0;44.0;22.0;44.0;;;;;media
MG;MORRO DA GARÇA;municipio;;;;20.0;77.0;105.0;;67.0;media
MG;PRESIDENTE JUSCELINO;municipio;;;;20.0;22.0;165.0;;127.0;media
MG;SANTO HIPOLITO;municipio;;;;22.0;15.0;68.0;;68.0;media
MG;VARZEA DA PALMA;municipio;;;;49.0;126.0;89.0;;102.0;media
MG;ALTO PARANAIBA;microrregiao;176.0;29.0;1510.0;1497.0;3263.0;50.0;2472.0;13063.0;media
MG;ABADIA DOS DOURADOS;municipio;;;;192.0;124.0;602.0;;217.0;media
MG;CASCALHO RICO;municipio;;;;53.0;55.0;233.0;;49.0;media
MG;COROMANDEL;municipio;;;;542.0;347.0;1110.0;13.0;594.0;media
MG;DOURADOQUARA;municipio;;;;36.0;28.0;156.0;;36.0;media
MG;ESTRELA;municipio;;;;66.0;83.0;237.0;;100.0;media
MG;GRUPIARA;municipio;;;;40.0;40.0;82.0;;30.0;media
MG;INDIANOPOLIS;municipio;;;;71.0;96.0;269.0;;146.0;media
MG;MONTE CARMELO;municipio;;;;175.0;230.0;448.0;;387.0;media
MG;PATROCINIO;municipio;311.0;347.0;39.0;609.0;;;;;media
MG;ROMARIA;municipio;22.0;49.0;68.0;65.0;715.0;;;;media
MG;SERRA DO SAL t TRE;municipio;99.0;93.0;12.0;198.0;1115.0;;;;media
MG;TEOFILO OTONI;microrregiao;219.0;;33.0;50.0;;1028.0;3162.0;;media
MG;FREI GASPAR;municipio;14.0;64.0;394.0;;;;;;media
MG;ITAIPE;municipio;41.0;657.0;;;;;;;media
MG;LADAINHA;municipio;92.0;74.0;;;;;;;media
MG;MALACACHET A;municipio;12.0;49.0;31.0;13.0;125.0;163.0;;;media
MG;PAVÃO;municipio;23.0;50.0;42.0;203.0;;;;;media
MG;POTE;municipio;14.0;;;;;128.0;160.0;;media
MG;TEOFILO OTONI;municipio;82.0;;;26.0;;536.0;1508.0;;media
MG;PASTORIL DE NANUQUE;microrregiao;493.0;;;265.0;26.0;892.0;3031.0;;media
MG;AGUAS FORMOSAS;municipio;96.0;;;;;73.0;406.0;;media
MG;ATALEIA;municipio;62.0;;;;;175.0;788.0;;media
MG;BERTOPOLIS;municipio;24.0;;;;;24.0;105.0;;media
MG;CARLOS CHAGAS;municipio;163.0;;;180.0;17.0;319.0;727.0;;media
MG;FRONTEIRA DOS VALES;municipio;;;;;;;27.0;;media
MG;MA CHACAL IS;municipio;;;;;;23.0;59.0;;media
MG;NANUQUE;municipio;117.0;;;69.0;;177.0;466.0;;media
MG;OURO VERDE DE MI NAS;municipio;16.0;40.0;68.0;;;;;;media
MG;SERRA DOS AI MORES;municipio;18.0;;;;;40.0;284.0;;media
MG;UMBURAT I BA;municipio;;;;;;18.0;95.0;;media
MG;CENTRO-OESTE MINEIRO;mesorregiao;2102.0;16.0;305.0;6583.0;798.0;6102.0;26996.0;;media
MG;MEDI O RIO DAS VELHAS;microrregiao;316.0;;52.0;579.0;72.0;1450.0;8597.0;;media
MG;AUGUSTO DE LIMA;municipio;18.0;;;47.0;;109.0;754.0;;media
MG;BUENOPOLIS;municipio;;;;;;73.0;76.0;;media
MG;CORINTO;municipio;20.0;;;142.0;14.0;210.0;378.0;;media
MG;CURVE LO;municipio;54.0;;38.0;200.0;27.0;364.0;3853.0;;media
MG;INIMUTABA;municipio;;;;;;;;;media
MG;JOAQUIM FELICIO;municipio;46.0;273.0;;;;;;;media
MG;LASSANCE;municipio;122.0;;;96.0;;108.0;680.0;;media
MG;MON JOLOS;municipio;;;;16.0;;73.0;195.0;;media
MG;MORRO DA GARÇA;municipio;86.0;523.0;;;;;;;media
MG;PRESIDENTE .JUSCELINO;municipio;;;;;;102.0;631.0;;media
MG;SANTO HIPOLITO;municipio;11.0;;;40.0;;81.0;266.0;;media
MG;VARZEA DA PALMA;municipio;61.0;;;;;98.0;511.0;;media
MG;ALTO PARANAIBA;microrregiao;830.0;;174.0;2587.0;402.0;317.0;6477.0;;media
MG;ABADIA DOS DOURADOS;municipio;35.0;;14.0;193.0;;21.0;46.0;;media
MG;CASCALHO RICO;municipio;;;25.0;84.0;;39.0;72.0;;media
MG;COROMANDEL;municipio;184.0;;63.0;511.0;86.0;140.0;1218.0;;media
MG;DOURAOOQUARA;municipio;;;;59.0;;27.0;17.0;;media
MG;ESTRELA DO SUL;municipio;35.0;;;124.0;;39.0;158.0;;media
MG;GRUPIARA;municipio;11.0;;;49.0;;;;;media
MG;INDIANOPOLIS;municipio;38.0;;69.0;158.0;49.0;156.0;;;media
MG;MONTE CARMELO;municipio;294.0;;;286.0;61.0;112.0;1076.0;;media
MG;PATROCINIO;municipio;;;;;;;;;media
MG;ROMARIA;municipio;87.0;;;76.0;12.0;30.0;344.0;;media
MG;SERRA DO SALITRE;municipio;23.0;;;236.0;61.0;116.0;393.0;;media
MG;MATA DA CORDA;microrregiao;;;;1764.0;1471.0;7438.0;36.0;2870.0;media
MG;ARAPUA;municipio;54.0;19.0;282.0;113.0;;;;;media
MG;CARMO DO PARANAIBA;municipio;;;;223.0;149.0;934.0;;498.0;media
MG;GUIMARANIA;municipio;;;;57.0;39.0;286.0;;111.0;media
MG;LAGOA FORMOSA;municipio;;;;270.0;137.0;73.0;;;media
MG;MATUTINA;municipio;;;;62.0;62.0;243.0;;115.0;media
MG;PATOS DE MINAS;municipio;;;;499.0;416.0;2142.0;;782.0;media
MG;RIO PARANAIBA;municipio;;;;193.0;208.0;660.0;;423.0;media
MG;SÃO GONÇALO;municipio;;;;132.0;109.0;479.0;;153.0;media
MG;SÃO GOTARDO;municipio;;;;211.0;255.0;578.0;;195.0;media
MG;TIROS;municipio;;;;63.0;72.0;761.0;;150.0;media
MG;TRES MARIAS;microrregiao;;;;542.0;896.0;2139.0;16.0;1731.0;media
MG;ABAETE;municipio;;;;26.0;43.0;405.0;;471.0;media
MG;BIQUINHAS;municipio;;;;11.0;14.0;224.0;;138.0;media
MG;CEDRO DO ABAETE;municipio;12.0;24.0;12.0;23.0;44.0;;;;media
MG;FELIXLANDIA;municipio;;;;53.0;191.0;236.0;;62.0;media
MG;MARTINHO CAMPOS;municipio;;;;114.0;191.0;266.0;;174.0;media
MG;MORADA NOVA DE MINAS;municipio;30.0;53.0;115.0;129.0;427.0;;;;media
MG;PAINEIRAS;municipio;;;;26.0;47.0;278.0;;170.0;media
MG;POMPEU;municipio;;;;168.0;213.0;275.0;;;media
MG;QUARTEL GERAL;municipio;26.0;46.0;40.0;127.0;166.0;114.0;;;media
MG;TRES MARIAS;municipio;;;;56.0;76.0;201.0;;55.0;media
MG;TRIANGULO MINEIRO;mesorregiao;;181.0;;5077.0;7371.0;11299.0;397.0;10420.0;alta
MG;UBERLAND IA;microrregiao;;31.0;;2471.0;3579.0;3121.0;114.0;4447.0;alta
MG;ARAGUARI;municipio;;;;537.0;719.0;852.0;55.0;613.0;media
MG;CACHOEIRA DOURADA;municipio;19.0;54.0;460.0;;;;;;media
MG;CANAPOLIS;municipio;136.0;446.0;240.0;1420.0;;;;;media
MG;CAPINOPOLIS;municipio;;;;76.0;146.0;50.0;;251.0;media
MG;CENTRAL INA;municipio;94.0;150.0;137.0;539.0;;;;;media
MG;GURINHATÂ;municipio;;;;93.0;97.0;837.0;20.0;395.0;media
MG;IP(AÇU;municipio;36.0;46.0;65.0;92.0;;;;;media
MG;ITUIUTABA;municipio;;;;291.0;335.0;579.0;14.0;639.0;media
MG;MONTE ALEGRE DE MINAS;municipio;;;;466.0;581.0;480.0;;513.0;media
MG;SANTA VITORIA;municipio;;22.0;;56.0;123.0;117.0;;395.0;media
MG;TUPACIGUARA;municipio;;;;293.0;350.0;177.0;10.0;466.0;media
MG;UBERLANDIA;municipio;43.0;376.0;541.0;11.0;652.0;3998.0;;;media
MG;PONTAL DO TRIANGULO MINEIRO;microrregiao;;;;1826.0;2512.0;6746.0;239.0;3915.0;alta
MG;CAMPINA VERDE;municipio;;;;501.0;590.0;238.0;34.0;650.0;media
MG;COMENDADOR GOMES;municipio;;;;20.0;15.0;332.0;11.0;134.0;media
MG;FRONTEIRA;municipio;93.0;12.0;30.0;34.0;64.0;62.0;;;media
MG;FRUTAL;municipio;;;;271.0;413.0;937.0;22.0;681.0;media
MG;ITAPAGIPE;municipio;;;;148.0;272.0;581.0;31.0;365.0;media
MG;ITURAMA;municipio;;;;240.0;358.0;864.0;67.0;1003.0;media
MG;PIRAJUBA;municipio;;;;39.0;70.0;151.0;;140.0;media
MG;PLANURA;municipio;;;;;;45.0;;110.0;media
MG;PRATA;municipio;;;;445.0;563.0;1282.0;36.0;553.0;media
MG;SÃO FRANCISCO DE SALES;municipio;;;;132.0;193.0;252.0;26.0;217.0;media
MG;UBERABA;microrregiao;;150.0;;780.0;1280.0;1432.0;43.0;2058.0;alta
MG;AGUA COMPRIDA;municipio;19.0;27.0;17.0;;;;;;media
MG;CAMPO FLORIDO;municipio;;;;105.0;232.0;318.0;21.0;243.0;media
MG;CONCEIÇÃO DAS ALAGOAS;municipio;;;;159.0;239.0;741.0;14.0;475.0;media
MG;CONQUISTA;municipio;16.0;37.0;209.0;2432.0;;;;;media
