_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
SP;ICEM;municipio;79.0;;;;;baixa
SP;OLIMPIA;municipio;308.0;;;;;baixa
SP;ORINDIUVA;municipio;36.0;;;;;baixa
SP;PAULO DE FARIA;municipio;72.0;;;;;baixa
SP;RIOLANDIA;municipio;71.0;;;;;baixa
SP;MEDJO SÃO JOSE DOS DOURADOS;municipio;1071.0;11.0;;18.0;;baixa
SP;AURIFLAMA;municipio;216.0;;;;;baixa
SP;FLOREAL;municipio;105.0;;;;;baixa
SP;GASTÃO VIDIGAL;municipio;86.0;;;;;baixa
SP;GENERAL SALGADO;municipio;336.0;;;;;baixa
SP;GUZOLANDIA;municipio;90.0;;;;;baixa
SP;MAGDA;municipio;213.0;;;;;baixa
SP;NOVA LUZITANIA;municipio;25.0;;;;;baixa
SP;ALTA MOGIANA;microrregiao;54.0;54.0;23.0;;;baixa
SP;ARAMINA;municipio;;;;;;baixa
SP;BURITIZAL;municipio;;21.0;;;;baixa
SP;GUARA;municipio;;;;;;baixa
SP;IGARAPAVA;municipio;;;;;;baixa
SP;IPUÃ;municipio;;;;;;baixa
SP;ITUVERAVA;municipio;;;;;;baixa
SP;MIGUELOPOL IS;municipio;;;;;;baixa
SP;MORRO AGUDO;municipio;;12.0;;;;baixa
SP;ORLANDIA;municipio;22.0;;;;;baixa
SP;SÃO JOAQUIM DA BARRA;municipio;11.0;17.0;10.0;;;baixa
SP;SERRA DE JABOTICABAL;microrregiao;39.0;57.0;33.0;;;baixa
SP;BEBEDOURO;municipio;24.0;;;;;baixa
SP;CANDIDO RODRIGUES;municipio;;;;;;baixa
SP;FERNANDO PRESTES;municipio;;;;;;baixa
SP;GUARIBA;municipio;;;;;;baixa
SP;JABOTICABAL;municipio;;;;;;baixa
SP;MONTE ALTO;municipio;;24.0;;;;baixa
SP;MONTE AZUL PAULISTA;municipio;;;;;;baixa
SP;PI RANGI;municipio;;;;;;baixa
SP;PITANGUEIRAS;municipio;;;4.0;;;baixa
SP;SANTA ERNESTINA;municipio;;;;;;baixa
SP;TAIAÇU;municipio;;12.0;13.0;;;baixa
SP;TAIUVA;municipio;;;;;;baixa
SP;TAQUARITINGA;municipio;;;;;;baixa
SP;TERRA ROXA;municipio;;;;;;baixa
SP;VIRAOOURO;municipio;;;;;;baixa
SP;VISTA ALEGRE DO ALTO;municipio;;;;;;baixa
SP;RIBEIRÃO PRETO;microrregiao;47.0;72.0;22.0;;;baixa
SP;BARRINHA;municipio;;;;;;baixa
SP;CRAVINHOS;municipio;;;;;;baixa
SP;DUMONT;municipio;;;;;;baixa
SP;JARDINOPOLIS;municipio;;;;;;baixa
SP;LUIS ANTONIO;municipio;19.0;;;;;baixa
SP;PONTAL;municipio;;;;;;baixa
SP;PRADOPOLIS;municipio;;;;;;baixa
SP;RIBEIRÃO PRETO;municipio;;18.0;;;;baixa
SP;SALES OLIVEIRA;municipio;;11.0;;;;baixa
SP;SANTA RITA DO PASSA QUATRO;municipio;;10.0;;;;baixa
SP;SANTA ROSA OE VITERBO;municipio;;;;;;baixa
SP;SÃO SIMÃO;municipio;;;;;;baixa
SP;SERRA AZUL;municipio;;;;;;baixa
SP;SERRANA;municipio;;;;;;baixa
SP;SERTÂOZINHO;municipio;;;;;;baixa
SP;ARARAQUARA;microrregiao;118.0;150.0;69.0;;;baixa
SP;AMERICO BRASILIENSE;municipio;;;;;;baixa
SP;ARARAQUARA;municipio;;26.0;;;;baixa
SP;BOA ESPERANÇA. DO SUL;municipio;13.0;;;;;baixa
SP;BORBOREMA;municipio;;2.0;;;;baixa
SP;DESCALVAOO;municipio;15.0;;13.0;;;baixa
SP;DOBRADA;municipio;;;;;;baixa
SP;DOURADO;municipio;;;;;;baixa
SP;IBATE;municipio;11.0;15.0;;;;baixa
SP;IBITINGA;municipio;;24.0;12.0;;;baixa
SP;ITAPOLIS;municipio;;12.0;;;;baixa
SP;MATÂO;municipio;;;;;;baixa
SP;NOVA EUROPA;municipio;;;;;;baixa
SP;RIBEIRÃO BONITO;municipio;;;2.0;;;baixa
SP;RINCÃO;microrregiao;;;;;;baixa
SP;SANTA LUCIA;microrregiao;;15.0;;;;baixa
SP;SÃO CARLOS;microrregiao;54.0;19.0;16.0;;;baixa
SP;TABATINGA;microrregiao;;;;;;baixa
SP;BARIRI;microrregiao;;17.0;11.0;;;baixa
SP;BARRA BONITA;microrregiao;;;;;;baixa
SP;BOCAINA;microrregiao;;;;;;baixa
SP;BORACEIA;microrregiao;;14.0;;;;baixa
SP;DOIS CORREGOS;microrregiao;;;;;;baixa
SP;IGARAÇU DO TIETE;microrregiao;;;;;;baixa
SP;ITAJU;microrregiao;;10.0;;;;baixa
SP;ITAPUI;microrregiao;;;;;;baixa
SP;MACATUBA;microrregiao;;;;;;baixa
SP;MINEIROS;microrregiao;;;;;;baixa
SP;PEDERNEIRAS;microrregiao;;;;;;baixa
SP;RIO CLARO;mesorregiao;45.0;129.0;53.0;;;baixa
SP;ANALANDIA;microrregiao;;;;;;baixa
SP;BROTAS;microrregiao;;11.0;;;;baixa
SP;CORUMBATAI;microrregiao;;;;;;baixa
SP;IPEUNA;microrregiao;;;;;;baixa
SP;ITIRAPINA;microrregiao;;22.0;;;;baixa
SP;RIO CLARO;microrregiao;;19.0;;;;baixa
SP;SANTA MARIA DA SERRA;microrregiao;;19.0;7.0;;;baixa
SP;SÃO PEDRO;microrregiao;10.0;39.0;24.0;;;baixa
SP;TORRINHA;microrregiao;;;;;;baixa
SP;CAMPINAS;mesorregiao;29.0;134.0;85.0;;;baixa
SP;AMERICANA;microrregiao;;;;;;baixa
SP;ARARAS;microrregiao;;;;;;baixa
SP;ARTUR NOGUEIRA;microrregiao;;;;;;baixa
SP;CAMPINAS;microrregiao;;12.0;;;;baixa
SP;CONCHAL;microrregiao;;;;;;baixa
SP;COROEIROPOLIS;microrregiao;;;;;;baixa
SP;COSMOPOLIS;microrregiao;;;;;;baixa
SP;ELIAS FAUSTO;microrregiao;;23.0;;;;baixa
SP;INDAIATUBA;microrregiao;;32.0;50.0;;;baixa
SP;JAGUAR I UNA;microrregiao;;;;;;baixa
SP;LIMEIRA;microrregiao;;;;;;baixa
SP;MONTE MOR;microrregiao;;12.0;;;;baixa
SP;NOVA DOESSA;microrregiao;;;2.0;;;baixa
SP;PAULINIA;microrregiao;;;;;;baixa
SP;SANTO ANTONIO DE POSSE;microrregiao;;;11.0;;;baixa
SP;SUMARE;microrregiao;;;;;;baixa
SP;VALINHOS;microrregiao;;;;;;baixa
SP;VINHEDO;microrregiao;;;;;;baixa
SP;AÇUCAREIRA DE PIRACICABA;mesorregiao;34.0;94.0;36.0;;;baixa
SP;CAPIVARI;microrregiao;;;;;;baixa
SP;CHARQUEADA;microrregiao;;;2.0;;;baixa
SP;IRACEMAPOL(S;microrregiao;;;;;;baixa
SP;MOMBUCA;microrregiao;;;;;;baixa
SP;PIRACICABA;microrregiao;18.0;15.0;11.0;;;baixa
SP;RAFARD;microrregiao;;24.0;;;;baixa
SP;RIO DAS PEDRAS;microrregiao;;39.0;18.0;;;baixa
SP;SANTA BARBARA;microrregiao;;;;;;baixa
SP;SANTA GERTRUDES;microrregiao;;;;;;baixa
SP;TATU(;microrregiao;;;18.0;47.0;87.0;baixa
SP;BOITUVA;municipio;;;;;;baixa
SP;CERQUILHO;municipio;;;;;;baixa
SP;CES AR;municipio;;;;;;baixa
SP;LARANJAL PAULISTA;municipio;;;;13.0;17.0;baixa
SP;PEREIRAS;municipio;;;;;12.0;baixa
SP;PORANGABA;municipio;;;;10.0;29.0;baixa
SP;TATUI;municipio;;;;;12.0;baixa
SP;TIETE;municipio;;;;;;baixa
SP;SOROCABA;microrregiao;;;49.0;57.0;112.0;baixa
SP;ARACOIABA DA SERRA;municipio;;;;;;baixa
SP;CABREUVA;municipio;;;;;;baixa
SP;CAPELA DO ALTO;municipio;;;;;;baixa
SP;(PERO;municipio;;;;;;baixa
SP;MAIRINQUE;municipio;;;;;;baixa
SP;PORTO FELIZ;municipio;;;;;39.0;baixa
SP;SAL TO;municipio;;;;;;baixa
SP;SALTO DE PIRAPORA;municipio;;;;;12.0;baixa
SP;SÃO ROQUE;municipio;;;;;;baixa
SP;SARAPUI;municipio;;;11.0;;21.0;baixa
SP;SOROCABA;municipio;;;;;12.0;baixa
SP;VOTORANTIM;municipio;;;;;;baixa
SP;JUNOIAI;microrregiao;;;10.0;11.0;48.0;baixa
SP;CAMPO LIMPO PAULI-TA;municipio;;;;;;baixa
SP;ITATIBA;municipio;;;;;12.0;baixa
SP;ITUPEVA;municipio;;;;;;baixa
SP;JARINU;municipio;;;;;;baixa
SP;JUNDIAI;municipio;;;;;18.0;baixa
SP;LOUVE IRA;municipio;;;;;;baixa
SP;MORUNGABA;municipio;;;;;;baixa
SP;VARZEA PAULISTA;municipio;;;;;;baixa
SP;MANTIQUEIRA PAULISTA;mesorregiao;;;419.0;188.0;508.0;baixa
SP;PLANALTO DE FRANCA;microrregiao;;;49.0;25.0;45.0;baixa
SP;CRISTAIS PAULISTA;municipio;;;;;;baixa
SP;FRANCA;municipio;;;;;10.0;baixa
SP;ITIRAPUÃ;municipio;;;12.0;;;baixa
SP;JERIQUARA;municipio;;;;;;baixa
SP;PATROCINIO PAULISTA;municipio;;;12.0;;13.0;baixa
SP;PEDREGULHO;municipio;;;;;;baixa
SP;RESTINGA;municipio;;;;;;baixa
SP;RIBEIRÃO CORRENTE;municipio;;;;;;baixa
SP;RIFAINA;municipio;;;14.0;;;baixa
SP;SÃO JOSE DA BELA VISTA;municipio;;;;;;baixa
SP;SERRA OE;microrregiao;;;50.0;14.0;36.0;baixa
SP;AL TINOPOLIS;municipio;;;;;;baixa
SP;BATATAIS;municipio;;;12.0;;15.0;baixa
SP;BRODOSQUI;municipio;;;;;;baixa
SP;CA JURU;municipio;;;10.0;;;baixa
SP;CASSIA DOS COQUEIROS;municipio;;;;;11.0;baixa
SP;NUPORANGA;municipio;;;;;;baixa
SP;SANTO ANTONIO DA ALEGRIA;municipio;;;22.0;;;baixa
SP;DEPRESSÃO PERIFERICA SETENTRIONAL;microrregiao;;34.0;110.0;26.0;;baixa
SP;AGUAI;municipio;;;;;;baixa
SP;CASA BRANCA;municipio;;;31.0;;;baixa
SP;LEME;municipio;;;15.0;;;baixa
SP;MOJI-MIRIM;municipio;;;;;;baixa
SP;PIRASSUNUNGA;municipio;;;;;;baixa
SP;PORTO FERREIRA;municipio;;;10.0;10.0;;baixa
SP;SANTA CRUZ DA CONCEICÃO;municipio;;;;;;baixa
SP;SANTA CRUZ DAS PALMEIRAS;municipio;;;;;;baixa
SP;TA-BAU;municipio;;;23.0;;;baixa
SP;ENCOSTA OCID. DA MANTIQ. PAULISTA;microrregiao;;75.0;172.0;87.0;;baixa
SP;AGUAS DA PRATA;municipio;;;;26.0;;baixa
SP;CACONDE;municipio;;;;;;baixa
SP;OI VINOLANDIA;municipio;;;;;;baixa
SP;ESPIRITO SANTO DO PINHAL;municipio;;;;;;baixa
SP;ITOBI;municipio;;;;;;baixa
SP;MOCOCA;municipio;;21.0;16.0;19.0;;baixa
SP;SANTO ANTONIO DO JARDIM;municipio;;;13.0;;;baixa
SP;SÃO .JOÃO DA BOA VISTA;municipio;;11.0;25.0;;;baixa
SP;SÃO .JOSE DO RIO PARDO;municipio;;13.0;17.0;;;baixa
SP;SÃO SEBASTIÃO DA GRAMA;municipio;;;;;;baixa
SP;TAPIRATIBA;municipio;;;10.0;;;baixa
SP;VARGEM GRANDE DO SUL;municipio;;;54.0;14.0;;baixa
SP;ESTANCIAS HIDROMINERAIS PAULISTAS;microrregiao;;21.0;70.0;21.0;;baixa
SP;AGUAS OE LINDOIA;municipio;;;;;;baixa
SP;AMPARO;municipio;;12.0;28.0;;;baixa
SP;ITAPIRA;municipio;;;17.0;;;baixa
SP;LINDOIA;municipio;;;;;;baixa
SP;MONTE ALEGRE;municipio;;;;;;baixa
SP;PEDREIRA;municipio;;;;;;baixa
SP;SERRA NEGRA;municipio;;;;;;baixa
SP;SOCORRO;municipio;;;;;;baixa
SP;BRAGANÇA PAULISTA;municipio;;19.0;75.0;32.0;;baixa
SP;ATISAIA;municipio;;;;;;baixa
SP;BOM JESUS DOS PERDÔES;municipio;;;;;;baixa
SP;BRAGANÇA PAULISTA;municipio;;;20.0;;;baixa
SP;JDANOPOLIS;municipio;;;;;;baixa
SP;NAZARE PAULISTA;municipio;;;;;;baixa
SP;PEDRA BELA;municipio;;;23.0;12.0;;baixa
SP;PINHALZINHO;municipio;;;;;;baixa
SP;PIRACAIA;municipio;;;;;;baixa
SP;SUDOESTE PAULISTA;microrregiao;;684.0;923.0;943.0;;baixa
SP;ALTA NORDESTE OE ARACATUBA;municipio;;41.0;115.0;37.0;;baixa
SP;ANDRAD(NA;municipio;;;;;;baixa
SP;ARAÇATUBA;municipio;;;17.0;21.0;;baixa
SP;BENTO OE ABREU;municipio;;;;;;baixa
SP;CASTILHO;municipio;;;16.0;;;baixa
SP;GUARAÇAI;municipio;;;;;;baixa
SP;GUARARAPES;municipio;;;;;;baixa
SP;ITAPURA;municipio;;;;;;baixa
SP;LAVINIA;municipio;;;;;;baixa
SP;MI RANDOPOLI S;municipio;;;;;;baixa
SP;MURUTINGA DO SUL;municipio;;;;;;baixa
SP;NOVA INOEPENOENCIA;municipio;;;;;;baixa
SP;PEREIRA BARRETO;municipio;38.0;21.0;;;;baixa
SP;RUBJACEA;municipio;;;;;;baixa
SP;SUO MENUCCI;municipio;13.0;11.0;;;;baixa
SP;VALPARAISO;municipio;;14.0;;;;baixa
SP;ADAMANTINA;municipio;;23.0;12.0;;;baixa
SP;DRACENA;municipio;;;;;;baixa
SP;FLO-A RlCA;municipio;;;;;;baixa
SP;FLORIDA PAULISTA;municipio;;11.0;;;;baixa
SP;INUBIA PAULISTA;municipio;;;;;;baixa
SP;IRAPURU;municipio;;28.0;;;;baixa
SP;JUNQUEIROPOL(S;municipio;;;;;;baixa
SP;LUCELIA;municipio;30.0;16.0;;;;baixa
SP;MARIAPOLIS;municipio;;7.0;;;;baixa
SP;MONTE CASTELO;municipio;;;;;;baixa
SP;NOVA GUATAPORANGA;municipio;;;;;;baixa
SP;OSVALDO CRUZ;municipio;;12.0;;;;baixa
SP;OURO VERDE;municipio;;;;;;baixa
SP;PACAEMBU;municipio;;30.0;;;;baixa
SP;PANORAMA;municipio;;;;;;baixa
SP;PARAPUÂ;municipio;;10.0;12.0;;;baixa
SP;PAUL(CElA;municipio;;;;;;baixa
SP;RINOPOLIS;municipio;;17.0;;;;baixa
SP;SAGRES;municipio;;12.0;;;;baixa
SP;SALMOURÂO;municipio;;;;;;baixa
SP;SANTA MERCEDES;municipio;;;;;;baixa
SP;SÃO JOÃO DO PAU D' ALHO;municipio;;13.0;;;;baixa
SP;TUPI PAULISTA;municipio;;;;;;baixa
SP;ALTA NORDESTE OE PENAPOL(S;microrregiao;50.0;63.0;35.0;;;baixa
SP;ALTO ALEGRE;municipio;;12.0;;;;baixa
SP;AVANHANDAVA;municipio;;;;;;baixa
SP;BARlaOSA;municipio;;;;;;baixa
SP;BlLAC;municipio;;;;;;baixa
SP;BIR(GU(;municipio;17.0;11.0;;;;baixa
SP;BRAUNA;municipio;;;;;;baixa
SP;BURITAMA;municipio;;;;;;baixa
SP;CLo ENT(NA;municipio;;;;;;baixa
SP;COROADOS;municipio;;;;;;baixa
SP;GABRIEL MONTEIRO;municipio;;;;;;baixa
SP;GLICERlO;municipio;;;;;;baixa
SP;LUIZ(AN(A;municipio;;;;;;baixa
SP;PENAPOLIS;municipio;;;;;;baixa
SP;PIACATU;municipio;;;;;;baixa
SP;SANTOPOL(S DO AGUAPEI;municipio;;;;;;baixa
SP;TURIUBA;municipio;;;;;;baixa
SP;BAURU s;microrregiao;179.0;;;;;baixa
SP;AGUDOS;municipio;11.0;11.0;;;;baixa
SP;AREALVA;municipio;7.0;10.0;31.0;;;baixa
SP;AVAi;municipio;6.0;;;;;baixa
SP;BALBINOS;municipio;;;;;;baixa
SP;BAURU;municipio;;;;;;baixa
SP;CABRAL(A PAULISTA;municipio;12.0;18.0;;;;baixa
SP;CAFELANO(A;municipio;13.0;23.0;;;;baixa
SP;DUARTINA;municipio;;22.0;;;;baixa
SP;GETULINA;municipio;10.0;;;;;baixa
SP;GUAIÇARA;municipio;;;;;;baixa
SP;GUA(MllE;municipio;;;;;;baixa
SP;GUARANTÂ;municipio;;23.0;;;;baixa
SP;IACANGA;municipio;24.0;;19.0;;;baixa
SP;JULlO MESQUITA;municipio;;;;;;baixa
SP;CAMPOS NOVOS PAULISTA;municipio;;;;;;baixa
SP;CAND(OO MOTA;municipio;;;;;;baixa
SP;CRUZALIA;municipio;;;;;;baixa
SP;ECHAPORÃ;municipio;;;14.0;;;baixa
SP;FLORINIA;municipio;;;;;;baixa
SP;IBIRAREMA;municipio;;;;;;baixa
SP;LUTECIA;municipio;;11.0;;;;baixa
SP;MARACAI;municipio;;;;;;baixa
SP;OSCAR BRESSANE;municipio;;;;;;baixa
SP;PALMITAL;municipio;;11.0;;;;baixa
SP;PARAGUAÇU PAULISTA;municipio;12.0;13.0;46.0;;;baixa
SP;PLATINA;municipio;;;;;;baixa
SP;QUATA;municipio;;;;;;baixa
SP;OURINHOS;microrregiao;9.0;258.0;169.0;;;baixa
SP;BERNARDINO OE CAMPOS;municipio;;11.0;;;;baixa
SP;CHAVANTES;municipio;;;10.0;;;baixa
SP;FARTURA;municipio;;30.0;;;;baixa
SP;IPAUÇU;municipio;;;;;;baixa
SP;MANDURI;municipio;;10.0;;;;baixa
SP;OLEO;municipio;18.0;103.0;112.0;;;baixa
SP;OURINHOS;municipio;17.0;;;;;baixa
SP;PIRAJU;municipio;;;;;;baixa
SP;RIBEIRÃO;municipio;;13.0;;;;baixa
SP;SAL TO GRANDE;municipio;;;;;;baixa
SP;SANTA CRUZ DO RIO PARDO;municipio;28.0;16.0;;;;baixa
SP;SÃO PEDRO DO TURVO;municipio;;21.0;;;;baixa
SP;SARUTAIA;municipio;;13.0;;;;baixa
SP;TAGUAI;municipio;;;;;;baixa
SP;TEJUPA;municipio;;;;;;baixa
SP;TIMBURI;municipio;;;;;;baixa
SP;SERRA DE BOTUCATU;microrregiao;131.0;179.0;93.0;;;baixa
SP;AGUAS DE SANTA BARBARA;municipio;;;;;;baixa
SP;ANHEMBI;municipio;;20.0;;;;baixa
SP;ARANDU;municipio;;;;;;baixa
SP;AREI OPO LI S;municipio;;;;;;baixa
SP;AVARE;municipio;;;;;;baixa
SP;BOFETE;municipio;;;;;;baixa
SP;BOTUCATU;municipio;;;;;;baixa
SP;CERQUEIRA CESAR;municipio;;;;;;baixa
SP;CONCHAS;municipio;;;;;;baixa
SP;CORONEL MACEDO;municipio;;;;;;baixa
SP;ITAI;municipio;;;;;;baixa
SP;ITAT(NGA;municipio;;;;;;baixa
SP;PARANAPANEMA;municipio;;;;;;baixa
SP;PAROINHO;municipio;;;;;;baixa
SP;SÃO MANUEL;municipio;;;;;;baixa
SP;T AQUAR I TUBA;municipio;;;;;;baixa
SP;CAMPOS DE ITAPETININGA;microrregiao;;;;;;baixa
SP;ANGATUBA;municipio;;;;;;baixa
SP;BARÃO DE ANTONINA;municipio;;;;;;baixa
SP;BURI;municipio;;;;;;baixa
SP;GUARE(;municipio;;;;;;baixa
SP;ITABERA;municipio;;;;;;baixa
SP;ITAPETININGA;municipio;;;;;;baixa
SP;ITAPEVA;municipio;;;;;;baixa
SP;I T APORANGA;municipio;;;;;;baixa
SP;ITARARE;municipio;;;;;;baixa
SP;RIVERSUt;municipio;;;;;;baixa
SP;BIRI TI BA-MI RIM;municipio;;;;;;baixa
SP;CAIEIRAS;municipio;;;;;;baixa
SP;CAJAMAR;municipio;;;;;;baixa
SP;COTIA;municipio;20.0;;;;;baixa
SP;EMBU;municipio;;;;;;baixa
SP;EMBU-GUACU;municipio;40.0;;;;;baixa
SP;FERRAZ DE VASCONCELOS;municipio;;;;;;baixa
SP;FRANCISCO MORATO;municipio;;;;;;baixa
SP;FRANCO DA ROCHA;municipio;58.0;;;;;baixa
SP;GUARAREMA;municipio;52.0;;;;;baixa
SP;ITAPECERICA DA SERRA;municipio;52.0;;;;;baixa
SP;ITAPEVI;municipio;;;;;;baixa
SP;JUOUITIBA;municipio;;;;;;baixa
SP;MAIRIPORÃ;municipio;31.0;;;;;baixa
SP;MAUA;municipio;;;;;;baixa
SP;MOJI DAS CRUZES;municipio;45.0;;;;;baixa
SP;PIRAPORA;municipio;;;;;;baixa
SP;SALESOPOLIS;municipio;51.0;;;;;baixa
SP;SANTA ISABEL;municipio;56.0;;;;;baixa
SP;SANTANA OE PARNAIBA;municipio;;;;;;baixa
SP;SANTO ANORE;municipio;;;;;;baixa
SP;SÁO BERNARDO;municipio;;;;;;baixa
SP;SÂO PAULO;municipio;44.0;;;;;baixa
SP;SUZANO;municipio;;;;;;baixa
SP;VARGEM GRANDE PAULISTA;municipio;;;;;;baixa
SP;SERRA E LITORAL NORTE PAULISTA;mesorregiao;891.0;100.0;63.0;147.0;101.0;baixa
SP;ALTO PARAIBA;microrregiao;2874.0;100.0;61.0;145.0;101.0;baixa
SP;AREIAS;municipio;182.0;;;;;baixa
SP;BANANAL;municipio;347.0;22.0;17.0;31.0;19.0;baixa
SP;CUNHA;municipio;1334.0;40.0;18.0;54.0;56.0;baixa
SP;JAMBEIRO;municipio;32.0;;;;;baixa
SP;LAGOINHA;municipio;87.0;;;;;baixa
SP;NATIVIDADE DA SERRA;municipio;101.0;;;10.0;;baixa
SP;PARAIBUNA;municipio;129.0;;;23.0;;baixa
SP;REDENÇÃO DA SERRA;municipio;40.0;;;;;baixa
SP;SÃO JOSE;municipio;218.0;;;;;baixa
SP;SILVEIRAS zzo;municipio;;;;;;baixa
SP;COSTA NORTE PAULISTA;microrregiao;17.0;;;;;baixa
SP;CARAGUATATUBA;municipio;;;;;;baixa
SP;LHABELA;municipio;;;;;;baixa
SP;SÃO SEBASTIÃO;municipio;;;;;;baixa
SP;UBATUBA;municipio;;;;;;baixa
SP;BAIXADA SANTISTA;mesorregiao;35.0;;;;;baixa
SP;BAIXADA SANTISTA;microrregiao;35.0;;;;;baixa
SP;CUBA TÃO;municipio;21.0;;;;;baixa
SP;ITANHAEM;municipio;;;;;;baixa
SP;ITARIRI;municipio;;;;;;baixa
SP;PEDRO OE TOLEDO;municipio;;;;;;baixa
SP;PERUIBE;municipio;;;;;;baixa
