_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;confianca
PB;SERRA BRANCA;municipio;86.0;;27.0;48.0;;;17.0;;baixa
PB;SOLEDADE;municipio;100.0;;24.0;48.0;;;22.0;;baixa
PB;SUME;municipio;16.0;;;;;;;;baixa
PB;UMBUZEIRO;municipio;48.0;;20.0;36.0;;;14.0;;baixa
PB;SERRA DO TEIXEIRA;microrregiao;81.0;;27.0;35.0;;;11.0;;baixa
PB;DESTERRO;municipio;71.0;;22.0;29.0;;;;;baixa
PB;IMACULADA;municipio;;;;;;;;;baixa
PB;MÃE D' AGUA;municipio;;;;;;;;;baixa
PB;PRINCESA ISABEL;municipio;;;;;;;;;baixa
PB;TEIXEIRA;municipio;;;;;;;;;baixa
PB;AGRESTE E BREJO PARAIBANO;mesorregiao;2529.0;;664.0;1259.0;365.0;429.0;257.0;;baixa
PB;PIEMONTE DA BORBOREMA;microrregiao;1191.0;;320.0;586.0;181.0;214.0;98.0;;baixa
PB;ALAGOA GRANDE;municipio;274.0;;91.0;151.0;54.0;62.0;21.0;;baixa
PB;ALAGOINHA;municipio;39.0;;20.0;32.0;;;;;baixa
PB;ARAÇAGI;municipio;97.0;;24.0;40.0;;;;;baixa
PB;CAIÇARA;municipio;52.0;;17.0;28.0;;;;;baixa
PB;CUITEGI;municipio;13.0;;;;;;;;baixa
PB;DUAS ESTRADAS;municipio;;;;;;;;;baixa
PB;GUARABIRA;municipio;53.0;;14.0;27.0;;;;;baixa
PB;GURINHEM;municipio;140.0;;24.0;77.0;16.0;18.0;;;baixa
PB;INGA;municipio;61.0;;17.0;25.0;;;;;baixa
PB;ITATUBA;municipio;175.0;;36.0;80.0;29.0;35.0;27.0;;baixa
PB;JUAREZ TAVORA;municipio;54.0;;12.0;15.0;10.0;10.0;;;baixa
PB;LAGOA DE DENTRO;municipio;;;;;;;;;baixa
PB;MULUNGU;municipio;153.0;;25.0;64.0;13.0;18.0;;;baixa
PB;PILÕEZINHOS;municipio;25.0;;16.0;17.0;18.0;17.0;;;baixa
PB;SERRA DA RAIZ;municipio;;;;;;;;;baixa
PB;AGRESTE DA BORBOREMA;municipio;174.0;489.0;;120.0;233.0;43.0;48.0;130.0;baixa
PB;BREJO PARAIBANO;municipio;224.0;483.0;;149.0;244.0;80.0;90.0;32.0;baixa
PB;AGRO-PASTORIL;municipio;103.0;366.0;;75.0;196.0;61.0;77.0;20.0;baixa
PB;JOÃO PESSOA;microrregiao;204.0;481.0;;147.0;250.0;51.0;58.0;28.0;baixa
PB;LITORAL PARAIBANO;municipio;204.0;481.0;;147.0;254.0;51.0;58.0;28.0;baixa
PB;CAAPORÂ;mesorregiao;;;;;;;2.0;;baixa
PB;JACARAU;mesorregiao;;;;;6.0;3.0;;;baixa
PR;TOTAIS;total;3845.0;16627.0;3573.0;9839.0;2611.0;3756.0;80.0;142.0;baixa
PR;CURITIBA;mesorregiao;21.0;118.0;21.0;93.0;;60.0;;;baixa
PR;CURITIBA;microrregiao;21.0;118.0;21.0;93.0;;60.0;;;baixa
PR;ALMIRANTE TAMANDARE;municipio;;;;;;;;;baixa
PR;ARAUCARIA;municipio;;;;;;;;;baixa
PR;BALSA NOVA;municipio;;35.0;;35.0;;;;;baixa
PR;BOCAIUVA DO SUL;municipio;;19.0;;10.0;;;;;baixa
PR;CAMPINA GRANDE DO SUL;municipio;;14.0;;;;;;;baixa
PR;CAMPO LARGO;municipio;;18.0;;18.0;;;;;baixa
PR;COLOMBO;municipio;;;;;;;;;baixa
PR;CONTENDA;municipio;;;;;;32.0;;;baixa
PR;CURITIBA;municipio;;;;;;;;;baixa
PR;MANDIRITUBA;municipio;;;;;;;;;baixa
PR;PIRAQUARA;municipio;;;2.0;;;;;;baixa
PR;QUATRO BARRAS;municipio;;;;;;;;;baixa
PR;LESTE PARANAENSE;mesorregiao;298.0;1382.0;265.0;918.0;;594.0;;22.0;baixa
PR;LITORAL PARANAENSE;microrregiao;;38.0;;27.0;;;;;baixa
PR;ANTONINA;municipio;;34.0;;23.0;;;;;baixa
PR;GUARAQUEÇABA;municipio;2.0;;;;;;;;baixa
PR;MORRETES;municipio;;;;;;;;;baixa
PR;PARANAGUA;municipio;;;;;;;;;baixa
PR;ALTO RIBEIRA;microrregiao;47.0;171.0;41.0;112.0;;85.0;;;baixa
PR;ADRIANOPOLIS;municipio;10.0;58.0;;42.0;;11.0;;;baixa
PR;CERRO AZUL;municipio;37.0;113.0;33.0;70.0;;74.0;;;baixa
PR;ALTO RIO NEGRO PARANAENSE;microrregiao;;;;;;;;;baixa
PR;PIEN;municipio;;;;;;;;;baixa
PR;OUITANDINHA;municipio;;;;;;;;;baixa
PR;TIJUCAS DO SUL;municipio;;2.0;;;;;;;baixa
PR;CAMPOS DE LAPA;microrregiao;18.0;131.0;17.0;63.0;;23.0;;12.0;baixa
PR;LAPA;municipio;;93.0;;40.0;;20.0;;10.0;baixa
PR;PALMEIRA;municipio;;29.0;;20.0;;;;;baixa
PR;PORTO AMAZONAS;municipio;;3.0;;;;;;;baixa
PR;RIO NEGRO;municipio;2.0;;;;;;;;baixa
PR;CAMPOS DE PONTA GROSSA;microrregiao;36.0;189.0;33.0;133.0;;65.0;;;baixa
PR;CASTRO;municipio;14.0;68.0;14.0;49.0;;22.0;;;baixa
PR;PONTA GROSSA;municipio;;36.0;;35.0;;;;;baixa
PR;TIBAGI;municipio;15.0;85.0;12.0;49.0;;37.0;;;baixa
PR;CAMPOS DE JAGUARIAIVA;microrregiao;3.0;10.0;;10.0;;23.0;;;baixa
PR;ARAPOTI;municipio;;;;;;21.0;;;baixa
PR;JAGUARIAIVA;municipio;;;;;;;;;baixa
PR;SENGES;municipio;;;;;;;;;baixa
PR;INFOR-;municipio;1.0;1.0;1.0;;;;;;baixa
PR;TOTAL OE TOTAL OE TOTAL OE;total;;;;;;;;;baixa
PR;MANTES CABEÇAS MANTES CABEÇAS MANTES CABEÇAS MANTES CABEÇAS;municipio;;;;;;;;;baixa
PR;SÃO MATEUS;microrregiao;22.0;19.0;39.0;;;;;;baixa
PR;ANTONIO OLINTO;microrregiao;;;;;;;;;baixa
PR;SÃO JOÃO;microrregiao;;;;;;;;;baixa
PR;SÃO MATEUS;microrregiao;20.0;18.0;29.0;;;;;;baixa
PR;COLONIAL;microrregiao;20.0;64.0;16.0;51.0;30.0;69.0;;;baixa
PR;IMBITUVA;microrregiao;;;;;;;;;baixa
PR;IRATI;microrregiao;;;;;;13.0;26.0;;baixa
PR;PRUDENTOPOLIS;microrregiao;;;16.0;;;;;;baixa
PR;REBOUÇAS;microrregiao;;;;;;;;;baixa
PR;RIO AZUL;microrregiao;;;12.0;;;12.0;35.0;;baixa
PR;TEIXEIRA SOARES;microrregiao;30.0;30.0;;;;;;;baixa
PR;NORTE VELHO JlE VENCESLAU BRAZ;microrregiao;45.0;229.0;38.0;126.0;99.0;165.0;;;baixa
PR;CARLOPOLIS;microrregiao;;;;;;;;;baixa
PR;CONSELHEIRO MAIRINCK;microrregiao;37.0;20.0;;;;;;;baixa
PR;CURIUVA;microrregiao;;;29.0;;;;;;baixa
PR;FIGUEIRA;microrregiao;;;;;;;;;baixa
PR;IBAITI;microrregiao;;10.0;32.0;;;27.0;44.0;;baixa
PR;JABOTI;microrregiao;;;;;;;;;baixa
PR;.JAPIRA;microrregiao;;;;;;15.0;24.0;;baixa
PR;JOAQUIM TAVORA;microrregiao;;;22.0;;;;;;baixa
PR;PINHALÃO;microrregiao;;;26.0;;;18.0;22.0;;baixa
PR;QUATIGUA;microrregiao;;;;;;;;;baixa
PR;SALTO DO ITARARE;microrregiao;;;;;;;;;baixa
PR;SANTANA DO ITARARE;microrregiao;;;;;;;;;baixa
PR;SÃO JOSE DA BOA VISTA;microrregiao;;;;;;;;;baixa
PR;SAPOPEMA;microrregiao;;;34.0;;;;23.0;;baixa
PR;SIQUEIRA CAMPOS;microrregiao;2.0;;;;;;;;baixa
PR;TOMAZINA;microrregiao;;;28.0;;;10.0;15.0;;baixa
PR;MEOIO IGUAÇU;microrregiao;;117.0;521.0;;104.0;61.0;113.0;;baixa
PR;BITURUNA;microrregiao;;10.0;64.0;;11.0;10.0;22.0;;baixa
PR;CLEVELANDIA;microrregiao;;;13.0;;;;;;baixa
PR;CRUZ MACHADO;microrregiao;;;;;;;;;baixa
PR;GENERAL CARNEIRO;microrregiao;10.0;7.0;;;;;;;baixa
PR;MANGUEIRINHA;microrregiao;;52.0;188.0;;37.0;;11.0;;baixa
PR;PALMAS;microrregiao;;41.0;192.0;;43.0;34.0;58.0;;baixa
PR;PORTO VITORIA;microrregiao;7.0;;;;;;;;baixa
PR;UNIÃO DA VITORIA;microrregiao;40.0;30.0;;;;;;;baixa
PR;OESTE PARANAENSE;microrregiao;;1117.0;4100.0;;1052.0;504.0;716.0;23.0;baixa
PR;ALTO IVAI;microrregiao;;30.0;133.0;;28.0;38.0;65.0;;baixa
PR;CANDIDO DE ABREU;microrregiao;19.0;18.0;;;;;;;baixa
PR;IPIRANGA;microrregiao;;;2.0;;;;;;baixa
PR;I'VAI;microrregiao;;;;;;;;;baixa
PR;ORTI GUE IRA;microrregiao;17.0;62.0;16.0;46.0;19.0;30.0;;;baixa
PR;RESERVA;microrregiao;;;47.0;;;12.0;26.0;;baixa
PR;CAMPO MOURÃO;microrregiao;;277.0;979.0;;262.0;304.0;406.0;17.0;baixa
PR;ARARUNA;microrregiao;;;28.0;;;;;;baixa
PR;BARBOSA FERRAZ;microrregiao;162.0;453.0;149.0;258.0;207.0;271.0;15.0;21.0;baixa
PR;BOA ESPERANÇA;microrregiao;;;;;;;;;baixa
PR;TOTAL DE TOTAL DE TOTAL DE;total;;;;;;;;;baixa
PR;CAMPINA DA LAGOA;microrregiao;12.0;34.0;11.0;24.0;13.0;21.0;;;baixa
PR;CAMPO MOURÃO;microrregiao;;18.0;66.0;;18.0;14.0;17.0;;baixa
PR;ENGENHEIRO BELTRÃO;microrregiao;;;;;;;;;baixa
PR;FENIX;microrregiao;;;;;;;;;baixa
PR;GOIO-ERE;microrregiao;;;23.0;;;;;;baixa
PR;IRETAMA;microrregiao;;;30.0;;;;;;baixa
PR;JANIOPOLIS;microrregiao;;;18.0;;;;11.0;;baixa
PR;JURANDA;microrregiao;;;11.0;;;;;;baixa
PR;MAMBORE;microrregiao;;11.0;28.0;;11.0;10.0;11.0;;baixa
PR;MARILUZ;microrregiao;;11.0;121.0;;12.0;;;;baixa
PR;MOREIRA SALES;microrregiao;18.0;63.0;17.0;36.0;16.0;23.0;;;baixa
PR;PEABIRU;microrregiao;;;45.0;;;;;;baixa
PR;QUINTA;microrregiao;;;;;;;;;baixa
PR;RONCADOR;microrregiao;;;16.0;;;;;;baixa
PR;UBIRATÃ;microrregiao;;;33.0;;;;;;baixa
PR;PITANGA;mesorregiao;;40.0;251.0;;36.0;47.0;91.0;;baixa
PR;AL TAMIRA DO PARANA;microrregiao;12.0;92.0;57.0;14.0;22.0;;;;baixa
PR;MANOEL RIBAS;microrregiao;;;;;;;;;baixa
PR;PALMITAL;microrregiao;;;52.0;;;;25.0;;baixa
PR;PITANGA;microrregiao;;16.0;98.0;;16.0;24.0;43.0;;baixa
PR;EXTREMO OESTE PARANAENSE;mesorregiao;;358.0;1582.0;;343.0;60.0;73.0;;baixa
PR;ASSIS CHATEAUBRIAND;microrregiao;;14.0;61.0;;14.0;;;;baixa
PR;BOA VISTA DA APARECIDA;microrregiao;;;;;;;;;baixa
PR;BRAGANEY;microrregiao;;16.0;58.0;;16.0;;;;baixa
PR;CAPITÃO LEONIDAS MARQUES;microrregiao;38.0;;;;;;;;baixa
PR;CASCAVEL;microrregiao;;30.0;112.0;;25.0;;;;baixa
PR;CATANDUVAS;microrregiao;;;;;3.0;;;;baixa
PR;CEU AZUL;microrregiao;;3.0;;;;;;;baixa
PR;CORBELIA;microrregiao;;12.0;35.0;;12.0;;;;baixa
PR;FORMOSA DO OESTE;microrregiao;10.0;74.0;20.0;;;;;;baixa
PR;FOZ DO IGUAÇU;microrregiao;23.0;2.0;14.0;;;;;;baixa
PR;GUAIRA;microrregiao;;13.0;64.0;;13.0;;;;baixa
PR;GUARANIAÇU;microrregiao;;;39.0;;;;;;baixa
PR;JESUITAS;microrregiao;;;;;;;;;baixa
PR;MARECHAL CANO IDO RONDON;microrregiao;36.0;224.0;36.0;95.0;2.0;;;;baixa
PR;MATELAl-:(OIA;microrregiao;;18.0;31.0;;17.0;;;;baixa
PR;MEDIANEIRA;microrregiao;;10.0;52.0;;;;;;baixa
PR;MISSAL;microrregiao;;17.0;151.0;;16.0;;;;baixa
PR;NOVA AURORA;microrregiao;;;23.0;;8.0;;;;baixa
PR;NOVA SANTA ROSA;microrregiao;3.0;;;;;;;;baixa
PR;PALOTINA;microrregiao;;22.0;168.0;;21.0;;;;baixa
PR;SANTA HELENA;microrregiao;19.0;83.0;18.0;48.0;;;;;baixa
PR;SÃO MIGUEL DO IGUAÇU;microrregiao;43.0;125.0;41.0;101.0;;;;;baixa
PR;TERRA ROXA;microrregiao;44.0;124.0;44.0;92.0;22.0;32.0;;;baixa
PR;TOLEDO;microrregiao;;21.0;76.0;;19.0;;;;baixa
PR;TUPÂSSI;microrregiao;;;4.0;;2.0;;;;baixa
PR;SUDOESTE PARANAENSE;mesorregiao;;384.0;994.0;;357.0;37.0;38.0;;baixa
PR;AMPERE;microrregiao;;16.0;49.0;;13.0;;;;baixa
PR;BARRACÃO;microrregiao;;;28.0;;;;;;baixa
PR;CAPANEMA;microrregiao;;25.0;78.0;;24.0;;;;baixa
PR;CHOPINZINHO;microrregiao;;25.0;60.0;;22.0;;;;baixa
PR;CORONEL VIVIDA;microrregiao;17.0;;;;;;;;baixa
PR;DOIS VIZINHOS;microrregiao;;34.0;101.0;;31.0;;;;baixa
PR;ENEAS MARQUES;microrregiao;;17.0;51.0;;14.0;;;;baixa
PR;FRANCISCO BELTRÃO;microrregiao;35.0;80.0;36.0;43.0;;;;;baixa
PR;ITAPEJARA D' OESTE;microrregiao;16.0;;;;;;;;baixa
PR;INFOR-;municipio;;;;;;;;;baixa
PR;MANTES CABECAS MANTES CABEÇAS MANTES CABEÇAS MANTES CABEÇAS;municipio;;;;;;;;;baixa
PR;MARIOPOLIS;microrregiao;;;;;;;;;baixa
PR;MARMELEIRO;microrregiao;;;;;12.0;39.0;;11.0;baixa
PR;NOVA PRATA DO IGUAÇU;microrregiao;15.0;39.0;14.0;20.0;;;;;baixa
PR;PATO BRANCO;microrregiao;;;;;16.0;48.0;;14.0;baixa
PR;PERO LA;microrregiao;14.0;;;;;;;;baixa
PR;PLANALTO;microrregiao;;;;;;;;;baixa
PR;PRANCHITA;microrregiao;;;;;38.0;77.0;;36.0;baixa
PR;REALEZA;microrregiao;;;;;26.0;72.0;;24.0;baixa
PR;RENASCENÇA;microrregiao;;;;;11.0;22.0;;11.0;baixa
PR;SALGADO FILHO;microrregiao;29.0;70.0;27.0;54.0;;;;;baixa
PR;SALTO DO LONTRA;microrregiao;;;;;;;;;baixa
PR;SANTA IZABEL DO OESTE;microrregiao;18.0;32.0;18.0;28.0;;;;;baixa
PR;SANTO ANTONIO DO SUDOESTE;microrregiao;24.0;17.0;;;;;;;baixa
PR;SÃO JOÃO;microrregiao;;;;;;12.0;;;baixa
PR;SÃO JORGE D' OESTE;microrregiao;;;;;;;;;baixa
PR;VERE;microrregiao;;;;;13.0;25.0;;11.0;baixa
PR;VITORINO;microrregiao;;;;;;11.0;;;baixa
PR;CAMPOS OE GUARAPUAVA;mesorregiao;28.0;161.0;26.0;147.0;18.0;43.0;;;baixa
PR;CANTAGALO;microrregiao;;;;;;;;;baixa
PR;GUARAPUAVA;microrregiao;;;;;;12.0;;;baixa
PR;INACIO MARTINS;microrregiao;;;;;;;;;baixa
PR;LARANJEIRAS DO SUL;microrregiao;11.0;32.0;11.0;23.0;;;;;baixa
PR;PINHÃO;microrregiao;;;;;;94.0;;;baixa
PR;TURVO;microrregiao;;;;;;16.0;;;baixa
PR;NORTE PARANAENSE;mesorregiao;;;;2409.0;;;2235.0;;baixa
PR;NORTE VELHO OE JACAREZINHO;microrregiao;55.0;227.0;46.0;131.0;45.0;82.0;;;baixa
PR;ABATIA;microrregiao;;;;;;;;;baixa
PR;ANDIRA;microrregiao;;;;;;;;;baixa
PR;BANDEIRANTES;microrregiao;;;;;;;;;baixa
PR;BARRA DO JACARE;microrregiao;;;;;;;;;baixa
PR;CAMBARA;microrregiao;;;;;;;;;baixa
PR;CONGONHINHAS;microrregiao;;;;;;;;;baixa
PR;CORNELIO PROCOPIO;microrregiao;;;;;;19.0;;;baixa
PR;I T AMBARACA;microrregiao;;;;;;;;;baixa
PR;.JACAREZINHO;microrregiao;;;;;;10.0;;;baixa
PR;.JUNDIAI DO SUL;microrregiao;;;;;;;;;baixa
PR;LEOPOLIS;microrregiao;;;;;11.0;31.0;;10.0;baixa
PR;NOVA AMERICA OA COLINA;microrregiao;;;;;;;;;baixa
PR;NOVA FATIMA;microrregiao;;;;;;;;;baixa
PR;RIBEIRÃO CLARO;microrregiao;20.0;113.0;12.0;43.0;15.0;23.0;;;baixa
PR;RIBEIRÃO;microrregiao;;;;;;;;;baixa
PR;SANTA AMELIA;microrregiao;;;;;;;;;baixa
PR;SANTA MARIANA;microrregiao;;;;;;22.0;;;baixa
PR;SANTO ANTONIO DA PLATINA;microrregiao;;;;;;;;;baixa
PR;SANTO ANTONIO DO PARA ISO;microrregiao;;;;;;;;;baixa
PR;SERTANEJA;microrregiao;;;;;;;;;baixa
PR;ALGODOEIRA DE ASSAI;microrregiao;15.0;13.0;11.0;;;;;;baixa
PR;ASSAI;microrregiao;;;;;;;;;baixa
PR;.JATAIZINHO;microrregiao;;;;;;;;;baixa
PR;SANTA CECILIA;microrregiao;;;;;;;;;baixa
PR;SÃO JERONIMO DA SERRA;microrregiao;;;;;;;;;baixa
PR;SÃO SEBASTIÃO DA AMOREIRA;microrregiao;;;;;;;;;baixa
PR;URAI;microrregiao;;;;;;;;;baixa
PR;CENSOS ECONOMICOS -;microrregiao;1985.0;;;;;;;;baixa
PR;CENSO AGROPECUARIO - PARANA;microrregiao;;;;;;;;;baixa
PR;MUARES OVINOS SUINOS CAPRINOS;mesorregiao;;;;;;;;;baixa
PR;INFOR-;total;;;;;;;;;baixa
PR;NORTE NOVO DE LONDRINA;municipio;;360.0;1452.0;;350.0;293.0;409.0;11.0;baixa
PR;ALVORADA DO SUL;municipio;;3.0;28.0;;;;;;baixa
PR;ARAPONGAS;municipio;;18.0;53.0;;16.0;18.0;22.0;;baixa
PR;CAFEARA;municipio;;;61.0;;;;22.0;;baixa
PR;CAMBE;municipio;;17.0;93.0;;16.0;;;;baixa
PR;CENTENARIO;municipio;0.0;24.0;72.0;24.0;52.0;18.0;30.0;;baixa
PR;COLORADO;municipio;;11.0;52.0;;11.0;;;;baixa
PR;FLORESTOPOLIS;municipio;;15.0;53.0;;15.0;;;;baixa
PR;GUARACI;municipio;;;37.0;;;;;;baixa
PR;IBIPORÃ;municipio;;;21.0;;;;;;baixa
PR;IGUARAÇU;municipio;;13.0;14.0;;15.0;15.0;18.0;;baixa
PR;ITAGUAJE;municipio;;;27.0;;;;;;baixa
PR;JAGUAPITÃ;microrregiao;;15.0;51.0;;13.0;11.0;18.0;;baixa
PR;LONDRINA;municipio;;31.0;145.0;;27.0;26.0;43.0;;baixa
PR;LUPIONOPOLIS;municipio;;;12.0;;;;;;baixa
PR;MIRASELVA;municipio;;4.0;;;;;;;baixa
PR;MUNHOZ DE MELO;municipio;;22.0;70.0;;22.0;44.0;67.0;;baixa
PR;NOSSA SENHORA DAS GRAÇAS;municipio;;;;;;;;;baixa
PR;PORECATU;municipio;;;20.0;;;;;;baixa
PR;PRIMEIRO DE MAIO;municipio;;;;;;;;;baixa
PR;ROLANDIA;municipio;;61.0;225.0;;61.0;36.0;50.0;;baixa
PR;SABAUOIA;municipio;;27.0;82.0;;27.0;15.0;17.0;;baixa
PR;SANTA FE;microrregiao;;23.0;80.0;;22.0;20.0;20.0;;baixa
PR;SANTO INACIO;municipio;;;37.0;;;;12.0;;baixa
PR;SERTANOPOLIS;municipio;;;30.0;;;;;;baixa
PR;NORTE NOVO DE MARINGA;municipio;;125.0;480.0;;122.0;80.0;94.0;;baixa
PR;DOUTOR CAMARGO;municipio;;2.0;;;;;;;baixa
PR;FLORAI;microrregiao;;;16.0;;;;;;baixa
PR;FLORESTA;municipio;;4.0;32.0;;;;;;baixa
PR;ITAMBE;municipio;;;;;;;;;baixa
PR;IVATUBA;municipio;;;28.0;;;;;;baixa
PR;MANDAGUAÇU;municipio;;49.0;148.0;;48.0;34.0;38.0;;baixa
PR;MANOAGUARI;microrregiao;;17.0;92.0;;16.0;13.0;14.0;;baixa
PR;MARIALVA;municipio;;15.0;45.0;;15.0;;;;baixa
PR;MARINGA;municipio;;16.0;71.0;;16.0;10.0;11.0;;baixa
PR;OURIZONA;municipio;;;;;;;;;baixa
PR;SÃO CARLOS DO IVAI;municipio;2.0;;;;;;;;baixa
PR;SÃO JORGE DO IVAI;municipio;7.0;28.0;15.0;10.0;;;;;baixa
PR;SARANDI;municipio;;;;;;;;;baixa
PR;NORTE NOVISSIMO DE PARANAVAI;municipio;375.0;2729.0;325.0;1300.0;287.0;437.0;15.0;;baixa
PR;ALTO PARANA;municipio;;14.0;57.0;;14.0;;10.0;;baixa
PR;AMAPORÃ;municipio;;;73.0;;;2.0;;;baixa
PR;CRUZEIRO;municipio;;12.0;68.0;;12.0;12.0;21.0;;baixa
PR;GUAIRAÇA;municipio;;2.0;16.0;;;;;;baixa
PR;INAjA;municipio;;36.0;103.0;;27.0;27.0;34.0;;baixa
PR;ITAUNA DO SUL;municipio;;;19.0;;;;;3.0;baixa
PR;JARDIM OLINDA;municipio;;3.0;138.0;;;;;;baixa
PR;LOANDA;municipio;;39.0;138.0;;34.0;31.0;42.0;;baixa
PR;MARILENA;municipio;;3.0;14.0;;3.0;;;;baixa
PR;MIRADOR;municipio;;;7.0;;;;;;baixa
PR;NOVA ALIANÇA;municipio;2.0;;;;;;;;baixa
PR;NOVA ESPERANÇA;municipio;;16.0;74.0;;16.0;12.0;21.0;;baixa
PR;NOVA LONDRINA;microrregiao;;;;;;;;;baixa
PR;PARAISO;municipio;;7.0;159.0;;;;27.0;;baixa
PR;PARANACITY;municipio;;15.0;115.0;;14.0;15.0;25.0;;baixa
PR;PARANAPOEMA;microrregiao;;302.0;;102.0;;;;;baixa
PR;PARANAVAI;microrregiao;19.0;164.0;18.0;76.0;14.0;;;;baixa
PR;PLANAL TINA DO PARANA;microrregiao;12.0;74.0;11.0;67.0;;;;;baixa
PR;PORTO RICO;microrregiao;20.0;73.0;19.0;61.0;31.0;;;;baixa
PR;PRESIDENTE CASTELO BRANCO;microrregiao;;11.0;;;;;;;baixa
PR;OUERENClA DO NORTE;microrregiao;17.0;194.0;14.0;90.0;;;;;baixa
PR;SANTA CRUZ DE MONTE CASTELO;microrregiao;10.0;72.0;10.0;41.0;;;;;baixa
PR;SANTA ISABEL DO lVAl;microrregiao;58.0;546.0;46.0;158.0;56.0;;;;baixa
PR;SÃO PEDRO DO PARANA;microrregiao;20.0;89.0;17.0;54.0;14.0;;;;baixa
PR;TAMBOARA;microrregiao;;17.0;;;;;;;baixa
PR;TERRA RICA;microrregiao;45.0;196.0;36.0;113.0;25.0;;;;baixa
PR;NORTE NOVO DE APUCARANA;mesorregiao;354.0;1419.0;328.0;884.0;282.0;;;;baixa
PR;APUCARANA;microrregiao;61.0;189.0;52.0;127.0;41.0;;;;baixa
PR;BOM SUCESSO;microrregiao;26.0;80.0;25.0;64.0;18.0;;;;baixa
PR;BORRAZOPOL IS;microrregiao;21.0;69.0;18.0;38.0;20.0;;;;baixa
PR;CALIFORNIA;microrregiao;;;;;;;;;baixa
PR;CAMBIRA;microrregiao;23.0;80.0;21.0;62.0;13.0;;;;baixa
PR;FAXINAL;microrregiao;4.0;38.0;;16.0;;;;;baixa
PR;GRANDES RIOS;microrregiao;41.0;170.0;40.0;119.0;33.0;;;;baixa
PR;IVAIPORÃ;microrregiao;14.0;50.0;13.0;33.0;;;;;baixa
PR;JANDAIA DO SUL;microrregiao;71.0;68.0;146.0;46.0;57.0;;;;baixa
PR;JARDIM ALEGRE;microrregiao;;75.0;;25.0;;;;;baixa
PR;KALORE;microrregiao;;;;;;;;;baixa
PR;LUNARDELLI;microrregiao;;;;;;;;;baixa
PR;MARILANDIA DO SUL;microrregiao;18.0;94.0;14.0;43.0;14.0;;;;baixa
PR;MARUMBI;microrregiao;47.0;214.0;45.0;137.0;44.0;;;;baixa
PR;RIO BOM;microrregiao;;;;;;;;;baixa
PR;SÃO JOÃO DO I VAI;microrregiao;13.0;43.0;13.0;39.0;19.0;;;;baixa
PR;SÃO PEDRO DO IVA(;microrregiao;;42.0;;25.0;;;;;baixa
PR;NORTE NOVISSIMO DE UMUARAMA;mesorregiao;1135.0;4705.0;1059.0;2824.0;765.0;18.0;38.0;;baixa
PR;AL TONI A;microrregiao;;;;;;;;;baixa
PR;ALTO PIOUIRI;microrregiao;23.0;83.0;22.0;63.0;11.0;;;;baixa
PR;CIANORTE;microrregiao;314.0;1055.0;292.0;685.0;197.0;;18.0;;baixa
PR;CIDADE GAUCHA;microrregiao;11.0;44.0;10.0;25.0;;;;;baixa
PR;CRUZEIRO;microrregiao;69.0;402.0;61.0;245.0;52.0;;;;baixa
PR;DOURADINA;microrregiao;;140.0;;92.0;;;;;baixa
PR;FRANCISCO ALVES;microrregiao;10.0;61.0;10.0;28.0;;;;;baixa
PR;GUAPOREMA;microrregiao;13.0;62.0;13.0;32.0;;;;;baixa
PR;ICARAIMA;microrregiao;15.0;158.0;12.0;82.0;;;;;baixa
PR;INDIANOPOLIS;microrregiao;105.0;429.0;94.0;233.0;80.0;;;;baixa
PR;IPORÃ;microrregiao;27.0;150.0;25.0;52.0;21.0;;;;baixa
PR;.JAPURA;microrregiao;198.0;757.0;186.0;353.0;108.0;;;;baixa
PR;JUSSARA;microrregiao;18.0;57.0;16.0;35.0;12.0;;;;baixa
PR;MARIA HELENA;microrregiao;;10.0;;10.0;;;;;baixa
PR;NOVA OLIMPIA;microrregiao;27.0;88.0;26.0;56.0;34.0;;;;baixa
PR;PEROLA;microrregiao;;17.0;;;;;;;baixa
PR;RONDON;microrregiao;57.0;229.0;54.0;124.0;48.0;;;;baixa
PR;SÃO JORGE DO PATROCINIO;microrregiao;15.0;42.0;15.0;29.0;;;;;baixa
PR;SÃO TOME;microrregiao;20.0;76.0;20.0;60.0;11.0;;;;baixa
PR;TAPEJARA;microrregiao;;28.0;;12.0;;;;;baixa
PR;TAPIRA;microrregiao;2.0;39.0;;;;;;;baixa
PR;TERRA BOA;microrregiao;133.0;553.0;129.0;447.0;95.0;;;;baixa
PR;TUNEIRAS DO OESTE;microrregiao;17.0;73.0;17.0;54.0;28.0;;2.0;;baixa
PR;UMUARAMA;microrregiao;27.0;134.0;27.0;83.0;15.0;;;;baixa
PR;XAMBRE;microrregiao;;11.0;;11.0;;;;;baixa
RJ;TOTAIS;total;217.0;1137.0;173.0;588.0;226.0;320.0;12.0;46.0;media
RJ;NORTE FLUMINENSE;microrregiao;53.0;211.0;34.0;87.0;81.0;107.0;;;media
RJ;ITAPERUNA;municipio;20.0;76.0;12.0;23.0;56.0;74.0;;;media
RJ;MIRACEMA;municipio;13.0;73.0;;29.0;14.0;21.0;;;media
RJ;AÇUCARE IRA CE CAMPOS;municipio;20.0;62.0;15.0;35.0;12.0;;;;media
RJ;CAMPOS;mesorregiao;18.0;49.0;13.0;30.0;;10.0;;;media
