_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
GO;CARMO;municipio;880.0;53599.0;;3789.0;775.0;;;media
GO;CERES;municipio;1157.0;46017.0;;2868.0;2078.0;;;media
GO;GOIANESIA;municipio;975.0;49465.0;;6411.0;20.0;;;media
GO;HIOROLINA;municipio;327.0;41891.0;3590.0;181.0;;;;media
GO;ITAPACl;municipio;924.0;163638.0;;6314.0;3894.0;;;media
GO;I T APURANGA;municipio;2718.0;133181.0;;4096.0;3740.0;;;media
GO;NOVA AMERICA;municipio;229.0;22153.0;;29.0;1388.0;;;media
GO;NOVA GLORIA;municipio;760.0;38973.0;;3128.0;834.0;;;media
GO;PILAR DE GOIAS;municipio;113.0;145318.0;;1018.0;3046.0;;;media
GO;RIALMA;municipio;203.0;25985.0;;432.0;234.0;;;media
GO;RIANAPOLIS;municipio;146.0;17788.0;;353.0;701.0;;;media
GO;RUBIATABA;municipio;1910.0;98383.0;;3304.0;1778.0;;;media
GO;SANTA ISABEL;municipio;330.0;75660.0;;1249.0;413.0;;;media
GO;URUANA;municipio;908.0;46659.0;;2431.0;1894.0;;;media
GO;ANAPOLIS;microrregiao;11456.0;772921.0;;29712.0;29889.0;;;media
GO;ANAPOLIS;municipio;1268.0;89213.0;;3769.0;5268.0;;;media
GO;ARAÇU;municipio;367.0;19343.0;;438.0;41.0;;;media
GO;BRAZABRANTES;municipio;246.0;11841.0;10653.0;1187.0;253.0;429.0;;media
GO;CATURAI;municipio;371.0;18346.0;;418.0;453.0;;;media
GO;DAMO LAND IA;municipio;188.0;11391.0;;78.0;160.0;;;media
GO;HEITORAI;municipio;253.0;22084.0;;330.0;588.0;;;media
GO;lNHUMAS;municipio;1493.0;64140.0;;3143.0;1522.0;;;media
GO;ITABERAI;municipio;1384.0;137928.0;;8851.0;4175.0;;;media
GO;ITAGUARU;municipio;733.0;23718.0;;1466.0;1293.0;;;media
GO;ITAUÇU;municipio;629.0;37283.0;;932.0;224.0;;;media
GO;.JARAGUA;municipio;1638.0;164330.0;;4647.0;9801.0;;;media
GO;NOVA VENEZA;municipio;231.0;10822.0;;283.0;15.0;;;media
GO;OURO VERDE OE GOIAS;municipio;263.0;19752.0;;145.0;924.0;;;media
GO;PETROLINA DE GOIAS aso;municipio;48695.0;45103.0;3592.0;650.0;460.0;2480.0;;media
GO;SANTA ROSA DE GOIAS;municipio;308.0;17225.0;;295.0;706.0;;;media
GO;SÃO FRANCISCO DE GOlAS;municipio;572.0;42002.0;;2821.0;264.0;;;media
GO;TAQUARAL DE GOIAS;municipio;662.0;34799.0;;1185.0;461.0;;;media
GO;IPORA;microrregiao;3557.0;664425.0;;13059.0;11499.0;;;media
GO;AMORINOPOLIS;municipio;292.0;43157.0;;430.0;3402.0;;;media
GO;CACHOEIRA DE GOIAS;municipio;76.0;38009.0;;2670.0;;;;media
GO;CORREGO DO OURO;municipio;312.0;42762.0;;467.0;240.0;;;media
GO;FAZENDA NOVA;municipio;838.0;125614.0;;4084.0;;;;media
GO;IPORA;municipio;759.0;90934.0;;;;;;media
GO;ISRAELANDIA;municipio;196.0;63397.0;;1171.0;212.0;;;media
GO;IVOLANDIA;municipio;364.0;102445.0;;517.0;813.0;;;media
GO;.JAUPACI;municipio;109.0;44153.0;;242.0;1114.0;;;media
GO;MOIPORA;municipio;178.0;45028.0;;88.0;43.0;;;media
GO;NOVO BRASIL;municipio;433.0;68922.0;;1869.0;;;;media
GO;ANICUNS;microrregiao;5615.0;540157.0;;18235.0;16863.0;;;media
GO;AMERICANO DO BRASIL;municipio;176.0;15543.0;;294.0;237.0;;;media
GO;ANICUNS;municipio;1226.0;;;;;;;media
GO;AURILANOIA;municipio;319.0;47396.0;;513.0;2255.0;;;media
GO;AVELINOPOLIS;municipio;198.0;16926.0;;639.0;459.0;;;media
GO;TOTAL OCUPADAS;total;;;;;;;;media
GO;FIRMINOPOLIS;microrregiao;596.0;41180.0;37889.0;39.0;;;;media
GO;MOSSAMEDES;microrregiao;993.0;97023.0;89020.0;56.0;;;;media
GO;NAZARIO;microrregiao;188.0;31300.0;30566.0;19.0;;;;media
GO;SANCLERLANDIA;microrregiao;443.0;48865.0;44909.0;360.0;;;;media
GO;SANTA BARBARA OE GO IAS;microrregiao;103.0;16747.0;15213.0;31.0;;;;media
GO;TURVANIA;microrregiao;322.0;53577.0;51255.0;87.0;;;;media
GO;BELA VISTA DE GOIAS;microrregiao;1453.0;146837.0;143718.0;104.0;;;;media
GO;GOIANAPOLIS;microrregiao;267.0;28541.0;26834.0;629.0;;;;media
GO;GOIANIRA;microrregiao;496.0;31486.0;28754.0;844.0;;;;media
GO;GUAPO;microrregiao;417.0;47309.0;44137.0;259.0;;;;media
GO;HIDROLANOIA;microrregiao;768.0;89245.0;83441.0;73.0;;;;media
GO;LEOPOLDO OE BULHÔES;microrregiao;509.0;52172.0;50142.0;25.0;;;;media
GO;NEROPOLIS;microrregiao;293.0;19392.0;17689.0;261.0;;;;media
GO;TRINDADE;microrregiao;906.0;70765.0;64136.0;1220.0;;;;media
GO;LESTE GO (ANO;mesorregiao;18830.0;4416882.0;4253029.0;17386.0;;;;media
GO;VÃO DO PARANÂ;microrregiao;5235.0;1372624.0;1358964.0;2361.0;;;;media
GO;ALVORADA;microrregiao;195.0;105856.0;105233.0;513.0;;;;media
GO;OAMIANOPOLIS;microrregiao;386.0;35255.0;33321.0;168.0;;;;media
GO;FLORES OE GOIAS;microrregiao;316.0;358211.0;352217.0;819.0;;;;media
GO;CALHEIROS;microrregiao;291.0;100898.0;100849.0;;;;;media
GO;GUARANI OE GOIAS;microrregiao;481.0;95036.0;94839.0;;;;;media
GO;IACIARA;microrregiao;401.0;100102.0;100095.0;;;;;media
GO;MAMBAI;microrregiao;677.0;57389.0;56105.0;424.0;;;;media
GO;POSSE;microrregiao;1337.0;178597.0;176441.0;374.0;;;;media
GO;SÃO DOMINGOS;microrregiao;856.0;258276.0;258261.0;;;;;media
GO;SITIO D' ABADIA;microrregiao;295.0;82999.0;81599.0;56.0;;;;media
GO;ENTORNO DE BRASILIA;microrregiao;13595.0;3044258.0;2894064.0;15025.0;;;;media
GO;ABADIANIA;microrregiao;824.0;97021.0;95039.0;;;;;media
GO;ALEXANIA;microrregiao;990.0;83809.0;80145.0;2847.0;;;;media
GO;CABECEIRAS;microrregiao;465.0;99301.0;92069.0;1457.0;;;;media
GO;CORUMBA DE GOIAS;microrregiao;1739.0;253223.0;249179.0;958.0;;;;media
GO;CRISTALINA;microrregiao;708.0;417248.0;389074.0;22.0;;;;media
GO;FORMOSA;microrregiao;512640.0;499079.0;13561.0;7401.0;5.0;;;media
GO;LUZIANIA;microrregiao;2190.0;376303.0;352583.0;2269.0;;;;media
GO;PADRE BERNARDO;microrregiao;1293.0;360134.0;346446.0;1900.0;;;;media
GO;PIRENOPOLIS;microrregiao;2368.0;411094.0;397086.0;3871.0;;;;media
GO;PLANALTINA;microrregiao;997.0;354676.0;316685.0;846.0;;;;media
GO;SANTO ANTONIO DO DESCOBERTO;microrregiao;703.0;78504.0;76672.0;95.0;;;;media
GO;SUL GOIANO;mesorregiao;42184.0;12335690.0;11062349.0;88140.0;;;;media
GO;SUDOESTE DE GOIAS;microrregiao;10015.0;5018385.0;4366361.0;38319.0;;;;media
GO;APORE;microrregiao;373.0;424855.0;368805.0;;;;;media
GO;CAIAPONIA;microrregiao;388.0;880984.0;797410.0;1710.0;;;;media
GO;OOVERLANDI A;microrregiao;544.0;286271.0;272688.0;4705.0;;;;media
GO;JATAI;microrregiao;1891.0;808534.0;692182.0;2404.0;;;;media
GO;MAURILANDIA;microrregiao;46881.0;;35200.0;174.0;;;;media
GO;MINEIROS;microrregiao;746571.0;;647780.0;378.0;;;;media
GO;PORTELANDIA;microrregiao;56526.0;;44732.0;;;;;media
GO;RIO VERDE;microrregiao;2911.0;977409.0;126195.0;82120.0;11663.0;32411.0;;media
GO;SANTA HELENA DE GOIAS;microrregiao;108036.0;;85581.0;1695.0;;;;media
GO;SANTA RITA DO ARAGUAIA;microrregiao;151292.0;;139349.0;;;;;media
GO;SERRANOPOLIS;microrregiao;531021.0;;431417.0;15579.0;;;;media
GO;VALE DO RIO DOS BOIS;mesorregiao;1303028.0;;161852.0;6589.0;;;;media
GO;ACREUNA;microrregiao;240847.0;;203328.0;4550.0;;;;media
GO;CAMPESTRE DE GOIAS;microrregiao;24299.0;;19504.0;377.0;;;;media
GO;EDEIA;microrregiao;196656.0;;171608.0;286.0;;;;media
GO;INOIARA;microrregiao;111604.0;;102861.0;291.0;;;;media
GO;JANDAIA;microrregiao;87325.0;;74822.0;65.0;;;;media
GO;PALMEIRAS DE GOIAS;microrregiao;159605.0;;143677.0;1017.0;;;;media
GO;PALMINOPOLIS;microrregiao;43817.0;;40288.0;;;;;media
GO;PARAUNA;microrregiao;391102.0;;361601.0;;;;;media
GO;VARJÃO;microrregiao;47768.0;;44159.0;;;;;media
GO;MEIA PONTE;mesorregiao;2006663.0;;1777416.0;14655.0;;;;media
GO;AGUA LIMPA;microrregiao;48178.0;;47360.0;115.0;;;;media
GO;ALOANDIA;microrregiao;12757.0;;11635.0;;;;;media
GO;BOM JESUS DE GOIAS;microrregiao;165021.0;;135968.0;2979.0;;;;media
GO;BURITI ALEGRE;microrregiao;88296.0;;81452.0;12.0;;;;media
GO;CACHOEIRA DOURADA;microrregiao;51128.0;;39941.0;41.0;;;;media
GO;CALDAS NOVAS;microrregiao;155759.0;;136373.0;1904.0;;;;media
GO;CROMINIA;microrregiao;35950.0;;34460.0;156.0;;;;media
GO;GOIATUBA;microrregiao;266258.0;;227012.0;7200.0;;;;media
GO;ITUMBIARA;microrregiao;1438.0;273634.0;41722.0;35723.0;326.0;5671.0;;media
GO;JOVIANIA;microrregiao;51191.0;;42292.0;116.0;;;;media
GO;MAIRIPOTABA;microrregiao;48866.0;;43339.0;300.0;;;;media
GO;MARZAGÂO;microrregiao;67.0;16399.0;15842.0;557.0;557.0;;;media
GO;MORRINHOS;microrregiao;289719.0;;269.0;590.0;;;;media
GO;PANAMA;microrregiao;41384.0;;32905.0;;;;;media
GO;PIRACANJUBA;microrregiao;260615.0;;246659.0;481.0;;;;media
GO;PONTALINA;microrregiao;135747.0;;123312.0;416.0;;;;media
GO;VICENTINOPOLIS;microrregiao;65752.0;;57443.0;;;;;media
GO;PIRES DO RIO;mesorregiao;868913.0;;832453.0;3195.0;;;;media
GO;CRISTIANOPOLIS;microrregiao;17671.0;;17103.0;;;;;media
GO;ORIZONA;microrregiao;176218.0;;171703.0;95.0;;;;media
GO;PALME LO;microrregiao;3725.0;;3417.0;;;;;media
GO;PIRES DO RIO;microrregiao;94034.0;;86393.0;485.0;;;;media
GO;SANTA CRUZ DE GOIAS;microrregiao;95230.0;;91353.0;279.0;;;;media
GO;SILVANIA;microrregiao;339161.0;;323608.0;1867.0;;;;media
GO;URUTAI;microrregiao;62408.0;;62151.0;38.0;;;;media
GO;VIANOPOLIS;microrregiao;80463.0;;76722.0;425.0;;;;media
GO;CATALÃO;mesorregiao;1364278.0;;1242787.0;22542.0;;;;media
GO;ANHANGUERA;microrregiao;6282.0;;5169.0;;;;;media
GO;CAMPO ALEGRE DE GOIAS;microrregiao;229886.0;;213135.0;6248.0;;;;media
GO;CATALÃO;microrregiao;312461.0;;278632.0;8691.0;;;;media
GO;CQRUMBAIBA;microrregiao;163431.0;;152652.0;418.0;;;;media
GO;CUMAR(;microrregiao;52479.0;;52210.0;;;;;media
GO;DAVINOPOLIS;microrregiao;48650.0;;39891.0;5437.0;;;;media
GO;GOIANDIRA;microrregiao;49305.0;;48537.0;72.0;;;;media
MS;TOTAIS;total;54631.0;31108815.0;29008351.0;2100464.0;1409241.0;150978.0;540243.0;alta
MS;ANASTACIO;municipio;901.0;394727.0;387258.0;7469.0;4344.0;320.0;2804.0;alta
MS;BANDEIRANTES;municipio;405.0;281526.0;262033.0;19492.0;16690.0;58.0;2744.0;alta
MS;CORGUINHO;municipio;396.0;232033.0;228486.0;3547.0;1114.0;1050.0;1383.0;alta
MS;JARAGUARI;municipio;486.0;233957.0;222851.0;11105.0;10535.0;50.0;520.0;alta
MS;RIO NEGRO;municipio;355.0;90307.0;87924.0;2383.0;1544.0;27.0;812.0;alta
MS;ROCHEDO;municipio;361.0;138104.0;131894.0;6210.0;4020.0;88.0;2102.0;alta
MS;TERENOS;municipio;626.0;221394.0;213114.0;8279.0;5964.0;755.0;1559.0;alta
MS;PLANALTO MATOGROSSENSE;mesorregiao;25079.0;5814727.0;5229215.0;585512.0;412459.0;52155.0;20897.0;alta
MS;DOURADOS;microrregiao;12345.0;3358191.0;2901957.0;456233.0;360721.0;33273.0;62238.0;alta
MS;ARAL MOREIRA;municipio;546.0;154189.0;131070.0;23119.0;15007.0;3553.0;4557.0;alta
MS;CAARAPO;municipio;1681.0;331832.0;300803.0;31029.0;23410.0;2187.0;5431.0;alta
MS;DOURADINA;municipio;660.0;26560.0;22244.0;4315.0;3459.0;27.0;829.0;alta
MS;DOURADOS;municipio;2619.0;367637.0;307636.0;60000.0;46666.0;6299.0;7034.0;alta
MS;FATIMA DO 'SUL;municipio;2595.0;54402.0;43096.0;11305.0;7718.0;953.0;2633.0;alta
MS;ITAPORÃ;municipio;1082.0;102201.0;84386.0;17815.0;16450.0;384.0;980.0;alta
MS;MARACAJU;municipio;658.0;443611.0;366084.0;77527.0;67286.0;769.0;9471.0;alta
MS;PONTA PORÁ;municipio;1009.0;708209.0;607691.0;100517.0;82693.0;923.0;16900.0;alta
MS;RIO BRILHANTE;municipio;802.0;620445.0;543837.0;76608.0;54321.0;15248.0;7038.0;alta
MS;SIDROLANDIA;municipio;693.0;549099.0;495105.0;53994.0;43707.0;2926.0;73611.0;alta
MS;IGUATEMI;microrregiao;12734.0;2456535.0;2327257.0;129278.0;51737.0;18881.0;58658.0;alta
MS;AMAMBAI i;municipio;1945.0;584971.0;566617.0;18354.0;11363.0;161.0;6829.0;alta
MS;ANGELICA;municipio;830.0;132280.0;128763.0;3517.0;1945.0;1174.0;397.0;alta
MS;DEODAPOLIS;municipio;1384.0;78847.0;73468.0;5379.0;3903.0;602.0;872.0;alta
MS;ELDORADO;municipio;877.0;103459.0;97903.0;5555.0;1194.0;3497.0;863.0;alta
MS;GLORIA DE DOURADOS;municipio;1015.0;43579.0;41278.0;2300.0;672.0;334.0;1293.0;alta
MS;IGUATEMI;municipio;486.0;269988.0;257681.0;12307.0;4002.0;6571.0;732.0;alta
MS;ITAOUIRAI;municipio;541.0;199543.0;192472.0;7071.0;5209.0;1531.0;329.0;alta
MS;IV(NHEMA;municipio;1775.0;217822.0;177316.0;40505.0;2372.0;1020.0;37112.0;alta
MS;JATEI;municipio;491.0;194711.0;184098.0;10613.0;6984.0;;3629.0;alta
MS;MUNDO NOVO;municipio;1644.0;62354.0;58746.0;3607.0;391.0;2234.0;982.0;alta
MS;NAVIRAI;municipio;683.0;298394.0;287195.0;11199.0;8073.0;290.0;2836.0;alta
MS;SETE QUEDAS;municipio;801.0;95212.0;91288.0;3923.0;987.0;1443.0;1493.0;alta
MS;TACURU;municipio;262.0;175369.0;170426.0;4942.0;4636.0;19.0;287.0;alta
MS;PANTANAL;mesorregiao;7897.0;10962246.0;10222499.0;739747.0;578840.0;4783.0;15622.0;alta
MS;PANTANAIS;microrregiao;3756.0;8805543.0;8209882.0;595660.0;490010.0;2611.0;103038.0;alta
MS;AQUI DAUANA;municipio;1117.0;1332184.0;1253378.0;78805.0;24940.0;600.0;53265.0;alta
MS;CORUMBA;municipio;1134.0;5267310.0;5109159.0;158150.0;142304.0;1908.0;13938.0;alta
MS;LADARIO;municipio;89.0;20077.0;20046.0;;;;24.0;alta
MS;MIRANDA;municipio;924.0;675404.0;668188.0;7216.0;5805.0;103.0;1308.0;alta
MS;PORTO MURTINHO;municipio;492.0;1510566.0;1159109.0;351456.0;316954.0;;34502.0;alta
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;16954.0;12153327.0;11462691.0;690631.0;351113.0;90510.0;249012.0;alta
MS;ALTO TAQUARI;microrregiao;;;4607.0;3735932.0;;116063.0;;alta
MS;CAMAPUÃ;municipio;;;1226.0;905340.0;;28882.0;;alta
MS;COXIM;municipio;1096684.0;1065715.0;30968.0;11687.0;4924.0;14357.0;;alta
MS;PEDRO GOMES;municipio;;;663.0;589397.0;;16234.0;;alta
MS;RIO VERDE DE MATO GROSSO;municipio;712.0;769234.0;735448.0;33786.0;22739.0;179.0;10868.0;alta
MS;SÃO GABRIEL DO OESTE;municipio;585.0;375274.0;328619.0;46655.0;36520.0;3561.0;6573.0;alta
MS;PAR.-NAIBA;microrregiao;;;6012.0;2898067.0;;104220.0;;alta
MS;APARECIDA;municipio;0.0;834.0;231855.0;217265.0;14589.0;7549.0;501.0;alta
MS;CASSILANDIA;municipio;;;857.0;427305.0;;20041.0;;alta
MS;COSTA RICA;municipio;;;759.0;553528.0;;26089.0;;alta
MS;INOCENCIA;municipio;;;752.0;509604.0;;14639.0;;alta
MS;PARANAIBA;municipio;;;2460.0;887690.0;;28869.0;;alta
MS;SELVIRIA;municipio;;;350.0;288082.0;;7030.0;;alta
MS;TRES LAGOAS;microrregiao;;;3272.0;4315602.0;;75419.0;;alta
MS;AGUA CLARA;municipio;;;400.0;990644.0;;28865.0;;alta
MS;BRASILANOIA;municipio;;;1055.0;1046552.0;;18122.0;;alta
MS;RIBAS;municipio;598.0;1417024.0;1363430.0;53594.0;20646.0;2019.0;30928.0;alta
MS;TRES LAGOAS;municipio;;;1219.0;861381.0;;7785.0;;alta
MS;NOVA ANDRAOINA;microrregiao;;;3063.0;1203725.0;;55409.0;;alta
MS;ANAURILANOIA;municipio;;;443.0;296751.0;;17385.0;;alta
MS;BATAGUASSU;municipio;;;637.0;226347.0;;12560.0;;alta
MS;BATAIPORÂ;municipio;;;638.0;177966.0;;10479.0;;alta
MS;NOVA ANDRADINA;municipio;;;573.0;421631.0;;11544.0;;alta
MS;TAQUARUSSU;municipio;772.0;73532.0;7495.0;3439.0;3009.0;;;alta
MT;TOTAIS;total;77921.0;37835653.0;36246203.0;1589450.0;516924.0;186563.0;885961.0;alta
MT;NORTE DE MATO GROSSO;mesorregiao;34675.0;20634443.0;19725435.0;909007.0;126462.0;121823.0;660720.0;alta
MT;NORTE MATOGROSSENSE;microrregiao;17450.0;5624282.0;5505295.0;118986.0;25684.0;21213.0;72088.0;alta
MT;ALTA FLORESTA;municipio;3070.0;690491.0;676135.0;14356.0;1884.0;5925.0;6546.0;alta
MT;ARIPUANÃ;municipio;944.0;574716.0;569154.0;5561.0;193.0;1462.0;3905.0;alta
MT;COLIDER;municipio;6303.0;1077582.0;1041544.0;36037.0;2314.0;1775.0;31947.0;alta
MT;JUARA;municipio;1402.0;439097.0;434760.0;4337.0;3051.0;562.0;723.0;alta
MT;JUINA;municipio;2689.0;527377.0;503379.0;23997.0;3774.0;4470.0;15751.0;alta
MT;PORTO DOS GAUCHOS;municipio;723.0;405212.0;404233.0;979.0;433.0;476.0;68.0;alta
MT;SÃO JOSE DO RIO CLARO;municipio;614.0;673749.0;664060.0;9688.0;5502.0;3975.0;209.0;alta
MT;SINOP;municipio;1705.0;1236055.0;1212027.0;24028.0;8529.0;2564.0;12934.0;alta
MT;NORTE ARAGUAIA;microrregiao;3387.0;4496093.0;4236414.0;259679.0;4944.0;78661.0;176072.0;alta
MT;LUCIARA;municipio;750.0;1176016.0;1095497.0;80518.0;39.0;15572.0;64907.0;alta
MT;SANTA TEREZINHA;municipio;1617.0;2009418.0;1903194.0;106223.0;3259.0;52424.0;50540.0;alta
MT;SÃO FELIX DO ARAGUAIA;municipio;1020.0;1310659.0;1237722.0;72937.0;1646.0;10665.0;60624.0;alta
MT;PARECIS-ALTO TELES PIRES;microrregiao;2154.0;2837299.0;2773987.0;63311.0;55394.0;3816.0;4101.0;alta
MT;DIAMANTINO;municipio;1281.0;1978523.0;1928546.0;49977.0;44294.0;3092.0;2590.0;alta
MT;NOBRES;municipio;873.0;858775.0;845440.0;13334.0;11099.0;724.0;1510.0;alta
MT;MEDI O ARAGUAIA;microrregiao;11684.0;7676767.0;7209737.0;467029.0;40439.0;18131.0;408458.0;alta
MT;AGUA BOA;municipio;751.0;739293.0;708121.0;31171.0;5258.0;743.0;25169.0;alta
MT;BARRA DO GARÇAS;municipio;2593.0;2512594.0;2448451.0;64143.0;8118.0;4079.0;51945.0;alta
MT;CANARANA;municipio;2206.0;1291656.0;1153735.0;137921.0;10703.0;2149.0;125067.0;alta
MT;NOVA BRASILANOIA;municipio;855.0;376538.0;356189.0;20348.0;3602.0;33.0;16712.0;alta
MT;NOVA XAVANTINA;municipio;4193.0;578254.0;518390.0;59863.0;11694.0;4698.0;43470.0;alta
MT;PARANAT INGA;municipio;1086.0;2178431.0;153581.0;1061.0;6427.0;146092.0;;alta
MT;ACORIZAL;municipio;992.0;131715.0;128831.0;2883.0;898.0;553.0;1431.0;alta
MT;CHAPADA DOS GUIMARÃES;municipio;809.0;316663.0;280328.0;30228.0;344.0;5761.0;;alta
MT;NOSSA SENHORA DO LIVRAMENTO;municipio;1913.0;305974.0;298401.0;7573.0;216.0;573.0;6783.0;alta
MT;ROSARIO OESTE;municipio;1943.0;615465.0;589387.0;26078.0;2327.0;98.0;23651.0;alta
MT;SANTO ANTONIO DO LEVERGER;municipio;2014.0;704481.0;700790.0;690.0;2989.0;68.0;632.0;alta
MT;VARZEA GRANDE;municipio;361.0;48586.0;43978.0;4608.0;1738.0;2681.0;189.0;alta
MT;SUDESTE DE MATO GROSSO;mesorregiao;10683.0;4942056.0;4594288.0;347768.0;233495.0;37040.0;77232.0;alta
MT;RONDONOPOLI S;microrregiao;6801.0;2925026.0;2680581.0;244445.0;165068.0;26016.0;53360.0;alta
MT;ALTO ARAGUAIA;municipio;732.0;526787.0;457846.0;68940.0;33031.0;;35909.0;alta
MT;ALTO GARÇAS;municipio;331.0;331942.0;288876.0;43065.0;18786.0;14641.0;9638.0;alta
MT;DOM AQUINO;municipio;525.0;194483.0;181740.0;12743.0;12404.0;133.0;205.0;alta
MT;ITIQUIRA;municipio;451.0;707607.0;664416.0;43191.0;41485.0;;1700.0;alta
MT;JACIARA;municipio;505.0;156313.0;140906.0;15407.0;14150.0;309.0;948.0;alta
MT;JUSCIMEIRA;municipio;827.0;211805.0;205937.0;5867.0;4777.0;550.0;540.0;alta
MT;SUDOESTE OE MATO GROSSO;mesorregiao;21945.0;9168546.0;;8967333.0;201213.0;74377.0;;alta
MT;ALTO GUAPORE;microrregiao;2234.0;1775471.0;;1720265.0;55206.0;16936.0;;alta
MT;PONTES E LACERDA;municipio;1227.0;462821.0;;460247.0;2573.0;1319.0;;alta
MT;VILA BELA SANTISSIMA TRINDADE;municipio;1007.0;1312650.0;;1260017.0;52633.0;15616.0;;alta
MT;ALTO PAR AGUAI;microrregiao;2262.0;639273.0;;624170.0;15102.0;7965.0;;alta
MT;ALTO PARAGUAI;municipio;1064.0;185575.0;;180917.0;4658.0;2723.0;;alta
MT;ARENAPOL IS;municipio;1004.0;309428.0;;300737.0;8691.0;4296.0;;alta
MT;NORTELANDIA;municipio;194.0;144268.0;;142516.0;1752.0;945.0;;alta
MT;PARAGUAI JAURU;microrregiao;11278.0;2207932.0;;2136557.0;71375.0;36399.0;;alta
MT;ARAPUT ANGA;municipio;1027.0;244326.0;;241033.0;3293.0;2360.0;;alta
MT;BARRA DO BUGRES;municipio;902.0;455398.0;;451593.0;3804.0;1277.0;;alta
MT;DENISE;municipio;325.0;103326.0;;99816.0;3510.0;675.0;;alta
MT;JAURU;municipio;1229.0;186041.0;;177291.0;8150.0;8246.0;;alta
MT;MIRASSOL O' OESTE;municipio;1282.0;97300.0;;91933.0;5367.0;2530.0;;alta
MT;SAL TO DO CEU;municipio;1119.0;139474.0;;133288.0;6186.0;3900.0;;alta
MT;SÃO JOSE DOS QUATRO MARCOS;municipio;1722.0;78601.0;;66836.0;11764.0;7221.0;;alta
MT;TANGARA DA SERRA;municipio;2337.0;778995.0;761884.0;17111.0;5.0;;;alta
MT;ALTO PANTANAL;microrregiao;6171.0;4545868.0;;4486339.0;59528.0;13077.0;;alta
MT;BARÃO DE MELGAÇO;municipio;1038.0;887297.0;;876381.0;10916.0;3172.0;;alta
MT;CACERES;municipio;4013.0;2504898.0;;2459407.0;45491.0;7743.0;;alta
MT;POCONE;municipio;1120.0;1153671.0;;1150550.0;3121.0;2161.0;;alta
PA;TOTAIS;total;253222.0;24727832.0;21381828.0;3346003.0;360321.0;125380.0;2860302.0;media
PA;HILEIA PARAENSE;mesorregiao;78004.0;11208552.0;9898022.0;1310529.0;227536.0;20365.0;1062627.0;media
PA;MEDI O AMAZONAS PARAENSE;microrregiao;36176.0;1785779.0;1347455.0;438324.0;21003.0;9156.0;408164.0;media
PA;ALENQUER;municipio;5353.0;357115.0;271889.0;85226.0;15786.0;279.0;68161.0;media
PA;FARO;municipio;1225.0;33317.0;30864.0;2453.0;188.0;;2263.0;media
PA;JURUTI;municipio;3699.0;111834.0;101794.0;10039.0;992.0;116.0;8931.0;media
PA;MONTE ALEGRE;municipio;4024.0;292255.0;217625.0;74630.0;234.0;920.0;73475.0;media
PA;OBIDOS;municipio;3537.0;203494.0;139557.0;63936.0;458.0;1068.0;62409.0;media
PA;ORIXIMINA;municipio;3262.0;218170.0;157911.0;60259.0;2336.0;233.0;57689.0;media
PA;SANT AREM;municipio;15076.0;569590.0;427812.0;141778.0;7.0;5537.0;135233.0;media
PA;TAPAJOS;microrregiao;8703.0;816881.0;708073.0;108807.0;70.0;686.0;108051.0;media
PA;AVEIRO;municipio;2917.0;268743.0;216516.0;52226.0;20.0;282.0;51924.0;media
PA;ITAITUBA;municipio;5786.0;548138.0;491557.0;56581.0;50.0;404.0;56126.0;media
PA;BAIXO AMAZONAS;microrregiao;12940.0;3002866.0;2530224.0;472642.0;195744.0;1407.0;275489.0;media
PA;ALMEIRIM;municipio;2199.0;2012428.0;1755701.0;256726.0;193679.0;21.0;63026.0;media
PA;PORTO DE MOZ;municipio;1873.0;206264.0;145610.0;60653.0;1374.0;;59279.0;media
PA;PRAINHA;municipio;8868.0;784173.0;628911.0;155261.0;691.0;1386.0;15383.0;media
PA;XINGU;microrregiao;3404.0;525428.0;466923.0;58505.0;3056.0;518.0;54930.0;media
PA;AL TAMIRA;municipio;2029.0;285991.0;259058.0;26933.0;2705.0;399.0;23829.0;media
PA;SÃO FEL IX DO XINGU;municipio;1375.0;239437.0;207864.0;31572.0;351.0;119.0;31101.0;media
PA;ARAGUAIA PARAENSE;microrregiao;16781.0;5077596.0;4845346.0;232249.0;7662.0;8595.0;215991.0;media
PA;CONCEIÇÃO DO ARAGUAIA;municipio;3889.0;851425.0;818624.0;32800.0;1469.0;1576.0;29754.0;media
PA;REDENÇÃO;municipio;2283.0;517400.0;512258.0;5142.0;80.0;225.0;4836.0;media
PA;RIO MARIA;municipio;2215.0;361536.0;337007.0;24529.0;869.0;3330.0;16329.0;media
PA;SANTANA DO ARAGUAIA;municipio;1625.0;2361747.0;2287709.0;74037.0;;;;media
PA;XINGUARA;municipio;6769.0;985485.0;889746.0;95739.0;1242.0;3462.0;91033.0;media
PA;LESTE PARAENSE;mesorregiao;173582.0;13451770.0;11425299.0;2026470.0;131564.0;101679.0;1793227.0;media
PA;FUROS;microrregiao;26325.0;1647194.0;979397.0;667797.0;83667.0;37589.0;546540.0;media
PA;AFUA;municipio;2699.0;158191.0;80062.0;78129.0;13797.0;363.0;63968.0;media
PA;ANAJAS;municipio;2037.0;67190.0;11193.0;55997.0;265.0;2687.0;53045.0;media
