_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
MG;ESPIRITO SANTO DO DOURADO;municipio;;;;200.0;14.0;20.0;;media
MG;ESTIVA;municipio;;;;917.0;15.0;23.0;;media
MG;HELIOOORA;municipio;;;;403.0;28.0;65.0;;media
MG;INCONFIOENTES;municipio;;2.0;;130.0;36.0;54.0;;media
MG;JACUTINGA;municipio;;11.0;;1525.0;31.0;48.0;;media
MG;JESUANIA;municipio;;30.0;;4074.0;25.0;52.0;;media
MG;LAMBARI;municipio;;29.0;;1411.0;;;;media
MG;MONSENHOR PAULO;municipio;;86.0;;313.0;38.0;57.0;;media
MG;MONTE SIÃO;municipio;;;;1422.0;12.0;24.0;;media
MG;NATERCIA;municipio;;;;275.0;14.0;24.0;;media
MG;OLIMPIO NORONHA;municipio;;;;981.0;11.0;21.0;;media
MG;OURO FINO;municipio;;15.0;;1270.0;147.0;286.0;;media
MG;PEORALVA;municipio;;19.0;;2242.0;16.0;33.0;;media
MG;PIRANGUINHO;municipio;;8.0;;1171.0;;;;media
MG;POÇO FUNDO;municipio;;24.0;;1707.0;99.0;171.0;;media
MG;POUSO ALEGRE;municipio;;33.0;;3073.0;150.0;238.0;;media
MG;SANTA RITA DO SAPUCAI;municipio;;37.0;;2898.0;26.0;42.0;;media
MG;SÃO BENTO ABADE;municipio;;;;;14.0;35.0;;media
MG;ALTO RIO GRANDE;microrregiao;;877.0;;45122.0;1329.0;2225.0;;alta
MG;AIURUOCA;municipio;;91.0;;3414.0;77.0;156.0;;alta
MG;ALAGOA;municipio;;23.0;;265.0;;;;alta
MG;ANDRELANDIA;municipio;;14.0;;732.0;124.0;189.0;;alta
MG;ARANTINA;municipio;;;;466.0;;;;alta
MG;BAEPENDI;municipio;;185.0;;8798.0;35.0;63.0;;alta
MG;BOCAINA DE MINAS;municipio;;11.0;;271.0;70.0;95.0;;alta
MG;BOM .JARDIM DE MINAS;municipio;;;;372.0;11.0;17.0;;alta
MG;CARRANCAS;municipio;;104.0;;5076.0;16.0;25.0;;alta
MG;CARVALHOS;municipio;;26.0;;332.0;12.0;15.0;;alta
MG;CRUZILIA;municipio;;154.0;;12975.0;19.0;42.0;;alta
MG;I JACI;municipio;;;;60.0;57.0;102.0;;alta
MG;INGAI;municipio;;10.0;;1049.0;47.0;91.0;;alta
MG;ITUMIRIM;municipio;;;;120.0;59.0;93.0;;alta
MG;ITUTINGA;municipio;;23.0;;1168.0;59.0;80.0;;alta
MG;LAVRAS;municipio;;32.0;;3701.0;175.0;325.0;;alta
MG;LIBERDADE;municipio;;;;170.0;84.0;105.0;;alta
MG;LUMINAR IAS;municipio;;19.0;;1177.0;44.0;78.0;;alta
MG;MADRE DE DEUS DE MI NAS;municipio;;;;40.0;93.0;150.0;;alta
MG;MINDURI;municipio;;;;45.0;42.0;72.0;;alta
MG;PASSA VINTE;municipio;;;;10.0;;;;alta
MG;PIEDADE DO RIO GRANDE;municipio;;;;;122.0;203.0;;alta
MG;SANTANA DO GARAMBEU;municipio;;;;;;11.0;;alta
MG;SÃO TOME DAS LETRAS;municipio;;131.0;;4166.0;;10.0;;alta
MG;SÃO VICENTE DE MINAS;municipio;;;;10.0;89.0;192.0;;alta
MG;SERITINGA;municipio;;34.0;;680.0;;;;alta
MG;SERRANOS;municipio;;;;25.0;54.0;81.0;;alta
MG;ALTA MANTIQUEIRA;microrregiao;;285.0;;22477.0;504.0;884.0;;media
MG;BRAZOPOL IS;municipio;;19.0;;1084.0;27.0;45.0;;media
MG;BUENO BRANDÃO;municipio;;;;260.0;;;;media
MG;CAMANDUCAlA;municipio;;;;262.0;12.0;17.0;;media
MG;CAMBUI;municipio;;22.0;;1139.0;33.0;44.0;;media
MG;CONSOLAÇÃO;municipio;;;;;;14.0;;media
MG;CORREGO DO BOM .JESUS;municipio;;;;45.0;;;;media
MG;CRISTINA;municipio;;37.0;;3870.0;24.0;37.0;;media
MG;DELFIM MOREIRA;municipio;;14.0;;720.0;25.0;29.0;;media
MG;DOM VIÇOSO;municipio;;;;275.0;;;;media
MG;EXTREMA;municipio;;;;;13.0;32.0;;media
MG;GONÇALVES;municipio;;;;422.0;21.0;29.0;;media
MG;(TA JUBA;municipio;;15.0;;1841.0;10.0;17.0;;media
MG;ITAMONTE;municipio;;;;860.0;118.0;252.0;;media
MG;ITANHANDU;municipio;;41.0;;3991.0;42.0;76.0;;media
MG;ITAPEVA;municipio;;;;95.0;15.0;24.0;;media
MG;MARIA DA FE;municipio;;32.0;;1755.0;10.0;13.0;;media
MG;MARMELOPOLIS;municipio;;;;10.0;12.0;14.0;;media
MG;MUNHOZ;municipio;;;;470.0;;;;media
MG;PARAISOPOLIS;municipio;;;;970.0;;10.0;;media
MG;PASSA QUATRO;municipio;;19.0;;1851.0;13.0;20.0;;media
MG;PIRANGUÇU;municipio;;;;86.0;;;;media
MG;POUSO ALTO;municipio;;18.0;;1151.0;46.0;100.0;;media
MG;SÃO SEBASTIÃO DO RIO VERDE;municipio;11.0;11.0;23.0;583.0;;;;media
MG;CENTRO-LESTE MINEIRO;mesorregiao;4172.0;;2437.0;87890.0;2780.0;4465.0;;media
MG;CALCAR( OS DE SETE LAGOAS;microrregiao;340.0;;;3389.0;296.0;460.0;;media
MG;ARAÇAI;municipio;17.0;;;20.0;16.0;23.0;;media
MG;BALOIM;municipio;15.0;;;185.0;12.0;25.0;;media
MG;CACHOEIRA DA PRATA;municipio;;;;;;;;media
MG;CAETANOPOLIS;municipio;;;;263.0;;;;media
MG;CORO( SBURGO;municipio;76.0;;;329.0;65.0;111.0;;media
MG;FORTUNA DE MINAS;municipio;;;;60.0;;;;media
MG;FUNILANOIA;municipio;13.0;;;;13.0;27.0;;media
MG;INHAUMA;municipio;16.0;;;;16.0;23.0;;media
MG;JABOT ICATUBAS;municipio;26.0;;;258.0;23.0;33.0;;media
MG;JEQUITIBA;municipio;30.0;;;223.0;27.0;41.0;;media
MG;MARAVILHAS;municipio;;;;290.0;;;;media
MG;PAPAGAIOS;municipio;12.0;;;1168.0;;;;media
MG;PARAOPEBA;municipio;27.0;;;160.0;26.0;30.0;;media
MG;PEOUI;municipio;;;;;;;;media
MG;SANTANA DE PIRAPAMA;municipio;12.0;;;43.0;10.0;16.0;;media
MG;SANTANA DO RIACHO;municipio;;;;;;;;media
MG;SETE LAGOAS;municipio;64.0;;;387.0;56.0;92.0;;media
MG;SIDERURGICA;microrregiao;222.0;;;2232.0;122.0;177.0;;media
MG;ANTONIO DIAS;municipio;;;;;;;;media
MG;BARÃO DE COCAIS;municipio;;;;;;;;media
MG;BELA VISTA DE MINAS;municipio;;;;60.0;;;;media
MG;BOM JESUS DO AMPARO;municipio;;;;106.0;;10.0;;media
MG;CONCEIÇÃO DO MATO DENTRO;municipio;;;;;;12.0;;media
MG;CORONEL FABRI CIANO;municipio;;;;;;;;media
MG;DIONISIO;municipio;;;;180.0;;;;media
MG;FERROS;municipio;18.0;;;210.0;16.0;24.0;;media
MG;IPATINGA;municipio;;;;180.0;;;;media
MG;ITABIRA;municipio;15.0;;;102.0;11.0;15.0;;media
MG;JAGUARAÇU;municipio;12.0;;;;12.0;15.0;;media
MG;JOÃO MONLEVAOE;municipio;;;;;;;;media
MG;MARLIERIA;municipio;63.0;;;332.0;;;;media
MG;NOVA ERA;municipio;;;;25.0;;10.0;;media
MG;RIO PIRACICABA;municipio;;;;185.0;;;;media
MG;SANTA BARBARA;municipio;11.0;;;77.0;;;;media
MG;SANTA MARIA DE ITABIRA;municipio;17.0;;;293.0;;19.0;;media
MG;'SÃO DOMINGOS DO PRATA;municipio;21.0;;;468.0;15.0;21.0;;media
MG;SÃO GONÇALO DO RIO ABAIXO;municipio;;;;;;;;media
MG;SÃO JOSE DO GOIABAL;municipio;;;;;;;;media
MG;SÃO SEBASTIÃO DO RIO PRETO;municipio;;;;;;;;media
MG;TIMOTEO;municipio;;;;;;;;media
MG;OIVINOPOLIS;microrregiao;639.0;;;8635.0;484.0;741.0;;alta
MG;CARMO DO CAJURU;municipio;228.0;;;1923.0;205.0;309.0;;alta
MG;D(VINOPOLIS;municipio;130.0;;;907.0;123.0;198.0;;alta
MG;FLORESTAL;municipio;31.0;;;465.0;27.0;44.0;;alta
MG;IGARAPE;municipio;21.0;;;188.0;14.0;21.0;;alta
MG;IGARATINGA;municipio;80.0;;;915.0;;5.0;;alta
MG;ITAUNA;municipio;60.0;;;2857.0;39.0;54.0;;alta
MG;MATEUS LEME;municipio;34.0;;;903.0;25.0;34.0;;alta
MG;ONÇA DE PITANGUI;municipio;12.0;;;;11.0;14.0;;alta
MG;PÃRA DE MINAS;municipio;37.0;;;440.0;32.0;57.0;;alta
MG;SÃO GONÇALO DO PARA;municipio;;;;30.0;;;;alta
MG;SÃO JOSE DA VARGINHA;municipio;;;;;;;;alta
MG;ESPINHAÇO MERIDIONAL;microrregiao;258.0;;145.0;163.0;;10099.0;;media
MG;ALVINOPOLIS;municipio;24.0;;;17.0;;949.0;;media
MG;BELO VALE;municipio;12.0;;;11.0;;665.0;;media
MG;BONFIM;municipio;;;;;;255.0;;media
MG;BRUMADINHO Zl;municipio;12.0;745.0;14.0;18.0;703.0;;;media
MG;CASA GRANDE;municipio;11.0;;14.0;;;140.0;;media
MG;CATAS ALTAS DA NORUEGA;municipio;;;;;;30.0;;media
MG;CONGONHAS;municipio;10.0;;;10.0;;728.0;;media
MG;CONSELHEIRO LAFAIETE;municipio;32.0;;23.0;22.0;;1346.0;;media
MG;CRISTIANO OTONI;municipio;;;;;;282.0;;media
MG;CRUCI LANDIA;municipio;;;;;;648.0;;media
MG;ITABIRITO;municipio;;;;;;216.0;;media
MG;ITATIAIUÇU;municipio;18.0;;14.0;;;790.0;;media
MG;ITAVERAVA;municipio;;;;;;12.0;;media
MG;JECEABA;municipio;21.0;;;17.0;;560.0;;media
MG;MARIANA;municipio;13.0;;;;;528.0;;media
MG;MOEDA;municipio;;;;;;20.0;;media
MG;OURO PRETO;municipio;12.0;;;;;770.0;;media
MG;PIEDADE DOS GERAIS;municipio;;;;;;270.0;;media
MG;QUELUZITA;municipio;13.0;;21.0;;;25.0;;media
MG;RIO MANSO;municipio;;;;;;376.0;;media
MG;SANTANA DOS MONTES;municipio;12.0;;;;;111.0;;media
MG;SÃO SRAS DO SUAÇUI;municipio;15.0;;;12.0;;675.0;;media
MG;CAMPOS DA MANTIQUEIRA;microrregiao;1942.0;;1115.0;1340.0;;73539.0;;media
MG;ANTONIO CARLOS;municipio;129.0;;77.0;96.0;;1580.0;;media
MG;BARBACENA;municipio;205.0;;167.0;114.0;;9301.0;;media
MG;BARROSO;municipio;21.0;;17.0;11.0;;429.0;;media
MG;CAPELA NOVA;municipio;;;;;;;;media
MG;CARANAIBA;municipio;;;;;;472.0;;media
MG;CARANDAI;municipio;57.0;;97.0;14.0;;868.0;;media
MG;CASSITERITA;municipio;43.0;;7.0;38.0;;1740.0;;media
MG;CORONEL XAVIER CHAVES;municipio;51.0;;;47.0;;868.0;;media
MG;DESTERRO DE ENTRE RI OS;municipio;22.0;;;16.0;;814.0;;media
MG;DESTERRO DO MELO;municipio;;;;;;94.0;;media
MG;DORES DE CAMPOS;municipio;19.0;;22.0;;;185.0;;media
MG;ENTRE RIOS DE MINAS;municipio;85.0;;33.0;59.0;;6219.0;;media
MG;IBERTIOGA;municipio;160.0;;278.0;14.0;;950.0;;media
MG;LAGOA DOURADA;municipio;102.0;;96.0;48.0;;3631.0;;media
MG;NAZARENO;municipio;61.0;;;58.0;;2706.0;;media
MG;PRADOS;municipio;47.0;;14.0;39.0;;1877.0;;media
MG;RESENDE COSTA;municipio;176.0;;43.0;151.0;;5284.0;;media
MG;RESSAQUl NHA;municipio;44.0;;55.0;20.0;;1484.0;;media
MG;RITAPOLIS;municipio;64.0;;52.0;40.0;;1847.0;;media
MG;SANTA BARBARA DO TUGURIO;municipio;;;;;;182.0;;media
MG;SÃO JOÃO DEL REI;municipio;323.0;;68.0;279.0;;10776.0;;media
MG;SÃO TIAGO;municipio;273.0;;48.0;245.0;;9941.0;;media
MG;SENHORA DOS REMEDI OS;municipio;17.0;;;17.0;;593.0;;media
MG;TIRADENTES;municipio;27.0;;11.0;19.0;;698.0;;media
MG;JUIZ DE FORA;microrregiao;771.0;;727.0;375.0;;31918.0;;media
MG;ARACITABA;municipio;;;;;;45.0;;media
MG;BELMIRO BRAGA;municipio;28.0;39.0;;;;;;media
MG;BIAS FORTES;municipio;32.0;;37.0;;;162.0;;media
MG;BICAS;municipio;14.0;;7.0;10.0;;1172.0;;media
MG;CHACARA;municipio;15.0;;20.0;;;56.0;;media
MG;CHIADOR;municipio;15.0;;19.0;;;1469.0;;media
MG;CORONEL PACHECO;municipio;16.0;;17.0;10.0;;2476.0;;media
MG;DESCOBERTO;municipio;13.0;;13.0;;;524.0;;media
MG;EWBANK DA CAMARA;municipio;;;;;;300.0;;media
MG;GUARARA;municipio;4.0;;;;;;;media
MG;JUIZ DE FORA;municipio;97.0;51.0;70.0;3120.0;52.0;3215.0;;media
MG;LIMA DUARTE;municipio;;102.0;72.0;137.0;5225.0;;2322.0;media
MG;MAR DE ESPANHA;municipio;;20.0;;;255.0;;1769.0;media
MG;MARIPA DE MINAS;municipio;11.0;322.0;7.0;263.0;;;;media
MG;MATIAS BARBOSA;municipio;;27.0;11.0;23.0;1189.0;;1322.0;media
MG;MERCES;municipio;;29.0;22.0;33.0;854.0;;491.0;media
MG;OLARIA;municipio;;10.0;;;405.0;;290.0;media
MG;OLIVEIRA FORTES;municipio;510.0;2.0;140.0;;;;;media
MG;PAIVA;municipio;;;;;;;;media
MG;PEDRO TEIXEIRA;municipio;;;;16.0;392.0;;30.0;media
MG;PECUERI;municipio;;;;;410.0;;197.0;media
MG;RIO PRETO;municipio;;31.0;15.0;22.0;565.0;;1180.0;media
MG;ROCHEDO DE MINAS;municipio;185.0;490.0;;;;;;media
MG;SANTANA;municipio;17.0;11.0;26.0;1353.0;13.0;1335.0;;media
MG;SANTA RITA DE .JACUTINGA;municipio;17.0;11.0;11.0;288.0;14.0;726.0;;media
MG;SANTA RITA DO IBITIPOCA;municipio;83.0;45.0;71.0;3707.0;43.0;60.0;2949.0;media
MG;SANTOS DUMONT;municipio;;62.0;48.0;78.0;3395.0;;1045.0;media
MG;SÃO JOÃO NEPOMUCENO;municipio;48.0;18.0;28.0;1254.0;33.0;52.0;2964.0;media
MG;SENADOR CORTES;municipio;12.0;100.0;11.0;15.0;579.0;;;media
MG;SIMÃO PEREIRA;municipio;;21.0;13.0;33.0;615.0;;1540.0;media
MG;BETIM;municipio;;23.0;19.0;30.0;663.0;;330.0;media
MG;CAETE;municipio;;11.0;;;80.0;;1975.0;media
MG;CAPIM BRANCO;municipio;;13.0;;;120.0;;913.0;media
MG;CONTAGEM;municipio;;;;;70.0;;25.0;media
MG;ESMERALDAS;municipio;;100.0;18.0;38.0;1925.0;;14146.0;media
MG;IBIRITE;municipio;;;;;203.0;;441.0;media
MG;JOSE DE soo;municipio;10.0;;;;;;;media
MG;LAGOA SANTA;municipio;;22.0;;;40.0;;2685.0;media
MG;MATOZINHOS;municipio;;19.0;;;157.0;;4763.0;media
MG;PEDRO;municipio;;;;14.0;;;;media
MG;PRUDENTE DE;municipio;14.0;2.0;13.0;24.0;3098.0;;;media
MG;RIBEIRÃO DAS NEVES;municipio;14.0;12.0;18.0;488.0;;;;media
MG;RIO ACIMA;municipio;;;;;;;40.0;media
MG;SANTA LUZIA;municipio;;16.0;;;149.0;;1438.0;media
MG;TAOUARAÇU DE MINAS;municipio;80.0;890.0;;;;;;media
MG;VESPASIANO;municipio;;;;3.0;77.0;;612.0;media
MG;INCLUSIVE os SEM DECLARAÇÃO DE CAPACIDADE;municipio;;;;;;;;media
MS;TOTAIS;total;348.0;172.0;347.0;123567.0;189.0;272.0;101892.0;baixa
MS;ANASTACIO;microrregiao;;;12.0;235.0;;;100.0;baixa
MS;BANDEIRANTES;microrregiao;;;;132.0;;;57.0;baixa
MS;CORGUINHO;microrregiao;;;;;;;50.0;baixa
MS;RIO NEGRO;microrregiao;;;;;;;15.0;baixa
MS;ROCHEDO;microrregiao;;;;80.0;;;;baixa
MS;TERENOS;microrregiao;12.0;;20.0;476.0;;;145.0;baixa
MS;PLANALTO MATOGROSSENSE;mesorregiao;113.0;69.0;161.0;91039.0;52.0;91.0;13262.0;baixa
MS;DOURADOS;mesorregiao;82.0;56.0;136.0;87022.0;33.0;58.0;11076.0;baixa
MS;ARAL MOREIRA;microrregiao;;;;248.0;;;150.0;baixa
MS;CAARAPO;microrregiao;;;;1770.0;;;730.0;baixa
MS;DOURAD(NA;microrregiao;;;;720.0;;;120.0;baixa
MS;DOURADOS;microrregiao;17.0;;17.0;3679.0;;11.0;2607.0;baixa
MS;FATIMA DO SUL;microrregiao;;;;;;;250.0;baixa
MS;ITAPORÃ;microrregiao;;;14.0;1790.0;;;1104.0;baixa
MS;MARACAJU;microrregiao;11.0;;22.0;4144.0;;;455.0;baixa
MS;PONTA PORÃ;microrregiao;12.0;11.0;38.0;70319.0;;;1880.0;baixa
MS;RIO BRILHANTE;microrregiao;;;21.0;4076.0;;;810.0;baixa
MS;SI ORO LAND IA;microrregiao;;;;273.0;;13.0;2970.0;baixa
MS;IGUATEMI;microrregiao;31.0;13.0;25.0;4017.0;19.0;33.0;2186.0;baixa
MS;AMAMBAI;microrregiao;;;;406.0;;;822.0;baixa
MS;DEOOAPOLIS;microrregiao;;;;60.0;;;2.0;baixa
MS;ELDORADO;microrregiao;;;;;;;84.0;baixa
MS;GLORI A. DE DOURADOS;microrregiao;;;;;;;380.0;baixa
MS;IGUATEMI;microrregiao;;;;120.0;;;;baixa
MS;ITAQUIRAI;microrregiao;;;;335.0;;12.0;740.0;baixa
MS;IVINHEMA;microrregiao;;;;60.0;;;;baixa
MS;JATEI;microrregiao;;;;30.0;;;;baixa
MS;MUNDO NOVO;microrregiao;;;;;;;38.0;baixa
MS;NAVIRAI;microrregiao;;;;3002.0;;;;baixa
MS;TACURU;microrregiao;;;;;;;120.0;baixa
MS;PANTANAL;mesorregiao;57.0;17.0;20.0;2369.0;41.0;52.0;31854.0;baixa
MS;PANTANAIS;microrregiao;15.0;;;1230.0;12.0;16.0;912.0;baixa
MS;AOUIDAUANA;microrregiao;;;;;;;;baixa
MS;LADARIO;microrregiao;;;;;;;159.0;baixa
MS;MIRANDA;microrregiao;;;;30.0;;;510.0;baixa
MS;PORTO MURTINHO;microrregiao;;;;1200.0;;;43.0;baixa
MS;BOOOQUENA;microrregiao;42.0;13.0;14.0;1139.0;29.0;36.0;30942.0;baixa
MS;ANTONIO JOÃO;microrregiao;10.0;;;;;;;baixa
MS;BELA VISTA;microrregiao;;;;;;;;baixa
MS;BODOQUENA;microrregiao;2.0;;;40.0;;;200.0;baixa
MS;BONITO;microrregiao;27.0;;;67.0;19.0;19.0;209.0;baixa
MS;CARACOL;microrregiao;;;;;;;18.0;baixa
MS;GUIA LOPES DA LAGUNA;microrregiao;;;;;;;;baixa
MS;JARDIM;microrregiao;;;;10.0;;;500.0;baixa
MS;NIOAQUE;microrregiao;;;;12.0;;;;baixa
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;;141.0;;121.0;29101.0;;100.0;media
MS;ALTO TAQUARI;microrregiao;;24.0;;40.0;8813.0;;;media
MS;CAMAPUÃ soo;municipio;10.0;;;;;;;baixa
MS;COXIM;municipio;;;;;4508.0;;;baixa
MS;PEDRO GOMES;municipio;;;;;1529.0;;;baixa
MS;RIO VERDE DE MATO GROSSO;municipio;;;;12.0;672.0;;;baixa
MS;SÃO GABRIEL DO OESTE;municipio;;10.0;;15.0;1604.0;;;baixa
MS;PARANAIBA;microrregiao;;52.0;;33.0;18440.0;;41.0;media
MS;APARECIDA DO TABOADO;municipio;;;;;120.0;;;baixa
MS;CASSILANDIA;municipio;;;;16.0;70.0;;;baixa
MS;INOCENCIA;municipio;;;;;250.0;;;baixa
MS;PARANAIBA;municipio;;35.0;;15.0;1000.0;;32.0;baixa
MS;SELVIRIA;municipio;;;;;;;;baixa
MS;TRES LAGOAS;microrregiao;;38.0;;42.0;1732.0;;16.0;media
MS;AGUA CLARA;municipio;;;;;;;;baixa
MS;BRASILANDIA;municipio;;25.0;;34.0;1025.0;;;baixa
MS;RIBAS DO RIO PARDO;municipio;;;;;505.0;;;baixa
MS;TRES LAGOAS;municipio;;;;;198.0;;;baixa
MS;NOVA ANORAOINA;microrregiao;;27.0;;;6.0;;29.0;media
MS;ANAURILANDIA;municipio;;;;;;;;baixa
MS;BATAGUASSU;municipio;;;;;16.0;;;baixa
MS;BATAIPORÃ;municipio;;;;;;;;baixa
MS;NOVA ANORAOINA;municipio;;;;;100.0;;;baixa
MS;TAQUARUSSU;municipio;;;;;;;;baixa
MS;INCLUSIVE os SEM DECLARAÇÃO DE CAl'ACIDAOE;municipio;;;;;;;;baixa
MT;TOTAIS;total;208.0;92.0;225.0;99986.0;119.0;153.0;13249.0;media
MT;NORTE DE MATO GROSSO;mesorregiao;45.0;26.0;130.0;29478.0;20.0;32.0;3480.0;media
MT;NORTE MATOGROSSENSE;microrregiao;19.0;;12.0;6185.0;12.0;16.0;246.0;alta
MT;COLIOER;municipio;14.0;;;25.0;10.0;13.0;196.0;alta
MT;JUARA;municipio;;;;;;;30.0;alta
MT;SÃO JOSE DO RIO CLARO;municipio;;;;5800.0;;;;alta
MT;SINOP;municipio;;;;360.0;;;20.0;alta
MT;NORTE ARAGUAIA;microrregiao;;;70.0;5000.0;;;;alta
MT;SANTA TEREZINHA;municipio;;;70.0;5000.0;;;;alta
MT;PARECIS-AL TO TELES PIRES;microrregiao;;;29.0;13652.0;;;680.0;media
MT;DIAMANTINO;municipio;;;14.0;9330.0;;;600.0;media
MT;NOBRES;municipio;15.0;4322.0;;;;;;media
MT;MEDI O ARAGUAIA;microrregiao;16.0;10.0;19.0;4641.0;;13.0;2554.0;media
MT;AGUA BOA;municipio;;;;230.0;;;;media
MT;BARRA DO GARÇAS;municipio;;;;50.0;;;534.0;media
MT;CANARANA;municipio;;;;800.0;;;;media
MT;NOVA BRASILANDIA;municipio;;;;168.0;;;;media
MT;NOVA XAVANTINA;municipio;93.0;;;;;;;media
MT;PARANATINGA;municipio;;2.0;;3300.0;;;20.0;media
MT;ACORIZAL;municipio;;;;;;;;media
MT;CHAPADA DOS GUIMARÃES;municipio;;;;40.0;;;;media
MT;NOSSA SENHORA DO LIVRAMENTO;municipio;16.0;;;60.0;15.0;17.0;105.0;media
MT;ROSARIO OESTE;municipio;;;;17.0;;;515.0;media
MT;SANTO ANTONIO DO LEVERGER;municipio;;;;8000.0;;;10.0;media
MT;VARZEA GRANDE;municipio;;;;4.0;;;300.0;media
MT;SUDESTE DE MATO GROSSO;mesorregiao;78.0;23.0;45.0;29327.0;55.0;67.0;6551.0;media
MT;RONDONOPOLIS;microrregiao;58.0;12.0;25.0;14265.0;46.0;56.0;656.0;media
MT;ALTO ARAGUAIA;municipio;;2.0;;3300.0;;;30.0;media
MT;DOM AQUINO;municipio;;;;;;;182.0;media
MT;ITIQUIRA;municipio;;;;4140.0;;;233.0;media
MT;JACIARA;municipio;;;;10.0;;;609.0;media
MT;.JUSCIMEIRA;municipio;12.0;;;;12.0;16.0;934.0;media
MT;PEDRA PRETA;municipio;17.0;3.0;;2465.0;14.0;16.0;201.0;media
MT;RONOONOPOLIS;municipio;;;;4350.0;;;3467.0;media
MT;TESOURO;microrregiao;20.0;11.0;20.0;15062.0;;11.0;895.0;alta
MT;ARAGUA I NHA;municipio;;;;;;;2.0;alta
MT;GENERAL CARNEIRO;municipio;;;;12526.0;;;;alta
MT;GUIRATINGA;municipio;;;;90.0;;;236.0;alta
MT;POXOREO;municipio;;;;2400.0;;;640.0;alta
MT;TORIXOREU;municipio;;;;46.0;;;17.0;alta
PA;TOTAIS;total;140.0;100.0;187.0;5101.0;46.0;56.0;12394.0;alta
PA;HILEIA PARAENSE;mesorregiao;87.0;66.0;138.0;3339.0;24.0;29.0;11410.0;alta
PA;MEDI O AMAZONAS PARAENSE;microrregiao;10.0;;;80.0;;;;alta
PA;SANTAREM;municipio;10.0;;;80.0;;;;alta
PA;BAIXO AMAZONAS;microrregiao;;;73.0;2740.0;;;;alta
PA;ALMEIRIM;municipio;;;70.0;2734.0;;;;alta
PA;PRAINHA;municipio;;;;;;;;alta
PA;ARAGUAIA PARAENSE;microrregiao;73.0;59.0;61.0;519.0;17.0;20.0;11319.0;media
PA;CONCEIÇÃO DO ARAGUAIA;municipio;12.0;;;40.0;;;;media
PA;REDENÇÃO;municipio;;;;23.0;;;;media
PA;RIO MARIA;municipio;;;;90.0;;;;media
PA;SANTANA DO ARAGUAIA;municipio;;;;;;;;media
PA;XINGUARA;municipio;44.0;43.0;43.0;357.0;;;10000.0;media
PA;LESTE PARAENSE;mesorregiao;48.0;30.0;39.0;1278.0;21.0;26.0;;alta
PA;FUROS;microrregiao;;;;;;;;media
PA;GURUPA;municipio;;;;;;;;media
PA;CAMPOS DE MARAJO;microrregiao;;;;;;2.0;;media
PA;PONTA DE PEDRAS;municipio;;;;;;;;media
PA;SALVATERRA;municipio;;;;;;;;media
PA;BAIXO TOCANTINS;microrregiao;;;;125.0;;;;media
PA;ABAETETUBA;municipio;;;;;;;;media
PA;MOJU;municipio;;;;112.0;;;;media
PA;OEIRAS DO PARA;municipio;;;;;;;;media
PA;MARABA;microrregiao;;;;129.0;;;;alta
PA;ITUPIRANGA;municipio;;;;;;;;alta
PA;SÃO JOÃO DO ARAGUAIA;municipio;;;;127.0;;;;alta
PA;TOME-AÇU;microrregiao;46.0;;;;;;;media
PA;ACARA;municipio;;;;;;;;media
PA;TOME-AÇU;municipio;;;;;;;;media
PA;GUAJARINA;microrregiao;;;;576.0;;;;alta
PA;OUREM;municipio;;;;70.0;;;;alta
PA;PARAGOMINAS;municipio;3.0;;;;;2.0;;alta
PA;SÃO DOMINGOS DO CAPIM;municipio;;;;500.0;;2.0;;alta
PA;SALGADO;microrregiao;;;;41.0;;;;alta
PA;MARAPANIM;municipio;;;;15.0;;;;alta
PA;PRIMAVERA;municipio;;;;2.0;;;;alta
PA;SANTO ANTONIO DO TAUA;municipio;;;;19.0;;;;alta
PA;VIGIA;municipio;;;;;;;;alta
PB;TOTAIS;total;391.0;33.0;66.0;8746.0;362.0;636.0;57300.0;media
PB;SERTÃO PARAIBANO;mesorregiao;299.0;21.0;42.0;2975.0;280.0;485.0;36047.0;media
PB;CATOLE DO ROCHA;microrregiao;22.0;;;;22.0;29.0;1373.0;media
PB;BRE JO DO CRUZ;municipio;;;;;;;84.0;media
PB;CATOLE DO ROCHA;municipio;16.0;;;;16.0;20.0;1086.0;media
PB;RIACHO DOS CAVALOS;municipio;;;;;;;203.0;media
PB;SER IDO PARAIBANO;microrregiao;56.0;;;20.0;55.0;83.0;1956.0;media
PB;CUBATI;municipio;;;;;;;304.0;media
PB;.JUAZEIRINHO;municipio;;;;;;;378.0;media
PB;PEDRA LAVRADA;municipio;41.0;;;;41.0;65.0;800.0;media
PB;PICUI;municipio;;;;20.0;;;205.0;media
PB;SER IDO;municipio;;;;;;;269.0;media
PB;CURIMATAU;microrregiao;21.0;2.0;19.0;42.0;2638.0;;;media
PB;ARARUNA;municipio;11.0;;;100.0;10.0;23.0;1020.0;media
PB;BARRA DE SANTA ROSA;municipio;;;;;;10.0;895.0;media
PB;CACIMBA DE DENTRO;municipio;;;;;;;210.0;media
PB;NOVA FLORESTA;municipio;;;;100.0;;;;media
PB;TACIMA;municipio;;;;;;;513.0;media
PB;SERTÃO DE CAJAZEIRAS;microrregiao;33.0;;11.0;415.0;26.0;47.0;3562.0;media
