_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
MG;CONCEIÇÃO DAS ALAGOAS;municipio;;33.0;28.0;66.0;;alta
MG;CONQUISTA;municipio;;31.0;22.0;73.0;;alta
MG;UBERABA B;municipio;;122.0;129.0;506.0;;alta
MG;VERISSIMO;municipio;;50.0;66.0;187.0;;alta
MG;MATA E RIO DOCE MINEIRO;mesorregiao;;3386.0;9769.0;6437.0;;media
MG;BACIA DO SUAÇUI;microrregiao;;998.0;2194.0;1860.0;;media
MG;AÇUCENA;municipio;;108.0;211.0;152.0;;media
MG;AGUA BOA;municipio;;80.0;304.0;238.0;;media
MG;ALVORADA DE MI NAS;municipio;;25.0;22.0;64.0;;media
MG;BELO ORIENTE;municipio;;18.0;66.0;58.0;;media
MG;BRAUNAS;municipio;;31.0;25.0;21.0;;media
MG;CARMESIA;municipio;;;;;;media
MG;COLUNA;microrregiao;;40.0;103.0;63.0;;media
MG;OIVINOLANDIA DE MINAS;microrregiao;;;25.0;13.0;;media
MG;DOM JOAQUIM;microrregiao;;18.0;39.0;35.0;;media
MG;DORES DE GUANHÂES;microrregiao;;9.0;7.0;35.0;;media
MG;GONZAGA;microrregiao;;22.0;73.0;37.0;;media
MG;GUANHÃES;microrregiao;;30.0;35.0;8.0;;media
MG;JOANESIA;microrregiao;;25.0;21.0;12.0;;media
MG;MATERLANDIA;microrregiao;;11.0;;73.0;;media
MG;MESQUITA;microrregiao;;35.0;107.0;22.0;;media
MG;PAULISTAS;microrregiao;;32.0;51.0;43.0;;media
MG;PEÇANHA;microrregiao;;56.0;83.0;76.0;;media
MG;RIO VERMELHO;microrregiao;;119.0;124.0;119.0;;media
MG;SAB I NOPO LI S;microrregiao;;48.0;129.0;139.0;;media
MG;SANTA MARIA DO SUAÇUI;microrregiao;;87.0;245.0;135.0;;media
MG;SANTO ANTONIO DO I T AMBE;microrregiao;;14.0;37.0;12.0;;media
MG;SÃO JOÃO EVANGELISTA;microrregiao;;12.0;35.0;24.0;;media
MG;SÃO JOSE DO JACURI;microrregiao;;53.0;91.0;119.0;;media
MG;SÃO PEDRO DO SUAÇU I;microrregiao;;;19.0;54.0;;media
MG;SÃO SEBASTIÃO DO MARANHÃO;microrregiao;;64.0;193.0;156.0;;media
MG;SENHORA DO PORTO;microrregiao;;18.0;47.0;45.0;;media
MG;SERRA AZUL DE MINAS;microrregiao;;30.0;67.0;86.0;;media
MG;VIRGINOPOLIS;microrregiao;;;27.0;20.0;;media
MG;GOVERNADOR VALADARES;mesorregiao;;556.0;1030.0;696.0;;alta
MG;ALPERCATA;microrregiao;;14.0;45.0;13.0;;alta
MG;CAMP ANAR I;microrregiao;;59.0;77.0;109.0;;alta
MG;COROACI;microrregiao;;37.0;107.0;73.0;;alta
MG;FREI INOCENCIO;microrregiao;;26.0;26.0;16.0;;alta
MG;GOVERNADOR VALADARES;microrregiao;;98.0;202.0;125.0;;alta
MG;ITAMBACURI;microrregiao;;88.0;116.0;94.0;;alta
MG;MARILAC;microrregiao;;26.0;38.0;11.0;;alta
MG;NACIP RAYDAN;microrregiao;;38.0;98.0;53.0;;alta
MG;NOVA MODICA;microrregiao;;63.0;76.0;36.0;;alta
MG;PESCADOR;microrregiao;;20.0;31.0;38.0;;alta
MG;SANTA EFIGENIA DE MINAS;microrregiao;;;;2.0;;alta
MG;SÃO GERALDO DA PIEDADE;microrregiao;;;49.0;7.0;;alta
MG;SÃO JOSE DA SAFIRA;microrregiao;;;;2.0;;alta
MG;SÃO JOSE;microrregiao;;19.0;68.0;54.0;;alta
MG;SAROOA;microrregiao;;10.0;11.0;16.0;;alta
MG;VILA MATIAS;microrregiao;;15.0;14.0;17.0;;alta
MG;VIRGOLANOIA;microrregiao;;22.0;62.0;30.0;;alta
MG;MANTENA;mesorregiao;;92.0;347.0;190.0;;media
MG;CENTRAL DE MINAS;microrregiao;;14.0;21.0;43.0;;media
MG;ITABIRINHA DE MANTENA;microrregiao;;;70.0;19.0;;media
MG;MANTENA;microrregiao;;40.0;128.0;54.0;;media
MG;MENDES PIMENTEL;microrregiao;;31.0;128.0;74.0;;media
MG;MATA DE CARATINGA;mesorregiao;;276.0;980.0;;;media
MG;SOM JESUS;microrregiao;;15.0;66.0;51.0;;media
MG;CARATINGA;microrregiao;;57.0;350.0;143.0;;media
MG;CORREGO NOVO;microrregiao;;;7.0;18.0;;media
MG;DOM CAVATI;microrregiao;;;21.0;5.0;;media
MG;ENGENHEIRO CALDAS;microrregiao;;;20.0;;;media
MG;FERNANDES TOURINHO;microrregiao;;;18.0;;;media
MG;IAPU;microrregiao;;54.0;51.0;36.0;;media
MG;INHAPIM;microrregiao;;53.0;;;;media
MG;SÃO JOÃO;microrregiao;;11.0;54.0;29.0;;media
MG;SOBRA LIA;microrregiao;;27.0;79.0;39.0;;media
MG;TARUMIRIM;microrregiao;;38.0;87.0;38.0;;media
MG;BACIA DO MANHUAÇU;microrregiao;;;2016.0;418.0;991.0;alta
MG;AIMORES;municipio;;;244.0;49.0;73.0;alta
MG;ALVARENGA;municipio;;;50.0;;36.0;alta
MG;CONCEIÇÃO DE IPANEMA;municipio;;;14.0;;;alta
MG;CONSELHEIRO PENA;municipio;;;366.0;79.0;123.0;alta
MG;DIVINO DAS LARANJEIRAS;municipio;;;73.0;13.0;36.0;alta
MG;GALILEIA;municipio;;;233.0;36.0;55.0;alta
MG;IPANEMA;municipio;;;89.0;30.0;81.0;alta
MG;ITANHOMI;municipio;;;221.0;37.0;195.0;alta
MG;ITUETA;municipio;;;79.0;21.0;52.0;alta
MG;MUTUM;municipio;;;228.0;57.0;133.0;alta
MG;POCRANE;municipio;;;108.0;13.0;60.0;alta
MG;RESPLENDOR;municipio;;;189.0;46.0;77.0;alta
MG;SANTA RITA;municipio;;;24.0;;22.0;alta
MG;TUMIRITINGA;municipio;;;98.0;22.0;46.0;alta
MG;MATA DE PONTE NOVA;microrregiao;;;651.0;216.0;918.0;media
MG;ABRE CAMPO;municipio;;;87.0;32.0;114.0;media
MG;ACAIACA;municipio;;;;;;media
MG;AMPARO DO SERRA;municipio;;;20.0;;26.0;media
MG;BARRA LONGA;municipio;;;77.0;25.0;180.0;media
MG;DIOGO DE VASCONCELOS;municipio;;;;;34.0;media
MG;DOM SILVERIO;municipio;;;62.0;25.0;106.0;media
MG;JEQUERI;municipio;;;81.0;13.0;114.0;media
MG;PI EDAOE DE PONTE NOVA;municipio;;;;;15.0;media
MG;PONTE NOVA;municipio;;;52.0;13.0;39.0;media
MG;RAUL SOARES;municipio;;;64.0;24.0;97.0;media
MG;RIO CASCA;municipio;;;72.0;23.0;45.0;media
MG;RIO DOCE;municipio;;;;;;media
MG;SANTA CRUZ DO ESCALVADO;municipio;;;33.0;12.0;58.0;media
MG;SANTO ANTONIO DO GRAMA;municipio;;;12.0;;26.0;media
MG;SÃO PEDRO OOS FERROS;municipio;;;61.0;23.0;24.0;media
MG;SERICITA;municipio;;;;;16.0;media
MG;URUCANIA;municipio;;;;;14.0;media
MG;VERTENTE OCIDENTAL DO CAPARAO;microrregiao;;;385.0;123.0;654.0;media
MG;CAIANA;municipio;;;;;13.0;media
MG;CAPARAO;municipio;;;33.0;;;media
MG;CAPUTIRA;municipio;;;;;24.0;media
MG;CHALE;municipio;;;31.0;16.0;31.0;media
MG;DIVINO;municipio;;;60.0;30.0;132.0;media
MG;ESPERA FELIZ;municipio;;;19.0;;21.0;media
MG;LAJINHA;municipio;;;49.0;16.0;22.0;media
MG;MANHUAÇU;municipio;;;65.0;17.0;79.0;media
MG;MANHUMIRIM;municipio;;;;;29.0;media
MG;MATIPO;municipio;;;20.0;;28.0;media
MG;PRESIDENTE SOARES;municipio;;;;;;media
MG;SANTA MARGARIDA;municipio;;;24.0;;84.0;media
MG;SANTANA DO MANHUAÇU;municipio;;;22.0;;32.0;media
MG;SÃO JOSE DO MANTIMENTO;municipio;;;;;;media
MG;SIMONESIA;municipio;;;42.0;13.0;154.0;media
MG;MATA DE VIÇOSA;microrregiao;;;763.0;373.0;1013.0;media
MG;ALTO RIO DOCE;municipio;;;22.0;38.0;28.0;media
MG;ARAPONGA;municipio;;;41.0;;19.0;media
MG;BRAS PIRES;municipio;;;14.0;;;media
MG;CAJURI;municipio;;;18.0;;27.0;media
MG;CANAÃ;municipio;;;13.0;;14.0;media
MG;CIPOTANEA;municipio;;;;;53.0;media
MG;COIMBRA;municipio;;;;;;media
MG;DORES DO TURVO;municipio;;;13.0;;27.0;media
MG;ERVALIA;municipio;;;58.0;36.0;;media
MG;GUARACIABA;municipio;;13.0;44.0;51.0;;media
MG;LAMIM;municipio;;;30.0;29.0;;media
MG;PAULA CANDIOO;municipio;;32.0;48.0;40.0;;media
MG;PEDRA DO ANTA;municipio;;;64.0;61.0;;media
MG;PIRANGA;municipio;;97.0;143.0;118.0;;media
MG;PORTO FIRME;municipio;;21.0;48.0;80.0;;media
MG;PRESIDENTE BERNARDES;municipio;;33.0;88.0;92.0;;media
MG;RIO ESPERA;municipio;;19.0;79.0;47.0;;media
MG;SÃO MIGUEL;municipio;;;25.0;15.0;;media
MG;SENADOR FIRMINO;municipio;;;25.0;14.0;;media
MG;SENHORA DE OLIVEIRA;municipio;;;40.0;14.0;;media
MG;TEIXEIRAS;municipio;;15.0;73.0;72.0;;media
MG;VIÇOSA;municipio;;28.0;69.0;29.0;;media
MG;MATA DO MURIAE;microrregiao;;125.0;608.0;332.0;;media
MG;ANTONIO PRADO DE MINAS;municipio;;;34.0;10.0;;media
MG;BARÃO DE MONTE ALTO;municipio;;11.0;18.0;21.0;;media
MG;CARANGOLA;municipio;;19.0;61.0;37.0;;media
MG;EUGENOPOLIS;municipio;;21.0;53.0;24.0;;media
MG;FARIA LEMOS;municipio;;;19.0;;;media
MG;MIRADOURO;municipio;;10.0;95.0;39.0;;media
MG;MIRAI;municipio;;15.0;53.0;10.0;;media
MG;MURIAE;municipio;;19.0;203.0;148.0;;media
MG;PATROCINIO DO MURIAE;municipio;;;18.0;11.0;;media
MG;PEDRA DOURADA;municipio;;;;;;media
MG;SÃO FRANCISCO DO GLORIA;municipio;;;;;;media
MG;TOMBOS;municipio;;10.0;16.0;12.0;;media
MG;VIEIRAS;municipio;;;29.0;;;media
MG;MATA DE UBA;microrregiao;;100.0;585.0;231.0;;media
MG;ASTOLFO OUTRA;municipio;;;15.0;14.0;;media
MG;OIVINESIA;municipio;;;;11.0;;media
MG;GUARANI;municipio;;;24.0;;;media
MG;GUIDOVAL;municipio;;;36.0;;;media
MG;GUIRICEMA;municipio;;12.0;80.0;34.0;;media
MG;PIAU;municipio;;;;;;media
MG;PIRAUBA;municipio;;;16.0;7.0;;media
MG;RIO NOVO;municipio;;13.0;38.0;19.0;;media
MG;RIO POMBA;municipio;;;66.0;16.0;;media
MG;ROOEIRO;municipio;;;;;;media
MG;SÃO GERALDO;municipio;;24.0;39.0;30.0;;media
MG;SILVEIRANIA;municipio;;;14.0;;;media
MG;TABULEIRO;municipio;;;71.0;28.0;;media
MG;TOCANTINS;municipio;;;20.0;17.0;;media
MG;MATA DE CATAGUASES;microrregiao;;109.0;449.0;149.0;;media
MG;ALEM PARAIBA;municipio;;21.0;48.0;25.0;;media
MG;ARGIRITA;municipio;;;47.0;;;media
MG;CATAGUASES;municipio;;12.0;119.0;19.0;;media
MG;DONA EUZEBIA;municipio;;;;2.0;;media
MG;ESTRELA OALVA;municipio;;;;;;media
MG;ITAMARATI DE MINAS;municipio;;;;;;media
MG;LARANJAL;municipio;;;11.0;;;media
MG;LEOPOLOI NA;municipio;;20.0;84.0;18.0;;media
MG;PALMA;municipio;;;;;;media
MG;PIRAPETINGA;municipio;;11.0;18.0;8.0;;media
MG;RECREIO;municipio;;;17.0;7.0;;media
MG;SANTANA DE CATAGUASES;municipio;;;53.0;19.0;;media
MG;SANTO ANTONIO;municipio;;;21.0;16.0;;media
MG;VOLTA GRANDE;municipio;;10.0;;12.0;;media
MG;SUDOESTE MINEIRO;mesorregiao;191062.0;13430.0;3277.0;10078.0;6470.0;media
MG;PLANALTO DE ARAXA;microrregiao;18238.0;325.0;358.0;719.0;558.0;media
MG;ARAXA;municipio;692.0;199.0;22.0;25.0;40.0;media
MG;CAMPOS ALTOS;municipio;856.0;86.0;22.0;31.0;14.0;media
MG;IBIA;municipio;3209.0;257.0;79.0;57.0;70.0;media
MG;IRAI DE MINAS;municipio;876.0;50.0;13.0;48.0;27.0;media
MG;NOVA PONTE;municipio;1306.0;77.0;28.0;171.0;135.0;media
MG;PEDRINOPOLIS;municipio;757.0;77.0;24.0;59.0;34.0;media
MG;PERDIZES;municipio;3351.0;209.0;75.0;117.0;91.0;media
MG;PRATINHA;municipio;640.0;;;21.0;4.0;media
MG;SACRAMENTO;municipio;3317.0;298.0;76.0;139.0;86.0;media
MG;SANTA JULIANA;municipio;49.0;51.0;35.0;;;media
MG;TAPIRA;municipio;1016.0;15.0;;;22.0;media
MG;ALTO SÃO FRANCISCO;microrregiao;30079.0;2510.0;640.0;1894.0;895.0;media
MG;ARAUJOS;municipio;481.0;46.0;;48.0;36.0;media
MG;ARCOS;municipio;1083.0;78.0;18.0;74.0;71.0;media
MG;BAMBUI;municipio;3759.0;280.0;70.0;191.0;68.0;media
MG;BOM DESPACHO;municipio;1905.0;120.0;38.0;147.0;90.0;media
MG;CONCEIÇÃO;municipio;455.0;30.0;14.0;19.0;19.0;media
MG;CORREGO DANTA;municipio;1258.0;92.0;23.0;50.0;17.0;media
MG;DORES DO INDAIA;municipio;1711.0;180.0;32.0;36.0;109.0;media
MG;DORESOPOLIS;municipio;479.0;41.0;16.0;30.0;26.0;media
MG;ESTRELA DO INDAIA;municipio;371.0;145.0;24.0;28.0;21.0;media
MG;IGUATAMA;municipio;275.0;131.0;26.0;68.0;36.0;media
MG;JAPARAIBA;municipio;154.0;;;14.0;2.0;media
MG;LAGOA DA PRATA;municipio;1116.0;128.0;30.0;293.0;;media
MG;LEANDRO FERREIRA;municipio;556.0;51.0;;53.0;21.0;media
MG;MEDEIROS;municipio;807.0;69.0;25.0;15.0;18.0;media
MG;MOEMA;municipio;383.0;41.0;;;;media
MG;NOVA SERRANA;municipio;520.0;43.0;;39.0;15.0;media
MG;PAINS;municipio;948.0;82.0;17.0;30.0;11.0;media
MG;PERDIGÃO;municipio;385.0;35.0;;23.0;31.0;media
MG;PIMENTA;municipio;733.0;48.0;15.0;68.0;23.0;media
MG;PITANGUI;municipio;849.0;63.0;28.0;28.0;17.0;media
MG;PIUI;municipio;1847.0;167.0;40.0;171.0;72.0;media
MG;SANTA ROSA DA SERRA;municipio;306.0;24.0;;37.0;2.0;media
MG;SANTO ANTONIO DO MONTE;municipio;1890.0;150.0;41.0;75.0;40.0;media
MG;SÃO ROQUE DE MI NAS;municipio;1724.0;148.0;55.0;143.0;57.0;media
MG;SERRA DA SAUDADE;municipio;599.0;43.0;13.0;21.0;;media
MG;TAPIRAI;municipio;863.0;78.0;25.0;37.0;18.0;media
MG;VARGEM BONITA;municipio;620.0;28.0;;77.0;27.0;media
MG;FURNAS;microrregiao;36154.0;2830.0;570.0;1796.0;953.0;media
MG;ALFENAS;municipio;1618.0;210.0;15.0;71.0;29.0;media
MG;ALPINOPOLIS;municipio;2084.0;84.0;19.0;39.0;49.0;media
MG;ALTEROSA;municipio;1024.0;50.0;15.0;90.0;;media
MG;AREADO;municipio;581.0;34.0;13.0;65.0;13.0;media
MG;BOA ESPERANÇA;municipio;2147.0;242.0;40.0;90.0;58.0;media
MG;CAMPO DO MEIO;municipio;263.0;17.0;;;1.0;media
MG;CAMPOS GERAIS;municipio;1940.0;116.0;23.0;65.0;20.0;media
MG;CAP(TOLIO;municipio;1001.0;74.0;21.0;38.0;17.0;media
MG;CARMO DO RIO CLARO;municipio;2680.0;229.0;60.0;171.0;120.0;media
MG;CASSIA;municipio;1916.0;178.0;27.0;140.0;40.0;media
MG;CONCEIÇÃO DA APARECIDA;municipio;1239.0;64.0;21.0;22.0;17.0;media
MG;COQUEIRAL;municipio;767.0;49.0;;32.0;13.0;media
MG;DELFINOPOLIS;municipio;2026.0;231.0;49.0;57.0;41.0;media
MG;DIVISA NOVA;municipio;579.0;64.0;;36.0;22.0;media
MG;ELOI MENDES;municipio;990.0;44.0;;22.0;16.0;media
MG;FAMA;municipio;225.0;;;;;media
MG;FORMIGA;microrregiao;;345.0;1270.0;1037.0;;media
MG;AGUANIL;municipio;;18.0;31.0;15.0;;media
MG;BOM SUCESSO;municipio;;19.0;34.0;15.0;;media
MG;CAMACHO;municipio;;12.0;11.0;;;media
MG;CAMPO BELO;municipio;;;63.0;47.0;;media
MG;CANA VERDE;municipio;;;12.0;12.0;;media
MG;CANDEIAS;municipio;;22.0;72.0;24.0;;media
MG;CARMO DA MATA;municipio;;20.0;144.0;126.0;;media
MG;CARMOPOL(S DE MINAS;municipio;;17.0;90.0;60.0;;media
MG;CLAUDIO;municipio;;20.0;44.0;49.0;;media
MG;CRISTAIS;municipio;;10.0;58.0;34.0;;media
MG;FORMIGA;municipio;;46.0;190.0;106.0;;media
MG;IBITURUNA;municipio;;;34.0;;;media
MG;ITAGUARA;municipio;;;70.0;40.0;;media
MG;ITAPECERICA;municipio;;17.0;96.0;57.0;;media
MG;OLIVEIRA;municipio;;23.0;58.0;55.0;;media
MG;PASSA TEMPO;municipio;;23.0;31.0;94.0;;media
MG;PEDRA DO INDAIA;municipio;;14.0;29.0;25.0;;media
MG;PERDÕES;municipio;;16.0;55.0;31.0;;media
MG;PIRACEMA;municipio;;;70.0;182.0;;media
MG;RIBEIRÃO VERMELHO;municipio;;;;;;media
MG;SANTANA DO .JACARE;municipio;;;;;;media
MG;SANTO ANTONIO DO AMPARO;municipio;;13.0;31.0;19.0;;media
MG;SÃO FRANCISCO DE PAULA;municipio;;13.0;15.0;12.0;;media
MG;SÃO SEBASTIÃO DO OESTE;municipio;;13.0;29.0;22.0;;media
MG;MOGIANA MINEIRA;microrregiao;;304.0;979.0;599.0;;media
MG;ARCEBURGO;municipio;;;23.0;20.0;;media
MG;BOM JESUS DA PENHA;municipio;;;39.0;28.0;;media
MG;CABO VERDE;municipio;;11.0;14.0;14.0;;media
MG;CAPETINGA;municipio;;19.0;34.0;19.0;;media
MG;CLARAVAL;municipio;;;17.0;13.0;;media
MG;GUARANESIA;municipio;;10.0;48.0;;;media
MG;GUAXUPE;municipio;;10.0;25.0;12.0;;media
MG;IBIRACI;municipio;;20.0;60.0;25.0;;media
MG;ITAMOGI;municipio;;18.0;61.0;15.0;;media
MG;JACU(;municipio;;23.0;106.0;104.0;;media
MG;JURUAIA;municipio;;;57.0;43.0;;media
MG;MONTE BE:LO;municipio;;12.0;30.0;40.0;;media
MG;MONTE SANTO DE MINAS;municipio;;50.0;47.0;29.0;;media
MG;MUZAMBINHO;municipio;;21.0;58.0;31.0;;media
MG;NOVA RESENDE;municipio;;17.0;68.0;13.0;;media
MG;SÃO PEDRO DA UNIÃO;municipio;;16.0;41.0;49.0;;media
MG;SÃO SEBASTIÃO DO PARA ISO;municipio;;;156.0;94.0;;media
MG;SÃO TOMAS DE AQUINO;municipio;;11.0;70.0;35.0;;media
MG;PLANALTO DE POÇOS DE CALDAS;microrregiao;;61.0;293.0;169.0;;media
MG;ANORAOAS;municipio;;;102.0;54.0;;media
MG;BANDEIRA DO SUL;municipio;;;25.0;;;media
MG;BOTE LHOS;municipio;64.0;35.0;;15.0;;media
MG;CALDAS;municipio;11.0;29.0;;26.0;;media
MG;CAMPESTRE;municipio;41.0;40.0;;29.0;;media
MG;IBITIURA DE MINAS;municipio;;30.0;;25.0;;media
MG;IPUIUNA;municipio;;;;;;media
MG;POÇOS DE CALDAS;municipio;36.0;;;;;media
MG;SANTA RITA DE CALDAS;municipio;19.0;18.0;;;;media
MG;PLANALTO MINEIRO;microrregiao;1868.0;1597.0;1115.0;;;alta
MG;ALBERTINA;municipio;;;;;;alta
MG;BOM REPOUSO;municipio;;;;;;alta
MG;BORDA DA MATA;municipio;55.0;40.0;;32.0;;alta
MG;CACHOEIRA DE MINAS;municipio;27.0;14.0;;16.0;;alta
MG;CAMBUQUIRA;municipio;73.0;26.0;;17.0;;alta
MG;CAMPANHA;municipio;53.0;51.0;;10.0;;alta
MG;CAREAÇU;municipio;56.0;13.0;;14.0;;alta
MG;CARMO DA CACHOEIRA;municipio;86.0;49.0;;44.0;;alta
MG;CARMO DE MINAS;municipio;17.0;11.0;;16.0;;alta
MG;CARVALHOPOLIS;municipio;33.0;31.0;;28.0;;alta
MG;CAXAMBU;municipio;47.0;15.0;;41.0;;alta
MG;CONCEIÇÃO DAS PEDRAS;municipio;19.0;20.0;;;;alta
MG;CONCEIÇÃO DO RIO VERDE;municipio;95.0;17.0;;44.0;;alta
MG;CONCEIÇÃO DOS OUROS;municipio;23.0;12.0;;11.0;;alta
MG;CONGONHAL;municipio;11.0;15.0;;;;alta
MG;CORDISLANOIA;municipio;50.0;24.0;;;;alta
MG;ESPIRITO SANTO DO DOURADO;municipio;18.0;18.0;;;;alta
MG;ESTIVA;municipio;34.0;15.0;;12.0;;alta
MG;HELIODORA;municipio;38.0;88.0;;70.0;;alta
MG;INCONFIDENTES;municipio;34.0;87.0;;73.0;;alta
MG;JACUTINGA;municipio;35.0;12.0;;;;alta
MG;JESUANIA;municipio;30.0;29.0;;;;alta
MG;LAMBARI;municipio;35.0;38.0;;74.0;;alta
MG;MONSENHOR PAULO;municipio;23.0;14.0;;;;alta
MG;MONTE SIÃO;municipio;36.0;17.0;;31.0;;alta
MG;NATERCIA;municipio;;16.0;;;;alta
MG;OLIMPIO NORONHA;municipio;;;;;;alta
MG;OURO FINO;municipio;65.0;78.0;;47.0;;alta
MG;PEDRALVA;municipio;30.0;19.0;;10.0;;alta
MG;PIRANGUINHO;municipio;36.0;31.0;;18.0;;alta
MG;POÇO FUNDO;municipio;82.0;229.0;;127.0;;alta
MG;POUSO ALEGRE;municipio;69.0;54.0;;15.0;;alta
MG;SANTA RITA DO SAPUCAI;municipio;82.0;79.0;;62.0;;alta
MG;SÃO BENTO ABADE;municipio;;;;2.0;;alta
MG;SÃO GONÇALO DO SAPUCAI;municipio;129.0;45.0;;31.0;;alta
MG;SÃO JOÃO DA MATA;municipio;15.0;19.0;;;;alta
MG;SÃO JOSE DO ALEGRE;municipio;;;;;;alta
MG;SÃO LOURENÇO;municipio;;;;;;alta
MG;SÃO SEBASTIÃO DA BELA VISTA;municipio;34.0;17.0;;20.0;;alta
MG;SENADOR JOSE BENTO;municipio;15.0;22.0;;11.0;;alta
MG;SILVIANOPOLIS;municipio;102.0;120.0;;50.0;;alta
MG;SOLEOADE DE MINAS;municipio;60.0;29.0;;16.0;;alta
MG;TRES CORAÇÕES;municipio;165.0;145.0;;86.0;;alta
MG;TURVOLANDIA;municipio;31.0;23.0;;23.0;;alta
MG;ALTO RIO GRANDE;microrregiao;1152.0;715.0;;583.0;;media
MG;AIURUOCA;municipio;111.0;50.0;;71.0;;media
MG;ALAGOA;municipio;;;;7.0;;media
MG;ANDRELANDIA;municipio;83.0;31.0;;10.0;;media
MG;ARANTINA;municipio;10.0;12.0;;;;media
MG;BAEPENDI;municipio;78.0;157.0;;67.0;;media
MG;BOCAINA DE MINAS;municipio;36.0;16.0;;12.0;;media
MG;BOM JARDIM DE MINAS;municipio;;;;13.0;;media
MG;CARRANCAS;municipio;18.0;23.0;;16.0;;media
MG;CARVALHOS;municipio;16.0;34.0;;14.0;;media
MG;ALTA MANTIQUEIRA;microrregiao;944.0;815.0;561.0;;;media
MG;BRAZOPOLIS;municipio;38.0;65.0;24.0;;;media
MG;BUENO BRANDÃO;municipio;32.0;61.0;37.0;;;media
MG;CAMANDUCAIA;municipio;64.0;75.0;55.0;;;media
MG;CAMBUI;municipio;25.0;24.0;18.0;;;media
MG;CONSOLAÇÃO;municipio;14.0;10.0;;;;media
MG;CORREGO DO BOM JESUS;municipio;26.0;21.0;;;;media
MG;CRISTINA;municipio;33.0;22.0;14.0;;;media
MG;DELFIM MOREIRA;municipio;40.0;49.0;;;;media
MG;DOM VIÇOSO;municipio;25.0;;;;;media
MG;EXTREMA;municipio;76.0;71.0;21.0;;;media
MG;GONÇALVES;municipio;24.0;;30.0;;;media
MG;ITAJUBA;municipio;47.0;56.0;18.0;;;media
MG;ITAMONTE;municipio;32.0;25.0;;;;media
MG;ITANHANOU;municipio;39.0;46.0;91.0;;;media
MG;ITAPEVA;municipio;40.0;28.0;17.0;;;media
MG;MARIA DA FE;municipio;13.0;;14.0;;;media
MG;MARMELOPOLIS;municipio;10.0;29.0;;;;media
MG;MUNHOZ;municipio;50.0;36.0;;;;media
MG;PARAISOPOLIS;municipio;50.0;28.0;14.0;;;media
MG;PASSA QUATRO;municipio;24.0;20.0;;;;media
MG;PI RANGUÇU;municipio;53.0;20.0;24.0;;;media
MG;POUSO ALTO;municipio;49.0;26.0;83.0;;;media
MG;SÃO SEBASTIÃO DO RIO VERDE;municipio;28.0;18.0;15.0;;;media
MG;SAPUCAl-MIRIM;municipio;45.0;37.0;;;;media
MG;TOLEDO;municipio;11.0;;;;;media
MG;VIRGINIA;municipio;39.0;20.0;16.0;;;media
MG;WENCESLAU BRAZ;municipio;17.0;;;;;media
MG;CENTRO-LESTE MINEIRO;mesorregiao;5085.0;5326.0;3257.0;;;media
MG;CALCARIOS DE SETE LAGOAS;microrregiao;1493.0;1023.0;690.0;;;media
MG;ARAÇAI;municipio;87.0;10.0;;;;media
MG;BALCIM;municipio;116.0;33.0;10.0;;;media
MG;CACHOEIRA DA PRATA;municipio;;;2.0;;;media
MG;CAETANOPOLIS;municipio;18.0;;;;;media
MG;CORDISBURGO;municipio;234.0;136.0;110.0;;;media
MG;FORTUNA DE MI NAS;municipio;66.0;27.0;35.0;;;media
MG;FUNI LANDIA;municipio;44.0;35.0;;;;media
MG;INHAUMA;municipio;62.0;29.0;47.0;;;media
MG;JABOTICATUBAS;municipio;176.0;150.0;158.0;;;media
MG;.JEQUITIBA;municipio;117.0;60.0;45.0;;;media
MG;MARAVILHAS;municipio;15.0;11.0;;;;media
MG;PAPAGAIOS;municipio;76.0;22.0;;;;media
MG;PARAOPEBA;municipio;64.0;18.0;;;;media
MG;PEQUI;municipio;30.0;;;;;media
MG;SIDERURGICA;microrregiao;;;1003.0;536.0;1062.0;media
MG;ANTONIO DIAS;municipio;;;64.0;32.0;95.0;media
MG;BARÃO DE COCAIS;municipio;;;;;;media
MG;BELA VISTA DE MINAS;municipio;;;15.0;;33.0;media
MG;BOM JESUS DO AMPARO;municipio;;;43.0;21.0;49.0;media
MG;CONCEIÇÃO DO MATO DENTRO;municipio;2759.0;169.0;132.0;140.0;90.0;media
MG;CONGONHAS DO NORTE;municipio;;;81.0;26.0;22.0;media
MG;CORONEL FABRICIANO;municipio;;;13.0;;;media
MG;DIONISIO;municipio;;;25.0;15.0;45.0;media
MG;FERROS;municipio;;;130.0;74.0;60.0;media
MG;IPATlNGA;municipio;;;12.0;22.0;23.0;media
MG;ITABIRA;municipio;;;86.0;22.0;43.0;media
MG;ITAMBE DO MATO DENTRO;municipio;;;21.0;;13.0;media
MG;JAGUARAÇU;municipio;;;20.0;;;media
MG;JOÃO MONLEVAOE;municipio;;;;;;media
MG;MARLIERIA;municipio;;;12.0;11.0;10.0;media
MG;MORRO DO PILAR;municipio;;;26.0;23.0;26.0;media
MG;NOVA ERA;municipio;;;61.0;14.0;37.0;media
MG;PASSABEM;municipio;;;;;;media
MG;RIO PIRACICABA;municipio;;;23.0;11.0;58.0;media
MG;SANTA BARBARA;municipio;;;14.0;18.0;20.0;media
MG;SANTA MARIA DE ITABIRA;municipio;;;50.0;18.0;74.0;media
