_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;val_9;confianca
PR;IMBITUVA;municipio;445.0;565.0;10179.0;809.0;905.0;13638.0;495.0;50234.0;;media
PR;IRATI;municipio;1282.0;1686.0;39863.0;276.0;349.0;4625.0;299.0;47433.0;;media
PR;MALLET;municipio;757.0;1218.0;14885.0;257.0;455.0;4568.0;446.0;42989.0;;media
PR;PRUDENTOPOLIS;municipio;2243.0;2690.0;38039.0;359.0;404.0;12464.0;1307.0;105964.0;;media
PR;REBOUÇAS;municipio;820.0;46.0;32810.0;166.0;223.0;7269.0;112.0;11037.0;;media
PR;RIO AZUL;municipio;429.0;530.0;7458.0;177.0;191.0;2532.0;1271.0;122850.0;;media
PR;TEIXEIRA SOARES;municipio;288.0;382.0;13415.0;1511.0;278.0;5225.0;253.0;21993.0;;media
PR;NORTE VELHO DE VENCESLAU BRAZ;microrregiao;4514.0;5509.0;135038.0;2341.0;2726.0;58704.0;2097.0;117008.0;;media
PR;CARLOPOLIS;municipio;325.0;435.0;12218.0;236.0;274.0;4891.0;253.0;14573.0;;media
PR;CONSELHEIRO MAIRINCK;municipio;27.0;33.0;341.0;14.0;18.0;177.0;47.0;828.0;;media
PR;CURIUVA;municipio;521.0;625.0;15923.0;67.0;77.0;1255.0;59.0;3578.0;;media
PR;(='IGUEIRA;municipio;138.0;201.0;5000.0;19.0;21.0;615.0;;756.0;;media
PR;GUAPIRAMA;municipio;42.0;59.0;1306.0;40.0;61.0;2873.0;116.0;7081.0;;media
PR;IBAITI;municipio;501.0;581.0;20945.0;247.0;289.0;10113.0;296.0;13070.0;;media
PR;.JABOTI;municipio;127.0;158.0;3580.0;110.0;132.0;2938.0;;100.0;;media
PR;.JAPIRA;municipio;95.0;105.0;2013.0;114.0;137.0;4042.0;28.0;3340.0;;media
PR;.JOAQUIM TAVORA;municipio;256.0;148.0;11236.0;60.0;71.0;2097.0;82.0;5644.0;;media
PR;PINHALÃO;municipio;185.0;258.0;10173.0;73.0;86.0;2240.0;99.0;3591.0;;media
PR;QUATIGUA;municipio;50.0;67.0;1342.0;65.0;83.0;1423.0;11.0;238.0;;media
PR;SALTO DO ITARARE;municipio;254.0;317.0;943.0;207.0;246.0;2296.0;118.0;7490.0;;media
PR;SANTANA;municipio;185.0;209.0;4535.0;250.0;283.0;5689.0;48.0;5418.0;;media
PR;SÃO .JOSE DA BOA VISTA;municipio;486.0;545.0;12349.0;276.0;310.0;6772.0;106.0;8286.0;;media
PR;SAPOPEMA;municipio;184.0;218.0;4889.0;20.0;23.0;624.0;130.0;7129.0;;media
PR;SIQUEIRA CAMPOS;municipio;255.0;300.0;3792.0;223.0;1267.0;4729.0;279.0;17600.0;;media
PR;TOMAZINA;municipio;691.0;814.0;19401.0;194.0;211.0;4092.0;304.0;11397.0;;media
PR;VENCESLAU BRAZ;municipio;192.0;236.0;3052.0;126.0;137.0;1834.0;112.0;6889.0;;media
PR;MEDI O IGUAÇU;microrregiao;4815.0;6538.0;129592.0;1135.0;1530.0;38588.0;1342.0;194115.0;;media
PR;BITURUNA;municipio;670.0;891.0;13719.0;27.0;27.0;402.0;28.0;2190.0;;media
PR;CLEVELANDIA;municipio;274.0;325.0;14302.0;134.0;160.0;4204.0;16.0;3961.0;;media
PR;CRUZ MACHADO;municipio;1928.0;2840.0;50245.0;240.0;265.0;3717.0;230.0;80618.0;;media
PR;GENERAL CARNEIRO;municipio;226.0;272.0;3738.0;;;25.0;11.0;649.0;;media
PR;MANGUEIRINHA;municipio;515.0;575.0;10679.0;86.0;100.0;4629.0;16.0;4787.0;;media
PR;PALMAS;municipio;213.0;255.0;8403.0;22.0;164.0;12235.0;167.0;24830.0;;media
PR;PAULA FREITAS;municipio;313.0;476.0;8523.0;147.0;188.0;3031.0;;160.0;;media
PR;PAULO FRONTIN;municipio;200.0;279.0;4659.0;177.0;257.0;3752.0;685.0;65252.0;;media
PR;PORTO VITORIA;municipio;156.0;186.0;6148.0;141.0;167.0;3466.0;26.0;924.0;;media
PR;UNIÃO DA VITORIA;municipio;320.0;439.0;9176.0;158.0;199.0;3127.0;156.0;10744.0;;media
PR;OESTE PARANAENSE;mesorregiao;42536.0;48817.0;1456321.0;19369.0;22217.0;679163.0;35798.0;3724191.0;;media
PR;ALTO (VAI;microrregiao;3618.0;4418.0;77067.0;801.0;936.0;17210.0;2906.0;182334.0;;media
PR;CANDIDO DE ABREU;municipio;1275.0;1535.0;18034.0;78.0;84.0;1336.0;73.0;3242.0;;media
PR;IPIRANGA;municipio;428.0;519.0;17955.0;65.0;86.0;3658.0;570.0;66199.0;;media
PR;CAMPO MOURÃO;microrregiao;5206.0;202249.0;2455.0;2862.0;104399.0;2376.0;221877.0;;;media
PR;ARARUNA;municipio;412.0;8468.0;122.0;143.0;7306.0;139.0;6944.0;;;media
PR;BARBOSA FERRAZ;municipio;770.0;30351.0;248.0;280.0;8808.0;115.0;9930.0;;;media
PR;BOA ESPERANÇA;municipio;220.0;8723.0;151.0;170.0;4840.0;;142.0;;;media
PR;CAMPINA DA LAGOA;municipio;227.0;8283.0;117.0;144.0;17558.0;206.0;16981.0;;;media
PR;CAMPO MOURÃO;municipio;337.0;32842.0;113.0;123.0;12211.0;213.0;20945.0;;;media
PR;ENGENHEIRO BELTRÃO;municipio;247.0;15025.0;47.0;54.0;2396.0;;9456.0;;;media
PR;FENIX;municipio;42.0;2178.0;40.0;46.0;1321.0;15.0;1707.0;;;media
PR;GOIO-ERE;municipio;486.0;16744.0;372.0;438.0;13768.0;99.0;14921.0;;;media
PR;IRETAMA;municipio;222.0;3635.0;147.0;170.0;2859.0;72.0;4881.0;;;media
PR;JANIOPOLIS;municipio;304.0;11966.0;155.0;177.0;2858.0;;48.0;;;media
PR;JURANDA;municipio;119.0;3246.0;38.0;45.0;1076.0;94.0;8295.0;;;media
PR;MAMBORE;municipio;174.0;13650.0;296.0;327.0;8031.0;177.0;23716.0;;;media
PR;MARILUZ;municipio;129.0;2851.0;40.0;58.0;1033.0;;;;;media
PR;MOREIRA SALES;municipio;528.0;8265.0;231.0;256.0;5344.0;103.0;4955.0;;;media
PR;NOVA CANTU;municipio;344.0;11526.0;;2.0;110.0;23.0;5966.0;;;media
PR;PEABIRU;municipio;269.0;9613.0;186.0;242.0;7318.0;;4640.0;;;media
PR;QUINTA DO SOL;municipio;166.0;8687.0;23.0;30.0;1597.0;29.0;2554.0;;;media
PR;RONCADOR;municipio;33.0;1491.0;;;2254.0;704.0;48967.0;;;media
PR;UBIRATÃ;municipio;177.0;4705.0;121.0;149.0;3711.0;368.0;36829.0;;;media
PR;PITANGA;microrregiao;156.0;8581.0;110.0;128.0;3036.0;6831.0;523753.0;;;media
PR;ALTAMIRA DO PAAANA;municipio;14.0;94.0;15.0;17.0;136.0;;50.0;;;media
PR;MANOEL RIBAS;municipio;113.0;5779.0;66.0;78.0;1800.0;746.0;46897.0;;;media
PR;PALMITAL;municipio;;28.0;;;72.0;1114.0;80955.0;;;media
PR;PITANGA;municipio;27.0;2680.0;28.0;32.0;28.0;4970.0;395851.0;;;media
PR;EXTREMO OESTE PARANAENSE;microrregiao;12983.0;467715.0;7272.0;8529.0;269230.0;10276.0;476860.0;;;media
PR;ASSIS CHATEAUBRIANO;municipio;720.0;15129.0;285.0;329.0;12361.0;221.0;27752.0;;;media
PR;BOA VISTA DA APARECIDA;municipio;252.0;2468.0;186.0;197.0;2220.0;155.0;14283.0;;;media
PR;BRAGANEV;municipio;308.0;6806.0;67.0;75.0;3122.0;92.0;11908.0;;;media
PR;CAFELANDIA;municipio;131.0;5797.0;53.0;64.0;3695.0;38.0;6054.0;;;media
PR;CAP lT ÃO LEON IDAS MARQUES;municipio;612.0;14251.0;374.0;414.0;6758.0;400.0;88452.0;;;media
PR;CASCAVEL;municipio;1002.0;46671.0;394.0;444.0;28929.0;415.0;102635.0;;;media
PR;CATANDUVAS;municipio;51.0;3131.0;103.0;108.0;7858.0;271.0;23705.0;;;media
PR;CEU AZUL;municipio;482.0;13052.0;116.0;133.0;3087.0;67.0;27510.0;;;media
PR;CORBELIA;municipio;268.0;4413.0;255.0;283.0;7148.0;97.0;13805.0;;;media
PR;FORMOSA DO OESTE;municipio;819.0;21883.0;414.0;473.0;9251.0;174.0;5386.0;;;media
PR;FOZ DO IGUAÇU;municipio;21.0;641.0;47.0;51.0;1108.0;76.0;11437.0;;;media
PR;GUAIRA;municipio;130.0;3239.0;102.0;;3131.0;174.0;28050.0;;;media
PR;GUARANI ACU;municipio;505.0;13743.0;380.0;406.0;6917.0;977.0;64046.0;;;media
PR;JESUITAS;municipio;767.0;18792.0;148.0;161.0;3369.0;213.0;5411.0;;;media
PR;MARECHAL 'CANDIDO RONDON;municipio;472.0;524.0;17710.0;1082.0;1639.0;49902.0;969.0;1062.0;;media
PR;MATELANDIA;municipio;594.0;10143.0;331.0;380.0;7689.0;306.0;72561.0;;;media
PR;MEDIANEIRA;municipio;582.0;22258.0;363.0;389.0;11875.0;283.0;33199.0;;;media
PR;MISSAL;municipio;499.0;19822.0;133.0;146.0;3537.0;264.0;48656.0;;;media
PR;NOVA AURORA;municipio;733.0;13739.0;23.0;33.0;548.0;166.0;41895.0;;;media
PR;NOVA SANTA ROSA;municipio;152.0;3861.0;553.0;590.0;10767.0;18.0;1790.0;;;media
PR;PALOTINA;municipio;362.0;30893.0;447.0;492.0;29269.0;595.0;114792.0;;;media
PR;SANTA HELENA;municipio;191.0;6197.0;62.0;66.0;2029.0;1168.0;128473.0;;;media
PR;SANTA TEREZINHA DE ITAIPU;municipio;65.0;19207.0;52.0;58.0;851.0;;4528.0;;;media
PR;SÃO MIGUEL DO IGUAÇU;municipio;352.0;30238.0;92.0;94.0;4778.0;817.0;200152.0;;;media
PR;TERRA ROXA;municipio;218.0;10706.0;60.0;69.0;3588.0;475.0;46758.0;;;media
PR;TOLEDO;municipio;1965.0;86296.0;590.0;694.0;26297.0;1260.0;169220.0;;;media
PR;TRES BARRAS DO PARANA;municipio;232.0;252.0;433.0;474.0;8164.0;379.0;24567.0;;;media
PR;TUPÃSSI;municipio;323.0;12897.0;42.0;49.0;801.0;30.0;2834.0;;;media
PR;SUDOESTE PARANAENSE;microrregiao;19062.0;20986.0;576246.0;6665.0;7340.0;216848.0;5482.0;882558.0;;media
PR;AMPERE;municipio;393.0;430.0;7463.0;386.0;415.0;6488.0;214.0;30566.0;;media
PR;BARRACÃO;municipio;1282.0;1387.0;46603.0;75.0;77.0;1961.0;13.0;1058.0;;media
PR;CAPANEMA;municipio;1081.0;1214.0;24755.0;244.0;301.0;8041.0;625.0;151175.0;;media
PR;CHOPI NZINHO;municipio;1171.0;1245.0;25159.0;726.0;809.0;15356.0;180.0;16249.0;;media
PR;CORONEL VIVIDA;municipio;1397.0;1569.0;38907.0;236.0;252.0;6474.0;43.0;1859.0;;media
PR;DOIS VIZINHOS;municipio;1043.0;1102.0;23327.0;345.0;387.0;6972.0;960.0;92846.0;;media
PR;ENEAS MARQUES;municipio;837.0;922.0;22224.0;140.0;154.0;3469.0;137.0;10462.0;;media
PR;FRANCISCO BELTRÃO;municipio;981.0;1122.0;31505.0;127.0;139.0;16645.0;429.0;59762.0;;media
PR;ITAPE JARA O'OESTE;municipio;362.0;401.0;7176.0;346.0;387.0;8033.0;15.0;293.0;;media
PR;MARIOPOLIS;municipio;451.0;521.0;10945.0;;10.0;196.0;;480.0;;media
PR;MARMELEIRO;municipio;682.0;751.0;17094.0;158.0;171.0;3252.0;40.0;5385.0;;media
PR;NOVA PRATA;municipio;855.0;946.0;20323.0;23.0;25.0;590.0;225.0;20189.0;;media
PR;PATO BRANCO;municipio;905.0;1007.0;15662.0;385.0;465.0;8578.0;66.0;3605.0;;media
PR;PERO LA O' OESTE;municipio;605.0;665.0;30821.0;416.0;446.0;11063.0;18.0;1417.0;;media
PR;PLANALTO;municipio;544.0;601.0;16718.0;326.0;357.0;21207.0;1059.0;208261.0;;media
PR;P-NCHITA;municipio;394.0;427.0;13546.0;278.0;310.0;6356.0;;66.0;;media
PR;REALEZA;municipio;383.0;428.0;10981.0;132.0;139.0;2839.0;502.0;180258.0;;media
PR;RENASCENÇA;municipio;291.0;332.0;7827.0;36.0;40.0;3315.0;90.0;5955.0;;media
PR;SALGADO FILHO;municipio;1037.0;1136.0;29497.0;114.0;124.0;2537.0;;;;media
PR;SAL TO DO LONTRA;municipio;1120.0;1227.0;30649.0;81.0;88.0;1807.0;42.0;9169.0;;media
PR;SANTA IZABEL DO OESTE;municipio;251.0;277.0;7660.0;403.0;424.0;12937.0;221.0;27526.0;;media
PR;SANTO ANTONIO DO SUDOESTE;municipio;828.0;936.0;75344.0;790.0;840.0;43828.0;;;;media
PR;SÃO JOÃO;municipio;1021.0;1079.0;19085.0;105.0;110.0;1559.0;39.0;6687.0;;media
PR;SÃO JORGE D' OESTE;municipio;420.0;442.0;8730.0;387.0;431.0;11387.0;52.0;6367.0;;media
PR;VERE;municipio;296.0;316.0;18185.0;396.0;437.0;11938.0;506.0;42973.0;;media
PR;VITORINO;municipio;432.0;503.0;16060.0;;;20.0;;;;media
PR;CAMPOS DE GUARAPUAVA;microrregiao;4229.0;5068.0;124463.0;2066.0;2422.0;68440.0;4507.0;436809.0;;media
PR;CANTAGALO;municipio;392.0;478.0;8269.0;658.0;736.0;20356.0;318.0;17512.0;;media
PR;GUARAPUAVA;municipio;640.0;784.0;37486.0;474.0;579.0;18479.0;1963.0;220529.0;;media
PR;INACIO MARTINS;municipio;101.0;126.0;2923.0;13.0;17.0;471.0;114.0;7277.0;;media
PR;LARANJEIRAS DO SUL;municipio;1163.0;1479.0;35271.0;311.0;350.0;14492.0;1467.0;106997.0;;media
PR;PINHÃO;municipio;744.0;787.0;15939.0;317.0;393.0;5443.0;288.0;53410.0;;media
PR;QUEDAS DO IGUAÇU;municipio;857.0;1031.0;17464.0;157.0;185.0;3812.0;116.0;21544.0;;media
PR;TURVO;municipio;332.0;383.0;7111.0;136.0;162.0;5387.0;241.0;9540.0;;media
PR;NORTE PARANAENSE;mesorregiao;31914.0;40.0;1348821.0;10362.0;13792.0;598630.0;12749.0;1456734.0;;media
PR;NORTE VELHO DE JACAREZINHO;microrregiao;2158.0;3014.0;139157.0;1553.0;1915.0;85708.0;2873.0;;;media
PR;ABATIA;municipio;181.0;220.0;7795.0;160.0;202.0;4876.0;33.0;2514.0;;media
PR;ANOIRA;municipio;157.0;230.0;6115.0;78.0;94.0;2325.0;10.0;1058.0;;media
PR;BANDEIRANTES;municipio;106.0;139.0;8549.0;137.0;188.0;21257.0;935.0;163737.0;;media
PR;BARRA DO JACARE;municipio;36.0;42.0;3086.0;43.0;53.0;1527.0;246.0;14160.0;;media
PR;CAMBARA;municipio;59.0;94.0;3102.0;129.0;164.0;8154.0;182.0;41227.0;;media
PR;CONGONHINHAS;municipio;37.0;47.0;913.0;91.0;103.0;1268.0;88.0;12587.0;;media
PR;CORNELIO PROCOPIO;municipio;190.0;272.0;12268.0;103.0;135.0;6096.0;47.0;7886.0;;media
PR;IT AMBARACA;municipio;;;98.0;58.0;63.0;3467.0;339.0;56295.0;;media
PR;JACAREZINHO;municipio;125.0;163.0;6920.0;72.0;82.0;4731.0;39.0;5081.0;;media
PR;JUNDIAI DO SUL;municipio;56.0;79.0;3090.0;17.0;21.0;1108.0;;5934.0;;media
PR;LEOPOLIS;municipio;59.0;82.0;4477.0;10.0;14.0;544.0;38.0;6387.0;;media
PR;NOVA AMERICA DA COLINA;municipio;23.0;48.0;6073.0;121.0;150.0;3448.0;10.0;1489.0;;media
PR;NOVA FATIMA;municipio;18.0;28.0;10650.0;32.0;42.0;3499.0;;1000.0;;media
PR;RIBEIRÃO CLARO;municipio;393.0;555.0;9663.0;93.0;105.0;1549.0;47.0;3402.0;;media
PR;RIBEIRÃO DO PINHAL;municipio;108.0;151.0;7635.0;22.0;28.0;2542.0;230.0;15228.0;;media
PR;SANTA AMELIA;municipio;50.0;65.0;4695.0;94.0;112.0;1791.0;73.0;11444.0;;media
PR;SANTA MARIANA;municipio;49.0;108.0;11319.0;32.0;43.0;4704.0;93.0;43290.0;;media
PR;SANTO ANTONIO DA PLATINA;municipio;313.0;402.0;13031.0;218.0;269.0;10297.0;444.0;49332.0;;media
PR;ALGODOEIRA DE ASSAI;microrregiao;933.0;1146.0;35989.0;384.0;486.0;15345.0;1036.0;95865.0;;media
PR;ASSAI;municipio;165.0;201.0;4307.0;159.0;211.0;4520.0;370.0;35514.0;;media
PR;JATAIZINHO;municipio;17.0;24.0;1032.0;50.0;62.0;1196.0;11.0;1014.0;;media
PR;RANCHO ALEGRE;municipio;74.0;96.0;10116.0;38.0;51.0;3414.0;47.0;3672.0;;media
PR;SANTA CECILIA DO PAVÃO;municipio;375.0;439.0;8033.0;;;150.0;;446.0;;media
PR;SÃO JERONIMO DA SERRA;municipio;83.0;101.0;3624.0;58.0;74.0;3540.0;275.0;10660.0;;media
PR;SÃO SEBASTIÃO DA AMOREIRA;municipio;119.0;142.0;5209.0;46.0;51.0;1763.0;11.0;2066.0;;media
PR;URAI;municipio;100.0;143.0;3668.0;30.0;34.0;762.0;318.0;42493.0;;media
PR;NORTE NOVO DE LONDRINA;microrregiao;5095.0;6818.0;257993.0;1769.0;3709.0;210894.0;1665.0;224135.0;;media
PR;ALVORADA;municipio;53.0;56.0;7459.0;123.0;150.0;7149.0;92.0;21950.0;;media
PR;ARAPONGAS;municipio;380.0;549.0;19318.0;179.0;214.0;19898.0;80.0;7591.0;;media
PR;ASTORGA;municipio;394.0;478.0;10716.0;47.0;56.0;1324.0;56.0;2911.0;;media
PR;BELA VISTA DO PARAISO;municipio;109.0;153.0;4977.0;51.0;76.0;2322.0;18.0;2920.0;;media
PR;CAFEARA;municipio;32.0;45.0;1461.0;;;;53.0;12504.0;;media
PR;CAMBE;municipio;327.0;445.0;16656.0;49.0;1574.0;92804.0;17.0;2075.0;;media
PR;CENTENARIO DO SUL;municipio;150.0;181.0;7189.0;58.0;71.0;2412.0;30.0;2258.0;;media
PR;COLORADO;municipio;245.0;324.0;8839.0;113.0;143.0;5506.0;15.0;2468.0;;media
PR;FLORESTOPOLIS;municipio;31.0;58.0;2784.0;;28.0;1228.0;18.0;7143.0;;media
PR;FLORIDA;municipio;32.0;47.0;1408.0;;;180.0;;290.0;;media
PR;GUARACI;municipio;31.0;35.0;6354.0;14.0;27.0;470.0;16.0;605.0;;media
PR;IBIPORÃ;municipio;275.0;347.0;10537.0;108.0;126.0;2834.0;100.0;9681.0;;media
PR;IGUARAÇU;municipio;97.0;116.0;31.0;35.0;2424.0;896.0;;;;media
PR;ITAGUAJE;municipio;81.0;100.0;2361.0;35.0;47.0;1091.0;;;;media
PR;JAGUAPITÃ;municipio;107.0;174.0;9235.0;104.0;121.0;6139.0;78.0;8888.0;;media
PR;LOBATO;municipio;51.0;72.0;1712.0;;;157.0;16.0;557.0;;media
PR;LONDRINA;municipio;714.0;971.0;30042.0;436.0;527.0;20857.0;564.0;78993.0;;media
PR;LUPIONOPOLIS;municipio;68.0;83.0;1373.0;12.0;17.0;275.0;;600.0;;media
PR;MIRASELVA;municipio;131.0;183.0;4993.0;33.0;37.0;1392.0;;80.0;;media
PR;MUNHOZ DE MELO;municipio;108.0;130.0;2888.0;15.0;16.0;221.0;18.0;1543.0;;media
PR;NOSSA SENHORA DAS GRAÇAS;municipio;118.0;140.0;4015.0;11.0;14.0;772.0;21.0;1731.0;;media
PR;PORECATU;municipio;23.0;47.0;1425.0;11.0;12.0;1516.0;;549.0;;media
PR;PRIMEIRO DE MAIO;municipio;88.0;108.0;6634.0;83.0;94.0;6575.0;279.0;37725.0;;media
PR;ROLANOIA;municipio;653.0;913.0;33807.0;115.0;149.0;8282.0;50.0;5472.0;;media
PR;SABAUDIA;municipio;303.0;413.0;9817.0;13.0;16.0;1272.0;24.0;3107.0;;media
PR;SANTA FE;municipio;244.0;308.0;10409.0;15.0;17.0;1147.0;;;;media
PR;SANTA INES;municipio;49.0;64.0;2418.0;;;;;90.0;;media
PR;SANTO INACIO;municipio;44.0;61.0;1788.0;;10.0;605.0;14.0;713.0;;media
PR;SERTANOPOLIS;municipio;157.0;217.0;31977.0;90.0;120.0;22042.0;73.0;10795.0;;media
PR;NORTE NOVO DE MARINGA;microrregiao;2880.0;3820.0;181623.0;602.0;739.0;28872.0;906.0;92576.0;;media
PR;ATALAIA;municipio;35.0;44.0;981.0;;;;133.0;13411.0;;media
PR;DOUTOR CAMARGO;municipio;228.0;265.0;3077.0;37.0;41.0;433.0;;183.0;;media
PR;FLORA(;municipio;138.0;193.0;45478.0;27.0;28.0;2880.0;22.0;4121.0;;media
PR;FLORESTA;municipio;31.0;43.0;2228.0;124.0;148.0;7284.0;;190.0;;media
PR;ITAMBE;municipio;68.0;88.0;8583.0;18.0;24.0;796.0;;55.0;;media
PR;IVATUBA;municipio;;12.0;2095.0;;;60.0;37.0;2387.0;;media
PR;MANDAGUAÇU;municipio;315.0;506.0;15969.0;29.0;34.0;1108.0;161.0;4754.0;;media
PR;MANDAGUARI;municipio;437.0;513.0;15179.0;79.0;99.0;1825.0;135.0;10823.0;;media
PR;MARIALVA;municipio;439.0;609.0;21016.0;109.0;144.0;9198.0;24.0;2871.0;;media
PR;MARINGA;municipio;558.0;765.0;29047.0;50.0;57.0;1614.0;83.0;7875.0;;media
PR;OURIZONA;municipio;176.0;219.0;7312.0;12.0;16.0;500.0;14.0;413.0;;media
PR;PAIÇANDU;municipio;101.0;125.0;2011.0;69.0;80.0;1174.0;;160.0;;media
PR;SÃO CARLOS DO IVA(;municipio;25.0;30.0;1039.0;;;96.0;85.0;16473.0;;media
PR;SÃO JORGE DO IVAI;municipio;260.0;333.0;16455.0;24.0;36.0;1217.0;192.0;27660.0;;media
PR;SARANOI;municipio;39.0;46.0;578.0;15.0;20.0;541.0;;1200.0;;media
PR;UNIFLOR;municipio;23.0;29.0;10575.0;2.0;;140.0;;;;media
PR;NOP TE NOVISSIMO DE PARANAVAI;microrregiao;;4293.0;5280.0;172446.0;830.0;984.0;200.0;1485.0;255406.0;media
PR;ALTO PARANA;municipio;;338.0;430.0;12470.0;22.0;26.0;38.0;43.0;4522.0;media
PR;AMAPORÃ;municipio;;21.0;25.0;2158.0;;;;44.0;2030.0;media
PR;CRUZEIRO DO SUL;municipio;;152.0;207.0;8645.0;60.0;73.0;;;108.0;media
PR;DIAMANTE;municipio;;115.0;142.0;5309.0;92.0;119.0;;;1539.0;media
PR;GUAIRACA;municipio;;202.0;290.0;8693.0;24.0;29.0;47.0;62.0;4735.0;media
PR;INAJA;municipio;;32.0;39.0;1062.0;40.0;51.0;;;120.0;media
PR;ITAUNA DO SUL;municipio;;144.0;161.0;5819.0;28.0;33.0;14.0;14.0;1800.0;media
PR;JARDIM OLINDA;municipio;;;;254.0;13.0;18.0;;;;media
PR;LOANDA;municipio;;306.0;392.0;9167.0;61.0;72.0;23.0;27.0;2632.0;media
PR;MARILENA;municipio;;230.0;269.0;7349.0;11.0;13.0;;;1285.0;media
PR;MIRADOR;municipio;;19.0;20.0;320.0;;;;;222.0;media
PR;NOVA ALIANÇA DO IVA(;municipio;;38.0;52.0;1549.0;;;;;59.0;media
PR;NOVA ESPERANÇA;municipio;;152.0;215.0;9261.0;86.0;93.0;661.0;828.0;192655.0;media
PR;NOVA LONDRINA;municipio;;114.0;132.0;16316.0;38.0;41.0;;;136.0;media
PR;PARAISO;municipio;;43.0;71.0;1903.0;;;;;;media
PR;PARANACITY;municipio;;146.0;178.0;6140.0;27.0;;;;360.0;media
PR;PARANAPOEMA;municipio;;;;216.0;;;;;895.0;media
PR;PARANAVAI;municipio;368.0;453.0;14465.0;84.0;88.0;3416.0;9.0;127.0;;media
PR;PLANAL TINA DO PARANA;municipio;;17.0;21.0;577.0;;;101.0;122.0;14223.0;media
PR;PORTO RICO;municipio;;124.0;136.0;3393.0;;;;;200.0;media
PR;PRESIDENTE CASTELO BRANCO;municipio;94.0;1.0;3234.0;310.0;650.0;;;;;media
PR;QUERENCIA;municipio;;36.0;41.0;782.0;36.0;44.0;;;2229.0;media
PR;SANTA CRUZ OE MONTE CASTELO;municipio;213.0;261.0;9122.0;68.0;209.0;;;;;media
PR;SANTA ISABEL DO IVAI;municipio;;492.0;570.0;12176.0;81.0;98.0;;;750.0;media
PR;SANTO ANTONIO;municipio;0.0;49.0;58.0;2972.0;14.0;20.0;423.0;;;media
PR;SÃO JOÃO DO CAI LIA;municipio;;54.0;67.0;1815.0;17.0;22.0;;;466.0;media
PR;SÃO PEDRO;municipio;;140.0;163.0;6055.0;;;;;4012.0;media
PR;TAMBOARA;municipio;;145.0;169.0;3240.0;;;19.0;21.0;1248.0;media
PR;TERRA RICA;municipio;;502.0;597.0;17984.0;60.0;69.0;104.0;121.0;9790.0;media
PR;NORTE NOVO OE APUCARANA;microrregiao;;5201.0;6554.0;185657.0;2840.0;3317.0;1940.0;2322.0;143637.0;media
PR;APUCARANA;municipio;;504.0;685.0;15867.0;157.0;215.0;81.0;88.0;15494.0;media
PR;BOM SUCESSO;municipio;;185.0;241.0;27344.0;81.0;91.0;34.0;39.0;5358.0;media
PR;BORRAZOPOLI S;municipio;;329.0;404.0;9910.0;212.0;246.0;92.0;110.0;5525.0;media
PR;CALIFORNIA;municipio;;128.0;169.0;2550.0;65.0;74.0;60.0;75.0;3635.0;media
PR;CAMBIRA;municipio;;422.0;598.0;12200.0;130.0;160.0;21.0;32.0;2190.0;media
PR;FAXINAL;municipio;;273.0;343.0;10581.0;56.0;71.0;139.0;169.0;8661.0;media
PR;GRANDES RI OS;municipio;;420.0;481.0;19440.0;65.0;66.0;;;545.0;media
PR;IYAIPORÃ;municipio;;639.0;792.0;9614.0;623.0;724.0;375.0;444.0;23794.0;media
PR;JANDAIA DO SUL;municipio;;298.0;393.0;6892.0;123.0;140.0;33.0;35.0;1417.0;media
PR;JARDIM ALEGRE;municipio;;566.0;681.0;9150.0;134.0;151.0;162.0;185.0;7092.0;media
PR;KALORE;municipio;;250.0;280.0;6344.0;136.0;149.0;13.0;13.0;883.0;media
PR;LUNARDELLI;municipio;;219.0;245.0;10954.0;300.0;329.0;;;605.0;media
PR;MARILANOIA DO SUL;municipio;;196.0;248.0;5758.0;36.0;41.0;135.0;164.0;17190.0;media
PR;MARUMBI;municipio;;167.0;203.0;4977.0;74.0;91.0;;;234.0;media
PR;RIO BOM;municipio;;102.0;150.0;5230.0;31.0;34.0;;;136.0;media
PR;SÃO JOÃO DO IVAI;municipio;;228.0;262.0;7376.0;543.0;648.0;771.0;939.0;49378.0;media
PR;SÃO PEDRO DO IVAI;municipio;;275.0;379.0;21470.0;74.0;87.0;;;1500.0;media
PR;NORTE NOVISSIMO DE UMUARAMA;microrregiao;;11354.0;13376.0;375956.0;2384.0;2642.0;2191.0;2462.0;201748.0;media
PR;ALTONIA;municipio;;1468.0;1685.0;27733.0;327.0;334.0;271.0;283.0;6173.0;media
PR;ALTO PIQUIRI;municipio;;184.0;222.0;7255.0;93.0;110.0;51.0;54.0;8027.0;media
PR;CIANORTE;municipio;;1259.0;1584.0;30861.0;152.0;164.0;85.0;94.0;10446.0;media
PR;CIDADE GAUCHA;municipio;;97.0;110.0;5005.0;;;64.0;106.0;11608.0;media
PR;CRUZEIRO DO OESTE;municipio;;356.0;473.0;19790.0;131.0;146.0;22.0;32.0;2855.0;media
PR;DOURADINA;municipio;;461.0;535.0;20581.0;29.0;34.0;20.0;22.0;1321.0;media
PR;FRANCISCO ALVES;municipio;;156.0;173.0;3239.0;142.0;152.0;193.0;210.0;8291.0;media
PR;GUAPOREMA;municipio;;69.0;76.0;1635.0;;;100.0;112.0;9245.0;media
