_uf;_label;_level;estab_total;inform_forca_total;inform_animal;inform_mecanica;inform_propria;inform_alugada;inform_outra_sem_decl;confianca
SC;INOAIAL;municipio;1864.0;1140.0;801.0;576.0;850.0;200.0;145.0;media
SC;LUIZ ALVES;municipio;890.0;527.0;410.0;224.0;446.0;46.0;126.0;media
SC;MASSARANDUBA;municipio;1542.0;1299.0;988.0;797.0;1096.0;236.0;456.0;media
SC;POMERODE;municipio;1461.0;950.0;802.0;393.0;723.0;233.0;135.0;media
SC;PRESIDENTE NEREU;municipio;501.0;450.0;441.0;139.0;28.0;49.0;;media
SC;RIO DOS CEDROS;municipio;442.0;694.0;579.0;334.0;581.0;137.0;94.0;media
SC;RODEIO;municipio;651.0;459.0;351.0;217.0;407.0;20.0;149.0;media
SC;TIMBO;municipio;759.0;540.0;419.0;270.0;454.0;101.0;99.0;media
SC;VIOAL RAMOS;municipio;1191.0;1136.0;1106.0;485.0;1039.0;127.0;190.0;media
SC;COLONIAL DO ITAJAI;microrregiao;4683.0;3930.0;3666.0;1830.0;3530.0;682.0;595.0;media
SC;DONA EMMA;municipio;571.0;512.0;430.0;167.0;454.0;48.0;42.0;media
SC;(BIRAMA;municipio;2463.0;890.0;1769.0;858.0;1693.0;235.0;290.0;media
SC;PRESIDENTE GETUL(O;municipio;1017.0;939.0;885.0;594.0;850.0;298.0;250.0;media
SC;WITMARSUM;municipio;632.0;589.0;582.0;211.0;533.0;101.0;13.0;media
SC;COLONIAL DO ALTO ITAJAI;microrregiao;16380.0;15019.0;12934.0;10652.0;12473.0;776.0;4923.0;media
SC;AGROLANDIA;municipio;856.0;743.0;651.0;588.0;609.0;74.0;336.0;media
SC;AGRONOMICA;municipio;667.0;643.0;586.0;469.0;578.0;183.0;78.0;media
SC;ATALANTA;municipio;541.0;528.0;501.0;415.0;468.0;;146.0;media
SC;AURORA;municipio;1031.0;943.0;870.0;612.0;820.0;144.0;158.0;media
SC;IMBUIA;municipio;598.0;577.0;556.0;430.0;488.0;24.0;313.0;media
SC;ITUPORANGA;municipio;2337.0;2226.0;1938.0;1741.0;1815.0;314.0;1012.0;media
SC;FLORIANOPOLIS;mesorregiao;4134.0;1943.0;1408.0;1006.0;1539.0;474.0;308.0;media
SC;FLORIANOPOLIS;microrregiao;4134.0;1943.0;1408.0;6.0;1539.0;474.0;308.0;media
SC;BIGUAÇU;municipio;983.0;418.0;291.0;190.0;370.0;35.0;73.0;media
SC;FLORIANOPOLIS;municipio;274.0;124.0;92.0;75.0;81.0;39.0;;media
SC;GAROPABA;municipio;232.0;154.0;138.0;32.0;120.0;26.0;25.0;media
SC;GOVERNADOR CELSO RAMOS;municipio;127.0;31.0;11.0;22.0;30.0;;;media
SC;PALHOÇA;municipio;423.0;193.0;50.0;162.0;102.0;108.0;19.0;media
SC;PAULO LOPES;municipio;300.0;191.0;168.0;52.0;145.0;34.0;34.0;media
SC;PORTO BELO;municipio;163.0;43.0;26.0;20.0;36.0;;10.0;media
SC;SANTO AMARO DA IMPERATRIZ;municipio;627.0;221.0;175.0;139.0;173.0;73.0;33.0;media
SC;SÃO JOSE;municipio;471.0;180.0;127.0;87.0;143.0;24.0;33.0;media
SC;TIJUCAS;municipio;534.0;388.0;330.0;227.0;339.0;122.0;67.0;media
SC;SUL CATARINENSE;mesorregiao;41575.0;33459.0;28854.0;15786.0;26481.0;7552.0;1562.0;media
SC;COLONIAL SERRANA CATARINENSE;microrregiao;9204.0;6779.0;5233.0;3298.0;5281.0;893.0;479.0;media
SC;AGUAS MORNAS;municipio;780.0;466.0;223.0;283.0;290.0;72.0;119.0;media
SC;ALFREDO WAGNER;municipio;703.0;1443.0;896.0;922.0;979.0;123.0;569.0;media
SC;ANGELINA;municipio;983.0;501.0;382.0;208.0;434.0;58.0;56.0;media
SC;ANITAPOLIS;municipio;802.0;388.0;317.0;150.0;340.0;23.0;52.0;media
SC;ANTONIO CARLOS;municipio;846.0;603.0;455.0;282.0;507.0;111.0;57.0;media
SC;CANELINHA;municipio;293.0;283.0;233.0;125.0;240.0;86.0;13.0;media
SC;LEOBERTO LEAL;municipio;933.0;812.0;714.0;375.0;609.0;58.0;282.0;media
SC;MAJOR GERCI NO;municipio;558.0;476.0;439.0;173.0;379.0;24.0;105.0;media
SC;NOVA TRENTO;municipio;796.0;653.0;634.0;136.0;571.0;101.0;24.0;media
SC;RANCHO QUEIMADO;municipio;351.0;268.0;133.0;241.0;196.0;125.0;61.0;media
SC;SÃO BONIFACIO;municipio;718.0;483.0;423.0;263.0;370.0;89.0;104.0;media
SC;SÃO JOÃO BATISTA;municipio;441.0;403.0;384.0;140.0;363.0;23.0;37.0;media
SC;LITORAL DE LAGUNA;microrregiao;3745.0;2235.0;2057.0;407.0;1441.0;273.0;735.0;media
SC;IMARUI;municipio;2321.0;1370.0;1316.0;170.0;993.0;102.0;425.0;media
SC;IMBITUBA;municipio;616.0;419.0;334.0;144.0;189.0;100.0;180.0;media
SC;LAGUNA;municipio;808.0;446.0;407.0;93.0;259.0;71.0;130.0;media
SC;CARBON I FERA;microrregiao;15105.0;12172.0;1181.0;5354.0;10117.0;2208.0;;media
SC;ARMAZEM;municipio;994.0;801.0;800.0;72.0;746.0;33.0;47.0;media
SC;BRAÇO DO NORTE;municipio;952.0;831.0;793.0;303.0;703.0;174.0;89.0;media
SC;CRI CIUMA;municipio;1544.0;1351.0;1174.0;1192.0;1068.0;809.0;314.0;media
SC;GRÃO PARA;municipio;736.0;630.0;614.0;330.0;595.0;97.0;100.0;media
SC;GRAVATAL;municipio;1261.0;462.0;405.0;93.0;363.0;72.0;74.0;media
SC;LAURO MULLER;municipio;652.0;443.0;432.0;115.0;397.0;55.0;59.0;media
SC;MORRO DA FUMAÇA;municipio;396.0;339.0;307.0;201.0;275.0;100.0;75.0;media
SC;ORLEANS;municipio;1872.0;1554.0;1515.0;652.0;11113.0;153.0;267.0;media
SC;PEDRAS GRANDES;municipio;705.0;629.0;604.0;222.0;529.0;134.0;117.0;media
SC;RIO FORTUNA;municipio;685.0;619.0;579.0;217.0;543.0;162.0;32.0;media
SC;SANTA ROSA DE LIMA;municipio;254.0;228.0;220.0;;219.0;30.0;23.0;media
SC;ARARANGUA;municipio;;1386.0;;929.0;760.0;912.0;380.0;media
SC;IÇARA;municipio;;1553.0;;1433.0;1268.0;1306.0;924.0;media
SC;JAGUARUNA;municipio;;1345.0;;647.0;582.0;644.0;325.0;media
SC;MARACAJA;municipio;;319.0;;269.0;140.0;277.0;57.0;media
SC;SÃO JOÃO;municipio;;1231.0;;943.0;449.0;642.0;203.0;media
SC;SOMBRIO;municipio;;1594.0;;1413.0;215.0;1189.0;72.0;media
SC;COLONIAL DO SUL CATARINENSE;microrregiao;;6093.0;;4749.0;3313.0;4472.0;1461.0;media
SC;JACINTO MACHADO;municipio;;1227.0;;75.0;482.0;880.0;243.0;media
SC;MELE IRO;municipio;;1191.0;;970.0;978.0;896.0;394.0;media
SC;NOVA VENEZA;municipio;;853.0;;600.0;606.0;630.0;276.0;media
SC;PRAIA GRANDE;municipio;;757.0;;627.0;171.0;520.0;150.0;media
SC;TIMBE;municipio;;676.0;;570.0;143.0;531.0;71.0;media
SC;TURVO;municipio;;1389.0;;907.0;933.0;1015.0;327.0;media
SC;OESTE CATARINENSE;mesorregiao;;141896.0;;109158.0;42322.0;98159.0;23230.0;media
SC;CAMPOS DE LAGES;microrregiao;;9253.0;;3196.0;4264.0;3279.0;2462.0;media
SC;BOM JARDIM DA SERRA;municipio;;490.0;;235.0;160.0;227.0;33.0;media
SC;BOM RETIRO;municipio;;803.0;;441.0;370.0;443.0;140.0;media
SC;CORREIA PINTO;municipio;;819.0;;59.0;472.0;98.0;370.0;media
SC;LAGES;municipio;;3210.0;;560.0;325.0;762.0;879.0;media
SC;OTACILIO COSTA;municipio;;707.0;;124.0;507.0;183.0;402.0;media
SC;SÃO JOAQUIM;municipio;;1749.0;;836.0;760.0;836.0;332.0;media
SC;URUBICI;municipio;;1475.0;;941.0;670.0;730.0;306.0;media
SC;CAMPOS OE CURITIBANOS;microrregiao;;14082.0;;5930.0;4542.0;5540.0;2294.0;media
SC;ANITA GARIBALDI;municipio;;2456.0;;1302.0;500.0;983.0;365.0;media
SC;CAMPO BELO DO SUL;municipio;;2185.0;;775.0;361.0;564.0;291.0;media
SC;CAMPOS NOVOS;municipio;;3876.0;;2074.0;1669.0;2106.0;892.0;media
SC;CURITIBANOS;municipio;;1251.0;;254.0;677.0;545.0;212.0;media
SC;LEBON REGIS;municipio;;889.0;;147.0;160.0;198.0;69.0;media
SC;PONTE ALTA;municipio;;494.0;;35.0;235.0;102.0;157.0;media
SC;SANTA CECILIA;municipio;;576.0;;122.0;149.0;182.0;40.0;media
SC;SÃO JOSE DO CERRITO;municipio;;2355.0;;1221.0;791.0;860.0;268.0;media
SC;COLONIAL DO RIO DO PEIXE;microrregiao;28764.0;26437.0;24841.0;7421.0;22676.0;3595.0;3652.0;media
SC;AGUA DOCE;municipio;;737.0;;506.0;273.0;553.0;47.0;media
SC;ARROIO TRINTA;municipio;;414.0;;380.0;81.0;337.0;93.0;media
SC;CAÇADOR;municipio;;1247.0;;871.0;504.0;958.0;95.0;media
SC;CAPINZAL;municipio;;632.0;;414.0;361.0;348.0;274.0;media
SC;CATANDUVAS;municipio;;362.0;;237.0;148.0;232.0;23.0;media
SC;CONCORDIA;municipio;;5901.0;;5439.0;1336.0;4829.0;716.0;media
SC;ERVAL VELHO;municipio;;532.0;;432.0;178.0;381.0;105.0;media
SC;FRAIBURGO;municipio;;586.0;;331.0;261.0;348.0;77.0;media
SC;HERVAL;municipio;;783.0;;688.0;102.0;552.0;42.0;media
SC;IBICARE;municipio;;618.0;;571.0;112.0;498.0;85.0;media
SC;(PIRA;municipio;;861.0;;838.0;44.0;721.0;40.0;media
SC;IPUMIRIM;municipio;1225.0;1098.0;1068.0;887.0;249.0;151.0;;media
SC;IRANI;municipio;;708.0;;583.0;142.0;545.0;81.0;media
SC;.JABORA;mesorregiao;;627.0;;603.0;191.0;536.0;92.0;media
SC;JOAÇABA;mesorregiao;;952.0;;836.0;272.0;821.0;102.0;media
SC;LACERDOPOLI S;mesorregiao;;262.0;;244.0;118.0;230.0;58.0;media
SC;OURO;mesorregiao;;801.0;;729.0;200.0;693.0;68.0;media
SC;PERITIBA;mesorregiao;;434.0;;425.0;91.0;389.0;33.0;media
SC;PINHEIRO PRETO;mesorregiao;;202.0;;170.0;124.0;173.0;34.0;media
SC;PIRATUBA;mesorregiao;;790.0;;758.0;122.0;669.0;90.0;media
SC;PONTE SERRADA;mesorregiao;;671.0;;436.0;215.0;457.0;108.0;media
SC;PRESIDENTE CASTELO BRANCO;mesorregiao;;249.0;;248.0;123.0;216.0;123.0;media
SC;RIO DAS ANTAS;mesorregiao;;695.0;;553.0;269.0;555.0;120.0;media
SC;SAL TO VELOSO;mesorregiao;;228.0;;218.0;29.0;204.0;15.0;media
SC;SEARA;mesorregiao;;2300.0;;2113.0;228.0;1752.0;177.0;media
SC;TANGARA;mesorregiao;;1681.0;;1494.0;432.0;1401.0;153.0;media
SC;TREZE TI LIAS;mesorregiao;;512.0;;390.0;266.0;403.0;98.0;media
SC;VIDEIRA;mesorregiao;;1581.0;;1239.0;610.0;1258.0;181.0;media
SC;XAVANTINA;mesorregiao;;958.0;;857.0;113.0;728.0;66.0;media
SC;COLONIAL DO OESTE CATARINENSE;mesorregiao;72421.0;66696.0;63692.0;19192.0;55478.0;2153.0;11444.0;media
SC;ABELARDO LUZ;mesorregiao;;2238.0;;262.0;962.0;1250.0;440.0;media
SC;AGUAS DE CHAPECO;mesorregiao;;1041.0;;998.0;324.0;831.0;216.0;media
SC;ANCHIETA;mesorregiao;;1436.0;;1324.0;168.0;1043.0;200.0;media
SC;CAIBI;mesorregiao;;971.0;;949.0;240.0;822.0;99.0;media
SC;CAMPO ERE;mesorregiao;;4280.0;;3645.0;1350.0;2883.0;1304.0;media
SC;CAXAMBU DO SUL;mesorregiao;;1356.0;;1257.0;446.0;1015.0;287.0;media
SC;CHAPECO;mesorregiao;;4184.0;;35217.0;1226.0;3105.0;537.0;media
SC;CORONEL FREITAS;mesorregiao;;2993.0;;2803.0;625.0;2291.0;572.0;media
SC;CUNHA PORÃ;mesorregiao;;2592.0;;2356.0;556.0;2142.0;347.0;media
SC;DESCANSO;mesorregiao;;2632.0;;2471.0;843.0;2207.0;338.0;media
SC;OIONISIO CERQUEIRA;mesorregiao;;1831.0;;1663.0;273.0;1508.0;89.0;media
SC;FACHINAL DOS GUEDES;mesorregiao;;548.0;;424.0;286.0;471.0;125.0;media
SC;GALVÃO;mesorregiao;;1236.0;;1159.0;421.0;881.0;149.0;media
SC;GUARAC IABA;mesorregiao;;855.0;;1754.0;509.0;1584.0;300.0;media
SC;GUARU JA;mesorregiao;;608.0;;564.0;196.0;503.0;151.0;media
SC;I TAP I RANGA;mesorregiao;;3496.0;;3361.0;707.0;3013.0;376.0;media
SC;MARAVILHA;mesorregiao;;2928.0;;2723.0;993.0;2430.0;829.0;media
SC;MODELO;mesorregiao;;2737.0;;2472.0;490.0;2008.0;242.0;media
SC;MONDAI;mesorregiao;;3597.0;;3415.0;798.0;2955.0;648.0;media
SC;NOVA ERECHIM;mesorregiao;;437.0;;402.0;195.0;364.0;95.0;media
SC;PALMA SOLA;mesorregiao;;853.0;;745.0;234.0;613.0;188.0;media
SC;PALMITOS;mesorregiao;;2444.0;;2285.0;1083.0;2029.0;809.0;media
SC;PINHALZINHO;mesorregiao;;863.0;;805.0;288.0;773.0;116.0;media
SC;QUILOMBO;mesorregiao;;3689.0;;3032.0;679.0;2568.0;461.0;media
SC;ROMELANDIA;mesorregiao;;1885.0;;1649.0;203.0;1316.0;167.0;media
SC;SÃO CARLOS;mesorregiao;;1510.0;;1468.0;367.0;1384.0;230.0;media
SC;SÃO DOMINGOS;mesorregiao;;2328.0;;1451.0;663.0;373.0;132.0;media
SC;SÃO .JOSE DO CEDRO;mesorregiao;;2469.0;;2331.0;733.0;2055.0;592.0;media
SC;SÃO LOURENÇO DO OESTE;mesorregiao;3225.0;2974.0;2953.0;572.0;2481.0;451.0;483.0;media
SC;SÃO MIGUEL O' OESTE;mesorregiao;;3529.0;;3294.0;708.0;2887.0;528.0;media
SC;SAUDADES;mesorregiao;;1438.0;;1381.0;316.0;1278.0;164.0;media
SC;VARGEÂO;mesorregiao;;288.0;;215.0;182.0;183.0;150.0;media
SC;XANXERE;mesorregiao;;2004.0;;1260.0;791.0;1194.0;383.0;media
SC;XAXIM;mesorregiao;;2900.0;;2294.0;765.0;2038.0;438.0;media
SC;PLANALTO DE CANOINHAS;mesorregiao;;17376.0;;11499.0;6903.0;11186.0;2726.0;media
SC;CAMPO ALEGRE;mesorregiao;;880.0;;764.0;278.0;636.0;162.0;media
SC;CANOINHAS;mesorregiao;;2395.0;;1705.0;1240.0;871.0;387.0;media
SC;IRINEOPOLIS;mesorregiao;;919.0;;675.0;565.0;744.0;258.0;media
SC;ITAIOPOLIS;mesorregiao;;3702.0;;2669.0;1193.0;2329.0;443.0;media
SC;MAFRA;mesorregiao;;2347.0;;1617.0;981.0;1539.0;359.0;media
SC;MAJOR VIEIRA;mesorregiao;;1450.0;;24.0;694.0;943.0;212.0;media
SE;TOTAIS;total;115271.0;26411.0;13643.0;19193.0;6829.0;16282.0;5055.0;alta
SE;SERGIPANA;mesorregiao;103315.0;25210.0;13522.0;18063.0;6492.0;15534.0;4886.0;alta
SE;SERTÃO SERGIPANO DO SÃO FRANCISCO;microrregiao;12159.0;7336.0;6744.0;3175.0;2827.0;3853.0;1280.0;alta
SE;CANINDE DE SÃO FRANCISCO;municipio;547.0;287.0;269.0;40.0;188.0;78.0;37.0;alta
SE;GARARU;municipio;2580.0;1114.0;1038.0;256.0;305.0;734.0;138.0;alta
SE;MONTE ALEGRE DE SERGIPE;municipio;795.0;482.0;399.0;282.0;222.0;272.0;35.0;alta
SE;NOSSA SENHORA DA GLORIA;municipio;2759.0;2076.0;1743.0;1353.0;528.0;1384.0;311.0;alta
SE;POÇO REDONDO;municipio;2122.0;954.0;936.0;121.0;624.0;217.0;177.0;alta
SE;PORTO DA FOLHA;municipio;3356.0;2423.0;2359.0;1123.0;960.0;1168.0;582.0;alta
SE;PRO PR IA;microrregiao;9434.0;3131.0;402.0;2993.0;159.0;2083.0;944.0;alta
SE;AMPARO DE SÃO FRANCISCO;municipio;357.0;17.0;;15.0;;13.0;;alta
SE;BREJO GRANDE;municipio;1660.0;868.0;43.0;835.0;25.0;;848.0;alta
SE;CANHOBA;municipio;1136.0;148.0;30.0;144.0;;142.0;;alta
SE;ILHA DAS FLORES;municipio;728.0;439.0;;436.0;;429.0;;alta
SE;NEOPOLIS;municipio;1211.0;491.0;;490.0;21.0;465.0;15.0;alta
SE;NOSSA SENHORA DE LOURDES;municipio;502.0;291.0;267.0;204.0;55.0;223.0;16.0;alta
SE;PACATUBA;municipio;2085.0;250.0;27.0;244.0;16.0;186.0;54.0;alta
SE;PROPRIA;municipio;1519.0;573.0;25.0;571.0;23.0;567.0;;alta
SE;TELHA;municipio;236.0;54.0;;54.0;;51.0;;alta
SE;NOSSA SENHORA DAS DORES;microrregiao;23649.0;5251.0;3186.0;4206.0;1014.0;3687.0;813.0;alta
SE;AQUIDABÃ;municipio;3986.0;901.0;684.0;755.0;103.0;765.0;43.0;alta
SE;CARIRA;municipio;1895.0;426.0;240.0;312.0;154.0;296.0;15.0;alta
SE;CEDRO OE SÃO .JOÃO;municipio;625.0;74.0;;71.0;;38.0;36.0;alta
SE;CUMBE;municipio;691.0;72.0;48.0;59.0;16.0;49.0;10.0;alta
SE;FEIRA NOVA;municipio;448.0;214.0;100.0;190.0;37.0;83.0;116.0;alta
SE;FREI PAULO;municipio;1419.0;179.0;15.0;174.0;30.0;147.0;14.0;alta
SE;GRACHO CARDOSO;municipio;1541.0;342.0;268.0;192.0;84.0;198.0;82.0;alta
SE;ITABI;municipio;629.0;253.0;212.0;177.0;61.0;195.0;14.0;alta
SE;.JAPOATÃ;municipio;1398.0;258.0;72.0;213.0;69.0;188.0;27.0;alta
SE;MALHADA DOS;municipio;675.0;;;;;;;alta
SE;MURIBECA;municipio;778.0;37.0;20.0;25.0;11.0;20.0;10.0;alta
SE;NOSSA SENHORA APARECIDA;municipio;2553.0;1345.0;997.0;1092.0;232.0;1047.0;116.0;alta
SE;NOSSA SENHORA DAS DORES;municipio;2211.0;193.0;125.0;130.0;68.0;93.0;46.0;alta
SE;PEDRA MOLE;municipio;379.0;64.0;11.0;61.0;;28.0;32.0;alta
SE;PINHÃO;municipio;894.0;92.0;;90.0;16.0;31.0;46.0;alta
SE;RIBEIROPOLIS;municipio;2711.0;480.0;267.0;419.0;75.0;404.0;16.0;alta
SE;SÃO FRANCISCO;municipio;265.0;23.0;;21.0;;15.0;4.0;alta
SE;SÃO MIGUEL;municipio;551.0;291.0;108.0;220.0;34.0;86.0;183.0;alta
SE;CAPELA;municipio;1692.0;141.0;85.0;85.0;80.0;45.0;26.0;alta
SE;CARMOPOLIS;municipio;431.0;13.0;;12.0;;;;alta
SE;DIVINA PASTORA;municipio;115.0;25.0;11.0;18.0;19.0;;7.0;alta
SE;GENERAL MAVNARD;municipio;279.0;;;;;;;alta
SE;JAPARATUBA;municipio;1162.0;152.0;10.0;147.0;38.0;122.0;;alta
SE;LARANJEIRAS;municipio;521.0;20.0;;19.0;17.0;;;alta
SE;MARUIM;municipio;230.0;25.0;16.0;15.0;17.0;;;alta
SE;PIRAMBU;municipio;432.0;27.0;;24.0;10.0;16.0;2.0;alta
SE;RIACHUELO;municipio;143.0;14.0;10.0;;12.0;;;alta
SE;ROSARIO;municipio;258.0;18.0;14.0;13.0;13.0;;;alta
SE;SANTA ROSA OE LIMA;municipio;479.0;;;;;;;alta
SE;SANTO AMARO DAS BROTAS;municipio;916.0;23.0;15.0;13.0;18.0;;;alta
SE;SIRIRI;municipio;623.0;67.0;38.0;54.0;19.0;52.0;;alta
SE;AGRESTE DE ITABAIANA;microrregiao;683.0;;411.0;413.0;211.0;383.0;151.0;alta
SE;AREIA BRANCA;municipio;106.0;;91.0;59.0;45.0;52.0;15.0;alta
SE;CAMPO DO BRITO;municipio;64.0;;50.0;15.0;31.0;22.0;21.0;alta
SE;ITABAIANA;municipio;283.0;;102.0;231.0;68.0;210.0;18.0;alta
SE;MACAMBIRA;municipio;24.0;;17.0;;10.0;;11.0;alta
SE;MALHADOR;municipio;129.0;;110.0;58.0;33.0;60.0;47.0;alta
SE;MOitA BONITA;municipio;66.0;;38.0;34.0;23.0;27.0;32.0;alta
SE;SÃO DOMINGOS;municipio;11.0;;;;;;;alta
SE;AGRESTE DE LAGARTO;microrregiao;5512.0;;1063.0;5099.0;996.0;3586.0;1361.0;alta
SE;ARAUA;municipio;457.0;;15.0;450.0;94.0;110.0;276.0;alta
SE;BOQUIM;municipio;585.0;;49.0;562.0;103.0;439.0;103.0;alta
SE;ITABAIANINHA;municipio;752.0;;38.0;736.0;104.0;64.0;618.0;alta
SE;LAGARTO;municipio;1726.0;;96.0;1707.0;153.0;1555.0;80.0;alta
SE;PEDRINHAS;municipio;152.0;;34.0;125.0;44.0;91.0;21.0;alta
SE;RIACHÃO DO DANTAS;municipio;373.0;;65.0;323.0;82.0;253.0;86.0;alta
SE;SALGADO;municipio;482.0;;84.0;443.0;142.0;350.0;72.0;alta
SE;SIMÃO DIAS;municipio;985.0;;682.0;753.0;274.0;724.0;105.0;alta
SE;SERTÃO DO RIO REAL;microrregiao;2762.0;;1498.0;1760.0;1027.0;1674.0;273.0;alta
SE;CRISTINAPOLIS;municipio;184.0;;14.0;175.0;38.0;110.0;55.0;alta
SE;POÇO VERDE;municipio;950.0;;1053.0;1321.0;631.0;1366.0;114.0;alta
SE;TOBIAS BARRETO;municipio;433.0;;389.0;101.0;317.0;53.0;81.0;alta
SE;TOMAR DO GERU;municipio;195.0;;42.0;163.0;41.0;145.0;23.0;alta
SE;ARACAJU;mesorregiao;1201.0;;121.0;1130.0;337.0;748.0;169.0;alta
SE;LITORAL SUL SERGIPANO;microrregiao;201.0;;121.0;1130.0;337.0;748.0;169.0;alta
SE;A-RACAJU;municipio;26.0;;;25.0;10.0;15.0;;alta
SE;BARRA DOS COQUEIROS;municipio;67.0;;;65.0;19.0;45.0;;alta
SE;ESTANCIA;municipio;318.0;;17.0;309.0;58.0;211.0;59.0;alta
SE;INDIAROBA;municipio;86.0;;;83.0;21.0;56.0;11.0;alta
SE;I T APORANGA D' AJUDA;municipio;127.0;;26.0;107.0;54.0;69.0;10.0;alta
SE;NOSSA SENHORA DO SOCORRO;municipio;19.0;;;13.0;13.0;;;alta
SE;SANTA LUZIA DO ITANHY;municipio;154.0;;27.0;140.0;35.0;113.0;14.0;alta
SE;SÃO CRISTOVÃO;municipio;60.0;;14.0;53.0;37.0;21.0;;alta
SE;UMBAUBA;municipio;344.0;;16.0;335.0;90.0;215.0;60.0;alta
SP;TOTAIS;total;282070.0;217026.0;125418.0;159167.0;161736.0;38468.0;56024.0;media
SP;ALTA E MEDIA ARARAOUARENSE;mesorregiao;;40182.0;31305.0;23793.0;34202.0;3842.0;9792.0;media
SP;Al TA ARARAOUARENSE FERNANDOPOL IS;microrregiao;16677.0;14518.0;13070.0;6011.0;12513.0;1091.0;3472.0;media
SP;APARECIDA O'OESTE;municipio;506.0;461.0;451.0;141.0;403.0;25.0;106.0;media
SP;DOLCINOPOLIS;municipio;268.0;242.0;216.0;151.0;187.0;;134.0;media
SP;ESTRELA O' OESTE;municipio;749.0;644.0;564.0;238.0;562.0;15.0;121.0;media
SP;FERNANOOPOLI S;municipio;1236.0;1031.0;882.0;402.0;906.0;64.0;188.0;media
SP;GUARANI O' OESTE;municipio;186.0;423.0;345.0;265.0;339.0;;170.0;media
SP;INOIAPORÃ;municipio;347.0;255.0;88.0;230.0;162.0;60.0;79.0;media
SP;JALES;municipio;719.0;578.0;748.0;1403.0;159.0;504.0;;media
SP;MACEDONIA;municipio;547.0;497.0;403.0;266.0;410.0;47.0;141.0;media
SP;MARINOPOLIS;municipio;254.0;224.0;214.0;78.0;205.0;44.0;17.0;media
SP;MERIDIANO;municipio;390.0;370.0;346.0;128.0;;;;media
SP;MIRA ESTRELA;municipio;322.0;289.0;218.0;200.0;233.0;37.0;91.0;media
SP;PALMEIRA D'OESTE;municipio;1465.0;189.0;1145.0;341.0;1037.0;86.0;236.0;media
SP;PARANAPUÃ;municipio;549.0;491.0;433.0;310.0;399.0;16.0;202.0;media
SP;PEDRANOPOLIS;municipio;472.0;410.0;330.0;186.0;361.0;14.0;72.0;media
SP;POPULINA;municipio;307.0;259.0;186.0;162.0;241.0;24.0;29.0;media
SP;RUBINEIA;municipio;264.0;250.0;230.0;115.0;225.0;10.0;;media
SP;SANTA ALBERTINA;municipio;820.0;677.0;604.0;356.0;508.0;102.0;306.0;media
SP;SANTA CLARA D' OESTE;municipio;331.0;309.0;295.0;148.0;298.0;32.0;76.0;media
SP;SANTA FE DO SUL;municipio;712.0;606.0;570.0;184.0;559.0;24.0;110.0;media
SP;SANTANA DA PONTE PENSA;municipio;468.0;357.0;341.0;87.0;323.0;38.0;;media
SP;SANTA RITA D'OESTE;municipio;568.0;526.0;497.0;182.0;479.0;38.0;105.0;media
SP;SÃO FRANCISCO;municipio;607.0;520.0;487.0;177.0;429.0;51.0;144.0;media
SP;SÃO .JOÃO DAS DUAS PONTES;municipio;289.0;266.0;241.0;95.0;215.0;17.0;62.0;media
SP;TRES FRONTEIRAS;municipio;998.0;933.0;900.0;209.0;889.0;35.0;86.0;media
SP;TURMALINA;municipio;325.0;307.0;295.0;119.0;286.0;44.0;37.0;media
SP;URANIA;municipio;1394.0;1263.0;211.0;493.0;1120.0;74.0;292.0;media
SP;ALTA ARARAOUARENSE DE VOTUPORANGA;microrregiao;4999.0;4183.0;3562.0;1995.0;3692.0;341.0;917.0;media
SP;ALVARES FLORENCE;municipio;915.0;841.0;748.0;365.0;757.0;28.0;183.0;media
SP;AMERICD DE CAMPOS;municipio;585.0;470.0;433.0;207.0;423.0;90.0;46.0;media
SP;CARDOSO;municipio;593.0;450.0;283.0;324.0;361.0;28.0;158.0;media
SP;COSMORAMA;municipio;951.0;770.0;665.0;374.0;693.0;53.0;173.0;media
SP;PONTES GESTAL;municipio;240.0;194.0;166.0;120.0;175.0;74.0;53.0;media
SP;VALENTIM GENTIL;municipio;409.0;333.0;303.0;91.0;297.0;16.0;51.0;media
SP;VOTUPORANGA;municipio;1306.0;1125.0;964.0;514.0;986.0;52.0;253.0;media
SP;DIVISOR TURVO-GRANDE;microrregiao;2250.0;1928.0;486.0;836.0;1513.0;175.0;579.0;media
SP;Al TAIR;municipio;151.0;126.0;48.0;109.0;113.0;;38.0;media
SP;GUARACI;municipio;252.0;205.0;22.0;202.0;144.0;;;media
SP;ICEM;municipio;91.0;74.0;10.0;70.0;55.0;13.0;;media
SP;OLIMPIA;municipio;894.0;804.0;229.0;784.0;643.0;41.0;199.0;media
SP;ORlNOIUVA;municipio;196.0;152.0;;;;;;media
SP;PAULO DE FARIA;municipio;30.0;284.0;94.0;256.0;233.0;38.0;90.0;media
SP;RIOLANDIA;municipio;352.0;283.0;44.0;274.0;210.0;40.0;87.0;media
SP;MEDI O SÃO JOSE DOS DOURADOS;microrregiao;163.0;2466.0;1962.0;1507.0;1944.0;220.0;751.0;media
SP;AURIFLAMA;municipio;672.0;539.0;229.0;469.0;19.0;97.0;;media
SP;FLOREAL;municipio;297.0;204.0;173.0;148.0;182.0;20.0;47.0;media
SP;GASTÃO VIDIGAL;municipio;258.0;209.0;176.0;154.0;190.0;;76.0;media
