_uf;_label;_level;estab_total;num_pessoas_total;estab_menos_5;num_pessoas_menos_5;estab_5_a_10;num_pessoas_5_a_10;confianca
MG;SANTA RITA DE CALDAS;municipio;410.0;4756.0;1126.0;;2396.0;235.0;media
MG;PLANALTO MINEIRO;microrregiao;29016.0;103224.0;23418.0;;44577.0;3963.0;media
MG;ALBERTINA;municipio;287.0;80.0;201.0;;375.0;73.0;media
MG;BOM REPOUSO;municipio;1395.0;2811.0;1294.0;;2135.0;92.0;media
MG;BORDA DA MATA;municipio;1375.0;3829.0;1191.0;;2192.0;145.0;media
MG;CACHOEIRA DE MINAS;municipio;875.0;3251.0;707.0;;1482.0;138.0;media
MG;CAMBUOU IRA;municipio;409.0;1891.0;283.0;;627.0;93.0;media
MG;CAMPANHA;municipio;501.0;2457.0;347.0;;751.0;104.0;media
MG;CAREAÇU;municipio;285.0;1770.0;159.0;;324.0;77.0;media
MG;CARMO DA CACHOEIRA;municipio;338.0;3372.0;159.0;;376.0;70.0;media
MG;CARMO DE MI NAS;municipio;363.0;1896.0;263.0;;505.0;53.0;media
MG;CARVALHOPOLIS;municipio;357.0;946.0;318.0;;653.0;33.0;media
MG;CAXAMBU;municipio;142.0;649.0;97.0;;206.0;33.0;media
MG;CONCE;municipio;387.0;941.0;343.0;;573.0;35.0;media
MG;CONCEIÇÃO DO RIO VERDE;municipio;357.0;1835.0;256.0;;541.0;50.0;media
MG;CONCEIÇÃO DOS OUROS;municipio;960.0;2401.0;883.0;;1411.0;61.0;media
MG;CONGONHAL;municipio;750.0;2076.0;645.0;;1216.0;79.0;media
MG;CORDISLANDIA;municipio;169.0;1040.0;112.0;;219.0;24.0;media
MG;ESPIRITO SANTO DO DOURADO;municipio;867.0;1563.0;811.0;;1215.0;53.0;media
MG;ESTIVA;municipio;2286.0;5162.0;2051.0;;3592.0;213.0;media
MG;HELIODORA;municipio;379.0;1965.0;263.0;;558.0;81.0;media
MG;NCONFI DENTES;municipio;687.0;1926.0;603.0;;1144.0;65.0;media
MG;JACU TINGA;municipio;787.0;4140.0;504.0;;1140.0;190.0;media
MG;JESUANIA;municipio;357.0;1343.0;277.0;;610.0;56.0;media
MG;LAMBARI;municipio;845.0;2123.0;738.0;;1397.0;97.0;media
MG;MONSENHOR PAULO;municipio;363.0;1438.0;285.0;;625.0;54.0;media
MG;MONTE SIÃO;municipio;1206.0;3874.0;992.0;;2074.0;163.0;media
MG;NATERCIA;municipio;569.0;2197.0;435.0;;841.0;98.0;media
MG;TOTAL;total;;;;;;;media
MG;CENSO AGROPECUARIO MINAS GERAIS;municipio;;;;;;;media
MG;CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS;mesorregiao;;;;;;;media
MG;CENTRO-LESTE MINEIRO;mesorregiao;;44895.0;101812.0;15517.0;98549.0;;media
MG;CALCARIOS DE SETE LAGOAS;microrregiao;;4258.0;10186.0;2002.0;12916.0;;media
MG;ARAÇAI;municipio;;40.0;87.0;20.0;142.0;;media
MG;BALDIM;municipio;;304.0;642.0;161.0;1058.0;;media
MG;CACHOEIRA DA PRATA;municipio;;28.0;72.0;;36.0;;media
MG;CAET ANOPO LI S;municipio;;66.0;150.0;23.0;142.0;;media
MG;CORDI SBURGO;municipio;;360.0;893.0;189.0;1218.0;;media
MG;FORTUNA DE MINAS;municipio;;70.0;193.0;65.0;430.0;;media
MG;FUNILANOIA;municipio;;155.0;334.0;28.0;182.0;;media
MG;INHAUMA;municipio;;125.0;315.0;72.0;456.0;;media
MG;JABOTICATUBAS;municipio;;610.0;1509.0;434.0;2848.0;;media
MG;JEQUITIBA;municipio;;502.0;1064.0;123.0;777.0;;media
MG;MARAVILHAS;municipio;;161.0;372.0;57.0;379.0;;media
MG;PAPAGAIOS;municipio;;114.0;291.0;90.0;629.0;;media
MG;PARAOPEBA;municipio;;153.0;341.0;79.0;523.0;;media
MG;PEQUI;municipio;;108.0;277.0;79.0;509.0;;media
MG;SANTANA DE PIRAPAMA;municipio;;;;;;;media
MG;SANTANA DO RIACHO;municipio;;286.0;692.0;64.0;409.0;;media
MG;SETE LAGOAS;municipio;;294.0;685.0;102.0;642.0;;media
MG;SIDERURGICA;microrregiao;;5843.0;14451.0;3314.0;21573.0;;media
MG;ANTONIO DIAS;municipio;623.0;3004.0;386.0;1078.0;223.0;;media
MG;BARÃO DE COCAIS;municipio;;256.0;588.0;92.0;591.0;;media
MG;BELA VISTA DE MINAS;municipio;;52.0;110.0;14.0;83.0;;media
MG;BOM JESUS DO AMPARO;municipio;;226.0;541.0;112.0;726.0;;media
MG;CONCEIÇÃO DO MATO DENTRO;municipio;;411.0;1205.0;416.0;2775.0;;media
MG;CONGONHAS DO NOR:TE;municipio;;106.0;327.0;143.0;959.0;;media
MG;CORONEL FABRICIANO;municipio;;141.0;368.0;89.0;574.0;;media
MG;DIONISIO;municipio;;102.0;268.0;130.0;884.0;;media
MG;FERROS;municipio;;443.0;132.0;278.0;1795.0;;media
MG;IPATINGA;municipio;;70.0;184.0;38.0;240.0;;media
MG;ITABIRA;municipio;;584.0;401.0;206.0;1285.0;;media
MG;ITAMBE DO MATO DENTRO;municipio;;146.0;410.0;163.0;1081.0;;media
MG;JAGUARAÇU;municipio;;37.0;96.0;46.0;311.0;;media
MG;JOÃO MONLEVADE;municipio;;35.0;102.0;25.0;163.0;;media
MG;MARLIERIA;municipio;;156.0;407.0;66.0;403.0;;media
MG;MORRO. DO PILAR;municipio;;126.0;243.0;28.0;188.0;;media
MG;NOVA ERA;municipio;;157.0;360.0;55.0;354.0;;media
MG;PASSABEM;municipio;;49.0;145.0;45.0;298.0;;media
MG;RIO PIRACICABA;municipio;;274.0;629.0;100.0;630.0;;media
MG;SANTA BARBARA;municipio;;382.0;842.0;122.0;790.0;;media
MG;SANTA MARIA DE ITABIRA;municipio;;380.0;1015.0;201.0;1318.0;;media
MG;SANTO ANTONIO DO RIO ABAIXO;municipio;;26.0;65.0;39.0;269.0;;media
MG;SÃO DOMINGOS DO PRATA;municipio;;789.0;1773.0;508.0;3350.0;;media
MG;SÃO GONÇALO DO RIO ABAIXO;municipio;;145.0;361.0;55.0;376.0;;media
MG;ALVINOPOLIS;municipio;1003.0;4058.0;708.0;;1704.0;243.0;media
MG;BELO VALE;municipio;855.0;4475.0;503.0;;1169.0;252.0;media
MG;BONFIM;municipio;1054.0;4098.0;675.0;;1618.0;348.0;media
MG;BRUMADINHO;municipio;1389.0;5080.0;1034.0;;2351.0;278.0;media
MG;CASA GRANDE;municipio;427.0;1356.0;324.0;;651.0;92.0;media
MG;CATAS ALTAS DA NORUEGA;municipio;255.0;1858.0;79.0;;222.0;120.0;media
MG;CONGONHAS;municipio;308.0;1005.0;232.0;;465.0;67.0;media
MG;CONSELHEIRO LAFAIETE;municipio;669.0;3164.0;455.0;;1044.0;156.0;media
MG;CRISTIANO OTONI;municipio;268.0;670.0;239.0;;457.0;25.0;media
MG;CRUCILANDIA;municipio;591.0;2614.0;343.0;;871.0;217.0;media
MG;ITABIRITO;municipio;404.0;1387.0;310.0;;741.0;84.0;media
MG;ITATIAIUÇU;municipio;536.0;1552.0;453.0;;904.0;69.0;media
MG;ITAVERAVA;municipio;981.0;4251.0;615.0;;1491.0;303.0;media
MG;JECEABA;municipio;731.0;3436.0;398.0;;948.0;270.0;media
MG;MARIANA;municipio;705.0;3138.0;444.0;;1157.0;210.0;media
MG;MOEDA;municipio;669.0;1796.0;585.0;;1125.0;71.0;media
MG;OURO BRANCO;municipio;296.0;1402.0;165.0;;415.0;105.0;media
MG;OURO PRETO;municipio;1010.0;3954.0;721.0;;1641.0;236.0;media
MG;PIEDADE DOS GERAIS;municipio;776.0;2475.0;616.0;;1331.0;139.0;media
MG;QUELUZITA;municipio;374.0;1025.0;321.0;;620.0;45.0;media
MG;RIO MANSO;municipio;855.0;2028.0;770.0;;1473.0;76.0;media
MG;SANTANA DOS MONTES;municipio;461.0;1939.0;303.0;;679.0;127.0;media
MG;SÃO SRAS DO SUAÇU I;municipio;304.0;724.0;272.0;;487.0;26.0;media
MG;CAMPOS DA MANTIQUEIRA;microrregiao;14603.0;57055.0;10600.0;;24212.0;3212.0;media
MG;ANTONIO CARLOS;municipio;558.0;2129.0;443.0;;886.0;84.0;media
MG;BARBACENA;municipio;1359.0;5341.0;1031.0;;2488.0;255.0;media
MG;BARROSO;municipio;158.0;744.0;7.0;;239.0;23.0;media
MG;CAPELA NOVA;municipio;407.0;1431.0;291.0;;636.0;110.0;media
MG;CARANA(BA;municipio;338.0;1574.0;197.0;;459.0;105.0;media
MG;CARANDAI;municipio;704.0;3223.0;500.0;;1172.0;135.0;media
MG;CASS l TER l TA;municipio;248.0;1674.0;97.0;;259.0;113.0;media
MG;CORONEL XAVIER CHAVES;municipio;284.0;1145.0;197.0;;511.0;74.0;media
MG;DESTERRO DE ENTRE RIOS;municipio;1458.0;4526.0;1235.0;;2324.0;174.0;media
MG;DESTERRO;municipio;393.0;1468.0;284.0;;691.0;93.0;media
MG;DORES DE CAMPOS;municipio;242.0;977.0;168.0;;418.0;61.0;media
MG;ENTRE RIOS DE MINAS;municipio;1102.0;3920.0;824.0;;1953.0;245.0;media
MG;lBERTlOGA;municipio;281.0;1544.0;146.0;;389.0;101.0;media
MG;LAGOA DOURADA;municipio;796.0;3222.0;547.0;196.0;1247.0;;media
MG;PRADOS;municipio;324.0;1287.0;223.0;;531.0;87.0;media
MG;RESENDE COSTA;municipio;960.0;4550.0;545.0;;1214.0;336.0;media
MG;JUIZ DE FORA;microrregiao;;8578.0;;18743.0;2134.0;13290.0;media
MG;ARACITABA;municipio;;165.0;;411.0;46.0;289.0;media
MG;BELMIRO BRAGA;municipio;;160.0;;373.0;60.0;388.0;media
MG;BIAS FORTES;municipio;;360.0;;731.0;72.0;437.0;media
MG;BICAS;municipio;;128.0;;313.0;29.0;172.0;media
MG;CHACARA;municipio;;179.0;;387.0;82.0;525.0;media
MG;CHIADOR;municipio;;186.0;;373.0;44.0;282.0;media
MG;CORONEL PACHECO;municipio;;87.0;;220.0;27.0;152.0;media
MG;DESCOBERTO;municipio;;377.0;;813.0;129.0;821.0;media
MG;EWBANK DA CAMARA;municipio;;77.0;;167.0;18.0;115.0;media
MG;GUARARA;municipio;;127.0;;282.0;17.0;115.0;media
MG;JUIZ DE FORA;municipio;;884.0;;2103.0;348.0;2212.0;media
MG;LIMA DUARTE;municipio;;727.0;;1526.0;143.0;877.0;media
MG;MAR DE ESPANHA;municipio;;329.0;;729.0;59.0;367.0;media
MG;MARIPA DE MINAS;municipio;;122.0;;260.0;27.0;186.0;media
MG;MATIAS BARBOSA;municipio;;232.0;;567.0;37.0;218.0;media
MG;MERCES;municipio;;583.0;;1219.0;168.0;1060.0;media
MG;OLARIA;municipio;;236.0;;396.0;29.0;184.0;media
MG;OLIVEIRA FORTES;municipio;;255.0;;547.0;56.0;339.0;media
MG;PAIVA;municipio;;84.0;;229.0;47.0;276.0;media
MG;PEDRO TEIXEIRA;municipio;;120.0;;282.0;47.0;289.0;media
MG;PEOUERI;municipio;;89.0;;149.0;16.0;98.0;media
MG;RIO PRETO;municipio;;586.0;;1218.0;129.0;803.0;media
MG;ROCHEDO DE MINAS;municipio;;66.0;;154.0;28.0;178.0;media
MG;SANTANA DO DESERTO;municipio;;86.0;;198.0;13.0;85.0;media
MG;SANTA RITA DE JACUTINGA;municipio;;393.0;;958.0;92.0;534.0;media
MG;SANTA RITA;municipio;;382.0;;847.0;81.0;501.0;media
MG;SANTOS DUMONT;municipio;;723.0;;1543.0;160.0;987.0;media
MG;SÃO JOÃO NEPOMUCENO;municipio;;553.0;;1108.0;79.0;490.0;media
MG;SENADOR CORTES;municipio;;143.0;;298.0;28.0;174.0;media
MG;SIMÃO PEREIRA;municipio;;139.0;;342.0;23.0;136.0;media
MG;BETIM;municipio;;385.0;;835.0;65.0;415.0;media
MG;CAETE;municipio;;343.0;;742.0;150.0;986.0;media
MG;CAPIM BRANCO;municipio;;158.0;;369.0;51.0;356.0;media
MG;CONTAGEM;municipio;;134.0;;318.0;58.0;374.0;media
MG;ESMERALDAS;municipio;;952.0;;79.0;342.0;2200.0;media
MG;IBIRITE;municipio;;589.0;;1336.0;134.0;827.0;media
MG;JOSE DE MELO;municipio;;193.0;;431.0;59.0;380.0;media
MG;LAGOA SANTA;municipio;;305.0;;719.0;74.0;458.0;media
MG;MATOZINHOS;municipio;;58.0;;119.0;30.0;206.0;media
MG;NOVA LIMA;municipio;;165.0;;345.0;25.0;161.0;media
MG;PEDRO LEOPOLDO;municipio;;239.0;;543.0;76.0;496.0;media
MG;PRUDENTE DE MORAIS;municipio;;16.0;;39.0;17.0;106.0;media
MG;RAPOSOS;municipio;;40.0;;79.0;;43.0;media
MG;RIBEIRÃO DAS NEVES;municipio;;127.0;;322.0;64.0;405.0;media
MG;RIO ACIMA;municipio;;102.0;;209.0;42.0;276.0;media
MG;SABARA;municipio;;385.0;;769.0;45.0;276.0;media
MG;SANTA LUZIA;municipio;;179.0;;462.0;45.0;270.0;media
MS;TOTAIS;total;54631.0;253999.0;37068.0;86183.0;13174.0;83134.0;alta
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;;;16954.0;77227.0;;11921.0;alta
MS;CAMAPU.Õ;municipio;;;1226.0;4664.0;;932.0;alta
MS;COXIM;municipio;;;1421.0;7924.0;;755.0;alta
MS;PEDRO GOMES;municipio;663.0;3315.0;438.0;1007.0;158.0;974.0;alta
MS;RIO VERDE DE MATO GROSSO;municipio;;;712.0;2950.0;;514.0;alta
MS;SÃO GABRIEL;municipio;;;585.0;4012.0;;285.0;alta
MS;PARANAIBA;microrregiao;;;6012.0;23610.0;;4610.0;alta
MS;APARECIDA;municipio;;;834.0;3024.0;;676.0;alta
MS;CASSILANOIA;municipio;857.0;647.0;1315.0;146.0;922.0;;alta
MS;COSTA RICA;municipio;759.0;2873.0;578.0;1379.0;145.0;893.0;alta
MS;INOCENCIA;municipio;;;752.0;2974.0;;561.0;alta
MS;PARANAIBA;municipio;;;;;;;alta
MS;SELVIRIA;municipio;;;50.0;2020.0;;228.0;alta
MS;TRES LAGOAS;microrregiao;;;3272.0;16680.0;;2202.0;alta
MS;AGUA CLARA;municipio;;;400.0;2638.0;;219.0;alta
MS;BRASILANOIA;municipio;;;1055.0;5112.0;;675.0;alta
MS;RIBAS;municipio;598.0;4069.0;350.0;896.0;163.0;1017.0;alta
MS;TRES LAGOAS;municipio;;;1219.0;4861.0;;958.0;alta
MS;NOVA ANORADI NA;microrregiao;;;3063.0;14072.0;;2185.0;alta
MS;ANAURI LANDIA;municipio;443.0;2007.0;302.0;650.0;91.0;571.0;alta
MS;BATAGUASSU;municipio;;;637.0;2046.0;;530.0;alta
MS;BATAIPORÂ;municipio;;;638.0;2773.0;;471.0;alta
MS;NOVA ANORAOINA;municipio;;;573.0;4371.0;;319.0;alta
MS;TAQUARUSSU;municipio;;;772.0;2875.0;;563.0;alta
MT;TOTAIS;total;77921.0;359229.0;50208.0;119037.0;21951.0;139495.0;alta
MT;NORTE DE MATO GROSSO;mesorregiao;34675.0;147796.0;24092.0;55492.0;8541.0;53696.0;alta
MT;NORTE MATOGROSSENSE;microrregiao;17450.0;67476.0;12763.0;30079.0;4041.0;24937.0;alta
MT;ALTA FLORESTA;municipio;3070.0;11223.0;2367.0;5212.0;616.0;3744.0;alta
MT;ARIPUANÃ;municipio;944.0;2654.0;882.0;2010.0;48.0;263.0;alta
MT;COLIDER;municipio;6303.0;21319.0;4906.0;11894.0;1314.0;7848.0;alta
MT;JUARA;municipio;1402.0;5773.0;956.0;2123.0;363.0;2310.0;alta
MT;JUINA;municipio;2689.0;10156.0;1859.0;4474.0;757.0;4773.0;alta
MT;PORTO DOS GAUCHOS;municipio;723.0;4867.0;270.0;792.0;346.0;2269.0;alta
MT;SÃO JOSE DO RIO CLARO;municipio;614.0;3893.0;284.0;732.0;216.0;1391.0;alta
MT;SINOP;municipio;1705.0;7591.0;1239.0;2842.0;381.0;2339.0;alta
MT;NORTE ARAGUAIA;microrregiao;3387.0;20572.0;1483.0;3747.0;1503.0;9808.0;alta
MT;LUCIARA;municipio;750.0;5343.0;237.0;623.0;395.0;2627.0;alta
MT;SANTA TEREZI NHA;municipio;617.0;8517.0;887.0;2191.0;597.0;3807.0;alta
MT;SÃO F,ELIX;municipio;1020.0;6712.0;359.0;933.0;511.0;3374.0;alta
MT;PARECIS-AL TO TELES PIRES;microrregiao;2154.0;14944.0;1078.0;2446.0;601.0;3992.0;alta
MT;DIAMANTINO;municipio;1281.0;10546.0;531.0;1307.0;376.0;2565.0;alta
MT;NOBRES;municipio;873.0;4398.0;547.0;1139.0;225.0;1427.0;alta
MT;MEDIO ARAGUAIA;microrregiao;11684.0;44804.0;8768.0;19220.0;2396.0;14959.0;alta
MT;AGUA BOA;municipio;751.0;3392.0;493.0;1161.0;208.0;1309.0;alta
MT;BARRA DO GARÇAS;municipio;2593.0;12636.0;1581.0;3776.0;847.0;5369.0;alta
MT;CANARANA;municipio;2206.0;6421.0;982.0;4387.0;191.0;1102.0;alta
MT;NOVA BRASILANDIA;municipio;855.0;2983.0;677.0;1608.0;147.0;874.0;alta
MT;NOVA XAVANTINA;municipio;4193.0;14505.0;3312.0;6515.0;715.0;4471.0;alta
MT;PARANAT I NGA;municipio;1086.0;4867.0;723.0;1773.0;288.0;1834.0;alta
MT;ACORIZAL;municipio;992.0;6262.0;567.0;1252.0;309.0;2062.0;alta
MT;CHAPADA DOS GUIMARÃES;municipio;809.0;4210.0;370.0;944.0;361.0;2336.0;alta
MT;NOSSA SENHORA DO LIVRAMENTO;municipio;1913.0;12226.0;773.0;2045.0;827.0;5510.0;alta
MT;ROSARIO OESTE;municipio;1943.0;5927.0;1607.0;3122.0;271.0;1723.0;alta
MT;SANTO ANTONIO DO LEVERGER;municipio;2014.0;9599.0;1107.0;2883.0;781.0;4968.0;alta
MT;VARZEA GRANDE;municipio;361.0;1070.0;304.0;634.0;47.0;313.0;alta
MT;SUDESTE DE MATO GROSSO;mesorregiao;10683.0;52567.0;6650.0;15902.0;3001.0;19233.0;alta
MT;RONDONOPOLIS;microrregiao;6801.0;31725.0;4491.0;10623.0;1712.0;10813.0;alta
MT;ALTO ARAGUAIA;municipio;732.0;3726.0;443.0;1221.0;229.0;1441.0;alta
MT;ALTO GARÇAS;municipio;331.0;3187.0;51.0;163.0;158.0;1071.0;alta
MT;DOM AQUINO;municipio;525.0;2594.0;292.0;692.0;176.0;1131.0;alta
MT;ITIQUIRA;municipio;451.0;3116.0;241.0;625.0;136.0;897.0;alta
MT;.JACIARA;municipio;505.0;2237.0;334.0;708.0;127.0;790.0;alta
MT;JUSCIMEIRA;municipio;827.0;2642.0;678.0;1353.0;117.0;745.0;alta
MT;PEDRA PRETA;municipio;1341.0;7131.0;739.0;1952.0;454.0;2836.0;alta
MT;RONDONOPOLIS;municipio;2089.0;7092.0;1713.0;3909.0;315.0;1902.0;alta
MT;TESOURO;microrregiao;3882.0;20842.0;2159.0;1289.0;8420.0;;alta
MT;ARAGUA I NHA;municipio;55.0;219.0;38.0;14.0;83.0;;alta
MT;GENERAL CARNEIRO;municipio;259.0;2237.0;98.0;128.0;830.0;;alta
MT;GUIRATINGA;municipio;467.0;2139.0;310.0;118.0;775.0;;alta
MT;PONTE BRANCA;municipio;335.0;639.0;316.0;13.0;84.0;;alta
MT;POXOREO;municipio;1538.0;7749.0;955.0;444.0;2869.0;;alta
MT;TESOURO;municipio;188.0;737.0;138.0;39.0;242.0;;alta
MT;TORIXOREU;municipio;1040.0;7122.0;304.0;533.0;3537.0;;alta
MT;SUDOESTE DE MATO GROSSO;mesorregiao;;108620.0;12814.0;7272.0;46287.0;;alta
MT;ALTO GUAPORE;microrregiao;2234.0;12030.0;1387.0;670.0;4236.0;;alta
MT;PONTES E LACERDA;municipio;1227.0;6019.0;758.0;400.0;2518.0;;alta
MT;VILA BELA SANTISSIMA TRINDADE;municipio;1007.0;6011.0;629.0;270.0;1718.0;;alta
MT;ALTO PARAGUAI;microrregiao;2262.0;12740.0;1010.0;996.0;6406.0;;alta
MT;ALTO PARAGUAI;municipio;1064.0;6065.0;444.0;496.0;3168.0;;alta
MT;ARENAPOLIS;municipio;1004.0;5679.0;453.0;430.0;2816.0;;alta
MT;NORTELANDIA;municipio;194.0;996.0;113.0;70.0;422.0;;alta
MT;PARAGUAI-.JAURU;microrregiao;11278.0;49114.0;7376.0;3223.0;20150.0;;alta
MT;ARAPUTANGA;municipio;1027.0;5775.0;472.0;433.0;2764.0;;alta
MT;BARRA;municipio;902.0;4478.0;673.0;168.0;1051.0;;alta
MT;DENISE;municipio;325.0;1206.0;239.0;65.0;389.0;;alta
MT;.JAURU;municipio;1229.0;6264.0;634.0;498.0;3142.0;;alta
MT;MIRASSOL O' OESTE;municipio;1282.0;6070.0;762.0;414.0;2639.0;;alta
MT;SAL TO DO CEU;municipio;1119.0;5175.0;692.0;357.0;2245.0;;alta
MT;SÃO .JOSE DOS QUATRO MARCOS;municipio;1722.0;7404.0;72.0;571.0;3528.0;;alta
MT;TANGARA DA SERRA;municipio;2337.0;8066.0;1813.0;447.0;2723.0;;alta
MT;ALTO PANTANAL;microrregiao;6171.0;34736.0;3041.0;2383.0;111495.0;;alta
MT;BARÃO DE MELGAÇO;municipio;1038.0;5870.0;478.0;451.0;963.0;;alta
MT;CACERES;municipio;4013.0;21621.0;2094.0;1455.0;417.0;;alta
MT;POCONE;municipio;1120.0;245.0;469.0;;;;alta
PA;TOTAIS;total;253222.0;1210199.0;146374.0;391074.0;89285.0;568687.0;alta
PA;HI LEIA PARAENSE;microrregiao;78004.0;404669.0;40183.0;107610.0;30922.0;199312.0;alta
PA;MEDI O AMAZONAS PARAENSE;municipio;36176.0;159839.0;21656.0;57314.0;12779.0;80849.0;alta
PA;TAPAJOS;municipio;8703.0;48167.0;4381.0;11566.0;3341.0;21763.0;alta
PA;BAIXO AMAZONAS;municipio;12940.0;75019.0;5332.0;15396.0;6217.0;40302.0;alta
PA;XINGU;municipio;3404.0;21426.0;1206.0;1705.0;11021.0;;alta
PA;ARAGUAIA PARAENSE;municipio;16781.0;100218.0;7608.0;19885.0;6880.0;45377.0;alta
PA;LESTE PARAENSE;microrregiao;173582.0;797132.0;105111.0;280773.0;57909.0;366532.0;alta
PA;FUROS;municipio;26325.0;118208.0;15744.0;42666.0;9178.0;58312.0;alta
PA;CAMPOS DE MARAJO;municipio;8731.0;5728.0;15549.0;2652.0;16666.0;;alta
PA;o CHAVES;mesorregiao;901.0;6879.0;1499.0;3990.0;377.0;2227.0;alta
PA;BAIXO TOCANTINS;microrregiao;;22884.0;;63001.0;13600.0;;alta
PA;ABAETETUBA;municipio;;3796.0;;10283.0;1423.0;;alta
PA;BAGRE;municipio;;918.0;;2822.0;910.0;;alta
PA;BAIÃO;municipio;;2231.0;;5184.0;515.0;;alta
PA;BARCARENA;municipio;;1141.0;;3342.0;977.0;;alta
PA;CAMETA;municipio;;5369.0;;15184.0;4044.0;;alta
PA;IGARAPE-MIRI;municipio;;1833.0;;4971.0;1040.0;;alta
PA;LIMOEIRO DO AJURU;municipio;;1266.0;;3690.0;582.0;;alta
PA;MOCAJUBA;municipio;;1539.0;;3803.0;1037.0;;alta
PA;MOJU;municipio;;2542.0;;8011.0;2562.0;;alta
PA;OEIRAS DO PARA;municipio;;2249.0;;5711.0;510.0;;alta
PA;MARABA;microrregiao;;7988.0;;19804.0;5672.0;;alta
PA;ITUPIRANGA;municipio;;824.0;;2476.0;1433.0;;alta
PA;JACUNDA;municipio;;1035.0;;2802.0;843.0;;alta
PA;MARABA;municipio;;1796.0;;4594.0;1620.0;;alta
PA;SÃO .JOÃO DO ARAGUAIA;municipio;;1407.0;;3990.0;1129.0;;alta
PA;TUCURUI;municipio;;2926.0;;5942.0;447.0;;alta
PA;TOME-AÇU;microrregiao;;5755.0;;14731.0;2804.0;;alta
PA;ACARA;municipio;;4318.0;;10938.0;1359.0;;alta
PA;TOME-AÇU;municipio;;1437.0;;3793.0;1445.0;;alta
PA;GUAJARINA;microrregiao;;17768.0;;46282.0;8965.0;;alta
PA;BUJARU;municipio;;2617.0;;6593.0;875.0;;alta
PA;CAPITÃO POÇO;municipio;;2297.0;;5469.0;742.0;;alta
PA;IRITUIA;municipio;;3164.0;;8447.0;868.0;;alta
PA;OUREM;municipio;;4436.0;;10641.0;1087.0;;alta
PA;PARAGOMI NAS;municipio;;1047.0;;2814.0;878.0;;alta
PA;RONDON DO PARA;municipio;;1162.0;;3806.0;2330.0;;alta
PA;SÃO DOMINGOS;municipio;5637.0;28182.0;3045.0;8512.0;13861.0;;alta
PA;SALGADO;microrregiao;;7968.0;;21608.0;3991.0;;alta
PA;COLARES;municipio;;242.0;;736.0;153.0;;alta
PA;CURUÇA;municipio;;1084.0;;2762.0;371.0;;alta
PA;MAGALHÃES BARATA;municipio;;755.0;;1730.0;105.0;;alta
PA;MARACANÃ;municipio;;1251.0;;3797.0;849.0;;alta
PA;MARAPANIM;municipio;;1112.0;;3084.0;661.0;;alta
PA;PRIMAVERA;municipio;;1381.0;;3444.0;404.0;;alta
PA;SALINOPOLIS;municipio;;80.0;;258.0;239.0;;alta
PA;SAN TAREM NOVO;municipio;;188.0;;559.0;335.0;;alta
PA;SANTO ANTONIO DO TAUA;municipio;;589.0;;1630.0;198.0;;alta
PA;SÃO CAETANO DE ODIVELAS;municipio;;709.0;;2047.0;457.0;;alta
PA;VIGIA;municipio;;577.0;;1561.0;219.0;;alta
PA;BRAGANT I NA;microrregiao;;16244.0;;42729.0;1828.0;;alta
PA;AUGUSTO CORREA;municipio;;2522.0;;7297.0;1129.0;;alta
PA;BONITO;municipio;;1105.0;;2536.0;174.0;;alta
PA;BRAGANÇA;municipio;;4991.0;;13899.0;2927.0;;alta
PA;CAPANEMA;municipio;;1091.0;;2395.0;278.0;;alta
PA;CASTANHAL;municipio;;676.0;;1779.0;379.0;;alta
PA;IGARAPE-AÇU;municipio;;994.0;;635.0;753.0;;alta
PA;INHANGAPI;municipio;;541.0;;1490.0;216.0;;alta
PA;NOVA TIMBOTEUA;municipio;;747.0;;1700.0;25.0;;alta
PA;PEIXE-BOI;municipio;;311.0;;834.0;197.0;;alta
PA;SANTA ISABEL DO PARA;municipio;;629.0;;1683.0;291.0;;alta
PB;TOTAIS;total;203277.0;763964.0;153605.0;340890.0;40136.0;250928.0;media
PB;SERTÃO PARAI BANO;microrregiao;112974.0;450109.0;81823.0;184327.0;24546.0;154478.0;media
PB;CATOLE DO ROCHA;municipio;5018.0;23192.0;3567.0;8110.0;1033.0;6449.0;media
PB;SER IDO PARAIBANO;municipio;7304.0;22859.0;5865.0;12621.0;1262.0;7778.0;media
PB;JUAZEIRINHO;mesorregiao;589.0;4804.0;1304.0;2855.0;258.0;1559.0;media
PB;CURIMATAU;municipio;12781.0;42294.0;10084.0;23238.0;2405.0;14782.0;media
PB;DONA INES;mesorregiao;176.0;4143.0;918.0;2204.0;228.0;1395.0;media
PB;SERTÃO DE CAJAZE;municipio;16658.0;77928.0;10254.0;24700.0;4937.0;;media
PB;CARRAPATEIRA;mesorregiao;108.0;421.0;78.0;230.0;27.0;154.0;media
PB;DEPRESSÃO DO ALTO PIRANHAS;municipio;;;;;;;media
PB;TOTAL;total;;;;;;;media
PB;CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS CIMENTOS DE PESSOAS;mesorregiao;;;;;;;media
PB;AGRESTE E BREJO PARAIBANO;mesorregiao;58334.0;12507.0;77011.0;;;;media
PB;PIEMONTE DA BORBOREMA;microrregiao;19858.0;3694.0;22423.0;;;;media
