_uf;_label;_level;estab_proprietario;area_ha_proprietario;estab_arrendatario;area_ha_arrendatario;estab_parceiro;area_ha_parceiro;estab_ocupante;area_ha_ocupante;confianca
MG;PLANALTO DE POÇOS DE CALDAS;microrregiao;;267378.0;;363.0;;600.0;4794.0;;alta
MG;ANDRADAS;municipio;;38914.0;;60.0;;102.0;718.0;;alta
MG;BANDEIRA DO SUL;municipio;;3354.0;;12.0;;39.0;174.0;;alta
MG;BOTE LHOS;municipio;;30864.0;;15.0;;20.0;432.0;;alta
MG;CALDAS;municipio;;51540.0;;41.0;;44.0;797.0;;alta
MG;CAMPESTRE;municipio;;46521.0;;65.0;;193.0;1312.0;;alta
MG;IBITIURA DE MINAS;municipio;;5769.0;;;;18.0;185.0;;alta
MG;IPUIUNA;municipio;;20947.0;;47.0;;45.0;194.0;;alta
MG;POÇOS DE CALDAS;municipio;;28005.0;;14.0;;13.0;104.0;;alta
MG;SANTA RITA DE CALDAS;municipio;;41461.0;;104.0;;126.0;874.0;;alta
MG;PLANALTO MINEIRO;microrregiao;;891651.0;;1393.0;;2633.0;15444.0;;media
MG;ALBERTINA;municipio;;5272.0;;;;67.0;344.0;;media
MG;BOM REPOUSO;municipio;;14595.0;;187.0;;73.0;139.0;;media
MG;BOROA DA MATA;municipio;;27549.0;;56.0;;132.0;427.0;;media
MG;CACHOEIRA DE MINAS;municipio;;25367.0;;40.0;;73.0;855.0;;media
MG;CAMBUQU IRA;municipio;;19638.0;;19.0;;;;;media
MG;CAMPANHA;municipio;;26325.0;;25.0;;;;;media
MG;CAREAÇU;municipio;;15461.0;;10.0;;;46.0;;media
MG;CARMO DA CACHOEIRA;municipio;;42354.0;;;;;;;media
MG;CARMO DE MI NAS;municipio;;27655.0;;33.0;;;;;media
MG;CARVALHOPOLIS;municipio;;7416.0;;13.0;;;16.0;;media
MG;CAXAMBU;municipio;;7234.0;;;;;;;media
MG;CONCEIÇÃO DAS PEDRAS;municipio;;8882.0;;13.0;;61.0;216.0;;media
MG;CONCEIÇÃO DO RIO VERDE;municipio;;23665.0;;15.0;;;120.0;;media
MG;CONCEIÇÃO DOS OUROS;municipio;;13878.0;;152.0;;238.0;694.0;;media
MG;CONGONHAL;municipio;;17500.0;;12.0;;33.0;265.0;;media
MG;CORDISLANDIA;municipio;;14570.0;;11.0;;;;;media
MG;ESPIRITO SANTO DO DOURADO;municipio;;22486.0;;;;259.0;1183.0;;media
MG;ESTIVA;municipio;;20916.0;;67.0;;421.0;510.0;;media
MG;HELIODORA;municipio;;12040.0;;17.0;;39.0;155.0;;media
MG;I NCONFI DENTES;municipio;;12886.0;;29.0;;107.0;384.0;;media
MG;JACUTINGA;municipio;;28303.0;;23.0;;50.0;138.0;;media
MG;JESUANIA;municipio;;14014.0;;17.0;;2.0;;;media
MG;LAMBARI;municipio;;19818.0;;18.0;;23.0;199.0;;media
MG;MONSENHOR PAULO;municipio;;20450.0;;26.0;;;;;media
MG;MONTE SIÃO;municipio;;23382.0;;15.0;;241.0;1279.0;;media
MG;NATERCIA;municipio;;15649.0;;36.0;;;73.0;;media
MG;ALTO RIO GRANDE;microrregiao;9062.0;704870.0;;852.0;;65.0;1538.0;;media
MG;AIURUOCA;municipio;587.0;48281.0;;58.0;;;668.0;;media
MG;ALAGOA;municipio;291.0;12644.0;;22.0;;;;;media
MG;ANDRELANDIA;municipio;714.0;64023.0;;61.0;;;;;media
MG;ARANTINA;municipio;192.0;7356.0;;;;;;;media
MG;BAEPENDI;municipio;1120.0;48605.0;;108.0;;18.0;110.0;;media
MG;BOCAINA DE MINAS;municipio;466.0;33604.0;;46.0;;;200.0;;media
MG;BOM JARDIM DE MINAS;municipio;364.0;33661.0;;24.0;;;;;media
MG;CARRANCAS;municipio;226.0;49580.0;;56.0;;;23.0;;media
MG;CARVALHOS;municipio;430.0;24045.0;;42.0;;;;;media
MG;CRUZILIA;municipio;444.0;37135.0;;17.0;;;;;media
MG;I JACl;municipio;176.0;8352.0;;;;;90.0;;media
MG;INGAI;municipio;157.0;19996.0;;18.0;;;;;media
MG;ITUMIRIM;municipio;213.0;13654.0;;15.0;;;;;media
MG;ITUTINGA;municipio;280.0;18916.0;;44.0;;;;;media
MG;LAVRAS;municipio;782.0;39872.0;;49.0;;;45.0;;media
MG;LIBERDADE;municipio;557.0;37050.0;;41.0;;;106.0;;media
MG;LUMINAR IAS;municipio;308.0;34807.0;;21.0;;;;;media
MG;MADRE DE DEUS DE MINAS;municipio;209.0;25749.0;;29.0;;;208.0;;media
MG;MINOURI;municipio;90.0;18564.0;;;;;;;media
MG;PASSA VINTE;municipio;138.0;15070.0;;27.0;;;;;media
MG;PIEDADE DO RIO GRANDE;municipio;281.0;18510.0;;63.0;;;;;media
MG;SANTANA DO GARAMBEU;municipio;173.0;13864.0;;;;;;;media
MG;SÃO TOME DAS LETRAS;municipio;530.0;29012.0;;24.0;;;30.0;;media
MG;SÃO VICENTE DE MINAS;municipio;119.0;29378.0;;16.0;;;;;media
MG;SERITINGA;municipio;106.0;7636.0;;14.0;;19.0;50.0;;media
MG;SERRANOS;municipio;109.0;15495.0;;31.0;;;;;media
MG;ALTA MANTIQUEIRA;microrregiao;16480.0;531604.0;;1798.0;;1184.0;5948.0;;media
MG;BRAZOPOLIS;municipio;1063.0;28927.0;;95.0;;53.0;1557.0;;media
MG;BUENO BRANDÃO;municipio;1153.0;29650.0;;156.0;;231.0;952.0;;media
MG;CAMANDUCAIA;municipio;1086.0;43573.0;;98.0;;83.0;282.0;;media
MG;CAMBUI;municipio;1553.0;29998.0;;175.0;;143.0;342.0;;media
MG;CONSOLAÇÃO;municipio;254.0;7774.0;;12.0;;97.0;324.0;;media
MG;CORREGO;municipio;621.0;10513.0;;57.0;;78.0;133.0;;media
MG;CRISTINA;municipio;611.0;24096.0;;175.0;;25.0;73.0;;media
MG;DELFIM MOREIRA;municipio;629.0;35234.0;;51.0;;22.0;260.0;;media
MG;DOM VIÇOSO;municipio;343.0;9759.0;;61.0;;27.0;105.0;;media
MG;EXTREMA;municipio;1161.0;20626.0;;44.0;;26.0;64.0;;media
MG;GONÇALVES;municipio;486.0;15277.0;;58.0;;24.0;50.0;;media
MG;ITAJUBA;municipio;645.0;19056.0;;79.0;;25.0;357.0;;media
MG;ITAMONTE;municipio;496.0;27154.0;;54.0;;20.0;47.0;;media
MG;CENTRO-LESTE MINEIRO;mesorregiao;;;56282.0;2979109.0;3389.0;182299.0;;;media
MG;CALCARIOS DE SETE LAGOAS;microrregiao;;;6171.0;584590.0;272.0;15652.0;;;media
MG;ARAÇAI;municipio;;;63.0;19211.0;;435.0;;;media
MG;BALDIM;municipio;;;437.0;41553.0;59.0;1339.0;;;media
MG;CACHOEIRA DA PRATA;municipio;;;36.0;5067.0;;;;;media
MG;CAETANOPOLIS;municipio;;;93.0;10248.0;;;;;media
MG;COROISBURGO;municipio;;;518.0;80982.0;18.0;1101.0;;;media
MG;FORTUNA DE MINAS;municipio;;;153.0;19189.0;;50.0;;;media
MG;FUNI LANDIA;municipio;;;167.0;23563.0;10.0;382.0;;;media
MG;INHAUMA;municipio;;;194.0;20825.0;10.0;628.0;;;media
MG;JABOTICATUBAS;municipio;;;1148.0;51121.0;44.0;1201.0;;;media
MG;JEQUITIBA;municipio;;;433.0;34902.0;34.0;839.0;;;media
MG;MARAVILHAS;municipio;;;236.0;23691.0;13.0;793.0;;;media
MG;PAPAGAIOS;municipio;;;259.0;50666.0;10.0;1505.0;;;media
MG;PARAOPEBA;municipio;;;265.0;41680.0;;217.0;;;media
MG;PEQUI;municipio;;;203.0;24378.0;11.0;373.0;;;media
MG;SANTANA DE PIRAPAMA;municipio;;;1240.0;70476.0;28.0;2518.0;;;media
MG;SANTANA;municipio;;;333.0;29878.0;;322.0;;;media
MG;SETE LAGOAS;municipio;;;393.0;37151.0;15.0;944.0;;;media
MG;SIDERURGICA;microrregiao;;;9640.0;590621.0;191.0;19047.0;;;media
MG;ANTONIO DIAS;municipio;;;582.0;49441.0;26.0;911.0;;;media
MG;BARÃO DE COCAIS;municipio;;;346.0;14467.0;13.0;933.0;;;media
MG;BELA VISTA DE MINAS;municipio;;;64.0;4283.0;;450.0;;;media
MG;BOM JESUS DO AMPARO;municipio;;;390.0;14501.0;;60.0;;;media
MG;CONCEIÇÃO DO MATO DENTRO;municipio;;;932.0;73783.0;;159.0;;;media
MG;CONGONHAS DO NORTE;municipio;;;260.0;13069.0;;14.0;;;media
MG;CORONEL FABRICIANO;municipio;;;235.0;14257.0;;131.0;;;media
MG;DIONISIO;municipio;;;304.0;10454.0;;;;;media
MG;FERROS;municipio;;;791.0;52664.0;24.0;1264.0;;;media
MG;IPATINGA;municipio;;;111.0;8173.0;;299.0;;;media
MG;ITABIRA;municipio;;;813.0;54784.0;22.0;2113.0;;;media
MG;ITAMBE DO MATO DENTRO;municipio;;;331.0;13942.0;;1117.0;;;media
MG;JAGUARAÇU;municipio;;;96.0;7237.0;;476.0;;;media
MG;JOÃO MONLEVADE;municipio;;;64.0;5815.0;;59.0;;;media
MG;MARLIERIA;municipio;;;224.0;14960.0;;245.0;;;media
MG;MORRO DO PILAR;municipio;;;136.0;15525.0;;;;;media
MG;NOVA ERA;municipio;;;222.0;19813.0;;4740.0;;;media
MG;PASSABEM;municipio;103.0;5.0;219.0;150.0;215.0;;;;media
MG;RIO PIRACICABA;municipio;;;415.0;20.0;;69.0;;;media
MG;SANTA BARBARA;municipio;479.0;12.0;433.0;24.0;126.0;23.0;2284.0;;media
MG;SANTA MARIA DE ITABIRA;municipio;;;521.0;27940.0;13.0;1325.0;;;media
MG;SANTO ANTONIO;municipio;110.0;8006.0;;;;;;;media
MG;SÃO DOMINGOS;municipio;;;402.0;43351.0;;2938.0;;;media
MG;SÃO GONÇALO;municipio;;;234.0;21674.0;;50.0;;;media
MG;CARMO DO CAJURU;municipio;35050.0;;23.0;1450.0;;39.0;39.0;;media
MG;DIVINOPOLIS;municipio;45130.0;;16.0;356.0;13.0;343.0;51.0;;media
MG;FLORESTAL;municipio;16301.0;;14.0;288.0;24.0;92.0;17.0;;media
MG;IGARAPE;municipio;7608.0;;14.0;599.0;142.0;293.0;65.0;;media
MG;IGARATINGA;municipio;15486.0;;26.0;728.0;35.0;58.0;47.0;;media
MG;ITAUNA;municipio;31825.0;;20.0;664.0;145.0;278.0;61.0;;media
MG;MATEUS LEME;municipio;17323.0;;23.0;259.0;21.0;140.0;12.0;;media
MG;ONÇA DE PITANGUI;municipio;16720.0;;13.0;1312.0;20.0;218.0;;;media
MG;PARA DE MINAS;municipio;35732.0;;100.0;1587.0;211.0;700.0;21.0;;media
MG;SÃO GONÇALO DO PARA;municipio;18492.0;;;146.0;;;;;media
MG;SÃO JOSE DA VARGINHA;municipio;15408.0;;12.0;263.0;74.0;54.0;81.0;;media
MG;ESPINHAÇO MERIDIONAL;microrregiao;404200.0;;283.0;6330.0;587.0;2029.0;619.0;;media
MG;ALVINOPOLIS;municipio;36596.0;;17.0;803.0;32.0;360.0;30.0;;media
MG;BELO VALE;municipio;21906.0;;15.0;580.0;;;103.0;;media
MG;BONFIM;municipio;17993.0;;12.0;63.0;38.0;102.0;10.0;;media
MG;BRUMADINHO;municipio;25570.0;;28.0;243.0;142.0;364.0;54.0;;media
MG;CASA GRANDE;municipio;9092.0;;17.0;120.0;17.0;31.0;20.0;;media
MG;CATAS ALTAS DA NORUEGA;municipio;7497.0;;;299.0;;37.0;14.0;;media
MG;CONGONHAS;municipio;8356.0;;;228.0;44.0;122.0;20.0;;media
MG;CONSELHEIRO LAFAIETE;municipio;18908.0;;41.0;987.0;;201.0;34.0;;media
MG;CRISTIANO OTONI;municipio;8596.0;;;248.0;;;18.0;;media
MG;CRUCILANDIA;municipio;11999.0;;;;17.0;74.0;26.0;;media
MG;ITABIRITO;municipio;21652.0;;10.0;360.0;;;12.0;;media
MG;ITATIAIUÇU;municipio;18177.0;;;67.0;16.0;47.0;;;media
MG;ITAVERAVA;municipio;17552.0;;15.0;477.0;;88.0;43.0;;media
MG;JECEABA;municipio;12775.0;;15.0;249.0;36.0;63.0;26.0;;media
MG;MARIANA;municipio;59486.0;;;158.0;;;;;media
MG;MOEDA;municipio;1125.0;;;74.0;;26.0;23.0;;media
MG;OURO BRANCO;municipio;4641.0;;;;;;29.0;;media
MG;OURO PRETO;municipio;35100.0;;18.0;296.0;38.0;129.0;47.0;;media
MG;PIEDADE DOS GERAIS;municipio;15739.0;;;67.0;121.0;247.0;43.0;;media
MG;QUELUZITA;municipio;8214.0;;18.0;401.0;;;11.0;;media
MG;RIO MANSO;municipio;14316.0;;19.0;350.0;48.0;112.0;35.0;;media
MG;SANTANA DOS MONTES;municipio;11832.0;;11.0;246.0;;;14.0;;media
MG;SÃO BRAS DO SUAÇU I;municipio;7061.0;;;;;;;;media
MG;CAMPOS DA MANTIQUEIRA;microrregiao;457701.0;;979.0;36492.0;297.0;2424.0;861.0;;media
MG;ANTONIO CARLOS;municipio;21615.0;;94.0;2469.0;50.0;222.0;30.0;;media
MG;BARBACENA;municipio;42699.0;;55.0;1540.0;37.0;219.0;118.0;;media
MG;BARROSO;municipio;3501.0;;21.0;863.0;;53.0;;;media
MG;CAPELA NOVA;municipio;6572.0;;13.0;360.0;;;;;media
MG;CARANAIBA;municipio;8219.0;;33.0;871.0;;;20.0;;media
MG;CARANDAI;municipio;24910.0;;39.0;1067.0;16.0;63.0;51.0;;media
MG;CASSITERITA;municipio;12370.0;;18.0;1731.0;;;;;media
MG;CORONEL XAVIER CHAVES;municipio;6840.0;;18.0;608.0;;;11.0;;media
MG;DESTERRO DE ENTRE RIOS;municipio;21222.0;;44.0;371.0;55.0;171.0;69.0;;media
MG;DESTERRO DO MELO;municipio;10388.0;;24.0;1167.0;;66.0;;;media
MG;DORES DE CAMPOS;municipio;6282.0;;12.0;359.0;;17.0;;;media
MG;ENTRE RIOS DE MINAS;municipio;26557.0;;25.0;1288.0;;37.0;135.0;;media
MG;IBERTIOGA;municipio;19766.0;;59.0;4190.0;;307.0;14.0;;media
MG;LAGOA DOURADA;municipio;25169.0;;51.0;1683.0;29.0;55.0;65.0;;media
MG;NAZARENO;municipio;20028.0;;34.0;1333.0;;47.0;16.0;;media
MG;PRADOS;municipio;12940.0;;;304.0;;;;;media
MG;RESENDE COSTA;municipio;31540.0;;41.0;1327.0;;88.0;55.0;;media
MG;.JUIZ DE FORA;microrregiao;686915.0;;1398.0;95118.0;195.0;5241.0;516.0;;media
MG;ARACITABA;municipio;9534.0;;37.0;1805.0;;;22.0;;media
MG;BELMI RC BRAGA;municipio;28909.0;;60.0;7262.0;;1032.0;17.0;;media
MG;B(AS FORTES;municipio;20655.0;;76.0;3759.0;;48.0;22.0;;media
MG;BICAS;municipio;12985.0;;15.0;1067.0;;65.0;17.0;;media
MG;CHACARA;municipio;17570.0;;21.0;1292.0;;;19.0;;media
MG;CHIADOR;municipio;21167.0;;54.0;2475.0;;46.0;;;media
MG;CORONEL PACHECO;municipio;10724.0;;;841.0;19.0;21.0;;;media
MG;DESCOBERTO;municipio;17334.0;;26.0;631.0;27.0;471.0;13.0;;media
MG;EWBANK DA CAMARA;municipio;7822.0;;17.0;994.0;;;;;media
MG;GUARARA;municipio;10257.0;;13.0;690.0;;159.0;;;media
MG;JUIZ DE FORA;municipio;100016.0;;189.0;13159.0;14.0;214.0;97.0;;media
MG;LIMA DUARTE;municipio;70995.0;;111.0;9605.0;;;10.0;;media
MG;MAR DE ESPANHA;municipio;30038.0;;54.0;4680.0;;125.0;13.0;;media
MG;MARIPA DE MINAS;municipio;7888.0;;20.0;1218.0;;;14.0;;media
MG;MATIAS BARBOSA;municipio;14667.0;;34.0;1900.0;;14.0;;;media
MG;MERCES;municipio;25298.0;;38.0;1701.0;;261.0;58.0;;media
MG;OLARIA;municipio;16768.0;;30.0;2254.0;;;;;media
MG;OLIVEIRA FORTES;municipio;9859.0;;53.0;2167.0;;;15.0;;media
MG;PAIVA;municipio;4053.0;;19.0;1255.0;;;;;media
MG;PEDRO TEIXEIRA;municipio;10377.0;;14.0;987.0;;;;;media
MG;PEQUERI;municipio;5961.0;;20.0;1128.0;;25.0;22.0;;media
MG;RIO PRETO;municipio;69889.0;;86.0;9327.0;;12.0;22.0;;media
MG;ROCHEDO DE MINAS;municipio;6628.0;;;369.0;;;;;media
MG;SANTANA DO DESERTO;municipio;16534.0;;14.0;1097.0;;;;;media
MG;SANTA RITA DE JACUTINGA;municipio;29740.0;;65.0;5200.0;14.0;1913.0;10.0;;media
MG;SANTA RITA DO IBITIPOCA;municipio;16773.0;;75.0;3231.0;;22.0;12.0;;media
MG;SANTOS DUMONT;municipio;39932.0;;108.0;6293.0;10.0;455.0;40.0;;media
MG;SÃO JOÃO NEPOMUCENO;municipio;31104.0;;71.0;4377.0;51.0;220.0;33.0;;media
MG;SENADOR CORTES;municipio;11191.0;;21.0;1360.0;;;;;media
MG;SIMÃO PEREIRA;municipio;12231.0;;40.0;2981.0;23.0;102.0;15.0;;media
MG;BETIM;municipio;18218.0;;20.0;2146.0;22.0;77.0;30.0;;media
MG;CAETE;municipio;31439.0;;;143.0;;54.0;;;media
MG;CAP IM BRANCO;municipio;10931.0;;24.0;242.0;37.0;167.0;;;media
MG;CONTAGEM;municipio;4770.0;;11.0;85.0;14.0;524.0;27.0;;media
MG;ESMERALDAS;municipio;70439.0;;19.0;494.0;195.0;998.0;42.0;;media
MG;IBIRITE;municipio;9934.0;;36.0;519.0;273.0;595.0;29.0;;media
MG;JOSE DE MELO;municipio;8277.0;;44.0;228.0;;17.0;16.0;;media
MG;LAGOA SANTA;municipio;16469.0;;;713.0;;;21.0;;media
MG;MATOZINHOS;municipio;14260.0;;;551.0;24.0;220.0;;;media
MG;NOVA LIMA;municipio;28981.0;;12.0;614.0;;19.0;39.0;;media
MG;PEDRO LEOPOLDO;municipio;22007.0;;16.0;1103.0;29.0;100.0;13.0;;media
MG;PRUDENTE DE MORAIS;municipio;12409.0;;;;;;;;media
MG;RAPOSOS;municipio;295.0;;;;;;41.0;;media
MG;RIBEIRÃO DAS NEVES;municipio;9609.0;;25.0;286.0;19.0;55.0;35.0;;media
MG;RIO ACIMA;municipio;6832.0;;;55.0;;;;;media
MG;SABARA;municipio;16482.0;;;526.0;;;53.0;;media
MG;SANTA LUZIA;municipio;10298.0;;26.0;696.0;;48.0;22.0;;media
MS;TOTAIS;total;38485.0;29259268.0;6511.0;246404.0;2745.0;132694.0;6890.0;470448.0;alta
MS;ANASTACIO;municipio;674.0;390121.0;32.0;1714.0;;118.0;189.0;2773.0;alta
MS;BANDEIRANTES;municipio;359.0;264640.0;33.0;16030.0;;30.0;12.0;825.0;alta
MS;CORGUINHO;municipio;364.0;230704.0;11.0;463.0;;250.0;18.0;615.0;alta
MS;.JARAGUARI;municipio;450.0;223469.0;24.0;9976.0;;15.0;11.0;497.0;alta
MS;ROCHEDO;municipio;328.0;33244.0;;2947.0;;67.0;23.0;846.0;alta
MS;TERENOS;municipio;537.0;214654.0;53.0;11.0;700.0;25.0;1454.0;;alta
MS;PLANALTO MATOGROSSENSE;microrregiao;1653.0;5310788.0;3875.0;355108.0;1556.0;38087.0;3495.0;110741.0;alta
MS;DOURADOS;microrregiao;8021.0;2977921.0;2433.0;306834.0;313.0;19673.0;1578.0;53761.0;alta
MS;ARAL MOREIRA;municipio;428.0;136997.0;88.0;12639.0;;90.0;26.0;4461.0;alta
MS;CAARAPO;municipio;856.0;301780.0;387.0;22832.0;77.0;2059.0;361.0;5159.0;alta
MS;OOURADINA;municipio;405.0;22791.0;135.0;2937.0;;27.0;118.0;805.0;alta
MS;DOURADOS;municipio;1616.0;321406.0;421.0;35128.0;76.0;4991.0;506.0;6111.0;alta
MS;FATIMA DO SUL;municipio;1624.0;45608.0;514.0;5580.0;100.0;834.0;357.0;2378.0;alta
MS;ITAPORÃ;municipio;845.0;87128.0;219.0;1485.0;14.0;216.0;;670.0;alta
MS;MARACA JU;municipio;421.0;380650.0;201.0;55157.0;;11.0;34.0;7792.0;alta
MS;PONTA PORÁ;municipio;742.0;621098.0;142.0;71931.0;;923.0;120.0;14254.0;alta
MS;RIO BRILHANTE;municipio;518.0;555382.0;226.0;50927.0;29.0;7592.0;29.0;6543.0;alta
MS;SIOROLANOIA;municipio;566.0;505076.0;100.0;35513.0;2926.0;23.0;;;alta
MS;IGUATEMI;municipio;8132.0;2332867.0;442.0;48273.0;1243.0;18414.0;1917.0;56980.0;alta
MS;AMAMBAI;municipio;1237.0;568751.0;126.0;10735.0;;161.0;574.0;5323.0;alta
MS;ANGELICA;municipio;605.0;128897.0;82.0;1917.0;85.0;1068.0;58.0;396.0;alta
MS;OEOOAPOLIS;municipio;1047.0;74846.0;165.0;2601.0;58.0;592.0;114.0;808.0;alta
MS;ELDORADO;municipio;233.0;97903.0;80.0;1194.0;434.0;3497.0;130.0;863.0;alta
MS;GLORIA DE DOURADOS;municipio;815.0;41525.0;54.0;538.0;27.0;302.0;119.0;1212.0;alta
MS;IGUATEMI;municipio;376.0;257908.0;36.0;3775.0;51.0;6571.0;23.0;1732.0;alta
MS;ITAQUIRAI;municipio;146.0;192791.0;285.0;4962.0;81.0;1484.0;27.0;304.0;alta
MS;IVINHEMA;municipio;1340.0;177647.0;244.0;2066.0;81.0;995.0;110.0;37112.0;alta
MS;.JATEI;municipio;394.0;184162.0;88.0;6919.0;;;;3629.0;alta
MS;MUNDO NOVO;municipio;1119.0;930.0;27.0;285.0;243.0;2155.0;255.0;982.0;alta
MS;NAVlRAI;municipio;324.0;287252.0;234.0;8136.0;;169.0;117.0;2836.0;alta
MS;SETE QUEDAS;municipio;369.0;91722.0;14.0;602.0;166.0;1396.0;252.0;1491.0;alta
MS;TACURU;municipio;125.0;170526.0;;4536.0;;19.0;129.0;287.0;alta
MS;PANTANAL;microrregiao;5490.0;10292707.0;478.0;534264.0;28.0;3459.0;1901.0;131815.0;alta
MS;PANTANAIS;municipio;2505.0;8257080.0;239.0;461513.0;16.0;1956.0;996.0;84992.0;alta
MS;AQUIDAUANA;municipio;605.0;1267425.0;;21566.0;;300.0;503.0;42892.0;alta
MS;CORUMBA;municipio;1056.0;5140461.0;41.0;118433.0;;1567.0;34.0;6849.0;alta
MS;LADARIO;municipio;83.0;20046.0;;;;;;24.0;alta
MS;MIRANDA;municipio;388.0;668733.0;110.0;5300.0;11.0;88.0;415.0;282.0;alta
MS;PORTO MURTINHO;municipio;373.0;1160414.0;80.0;316207.0;;;39.0;33945.0;alta
MS;BODOQUENA;municipio;2985.0;2035626.0;239.0;72750.0;12.0;1503.0;905.0;46822.0;alta
MS;ANTONIO JOÃO;municipio;220.0;104300.0;39.0;5539.0;;14.0;69.0;2707.0;alta
MS;BELA VISTA;municipio;369.0;376648.0;24.0;9186.0;;;;4502.0;alta
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;;12942.0;11546337.0;1846.0;1007.0;88759.0;1159.0;216789.0;alta
MS;ALTO TAQUARI;microrregiao;;3579.0;3589884.0;384.0;183.0;6851.0;461.0;50901.0;alta
MS;CAMAPUÃ;municipio;;1058.0;863024.0;78.0;13.0;681.0;77.0;14365.0;alta
MS;COXIM;municipio;;950.0;1069474.0;108.0;140.0;4852.0;223.0;12604.0;alta
MS;PEDRO GOMES;municipio;;521.0;566131.0;84.0;12.0;693.0;46.0;929.0;alta
MS;RIO VERDE DE MATO GROSSO;municipio;;606.0;749600.0;35.0;11.0;162.0;60.0;8521.0;alta
MS;SÂO GABRIEL DO OESTE;municipio;;444.0;341653.0;79.0;;463.0;55.0;6481.0;alta
MS;PARANAIBA;microrregiao;;4787.0;2751668.0;330.0;547.0;7858.0;348.0;48991.0;alta
MS;APARECIDA DO TABOAOO';municipio;710.0;219598.0;20.0;6977.0;47.0;494.0;57.0;4784.0;alta
MS;CASSILANOIA;municipio;;716.0;405874.0;82.0;21.0;478.0;38.0;3451.0;alta
MS;COSTA RICA;municipio;;688.0;520164.0;27.0;;1038.0;37.0;10429.0;alta
MS;INOCENCIA;municipio;;654.0;485043.0;26.0;38.0;464.0;34.0;10004.0;alta
MS;PARANAIBA;municipio;;1712.0;838792.0;145.0;434.0;5383.0;169.0;18793.0;alta
MS;SELVIRIA;municipio;;307.0;282194.0;30.0;;;13.0;1527.0;alta
MS;TRES LAGOAS;microrregiao;;2650.0;4061501.0;321.0;146.0;70947.0;155.0;111666.0;alta
MS;AGUA CLARA;municipio;;366.0;845601.0;15.0;;58829.0;16.0;57493.0;alta
MS;BRASILANOIA;municipio;;759.0;1007977.0;103.0;1130.0;2950.0;63.0;18945.0;alta
MS;RIBAS;municipio;;539.0;1363976.0;26.0;;2019.0;27.0;30539.0;alta
MS;TRES LAGOAS;municipio;;986.0;843946.0;177.0;;7148.0;49.0;4687.0;alta
MS;NOVA ANORAOINA;microrregiao;;1926.0;1143283.0;811.0;131.0;3101.0;195.0;5229.0;alta
MS;ANAURILANDIA;municipio;;369.0;277232.0;37.0;16.0;436.0;21.0;2014.0;alta
MS;BATAGUASSU;municipio;;402.0;213540.0;178.0;23.0;126.0;34.0;255.0;alta
MS;BATAIPORÃ;municipio;;361.0;166783.0;191.0;51.0;1322.0;35.0;366.0;alta
MS;NOVA ANDRADINA;municipio;;465.0;411257.0;75.0;17.0;169.0;16.0;198.0;alta
MS;T AQUARUSSU;municipio;;329.0;74470.0;330.0;24.0;1046.0;89.0;2395.0;alta
MT;TOTAIS;total;48832.0;36458879.0;10332.0;414250.0;5002.0;151753.0;13755.0;810768.0;alta
MT;NORTE DE MATO GROSSO;mesorregiao;20468.0;19835163.0;4328.0;86522.0;2768.0;102875.0;7111.0;609882.0;alta
MT;NORTE MATOGROSSENSE;microrregiao;12559.0;5514616.0;1278.0;19883.0;1256.0;20487.0;2357.0;69295.0;alta
MT;ALTA FLORESTA;municipio;1682.0;676207.0;211.0;1852.0;465.0;5911.0;712.0;6520.0;alta
MT;ARIPUANÃ;municipio;750.0;570876.0;20.0;191.0;48.0;1445.0;126.0;2202.0;alta
MT;COLIDER;municipio;5253.0;1043293.0;95.0;1336.0;130.0;1523.0;825.0;31428.0;alta
MT;.JUARA;municipio;791.0;434784.0;453.0;3046.0;62.0;543.0;96.0;723.0;alta
MT;.JUINA;municipio;1386.0;504393.0;357.0;3303.0;491.0;4141.0;455.0;15538.0;alta
MT;PORTO DOS GAUCHOS;municipio;652.0;404273.0;52.0;395.0;;476.0;12.0;66.0;alta
MT;SÃO .JOSE DO RIO CLARO;municipio;519.0;665889.0;66.0;3760.0;;3949.0;24.0;149.0;alta
MT;SINOP;municipio;1526.0;1214897.0;24.0;5997.0;48.0;2495.0;107.0;12666.0;alta
MT;NORTE ARAGUAIA;microrregiao;2014.0;4277449.0;194.0;4104.0;180.0;62953.0;999.0;151586.0;alta
MT;LUCIARA;municipio;406.0;1125660.0;;;;100.0;344.0;50255.0;alta
MT;SANTA TEREZI NHA;municipio;872.0;1913733.0;181.0;2747.0;153.0;52187.0;411.0;40749.0;alta
MT;SÃO FELIX DO ARAGUAIA;municipio;737.0;1238055.0;13.0;1356.0;26.0;10665.0;244.0;60581.0;alta
MT;PARECIS-ALTO TELES PIRES;microrregiao;1800.0;2805284.0;148.0;27113.0;28.0;1159.0;178.0;3741.0;alta
MT;DIAMANTINO;municipio;1161.0;1956465.0;95.0;18968.0;15.0;789.0;10.0;2299.0;alta
MT;NOBRES;municipio;639.0;848818.0;53.0;8144.0;13.0;370.0;168.0;1441.0;alta
MT;MEDIO ARAGUAIA;microrregiao;4095.0;7237811.0;2708.0;35421.0;1304.0;18274.0;3577.0;385259.0;alta
MT;AGUA BOA;municipio;401.0;709737.0;40.0;3889.0;12.0;738.0;298.0;24927.0;alta
