_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
PB;PIEMONTE DA BORBOREMA;microrregiao;;9452.0;5949.0;170.0;52.0;1839.0;194.0;media
PB;ALAGOA GRANDE;municipio;1207.0;850.0;533.0;;;262.0;21.0;media
PB;ALAGOINHA;municipio;424.0;357.0;247.0;;;73.0;;media
PB;ARAÇAGI;municipio;562.0;399.0;133.0;20.0;;33.0;;media
PB;CAIÇARA;municipio;429.0;702.0;451.0;;;77.0;;media
PB;CUITEGI;municipio;100.0;37.0;19.0;;;40.0;12.0;media
PB;"DUAS ESTR""ADAS";municipio;531.0;186.0;62.0;;;87.0;;media
PB;GUARABIRA;municipio;1764.0;915.0;512.0;;;92.0;;media
PB;GURINHEM;municipio;1257.0;719.0;449.0;;;250.0;27.0;media
PB;INGA;municipio;2300.0;1694.0;1230.0;;;177.0;25.0;media
PB;ITATUBA;municipio;1707.0;1307.0;855.0;;;27.0;;media
PB;JUAREZ TAVORA;municipio;525.0;300.0;191.0;;;375.0;40.0;media
PB;LAGOA DE DENTRO;municipio;522.0;192.0;84.0;18.0;;;;media
PB;MULUNGU;municipio;1146.0;870.0;670.0;150.0;50.0;18.0;2.0;media
PB;PILÕEZINHOS;municipio;105.0;45.0;21.0;;;88.0;;media
PB;SERRA DA RAIZ;municipio;291.0;164.0;96.0;;;17.0;;media
PB;SERRA REDONDA;municipio;553.0;252.0;98.0;;;139.0;28.0;media
PB;AGRESTE DA BORBOREMA;microrregiao;23167.0;17794.0;10660.0;;;1479.0;398.0;media
PB;AREIAL;municipio;292.0;158.0;48.0;;;;;media
PB;CAMPINA GRANDE;municipio;7404.0;6398.0;347.0;;;255.0;22.0;media
PB;ESPERANÇA;municipio;144.0;739.0;286.0;;;47.0;;media
PB;FAGUNDES;municipio;1850.0;1415.0;945.0;;;477.0;271.0;media
PB;LAGOA SECA;municipio;1331.0;815.0;419.0;;;;;media
PB;MASSARANDUBA;municipio;1425.0;884.0;500.0;;;205.0;15.0;media
PB;MONTADAS;municipio;233.0;140.0;32.0;;;12.0;;media
PB;POCINHOS;municipio;1976.0;1651.0;1006.0;;;65.0;;media
PB;PUXINANÂ;municipio;858.0;738.0;201.0;;;113.0;39.0;media
PB;QUEIMADAS;municipio;4189.0;3584.0;237.0;;;210.0;30.0;media
PB;REMIGIO;municipio;905.0;424.0;165.0;;;33.0;1.0;media
PB;SOLANEA;municipio;1560.0;842.0;470.0;;;50.0;;media
PB;BREJO PARAIBANO;microrregiao;5410.0;3755.0;2121.0;;;1004.0;678.0;media
PB;ALAGOA NOVA;municipio;1084.0;726.0;332.0;;;649.0;603.0;media
PB;AREIA;municipio;1096.0;618.0;287.0;;;31.0;;media
PB;BANANEIRAS;municipio;1246.0;1381.0;1046.0;;;68.0;;media
PB;BORBOREMA;municipio;105.0;63.0;19.0;;;;;media
PB;PILÕES;municipio;103.0;38.0;18.0;;;54.0;1.0;media
PB;PIRPIRITUBA;municipio;423.0;178.0;74.0;;;61.0;;media
PB;SÃO SEBASTIÃO DE LAGOA DE ROÇA;municipio;501.0;403.0;220.0;;;18.0;;media
PB;JOÃO PESSOA;mesorregiao;5792.0;3910.0;2548.0;586.0;212.0;;;media
PB;LITORAL PARAIBANO;microrregiao;5792.0;3910.0;2548.0;586.0;212.0;;;media
PB;ALHANDRA;municipio;191.0;245.0;188.0;;;;;media
PB;BAIA DA TRAIÇÃO;municipio;44.0;;;;;;;media
PB;BAYEUX;municipio;;49.0;58.0;55.0;;;;media
PB;CAAPORÂ;municipio;27.0;74.0;72.0;;;;;media
PB;CABEDELO;municipio;;184.0;358.0;279.0;;;;media
PB;CONDE;municipio;;355.0;248.0;105.0;;;;media
PB;CRUZ DO ESPIRITO SANTO;municipio;268.0;119.0;49.0;;;;;media
PB;I T APOROROCA;municipio;;721.0;367.0;238.0;;31.0;;media
PB;JACARAl.l;municipio;;624.0;354.0;144.0;;53.0;;media
PB;JOÃO PESSOA;municipio;737.0;741.0;605.0;;;;;media
PB;LUCENA;municipio;;14.0;;;;;;media
PB;MAMANGUAPE;municipio;1519.0;711.0;422.0;136.0;10.0;;;media
PB;MATARACA;municipio;;14.0;;;;;;media
PB;PEDRAS OE FOGO;municipio;;311.0;158.0;105.0;;297.0;190.0;media
PB;PITIMBU;municipio;;13.0;16.0;;;;;media
PB;RIO TINTO;municipio;;425.0;195.0;101.0;;33.0;;media
PB;SANTA RITA;municipio;;296.0;237.0;166.0;;12.0;;media
PE;TOTAIS;total;347526.0;308419.0;190115.0;109.0;82.0;47807.0;894.0;media
PE;ARARIPlNA;microrregiao;31396.0;21103.0;10509.0;;;6984.0;631.0;media
PE;ARARIPINA;municipio;4020.0;2377.0;1243.0;;;309.0;69.0;media
PE;BODOCO;municipio;6264.0;6444.0;3941.0;;;181.0;20.0;media
PE;GRANITO;municipio;2045.0;1264.0;338.0;;;146.0;;media
PE;IPUBI;municipio;1359.0;610.0;297.0;;;194.0;16.0;media
PE;OURICURI;municipio;6695.0;3767.0;1442.0;;;5518.0;448.0;media
PE;SITIO DOS MORE IRAS;municipio;2683.0;1322.0;368.0;;;273.0;14.0;media
PE;TRINDADE;municipio;552.0;424.0;243.0;;;96.0;18.0;media
PE;SALGUEIRO;microrregiao;20617.0;11679.0;4416.0;;;2499.0;259.0;media
PE;CEDRO;municipio;1034.0;772.0;200.0;;;22.0;;media
PE;MIRANDIBA;municipio;1526.0;884.0;370.0;;;26.0;;media
PE;PARNAMIRIM;municipio;4346.0;1940.0;555.0;;;1753.0;184.0;media
PE;SALGUEIRO;municipio;3707.0;2109.0;1106.0;;;342.0;30.0;media
PE;SÃO JOSE DO BELMONTE;municipio;2901.0;1665.0;696.0;;;183.0;22.0;media
PE;SERRITA;municipio;5197.0;3275.0;1000.0;;;170.0;17.0;media
PE;TERRA NOVA;municipio;791.0;400.0;187.0;;;;;media
PE;VERDE JANTE;municipio;1115.0;630.0;298.0;;;;;media
PE;SERTÃO PERNAMBUCANO SÃO FRANCISCO;microrregiao;22692.0;12319.0;6797.0;;;10344.0;460.0;media
PE;AFRANIO;municipio;761.0;1023.0;552.0;;;168.0;;media
PE;CABROBO;municipio;3145.0;1950.0;1013.0;;;166.0;24.0;media
PE;FLORESTA;municipio;6264.0;3070.0;1848.0;;;692.0;27.0;media
PE;ITACURUBA;municipio;318.0;235.0;133.0;;;34.0;;media
PE;OROCO;municipio;783.0;374.0;166.0;;;;;media
PE;PETROLANDIA;municipio;531.0;265.0;146.0;;;29.0;;media
PE;PETROLINA;municipio;950.0;3621.0;2154.0;;;6982.0;324.0;media
PE;SANTA MARIA DA BOA VISTA;municipio;1866.0;812.0;379.0;;;2140.0;63.0;media
PE;ALTO PA JEU;microrregiao;33831.0;20510.0;9468.0;;;6215.0;1170.0;media
PE;AFOGADOS DA INGAZEIRA;municipio;1979.0;1179.0;541.0;;;426.0;39.0;media
PE;BRE JINHO;municipio;399.0;249.0;100.0;;;141.0;;media
PE;CALUMBI;municipio;405.0;229.0;57.0;;;14.0;;media
PE;CARNAIBA;municipio;3689.0;2001.0;1147.0;;;585.0;53.0;media
PE;FLORES;municipio;2523.0;1291.0;354.0;;;500.0;92.0;media
PE;IGUARACI;municipio;2222.0;831.0;214.0;;;935.0;109.0;media
PE;INGAZEIRA;municipio;921.0;665.0;284.0;;;184.0;15.0;media
PE;ITAPETIM;municipio;2821.0;443.0;772.0;;;378.0;35.0;media
PE;SANTA TEREZI NHA;municipio;1151.0;585.0;180.0;;;264.0;75.0;media
PE;SÃO JOSE DO EGITO;municipio;901.0;2743.0;1128.0;;;485.0;181.0;media
PE;SERRA TALHADA;municipio;8794.0;5899.0;3355.0;;;455.0;51.0;media
PE;SOLIDÃO;municipio;544.0;281.0;50.0;;;150.0;18.0;media
PE;TABIRA;municipio;2239.0;1713.0;764.0;;;994.0;268.0;media
PE;TRIUNFO;municipio;1604.0;979.0;308.0;;;230.0;36.0;media
PE;TUPARET AMA;municipio;639.0;415.0;206.0;;;474.0;184.0;media
PE;SERTÃO DO MOXOTO;microrregiao;11168.0;6823.0;485.0;;;747.0;81.0;media
PE;BETANIA;municipio;1375.0;634.0;213.0;;;59.0;;media
PE;AGRESTE PERNAMBUCANO;mesorregiao;;;225027.0;147992.0;18.0;18414.0;4628.0;media
PE;ARCOVERDE;microrregiao;;;53382.0;36019.0;;1666.0;236.0;media
PE;AGUAS BE LAS;municipio;;;7063.0;5745.0;;202.0;23.0;media
PE;ARCO VERDE;municipio;;;4298.0;3358.0;;146.0;19.0;media
PE;BUIQUE;municipio;;;11279.0;5552.0;;390.0;58.0;media
PE;ITAIBA;municipio;;;9799.0;7835.0;;320.0;26.0;media
PE;PEDRA;municipio;;;11662.0;8602.0;;453.0;90.0;media
PE;TUPANAT I NGA;municipio;;;2765.0;1661.0;;89.0;;media
PE;VENTUROSA;municipio;;;6513.0;3264.0;;66.0;;media
PE;AGRESTE SETENTRIONAL PERNAMBUCANO;microrregiao;33238.0;24133.0;13172.0;6170.0;634.0;;;media
PE;BOM .JARDIM;municipio;;;1894.0;1073.0;;1530.0;149.0;media
PE;CHÃ GRANDE;municipio;;;78.0;49.0;;145.0;22.0;media
PE;CUMARU;municipio;;;2168.0;1054.0;;243.0;29.0;media
PE;FEIRA NOVA;municipio;;;378.0;236.0;;115.0;;media
PE;FREI MIGUELINHO;municipio;;;1331.0;697.0;;29.0;2.0;media
PE;GLORIA DO GOITA;municipio;829.0;344.0;216.0;328.0;14.0;;;media
PE;.JOÃO ALFREDO;municipio;;;909.0;290.0;;862.0;74.0;media
PE;LIMOEIRO;municipio;;;2639.0;1979.0;;475.0;86.0;media
PE;MACHADOS;municipio;;;155.0;27.0;;306.0;29.0;media
PE;OROBO;municipio;;;1539.0;870.0;;496.0;35.0;media
PE;PASSIRA;municipio;;;1975.0;1167.0;;408.0;53.0;media
PE;POMBOS;municipio;;;384.0;172.0;;524.0;37.0;media
PE;SALGADINHO;municipio;;;92.0;22.0;;59.0;;media
PE;SANTA MARIA DO CAMBUCA;municipio;1249.0;966.0;329.0;166.0;33.0;;;media
PE;SÃO V l CENTE FERRER;municipio;258.0;156.0;62.0;94.0;;;;media
PE;SURUBIM;municipio;;;860.0;3354.0;;284.0;33.0;media
PE;TAQUARITINGA;municipio;2392.0;1642.0;802.0;40.0;;;;media
PE;TORITAMA;municipio;453.0;221.0;123.0;;;;;media
PE;VERTENTES;municipio;;;1391.0;640.0;;63.0;;media
PE;VALE;microrregiao;;;77143.0;47677.0;;4702.0;846.0;media
PE;ALAGOINHA;municipio;;;3024.0;779.0;;237.0;36.0;media
PE;BELO .JARDIM;municipio;;;2817.0;1951.0;;46.0;8.0;media
PE;BEZERROS;municipio;;;2175.0;1449.0;;;;media
PE;BREJO DA MADRE DE DEUS;municipio;4281.0;3495.0;1378.0;540.0;;;;media
PE;CACHOEIRINHA;municipio;;;4178.0;2673.0;;;;media
PE;CAPOEIRAS;municipio;;;8535.0;3496.0;;123.0;;media
PE;CARUARU;municipio;;;5700.0;3982.0;;;;media
PE;GRAVATA;municipio;;;3607.0;2902.0;;285.0;67.0;media
PE;.JATAUBA;municipio;;;21419.0;448.0;;543.0;71.0;media
PE;PESQUEIRA;municipio;;;9380.0;918.0;;292.0;;media
PE;POÇÃO;municipio;;;1246.0;350.0;;38.0;;media
PE;RIACHO DAS ALMAS;municipio;3081.0;671.0;1339.0;370.0;;;;media
PE;SANHARO;municipio;;;670.0;4642.0;;73.0;;media
PE;SANTA CRUZ DO CAPIBARIBE;municipio;1853.0;1642.0;744.0;85.0;;;;media
PE;SÃO BENTO DO UNA;municipio;10367.0;16314.0;10441.0;224.0;45.0;;;media
PE;SÃO CAITANO;municipio;;;2297.0;1502.0;;869.0;196.0;media
PE;TACAIMBO;municipio;;;1964.0;1675.0;;72.0;;media
PE;AGRESTE MERIDIONAL PERNAMBUCANO;mesorregiao;74205.0;70369.0;51122.0;15.0;5876.0;2911.0;;media
PE;AGRESTINA;microrregiao;;1704.0;1126.0;;;177.0;139.0;media
PE;AL TINHO;microrregiao;;4837.0;1931.0;;;329.0;54.0;media
PE;ANGELIM;microrregiao;;1303.0;695.0;;;15.0;;media
PE;BARRA DE GUAB I RABA;microrregiao;214.0;93.0;51.0;;;;;media
PE;BOM CONSELHO;microrregiao;;10805.0;13723.0;;;29.0;;media
PE;BONITO;microrregiao;;2326.0;1562.0;;;82.0;;media
PE;BREJÃO;microrregiao;;1935.0;1692.0;;;11.0;2.0;media
PE;CAETES;microrregiao;;3073.0;703.0;;;139.0;15.0;media
PE;CALÇADO;microrregiao;;860.0;227.0;;;39.0;;media
PE;CAMOCIM DE SÃO FELIX;microrregiao;451.0;484.0;355.0;36.0;;;;media
PE;CANHOTINHO;microrregiao;;2651.0;1683.0;;;194.0;180.0;media
PE;CORRENTES;microrregiao;;5511.0;3082.0;;;20.0;2.0;media
PE;CUPIRA;microrregiao;;819.0;367.0;;;113.0;17.0;media
PE;GARANHUNS;microrregiao;;5488.0;4367.0;;;179.0;22.0;media
PE;IATI;microrregiao;;;;;;;;media
PE;IBIRAJUBA;microrregiao;;2293.0;613.0;;;112.0;7.0;media
PE;JUPI;microrregiao;;2298.0;1316.0;;;140.0;19.0;media
PE;JUREMA;microrregiao;800.0;548.0;228.0;10.0;208.0;127.0;;media
PE;LAGOA DO OURO;microrregiao;;3061.0;1821.0;;;;;media
PE;LAGOA DOS GATOS;microrregiao;;590.0;174.0;;;691.0;390.0;media
PE;LAJEDO;microrregiao;;2601.0;536.0;;;53.0;;media
PE;PALMEIRlNA;microrregiao;;2939.0;1753.0;;;;;media
PE;PANELAS;microrregiao;;2134.0;768.0;;;2431.0;1791.0;media
PE;PARANATAMA;microrregiao;;1563.0;716.0;;;189.0;18.0;media
PE;SAIRE;microrregiao;;1107.0;298.0;;;103.0;8.0;media
PE;SALOA;microrregiao;;2850.0;2270.0;;;63.0;;media
PE;SÃO JOÃO;microrregiao;;2320.0;1411.0;;;351.0;52.0;media
PE;SÃO JOAQUIM DO MONTE;microrregiao;480.0;811.0;386.0;113.0;15.0;;;media
PE;TEREZINHA;microrregiao;;3.0;1491.0;;;;;media
PE;MATA PERNAMBUCANA;mesorregiao;;9123.0;5787.0;89.0;74.0;2402.0;902.0;media
PE;MATA SECA PERNAMBUCANA;microrregiao;;;;;;;;media
PE;ALIANÇA;microrregiao;;189.0;123.0;;;26.0;;media
PE;BUENOS AIRES;microrregiao;;70.0;63.0;;;62.0;;media
PE;CAMUTANGA;microrregiao;;60.0;;;;319.0;166.0;media
PE;CARPINA;microrregiao;;953.0;720.0;;;147.0;20.0;media
PE;CHÃ DE ALEGRIA;microrregiao;;;;;;;;media
PE;CONDADO;microrregiao;;171.0;112.0;;;16.0;2.0;media
PE;FERREIROS;microrregiao;;192.0;98.0;;;11.0;;media
PE;GOIANA;microrregiao;;293.0;267.0;;;58.0;3.0;media
PE;IGARASSU;microrregiao;;92.0;;;;;;media
PE;ITAMARACA;microrregiao;;34.0;13.0;;;;;media
PE;ITAMBE;microrregiao;;522.0;321.0;;;;3.0;media
PE;ITAPISSUMA;microrregiao;;;;;;;;media
PE;ITAQUITINGA;microrregiao;;67.0;58.0;;;17.0;;media
PE;LAGOA DO I TAENGA;microrregiao;;189.0;95.0;;;321.0;274.0;media
PE;MACAPARANA;microrregiao;;378.0;91.0;;;107.0;58.0;media
PE;NAZARE DA MATA;microrregiao;;94.0;;;;;;media
PE;PAUDALHO;microrregiao;;306.0;200.0;;;53.0;;media
PE;TIMBAUBA;microrregiao;;1010.0;428.0;;;468.0;265.0;media
PE;TRACUNHAEM;microrregiao;;50.0;7.0;;;;;media
PE;VICENCIA;microrregiao;;375.0;120.0;;;128.0;14.0;media
PE;MATA UMIDA PERNAMBUCANA;microrregiao;;4075.0;2860.0;;73.0;611.0;66.0;media
PE;AGUA PRETA;microrregiao;;678.0;329.0;32.0;46.0;17.0;;media
PR;TOTAIS;total;833695.0;919892.0;709810.0;3202.0;2081.0;9133.0;2027.0;media
PR;CURITIBA;mesorregiao;15635.0;24839.0;19628.0;79.0;30.0;690.0;130.0;media
PR;CURITIBA;microrregiao;15635.0;24839.0;19628.0;79.0;30.0;690.0;130.0;media
PR;ALMIRANTE TAMANDARE;municipio;442.0;474.0;208.0;;;75.0;;media
PR;ARAUCARIA;municipio;1249.0;1645.0;1018.0;;;20.0;;media
PR;BALSA NOVA;municipio;700.0;783.0;666.0;;;;;media
PR;BOCAIUVA DO SUL;municipio;720.0;507.0;206.0;42.0;15.0;74.0;;media
PR;CAMPINA GRANDE;municipio;458.0;496.0;214.0;16.0;;;;media
PR;CAMPO LARGO;municipio;1620.0;1773.0;925.0;;;139.0;19.0;media
PR;COLOMBO;municipio;621.0;802.0;448.0;;;19.0;;media
PR;CONTENDA;municipio;468.0;716.0;351.0;;;;;media
PR;CURITIBA;municipio;850.0;1811.0;1441.0;;;31.0;;media
PR;MANDIRITUBA;municipio;861.0;1126.0;696.0;;;26.0;;media
PR;PIRAQUARA;municipio;1263.0;3124.0;2957.0;;;54.0;43.0;media
PR;QUATRO BARRAS;municipio;197.0;176.0;109.0;;;;;media
PR;LESTE PARANAENSE;mesorregiao;112801.0;173516.0;143506.0;1043.0;671.0;4664.0;1001.0;media
PR;LITORAL PARANAENSE;microrregiao;1337.0;1355.0;865.0;476.0;283.0;121.0;20.0;media
PR;ANTONINA;municipio;439.0;536.0;274.0;163.0;99.0;48.0;10.0;media
PR;GUARAQUEÇABA;municipio;243.0;120.0;56.0;166.0;36.0;23.0;;media
PR;GUARATUBA;municipio;148.0;115.0;63.0;12.0;17.0;;;media
PR;MATINHOS;municipio;19.0;25.0;20.0;;;11.0;;media
PR;MORRETES;municipio;350.0;420.0;344.0;50.0;31.0;31.0;;media
PR;PARANAGUA;municipio;138.0;138.0;106.0;85.0;98.0;;;media
PR;ALTO RIBEIRA;microrregiao;2874.0;2063.0;1349.0;13.0;12.0;125.0;11.0;media
PR;AORIANOPOLIS;municipio;1209.0;1184.0;57.0;13.0;12.0;43.0;;media
PR;CERRO AZUL;municipio;1665.0;878.0;291.0;;;82.0;;media
PR;ALTO RIO NEGRO PARANAENSE;microrregiao;4107.0;4215.0;3079.0;;;67.0;;media
PR;AGUDOS;municipio;2300.0;2194.0;1947.0;;;;;media
PR;PIEN;municipio;624.0;796.0;330.0;;;;;media
PR;QUITANDINHA;municipio;609.0;735.0;475.0;;;62.0;;media
PR;TIJUCAS;municipio;574.0;489.0;326.0;;;;;media
PR;CAMPOS DE LAPA;microrregiao;13048.0;34693.0;31680.0;25.0;15.0;139.0;17.0;media
PR;CAMPO DO TENENTE;municipio;282.0;230.0;109.0;;;;;media
PR;LAPA;municipio;4865.0;10363.0;8813.0;;;86.0;10.0;media
PR;PALMEIRA;municipio;6611.0;21916.0;21186.0;25.0;15.0;36.0;;media
PR;PORTO AMAZONAS;municipio;327.0;575.0;500.0;;;;;media
PR;RIO NEGRO;municipio;963.0;1607.0;1069.0;;;17.0;;media
PR;CAMPOS OE PONTA GROSSA;microrregiao;28167.0;59857.0;54283.0;32.0;36.0;276.0;56.0;media
PR;CASTRO;municipio;16676.0;39787.0;36830.0;15.0;20.0;68.0;11.0;media
PR;PIRAI DO SUL;municipio;2765.0;2362.0;1787.0;;;30.0;;media
PR;PONTA GROSSA;municipio;4913.0;14727.0;13508.0;;;25.0;;media
PR;TELEMACO BORBA;municipio;674.0;630.0;426.0;;;44.0;16.0;media
PR;TIBAGI;municipio;3139.0;2348.0;1731.0;15.0;14.0;109.0;18.0;media
PR;CAMPQS DE JAGUARIAIVA;microrregiao;14116.0;;13073.0;214.0;197.0;337.0;57.0;media
PR;ARAPOTI;municipio;11625.0;;11299.0;203.0;186.0;203.0;39.0;media
PR;JAGUARIAIVA;municipio;1172.0;;872.0;;;60.0;;media
PR;SENGES;municipio;1319.0;;900.0;;;74.0;12.0;media
PR;SÃO MATEUS DO SUL;microrregiao;2435.0;;935.0;;;1929.0;158.0;media
PR;ANTONIO OLINTO;municipio;434.0;;89.0;;;47.0;;media
PR;SÃO JOÃO DO TRIUNFO;municipio;353.0;;131.0;;;31.0;;media
PR;SÃO MATEUS DO SUL;municipio;1647.0;;714.0;;;1851.0;150.0;media
PR;COLONIAL DO IRATI;microrregiao;9762.0;;4549.0;12.0;11.0;170.0;;media
PR;IMBITUVA;municipio;1467.0;;593.0;;;10.0;;media
PR;IRATI;municipio;2165.0;;1193.0;;;24.0;;media
PR;MALLET;municipio;1045.0;;350.0;;;21.0;;media
PR;PRUDENTOPOL IS;municipio;2489.0;;1245.0;;;79.0;;media
PR;REBOUÇAS;municipio;857.0;;450.0;;;;;media
PR;RIO AZUL;municipio;945.0;296.0;;;;;;media
PR;TEIXEIRA SOARES;municipio;781.0;792.0;419.0;15.0;;;;media
PR;NORTE VELHO DE VENCESLAU BRAZ;microrregiao;26616.0;;21412.0;254.0;109.0;1240.0;449.0;media
PR;CARLOPOLIS;municipio;2110.0;;1642.0;;;54.0;33.0;media
PR;CONSELHEIRO MAIRINCK;municipio;970.0;;863.0;35.0;18.0;;;media
PR;CURIUVA;municipio;700.0;;373.0;18.0;;57.0;;media
PR;FIGUEIRA;municipio;547.0;;401.0;;;28.0;;media
PR;GUAPIRAMA;municipio;1311.0;;1139.0;;;;;media
PR;IBAJTI;municipio;2540.0;;1930.0;;;114.0;20.0;media
PR;JABOTI;municipio;1037.0;;866.0;;;13.0;;media
PR;.JAPIRA;municipio;738.0;;559.0;;;22.0;;media
PR;JOAQUIM TAVORA;municipio;2866.0;;2541.0;67.0;33.0;14.0;;media
PR;PINHALÃO;municipio;639.0;;467.0;;;24.0;;media
PR;QUATIGUA;municipio;2633.0;;2454.0;;;;;media
PR;SALTO DO ITARARE;municipio;1157.0;;898.0;;;30.0;;media
PR;SANTANA DO ITARARE;municipio;529.0;;288.0;;;33.0;;media
PR;SÃO JOSE DA BOA VISTA;municipio;896.0;;555.0;;;170.0;29.0;media
PR;SAPOPEMA;municipio;929.0;;729.0;;;48.0;;media
PR;SIQUEIRA CAMPOS;municipio;1918.0;;1537.0;;;61.0;;media
PR;TOMAZINA;municipio;3583.0;;3039.0;116.0;34.0;446.0;277.0;media
PR;VENCESLAU BRAZ;municipio;1505.0;;1123.0;;;115.0;31.0;media
PR;MEDIO IGUAÇU;microrregiao;18401.0;;12275.0;15.0;;260.0;213.0;media
PR;BITURUNA;municipio;2267.0;;1433.0;;;201.0;200.0;media
PR;CLEVELANDIA;municipio;1184.0;;847.0;;;;;media
PR;CRUZ MACHADO;municipio;4561.0;;3165.0;13.0;;26.0;;media
PR;GENERAL CARNEIRO;municipio;427.0;;163.0;;;;;media
PR;MANGUEIRINHA;municipio;2052.0;2240.0;1184.0;20.0;;;;media
PR;PALMAS;municipio;1875.0;1638.0;1282.0;;;;;media
PR;PAULA FREITAS;municipio;608.0;751.0;467.0;;;;;media
PR;PAULO FRONTIN;municipio;663.0;595.0;162.0;;;;;media
PR;PORTO VITORIA;municipio;1743.0;;1424.0;;;;;media
PR;UNIÃO DA VITORIA;municipio;2993.0;;2145.0;;;;;media
PR;OESTE PARANAENSE;mesorregiao;335970.0;;208313.0;456.0;427.0;2306.0;331.0;media
PR;ALTO (VAI;microrregiao;7337.0;;4131.0;82.0;37.0;460.0;52.0;media
PR;CANO IDO DE ABREU;municipio;1503.0;;616.0;20.0;;129.0;13.0;media
PR;IPIRANGA;municipio;709.0;536.0;225.0;18.0;;;;media
PR;IVAI;municipio;1125.0;;726.0;;;29.0;;media
PR;ORTIGUEIRA;municipio;2937.0;;1901.0;46.0;26.0;173.0;19.0;media
PR;RESERVA;municipio;1235.0;;661.0;15.0;;111.0;14.0;media
PR;CAMPO MOURÃO;microrregiao;41355.0;36282.0;28388.0;64.0;373.0;55.0;;media
PR;ARARUNA;municipio;2762.0;2141.0;1650.0;;;;;media
PR;BARBOSA FERRAZ;municipio;3735.0;;3101.0;;;59.0;10.0;media
PR;BOA ESPERANÇA;municipio;746.0;;477.0;;;14.0;;media
PR;CAMPINA DA LAGOA;municipio;2683.0;;2135.0;;;13.0;;media
PR;CAMPO MOURÃO;municipio;3860.0;;3093.0;10.0;;39.0;;media
PR;ENGENHEIRO BELTRÃO;municipio;628.0;;408.0;;;;;media
PR;FENIX;municipio;685.0;;567.0;;;;;media
PR;GOIO-ERE;municipio;3596.0;;2737.0;;;26.0;;media
PR;IRETAMA;municipio;2458.0;;1788.0;;;59.0;;media
PR;.JANIOPOLIS;municipio;1791.0;;1416.0;;;33.0;;media
PR;.JURANDA;municipio;488.0;380.0;257.0;;;;;media
PR;MAMBORE;municipio;1579.0;1377.0;843.0;;;;;media
PR;MARILUZ;municipio;2099.0;;1902.0;36.0;36.0;;;media
PR;MOREIRA SALES;municipio;3885.0;;3354.0;;;12.0;;media
PR;NOVA CANTU;municipio;718.0;;544.0;;;;;media
PR;PEABIRU;municipio;1585.0;1236.0;915.0;;;;;media
PR;QUINTA DO SOL;municipio;642.0;722.0;599.0;23.0;;;;media
PR;RONCADOR;municipio;964.0;;505.0;;;85.0;;media
PR;UBIRATÃ;municipio;2565.0;2568.0;2088.0;;;;;media
PR;PITANGA;microrregiao;15222.0;;7759.0;35.0;31.0;726.0;99.0;media
PR;ALTAMIRA DO PARANA;municipio;494.0;;363.0;;;25.0;;media
PR;MANOEL RIBAS;municipio;4691.0;;1836.0;;;14.0;;media
PR;PALMITAL;municipio;2509.0;;1583.0;15.0;14.0;110.0;20.0;media
PR;PITANGA;municipio;7528.0;;3976.0;17.0;14.0;577.0;73.0;media
PR;EXTREMO OESTE PARANAENSE;microrregiao;160509.0;;108356.0;233.0;263.0;313.0;63.0;media
PR;ASSIS CHATEAUBRIAND;municipio;2611.0;;1417.0;;;;;media
PR;BOA VISTA DA APARECIDA;municipio;2297.0;;1082.0;;;14.0;2.0;media
PR;BRAGANEY;municipio;1319.0;1000.0;560.0;;;;;media
PR;CAFELANDIA;municipio;1477.0;;884.0;;;;;media
PR;CAPITÃO LEONIDAS MARQUES;municipio;4629.0;;2518.0;;;10.0;;media
PR;CASCAVEL;municipio;9509.0;;6319.0;;;25.0;;media
PR;CATANDUVAS;municipio;1963.0;;1186.0;;;23.0;;media
PR;CEU AZUi;municipio;3012.0;4110.0;2956.0;;;;;media
PR;CORBELIA;municipio;2724.0;;1711.0;;;;;media
PR;FORMOSA DO OESTE;municipio;3380.0;2309.0;1488.0;;;;;media
PR;FOZ DO IGUAÇU;municipio;1365.0;;1016.0;12.0;;13.0;2.0;media
PR;GUAIRA;municipio;2441.0;;1871.0;;;14.0;;media
PR;GUARANIAÇU;municipio;2838.0;;1365.0;;;42.0;7.0;media
PR;JESUJTAS;municipio;1005.0;;375.0;;;14.0;;media
PR;MARECHAL CANDIDO RONDON;municipio;;;25619.0;;;;;media
PR;MATELANOIA;municipio;8109.0;;6337.0;;;17.0;;media
PR;MEDIANEIRA;municipio;10589.0;;5953.0;;;;;media
PR;MISSAL;municipio;6386.0;;3175.0;;;10.0;;media
PR;NOVA AURORA;municipio;2103.0;;1325.0;;;;;media
PR;SUDOESTE PARANAENSE;microrregiao;82169.0;99403.0;50422.0;16.0;24.0;140.0;22.0;media
PR;AMPERE;municipio;2443.0;2650.0;1107.0;;;;;media
PR;BARRACÃO;municipio;2716.0;3005.0;1481.0;;;10.0;;media
PR;CAPANEMA;municipio;5827.0;7852.0;4673.0;;;;;media
PR;CHOPINZINHO;municipio;4969.0;6168.0;3230.0;10.0;18.0;;;media
PR;CORONEL VIVIDA;municipio;4069.0;5242.0;2911.0;;;;;media
PR;DOIS VIZINHOS;municipio;6795.0;6946.0;3235.0;;;;;media
PR;ENEAS MARQUES;municipio;3422.0;3946.0;2165.0;;;10.0;;media
